word,definition,example_sentence,source_difficulty,difficulty_level,difficulty_name,ai_difficulty_level,ai_difficulty_name,phonetic_transparency_score,word_frequency_score,morphology_score,etymology_score,difficulty_calculation_method,part_of_speech,pronunciation_guide,etymology,etymology_source,memory_tips,alternate_spellings,language_origin,definition_source,source_names,source_difficulties,frequency,original_source,source_access_date
taoiseach,The prime minister of Ireland; the head of government in the Irish political system.,The _____ announced new policies during the parliamentary session.,One Bee,,,,,4.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 3.25),noun,TEE-shuhkh (emphasis on first syllable),"From Irish Gaelic ""taoiseach"" meaning ""chief"" or ""leader""",Claude,"Think ""tea-shock"" - Irish leaders might be shocked by tea instead of coffee",,Irish Gaelic,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
taoism,"A Chinese philosophical and religious tradition emphasizing harmony with the Tao (the Way), naturalness, and balance.",The principles of _____ emphasize living in harmony with nature.,Three Bee,,,,,2.0,3.0,2.0,4.0,4-factor weighted model (overall_score: 2.65),noun,TAO-iz-uhm (emphasis on first syllable),"From Chinese ""dao"" (the Way) + ""-ism""",Claude,"Think ""Tao-ism"" - following the Way in Chinese philosophy",Daoism,Chinese,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
tapas,"Small Spanish dishes served as appetizers or snacks, typically eaten with drinks; the Spanish tradition of social eating.",They ordered a variety of _____ to share while enjoying wine at the Spanish restaurant.,One Bee,,,,,2.0,3.0,1.0,3.3,4-factor weighted model (overall_score: 2.26),noun (plural),TAH-pahs (emphasis on first syllable),"From Spanish ""tapa"" meaning ""lid"" or ""cover"" (originally food placed on glass covers)",Claude,"Think ""tap-as"" - tapping on small plates as you eat",,Spanish,Claude,Scripps National Spelling Bee,One Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022)",2025-08-19
tape,"A narrow strip of material used for binding, fastening, or recording; to fasten or record with such material.",She used _____ to secure the package before mailing it.,Three Bee,,,,,1.0,1.0,1.0,1.3,4-factor weighted model (overall_score: 1.06),"noun, verb",TAYP (single syllable),"From Old English ""tæppe"" meaning ""strip of cloth""",Claude,Think of the sticky strip you use to stick things together,,Old English,Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
tapestry,"A heavy decorative textile with intricate designs, typically hung on walls; something resembling this in complexity or richness.",The medieval _____ depicted scenes from ancient mythology.,One Bee,,,,,2.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.31),noun,TAP-uh-stree (emphasis on first syllable),"From Old French ""tapisserie"", from ""tapis"" meaning ""carpet""",Claude,"Think ""tap-istry"" - tapping on intricate woven art",,Old French,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
tapetum,A reflective layer in the eyes of many nocturnal animals that causes them to shine in the dark; a layer of cells in plant anthers.,The cat's eyes glowed in the dark due to the reflective _____ behind the retina.,One Bee,,,,,2.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.06),noun,tuh-PEE-tuhm (emphasis on second syllable),"From Latin ""tapetum"" meaning ""carpet"" or ""covering""",Claude,"Think ""tape-tum"" - a reflective tape covering the back of animal eyes",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
tapioca,"A starchy substance extracted from cassava root, used in puddings and as a thickening agent; pearls made from this starch.",The dessert featured _____ pearls in sweet coconut milk.,One Bee,,,,,4.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 3.00),noun,tap-ee-OH-kuh (emphasis on third syllable),"From Portuguese ""tapioca"", from Tupi ""tipioca""",Claude,"Think ""tap-oca"" - tapping to get starch from the oca (cassava) root",,Tupi (via Portuguese),Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
tappet,"A mechanical part that transfers motion in an engine, especially in valve mechanisms; a cam follower.",The mechanic replaced the worn _____ to fix the engine noise.,Three Bee,,,,,2.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.40),noun,TAP-it (emphasis on first syllable),"From ""tap"" + diminutive suffix ""-et""",Claude,"Think ""tap-pet"" - a small pet that taps in the engine",,English,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
tapping,The action of striking lightly; extracting liquid from trees; creating threads with a tap; making rhythmic sounds.,She was _____ her fingers nervously on the desk during the interview.,Three Bee,,,,,2.0,3.0,2.0,1.3,4-factor weighted model (overall_score: 2.11),"verb (present participle), noun",TAP-ing (emphasis on first syllable),"Present participle of ""tap"", from Middle English ""tappen""",Claude,Think of lightly striking with your fingers repeatedly,,Middle English,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
tarantula,"A large, hairy spider found in warm regions, known for its impressive size but generally harmless to humans.","Despite its intimidating appearance, the _____ is relatively docile.",One Bee,,,,,2.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.31),noun,tuh-RAN-chuh-luh (emphasis on second syllable),"From Medieval Latin, after Taranto, Italy, where the spider was first identified",Claude,"Think ""Taranto-ula"" - a big spider from the Italian city of Taranto",,Medieval Latin (from place name),Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024)",2025-08-19
tardigrade,A microscopic water animal known for its extreme resilience and ability to survive in harsh conditions including space.,The _____ can survive extreme temperatures and even the vacuum of space.,One Bee,,,,,2.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.31),noun,TAR-di-grayd (emphasis on first syllable),"From Latin ""tardigradus"", from ""tardus"" (slow) + ""gradus"" (step)",Claude,"Think ""tardy-grade"" - a slow student who walks slowly but is tough",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024)",2025-08-19
tariff,A tax imposed on imported or exported goods; a list of charges or fees for services.,The new _____ on steel imports affected the construction industry.,Three Bee,,,,,2.0,1.0,1.0,4.0,4-factor weighted model (overall_score: 1.90),noun,TAR-if (emphasis on first syllable),"From Arabic ""ta'rif"" meaning ""notification"" or ""definition""",Claude,"Think ""tar-if"" - if you import tar, you pay extra fees",,Arabic,Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
tarlatan,"A thin, stiff, transparent muslin fabric used for costumes, especially in ballet and theater.",The ballerina's tutu was made of layers of delicate _____.,Three Bee,,,,,2.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.31),noun,TAR-luh-tan (emphasis on first syllable),"From French ""tarlatane"", possibly from ""Tatar"" (referring to Mongol origin)",Claude,"Think ""tar-latin"" - a fabric so fine it's like Latin writing",tarlatane,French,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
tarleton,"A type of thin, semi-transparent fabric similar to muslin; historically used for clothing and decorative purposes.",The Victorian dress featured _____ sleeves that were both elegant and practical.,Three Bee,,,,,2.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.65),noun,TAR-luh-tuhn (emphasis on first syllable),"Named after a person, possibly British General Banastre Tarleton",Claude,"Think ""tar-let-on"" - letting tar-colored fabric go on",,English (from proper name),Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
tarmac,"A paved surface, especially at an airport where aircraft park and maneuver; asphalt or similar paving material.",The plane taxied across the _____ to its designated gate.,One Bee,,,,,4.0,1.0,1.0,4.0,4-factor weighted model (overall_score: 2.50),noun,TAR-mak (emphasis on first syllable),"From ""tar"" + ""macadam"" (type of road surface)",Claude,"Think ""tar-mac"" - Macintosh computer made of tar for roads",,English (compound),Claude,Scripps National Spelling Bee,One Bee; Two Bee,1.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023)",2025-08-19
tarpaulin,"A large sheet of strong, waterproof material used as a covering to protect things from rain or moisture.",They covered the boat with a _____ to protect it from the storm.,One Bee,,,,,2.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.65),noun,tar-PAW-lin (emphasis on second syllable),"From ""tar"" + ""palling"" (variant of ""pall"", meaning covering)",Claude,"Think ""tar-pulling"" - pulling a tarred cover over something",tarp,English,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
tarsier,"A small nocturnal primate with enormous eyes and long fingers, found in Southeast Asia.",The _____ used its large eyes to hunt insects in the darkness.,One Bee,,,,,2.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.31),noun,TAR-see-er (emphasis on first syllable),"From French ""tarsier"", from ""tarse"" (tarsus, referring to ankle bones)",Claude,"Think ""tar-seer"" - a creature that sees with tar-black big eyes",,French,Claude,Scripps National Spelling Bee,One Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022)",2025-08-19
tartan,"A woolen cloth with a distinctive pattern of colored stripes crossing at right angles, associated with Scottish clans.",He wore a kilt made of his family's traditional _____ pattern.,Two Bee,,,,,2.0,1.0,1.0,2.3,4-factor weighted model (overall_score: 1.56),"noun, adjective",TAR-tuhn (emphasis on first syllable),"From French ""tiretaine"", a type of cloth",Claude,"Think ""tar-tan"" - Scottish fabric that gets a tan in patterns",,French,Claude,Scripps National Spelling Bee,Two Bee,1.0,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
tartaric,"Relating to or derived from tartar; containing tartaric acid, found in grapes and used in baking powder.",The baker used _____ acid to help the cookies rise properly.,One Bee,,,,,4.0,4.0,2.0,2.6,4-factor weighted model (overall_score: 3.22),adjective,tar-TAR-ik (emphasis on second syllable),"From ""tartar"" + ""-ic"", from Arabic ""durdi"" via Medieval Latin",Claude,"Think ""tar-tar-ic"" - twice the tar, relating to acid from grapes",,Arabic (via Medieval Latin),Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
tase,To use a Taser or similar electroshock weapon; to subject to electric shock for subduing.,The officer was trained on when it's appropriate to _____ a suspect.,Three Bee,,,,,1.0,2.0,1.0,4.0,4-factor weighted model (overall_score: 1.85),verb,TAYZ (single syllable),"Back-formation from ""Taser"", acronym for ""Thomas A. Swift's Electric Rifle""",Claude,"Think ""taze"" - using electricity to daze someone",taze,Modern English (from acronym),Claude,Scripps National Spelling Bee,Three Bee; Two Bee,2.0,"Scripps National Spelling Bee Words of the Champions (2022, 2023, 2024, 2025)",2025-08-19
taser,An electroshock weapon that uses electrical current to disrupt voluntary control of muscles.,Police officers carry a _____ as a non-lethal way to subdue suspects.,Three Bee,,,,,2.0,1.0,2.0,4.0,4-factor weighted model (overall_score: 2.15),"noun, verb",TAY-zer (emphasis on first syllable),"Acronym for ""Thomas A. Swift's Electric Rifle"", from a fictional invention",Claude,"Think ""taze-er"" - something that tazes with electricity",,Modern English (acronym from fiction),Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
tasers,Plural of taser; multiple electroshock weapons used by law enforcement and civilians for self-defense.,The security team was equipped with _____ for crowd control.,Three Bee,,,,,2.0,1.0,1.0,4.0,4-factor weighted model (overall_score: 1.90),noun (plural),TAY-zerz (emphasis on first syllable),"Plural of ""taser"", from acronym ""Thomas A. Swift's Electric Rifle""",Claude,"Think ""taze-ers"" - multiple devices that taze with electricity",,Modern English (acronym),Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
tasks,Pieces of work to be done; jobs or duties assigned to someone; specific activities requiring effort.,She completed all her _____ before the deadline.,Three Bee,,,,,2.0,1.0,1.0,2.3,4-factor weighted model (overall_score: 1.56),noun (plural),TASKS (single syllable),"Plural of ""task"", from Old French ""tasche"", from Medieval Latin ""tasca""",Claude,Think of a list of jobs you need to do,,Old French,Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
tasmanian,"Relating to Tasmania, an island state of Australia; native to or characteristic of Tasmania.",The _____ devil is a carnivorous marsupial found only on that island.,Three Bee,,,,,2.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.65),"adjective, noun",taz-MAY-nee-uhn (emphasis on second syllable),"From Tasmania + ""-ian"", where Tasmania is named after Abel Tasman",Claude,"Think ""Tasman-ian"" - relating to the explorer Tasman's island",,English (from Dutch explorer's name),Claude,Scripps National Spelling Bee,Three Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
tasteless,Lacking flavor; showing poor judgment or insensitivity; lacking aesthetic appeal or refinement.,The joke was _____ and offended many people at the dinner party.,One Bee,,,,,2.0,4.0,2.0,4.0,4-factor weighted model (overall_score: 2.90),adjective,TAYST-lis (emphasis on first syllable),"From ""taste"" + ""-less"", meaning without taste",Claude,"Think ""taste-less"" - food without taste or behavior without good taste",,English,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023)",2025-08-19
tatterdemalion,A person wearing ragged or tattered clothing; someone who appears disheveled or unkempt.,The _____ wandered the streets in clothes that had seen better days.,One Bee,,,,,2.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.31),"noun, adjective",tat-er-duh-MAL-yuhn (emphasis on fourth syllable),"From ""tattered"" + ""demalion"" (possibly from French ""malion"")",Claude,"Think ""tattered-demolition"" - clothes so torn they look demolished",,English (possibly with French elements),Claude,Scripps National Spelling Bee,One Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021)",2025-08-19
taurine,"An amino acid found in animal tissues, especially important for cardiovascular function; relating to bulls or cattle.",Energy drinks often contain _____ to support heart function.,One Bee,,,,,2.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.06),"noun, adjective",TOR-een (emphasis on first syllable),"From Latin ""taurus"" meaning ""bull"" (first isolated from ox bile)",Claude,"Think ""bull-ine"" - relating to bulls, found in bull bile",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2024, 2025)",2025-08-19
taurinehierurgical,"[COMBINED WORD ERROR] This appears to be two words incorrectly joined: ""taurine"" (amino acid) + ""hierurgical"" (relating to sacred rites).",[ERROR - This combined word should not appear in spelling bee materials],One Bee,,,,,4.0,4.0,2.0,4.0,4-factor weighted model (overall_score: 3.50),error - combined words,[PRONUNCIATION ERROR - COMBINED WORDS],[ETYMOLOGY ERROR - COMBINED WORDS],Claude,"This is a data error - should be separated into ""taurine"" and ""hierurgical""",taurine + hierurgical (separate words),ERROR - combined words,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2021, 2022, 2023)",2025-08-19
tautology,The unnecessary repetition of an idea in different words; a statement that is necessarily true because of its logical form.,"Saying ""free gift"" is a _____ because gifts are always free.",One Bee,,,,,2.0,4.0,1.0,3.3,4-factor weighted model (overall_score: 2.51),noun,taw-TOL-uh-jee (emphasis on second syllable),"From Greek ""tautologia"", from ""tauto"" (same) + ""logos"" (word)",Claude,"Think ""tauto-logy"" - the logic of saying the same thing",,Greek,Claude,Scripps National Spelling Bee,One Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021)",2025-08-19
taverna,"A small restaurant or inn, especially in Greece, serving traditional food and drink in a casual atmosphere.",They enjoyed fresh seafood at a seaside _____ overlooking the Aegean Sea.,One Bee,,,,,2.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.06),noun,tuh-VER-nuh (emphasis on second syllable),"From Italian ""taverna"", from Latin ""taberna"" meaning ""shop"" or ""hut""",Claude,"Think ""tavern-a"" - a tavern with Mediterranean flair",,Italian/Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2021, 2022, 2023, 2024, 2025)",2025-08-19
tawny,"Of a warm, brownish-orange color; having the color of tanned leather or autumn leaves.",The owl's _____ feathers provided perfect camouflage in the autumn trees.,Three Bee,,,,,2.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.06),adjective,TAW-nee (emphasis on first syllable),"From Old French ""tané"", past participle of ""taner"" meaning ""to tan""",Claude,"Think ""tan-y"" - having a tan color like leather",,Old French,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2022, 2023, 2024, 2025)",2025-08-19
taxicab,"A car that carries passengers for payment, typically with a meter to calculate the fare; a taxi.",She hailed a _____ to get to the airport on time.,Three Bee,,,,,4.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.66),noun,TAK-see-kab (emphasis on first syllable),"From ""taxi"" (short for taximeter) + ""cab"" (cabriolet)",Claude,"Think ""taxi-cab"" - a cab that charges based on distance (tax-meter)",taxi,English (compound from French elements),Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
taxidermy,"The art of preparing, stuffing, and mounting the skins of animals to create lifelike displays.",The natural history museum displayed examples of expert _____.,Three Bee,,,,,3.0,4.0,1.0,3.3,4-factor weighted model (overall_score: 2.81),noun,TAK-si-der-mee (emphasis on first syllable),"From Greek ""taxis"" (arrangement) + ""derma"" (skin)",Claude,"Think ""taxi-dermy"" - arranging skin like arranging a taxi route",,Greek,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
taxonomic,Relating to taxonomy; concerning the classification of organisms into groups based on shared characteristics.,Scientists use _____ classification to organize species into related groups.,One Bee,,,,,4.0,4.0,2.0,3.3,4-factor weighted model (overall_score: 3.36),adjective,tak-suh-NOM-ik (emphasis on third syllable),"From ""taxonomy"" + ""-ic"", from Greek ""taxis"" (arrangement) + ""nomos"" (law)",Claude,"Think ""taxi-nomic"" - arranging organisms like organizing taxi routes",,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
tazza,"A shallow ornamental cup or bowl, typically mounted on a foot; a decorative vessel used for display.",The antique _____ displayed on the mantelpiece was a family heirloom.,One Bee,,,,,2.0,3.0,1.0,3.3,4-factor weighted model (overall_score: 2.26),noun,TAT-sah (emphasis on first syllable),"From Italian ""tazza"" meaning ""cup"", from Arabic ""tassah""",Claude,"Think ""tat-za"" - a decorative cup that goes ""ta-za"" when you tap it",,Italian (from Arabic),Claude,Scripps National Spelling Bee,One Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023)",2025-08-19
tchefuncte,A river in Louisiana; also refers to a Native American tribe that once lived in the region.,The _____ River flows through southeastern Louisiana into Lake Pontchartrain.,Three Bee,,,,,4.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 3.25),noun (proper noun),CHEH-funk-tee (emphasis on first syllable),"From Choctaw, meaning ""chinquapin"" (a type of tree)",Claude,"Think ""che-funk-te"" - a funky river name with Native American origins",,Choctaw,Claude,Scripps National Spelling Bee,Three Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
teachers,People who instruct or educate others; individuals whose profession is teaching in schools or other educational institutions.,The _____ attended a professional development workshop during summer break.,Two Bee,,,,,4.0,1.0,1.0,1.3,4-factor weighted model (overall_score: 1.96),noun (plural),TEE-cherz (emphasis on first syllable),"Plural of ""teacher"", from ""teach"" + ""-er"", from Old English ""tæcan""",Claude,Think of people who teach students in schools,,Old English,Claude,Scripps National Spelling Bee,Two Bee,1.0,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
teak,"A tropical hardwood tree valued for its durable, water-resistant timber; the wood from this tree.","The yacht's deck was made of beautiful, weather-resistant _____.",One Bee,,,,,1.0,1.0,1.0,4.0,4-factor weighted model (overall_score: 1.60),noun,TEEK (single syllable),"From Malayalam ""tekka"", via Portuguese ""teca""",Claude,"Think ""teak"" - a tree that's tough and leak-resistant",,Malayalam (via Portuguese),Claude,Scripps National Spelling Bee,One Bee,1.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
team,A group of people working together toward a common goal; animals harnessed together; to work collaboratively.,The research _____ worked together to solve the complex problem.,One Bee,,,,,1.0,1.0,1.0,1.3,4-factor weighted model (overall_score: 1.06),"noun, verb",TEEM (single syllable),"From Old English ""team"" meaning ""offspring, lineage, team of draft animals""",Claude,Think of people joining together like steam forming a team,,Old English,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,1.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
