word,years,source_files,source_difficulties
stood,2024,2024 Words of the Champions.pdf,Three Bee
stopped,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee
store,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
storied,2020,2020 Words_of_the_Champions.pdf,One Bee
stories,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
storm,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee
stormmince,2022; 2023,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,Two Bee
story,2023; 2025,2023_Words_of_the_Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee
stove,2024,2024 Words of the Champions.pdf,Three Bee
stowaway,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee
stradivarius,2020; 2021; 2022,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee
straight,2024,2024 Words of the Champions.pdf,Three Bee
straightforward,2025,2025 Words of Champion _1_.pdf,Three Bee
strain,2024,2024 Words of the Champions.pdf,Three Bee
strait,2021,2021_Printable_Words of the Champions.pdf,One Bee
strands,2021,2021_Printable_Words of the Champions.pdf,One Bee
strange,2025,2025 Words of Champion _1_.pdf,Three Bee
straps,2025,2025 Words of Champion _1_.pdf,Three Bee
stratification,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
stratocracy,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee
stratosphere,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
straw,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee
straydifficulty,2020,2020 Words_of_the_Champions.pdf,One Bee
streak,2023,2023_Words_of_the_Champions.pdf,Two Bee
streamers,2025,2025 Words of Champion _1_.pdf,Three Bee
streamlet,2021,2021_Printable_Words of the Champions.pdf,One Bee
