word,definition,pronunciation,pronunciation_respelling,etymology,etymology_source,memory_tip,example_sentence,example_sentence_source,years,source_files,source_difficulties,definition_source,pronunciation_source,phonetic_transparency_score,word_frequency_score,morphological_complexity_score,etymology_complexity_score,total_difficulty_score,assigned_difficulty,audio_file_path,created_at,updated_at,notes,review_status,batch_number
saints,Plural of saint; holy or virtuous people recognized by religious communities; people of exceptional virtue. Saints are venerated for their spiritual achievements and moral excellence.,/seɪnts/,SAYNTS,"Plural of ""saint,"" from Latin ""sanctus"" (holy).",Claude,"Think ""sanct"" (holy) = holy people.",The cathedral was dedicated to all ___ and martyrs.,Claude,2023,2023_Words_of_the_Champions.pdf,Two Bee,Claude,Claude,3,2,2,4,11,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
sais,Plural of sai; traditional Okinawan weapons with three prongs; used in martial arts for defense and offense. Sais are characterized by their central blade and two curved side guards.,/saɪz/,SYEZ,"Plural of ""sai,"" from Japanese, possibly from Chinese ""chai"" (hairpin).",Claude,Think Japanese three-pronged martial arts weapons.,The martial artist practiced kata with traditional ___.,Claude,2023; 2024; 2025,2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee,Claude,Claude,7,8,7,6,28,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
sakcharon,An archaic or variant form of saccharon; referring to sugar or sweet substances; related to saccharide chemistry. Used in historical or specialized scientific contexts.,/ˈsækərɑn/,SAK-uh-ron,"From Greek ""sakcharon"" (sugar), variant of ""saccharum.""",Claude,"Think Greek ""sugar"" = sakcharon.",The ancient text referred to ___ as a precious imported substance.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,7,8,7,7,29,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
saketh,"An archaic third person singular form meaning ""says"" or ""speaks""; old English verb form; used in historical or literary contexts. Appears in older texts and biblical language.",/ˈseɪkəθ/,SAY-kuhth,"From Old English ""secgan"" (to say) + archaic third person ending ""-eth.""",Claude,"Think archaic ""says"" = saketh.",The prophet ___ unto the people in the ancient scripture.,Claude,2020; 2025,2020 Words_of_the_Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee,Claude,Claude,7,8,7,3,25,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
sakura,Japanese term for cherry blossoms; the cultural practice of viewing cherry blossoms; represents the ephemeral nature of life in Japanese philosophy. Sakura season is celebrated throughout Japan with festivals and gatherings.,/səˈkurə/,sah-KOO-rah,"From Japanese ""sakura"" (cherry blossom), of uncertain origin.",Claude,Think Japanese cherry blossoms = sakura.,The ___ season draws millions of visitors to Japan's parks and temples.,Claude,2021; 2022; 2023; 2024; 2025,2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,5,5,5,6,21,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
salad,"A cold dish of mixed vegetables, fruits, or other ingredients; a mixture of raw or cooked ingredients served with dressing. Salads provide nutrition and refreshment through varied combinations of foods.",/ˈsæləd/,SAL-uhd,"From Old French ""salade,"" from Provençal ""salada,"" from ""salar"" (to salt).",Claude,"Think ""sal"" (salt) = salted/seasoned mixed dish.","The garden ___ was made with fresh lettuce, tomatoes, and cucumber.",Claude,2022; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee,Claude,Claude,3,2,2,4,11,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
salamanders,Plural of salamander; amphibians that can regenerate lost limbs; mythical creatures associated with fire; heat-resistant cooking utensils. Salamanders are known for their remarkable regenerative abilities.,/ˈsæləˌmændərz/,SAL-uh-man-durz,"Plural of ""salamander,"" from Latin ""salamandra,"" from Greek ""salamandra.""",Claude,Think fire-resistant amphibians = salamanders.,The biologist studied how ___ regenerate their tails after injury.,Claude,2020,2020 Words_of_the_Champions.pdf,One Bee,Claude,Claude,3,8,5,7,23,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
salience,"The quality of being particularly noticeable or important; prominence; the most important or conspicuous feature. Salience involves standing out due to significance, urgency, or relevance.",/ˈseɪliəns/,SAY-lee-uhns,"From Latin ""saliens"" (leaping), from ""salire"" (to leap), referring to things that leap out.",Claude,"Think ""sal"" (leap) + ""ience"" = leaping out in importance.",The ___ of the environmental issue became clear during the drought.,Claude,2020; 2021; 2022; 2023,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,One Bee; Two Bee,Claude,Claude,7,8,5,4,24,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
salinityanalogize,"[COMBINED WORD ERROR: This appears to be 'salinity' + 'analogize' incorrectly joined. 'Salinity' refers to salt content, while 'analogize' means to make analogies. These should be separate words.]",/səˈlɪnəti əˈnæləˌdʒaɪz/,suh-LIN-ih-tee uh-NAL-uh-jyz,Combined word error: 'salinity' from Latin + 'analogize' from Greek.,Claude,Error combination: salinity (salt content) + analogize (make comparisons) - should be separate.,"The ___ of the water was high, and scientists ___ it to other mineral concentrations.",Claude,2020,2020 Words_of_the_Champions.pdf,One Bee,Claude,Claude,6,7,5,7,25,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
salivate,To produce saliva; to show great desire or anticipation for something; to drool. Salivation can be a physiological response to food or a metaphor for eager anticipation.,/ˈsæləˌveɪt/,SAL-uh-vayt,"From Latin ""salivare,"" from ""saliva"" (spittle).",Claude,"Think ""saliva"" + ""ate"" = produce saliva.",The delicious aroma made everyone ___ in anticipation of dinner.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,5,5,5,4,19,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
salmagundi,"A salad dish containing a mixture of chopped meat, anchovies, eggs, and vegetables; any heterogeneous mixture or medley. Salmagundi represents variety and mixture in both culinary and general contexts.",/ˌsælməˈɡʌndi/,sal-muh-GUHN-dee,"From French ""salmigondis,"" of uncertain origin, possibly from ""sel"" (salt) + mixture.",Claude,Think mixed salad with everything = salmagundi.,The restaurant's ___ featured an eclectic mix of ingredients and flavors.,Claude,2021; 2022; 2023; 2024; 2025,2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,7,8,7,4,26,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
salmagundy,Variant spelling of salmagundi; a mixed salad dish; any heterogeneous mixture or medley. This alternate spelling appears in historical cookbooks and literary works.,/ˌsælməˈɡʌndi/,sal-muh-GUHN-dee,"Variant of ""salmagundi,"" from French ""salmigondis.""",Claude,Alternate spelling of mixed salad dish = salmagundy.,The colonial cookbook included a recipe for traditional ___.,Claude,2021; 2022; 2023; 2024; 2025,2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,7,8,7,4,26,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
salsa,"A spicy sauce made from tomatoes, onions, and peppers; a style of Latin American dance and music; any sauce or mixture. Salsa encompasses both culinary and cultural expressions.",/ˈsælsə/,SAL-suh,"From Spanish ""salsa"" (sauce), from Latin ""salsus"" (salted).",Claude,"Think Spanish ""sauce"" = spicy mixture or lively dance.",The fresh ___ made with tomatoes and cilantro was perfect with the chips.,Claude,2020; 2021; 2022; 2023,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,One Bee; Two Bee,Claude,Claude,5,5,5,4,19,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
saltarellos,Plural of saltarello; Italian folk dances characterized by lively jumping movements; musical compositions in triple meter for such dances. Saltarellos are energetic dances popular in Renaissance Italy.,/ˌsæltəˈreloʊz/,sal-tuh-REL-ohz,"Plural of ""saltarello,"" from Italian, from ""saltare"" (to jump).",Claude,"Think Italian ""jump"" = lively jumping dances.",The Renaissance ensemble performed several traditional ___.,Claude,2023,2023_Words_of_the_Champions.pdf,Two Bee,Claude,Claude,7,8,7,5,27,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
saltatory,Relating to leaping or dancing; characterized by jumping movements; proceeding by leaps rather than gradual stages. Saltatory describes motion or progression involving sudden jumps.,/ˈsæltəˌtɔri/,SAL-tuh-tor-ee,"From Latin ""saltatorius,"" from ""saltare"" (to leap), from ""salire"" (to jump).",Claude,"Think ""salt"" (jump) + ""atory"" = relating to jumping.",The ___ evolution of the species occurred in rapid bursts.,Claude,2023; 2024; 2025,2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee,Claude,Claude,7,8,7,4,26,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
saltern,A set of pools or beds for producing salt by evaporation of seawater; a saltworks or salt marsh used for salt production. Salterns are important for commercial salt harvesting and wildlife habitat.,/ˈsɔltərn/,SAWL-turn,"From ""salt"" + suffix ""-ern"" (place), from Old English ""sealt.""",Claude,"Think ""salt"" + ""ern"" (place) = place for making salt.",The ancient ___ still produces sea salt using traditional evaporation methods.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,7,8,7,3,25,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
saltwater,Water that contains salt; seawater; relating to the ocean or marine environments. Saltwater distinguishes ocean water from freshwater and describes marine ecosystems.,/ˈsɔltˌwɔtər/,SAWLT-waw-tur,"Compound of ""salt"" + ""water,"" from Old English ""sealt"" + ""wæter.""",Claude,"Think ""salt"" + ""water"" = ocean water.",The ___ aquarium featured tropical fish from coral reefs.,Claude,2024,2024 Words of the Champions.pdf,Three Bee,Claude,Claude,5,5,5,3,18,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
salubrious,Health-giving; promoting health or well-being; having a beneficial effect on health. Salubrious conditions contribute to physical and mental wellness through positive environmental factors.,/səˈlubriəs/,suh-LOO-bree-uhs,"From Latin ""salubris"" (healthy), from ""salus"" (health).",Claude,"Think ""salub"" (health) + ""rious"" = promoting health.",The mountain air was considered ___ for patients with respiratory problems.,Claude,2020; 2021; 2022; 2023,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,One Bee; Two Bee,Claude,Claude,5,5,5,4,19,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
salutary,"Producing good effects; beneficial; tending to improve or promote health. Salutary influences contribute positively to well-being, learning, or moral development.",/ˈsæljəˌtɛri/,SAL-yuh-ter-ee,"From Latin ""salutaris,"" from ""salus"" (health, welfare).",Claude,"Think ""salut"" (health) + ""ary"" = promoting health/benefit.",The criticism had a ___ effect on his writing skills.,Claude,2020,2020 Words_of_the_Champions.pdf,One Bee,Claude,Claude,5,5,5,4,19,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
salute,"A gesture of respect or recognition; to greet respectfully; a formal military greeting. Salutes express honor, respect, or acknowledgment through specific gestures or actions.",/səˈlut/,suh-LOOT,"From Latin ""salutare"" (to greet), from ""salus"" (health, greeting).",Claude,"Think ""salut"" (greet) = respectful greeting.",The soldiers gave a crisp ___ to their commanding officer.,Claude,2024,2024 Words of the Champions.pdf,Three Bee,Claude,Claude,3,2,2,4,11,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
salvador,"Spanish name meaning ""savior""; refers to El Salvador, a Central American country; a given name. Salvador can refer to the person, place, or concept of salvation.",/ˈsælvəˌdɔr/,SAL-vuh-dor,"From Spanish ""salvador"" (savior), from Latin ""salvator,"" from ""salvare"" (to save).",Claude,"Think ""salv"" (save) + ""ador"" = savior.",The artist ___ Dalí was known for his surrealist paintings.,Claude,2022; 2023,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,Two Bee,Claude,Claude,5,5,5,4,19,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
salzkammergut,"A resort region in Austria known for its lakes and mountains; literally means ""salt chamber estate""; a historic salt-producing area. The region is famous for its scenic beauty and cultural heritage.",/ˈzɑltsˌkæmərˌɡut/,ZAHLTS-kam-ur-goot,"From German ""Salz"" (salt) + ""Kammer"" (chamber) + ""Gut"" (estate).",Claude,"Think German ""salt chamber estate"" = Austrian lake region.",The ___ region attracts tourists with its crystal-clear alpine lakes.,Claude,2021,2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,7,8,7,5,27,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
samarium,A rare earth metallic element with the symbol Sm; used in permanent magnets and nuclear applications. Samarium is valuable for its magnetic properties and role in advanced technologies.,/səˈmɛriəm/,suh-MAIR-ee-uhm,"Named after samarskite, a mineral, which was named after Russian official V.E. Samarsky-Bykhovets.",Claude,"Think named after Samarsky + element suffix ""-ium.""",The high-tech speakers used ___ magnets for superior sound quality.,Claude,2020; 2021; 2022,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee,Claude,Claude,7,8,7,5,27,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
sambal,A spicy Indonesian and Malaysian sauce or relish made with chili peppers; a condiment used to add heat and flavor to dishes. Sambal varieties differ by region and ingredients used.,/ˈsæmbæl/,SAM-bal,"From Malay/Indonesian ""sambal,"" possibly from Javanese.",Claude,Think Indonesian spicy chili sauce = sambal.,The nasi goreng was served with fiery ___ on the side.,Claude,2020; 2021; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,5,8,5,5,23,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
same,Identical; not different; unchanged; the very one and not another. Sameness implies complete similarity or lack of variation between things being compared.,/seɪm/,SAYM,"From Old Norse ""samr,"" of Germanic origin, related to ""similar.""",Claude,Think identical or not different = same.,They were wearing the exact ___ dress to the party.,Claude,2022; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee,Claude,Claude,3,2,2,3,10,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
samhain,An ancient Celtic festival marking the end of harvest season; the origin of modern Halloween; celebrated on October 31st. Samhain traditionally honored ancestors and marked the beginning of winter.,/ˈsaʊɪn/,SOW-in,"From Irish ""Samhain,"" from ""sam"" (summer) + ""fuin"" (end).",Claude,"Think Irish ""summer's end"" = ancient Halloween festival.",The Celtic celebration of ___ included bonfires and remembrance of the dead.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,5,8,7,5,25,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
samian,Relating to the Greek island of Samos; a type of ancient pottery from Samos; of or from Samos. Samian pottery was prized in antiquity for its quality and distinctive red color.,/ˈseɪmiən/,SAY-mee-uhn,"From Latin ""Samius,"" from Greek ""Samios,"" relating to Samos island.",Claude,Think island of Samos = Samian pottery.,The archaeologist discovered fragments of ___ pottery at the ancient site.,Claude,2024,2024 Words of the Champions.pdf,Three Bee,Claude,Claude,7,8,7,7,29,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
samoa,An island nation in the South Pacific; relating to Samoa or its people; a type of Girl Scout cookie. Samoa encompasses both the geographic location and cultural identity.,/səˈmoʊə/,suh-MOH-uh,"From Samoan ""Sāmoa,"" possibly meaning ""sacred center.""",Claude,Think Pacific island nation = Samoa.,___ is known for its beautiful beaches and rich Polynesian culture.,Claude,2020; 2021; 2022,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee,Claude,Claude,5,5,5,5,20,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
samosas,Plural of samosa; triangular fried or baked pastries filled with spiced vegetables or meat; popular South Asian snacks. Samosas are crispy appetizers enjoyed throughout India and neighboring regions.,/səˈmoʊsəz/,suh-MOH-suhz,"Plural of ""samosa,"" from Hindi ""samosa,"" possibly from Persian ""sambosag.""",Claude,Think triangular Indian fried pastries = samosas.,The restaurant served crispy ___ with mint chutney as an appetizer.,Claude,2021,2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,5,5,5,5,20,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
samples,Plural of sample; small portions taken as examples; specimens for testing or analysis; examples or instances. Samples represent larger groups or serve as test materials.,/ˈsæmpəlz/,SAM-puhlz,"Plural of ""sample,"" from Old French ""essample,"" from Latin ""exemplum.""",Claude,"Think ""example"" = small portions representing the whole.",The laboratory analyzed blood ___ to check for infections.,Claude,2020,2020 Words_of_the_Champions.pdf,One Bee,Claude,Claude,3,2,5,4,14,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
samsara,"In Hindu and Buddhist philosophy, the cycle of death and rebirth; the continuous cycle of life, death, and reincarnation. Samsara represents the eternal cycle from which liberation is sought.",/sæmˈsɑrə/,sam-SAH-ruh,"From Sanskrit ""saṃsāra,"" from ""saṃ"" (together) + ""sṛ"" (to flow).",Claude,"Think Sanskrit ""flowing together"" = cycle of rebirth.",Buddhist teachings focus on escaping the endless cycle of ___.,Claude,2023; 2024; 2025,2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee,Claude,Claude,5,5,5,6,21,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
samuel,"A Hebrew name meaning ""heard by God""; a biblical prophet and judge; a common male given name. Samuel represents both religious significance and personal identity.",/ˈsæmjuəl/,SAM-yoo-uhl,"From Hebrew ""Shemu'el,"" from ""shama"" (heard) + ""El"" (God).",Claude,"Think Hebrew ""heard by God"" = Samuel.",The prophet ___ anointed the first kings of Israel.,Claude,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,3,5,2,5,15,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
sanctimonious,Making a show of being morally superior; hypocritically pious; displaying false righteousness. Sanctimonious behavior involves pretentious moral superiority rather than genuine virtue.,/ˌsæŋktəˈmoʊniəs/,sangk-tuh-MOH-nee-uhs,"From Latin ""sanctimonia"" (sanctity), from ""sanctus"" (holy).",Claude,"Think ""sanct"" (holy) + ""monious"" = falsely showing holiness.",His ___ lecture about honesty rang hollow given his recent lies.,Claude,2020,2020 Words_of_the_Champions.pdf,One Bee,Claude,Claude,5,5,5,4,19,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
sand,Fine particles of rock and mineral; material found on beaches and deserts; to smooth with sandpaper. Sand consists of weathered rock fragments and serves various construction and recreational purposes.,/sænd/,SAND,"From Old English ""sand,"" of Germanic origin.",Claude,Think fine rock particles found on beaches = sand.,The children built elaborate castles in the soft beach ___.,Claude,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,3,2,2,3,10,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
sandal,An open shoe consisting of a sole held to the foot by straps; light footwear for warm weather. Sandals provide foot protection while allowing air circulation and easy wear.,/ˈsændəl/,SAN-duhl,"From Latin ""sandalium,"" from Greek ""sandalion.""",Claude,Think open shoe with straps = sandal.,She wore comfortable leather ___ for the beach walk.,Claude,2020; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,3,2,5,7,17,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
sandwich,Food consisting of ingredients between slices of bread; to place between two things; to squeeze into a tight space. Sandwiches provide portable meals and the verb describes inserting between objects.,/ˈsændwɪtʃ/,SAND-wich,"Named after the 4th Earl of Sandwich (1718-1792), who popularized this form of eating.",Claude,Think Earl of Sandwich who ate meat between bread slices.,She made a turkey and cheese ___ for lunch.,Claude,2021; 2025,2021_Printable_Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee,Claude,Claude,3,2,5,5,15,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
sangamon,A county in Illinois; a geological period; relating to a specific interglacial stage. Sangamon represents both geographic and geological significance in North American classification systems.,/ˈsæŋɡəmən/,SANG-guh-muhn,"From the Sangamon River in Illinois, from Native American origin.",Claude,Think Illinois county and geological period = Sangamon.,The ___ interglacial period occurred between ice ages.,Claude,2022; 2023; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee,Claude,Claude,7,8,7,5,27,,,2025-01-01,2025-01-01,Batch 153 processing,pending,153
