word,definition,example_sentence,source_difficulty,difficulty_level,difficulty_name,ai_difficulty_level,ai_difficulty_name,phonetic_transparency_score,word_frequency_score,morphology_score,etymology_score,difficulty_calculation_method,part_of_speech,pronunciation_guide,etymology,etymology_source,memory_tips,alternate_spellings,language_origin,definition_source,source_names,source_difficulties,frequency,original_source,source_access_date
accomplishments,Things that have been achieved successfully; skills or talents; notable achievements or completed tasks.,His _____ in science earned him international recognition.,Three Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),noun (plural),uh-KOM-plish-muhnts (emphasis on second syllable),"From ""accomplish"" + ""-ment"", from Old French ""accomplir""",Claude,"Think ""ac-com-plish-ments"" - mental list of things you accomplished",accomplishment (singular),Old French,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
accordance,"Agreement or harmony with something; conformity to rules, wishes, or standards; the act of granting or giving.",The contract was signed in _____ with company policy.,One Bee,,,,,3.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.86),noun,uh-KOR-dunss (emphasis on second syllable),"From Old French ""accordance"", from ""accorder"" meaning ""to agree""",Claude,"Think ""ac-cord-ance"" - dancing in accord with the music",,Old French,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
accordatura,The tuning of a stringed musical instrument; a specific system or method of tuning strings to produce desired musical intervals.,The violinist adjusted the _____ to achieve the perfect pitch.,Three Bee,,,,,4.0,4.0,2.0,3.3,4-factor weighted model (overall_score: 3.36),noun,ah-kor-dah-TOO-rah (emphasis on third syllable),"From Italian ""accordatura"", from ""accordare"" meaning ""to tune, accord""",Claude,"Think ""accord-a-tura"" - according the instruments together",,Italian,Claude,Scripps National Spelling Bee,Three Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
accouterment,Additional items of dress or equipment; accessories worn or carried for a particular activity; military or ceremonial gear.,The soldier checked each piece of military _____ before the mission.,One Bee,,,,,4.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.41),noun,uh-KOO-ter-muhnt (emphasis on second syllable),"From French ""accoutrement"", from ""accoutrer"" meaning ""to equip""",Claude,"Think ""ac-couture-ment"" - fashionable equipment like couture",accoutrement,French,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022)",2025-08-19
accoutrement,Additional items of dress or equipment; accessories worn or carried for a particular activity; military or ceremonial gear.,"The knight's _____ included sword, shield, and armor.",One Bee,,,,,4.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.41),noun,uh-KOO-truh-muhnt (emphasis on second syllable),"From French ""accoutrement"", from ""accoutrer"" meaning ""to equip""",Claude,"Think ""ac-couture-ment"" - fashionable equipment like couture",accouterment,French,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022)",2025-08-19
accrual,"The accumulation or increase of something over time; in accounting, income or expenses recognized before payment is made.",The _____ of vacation days allowed her to take a month off.,One Bee,,,,,4.0,3.0,3.0,2.3,4-factor weighted model (overall_score: 3.16),noun,uh-KROO-uhl (emphasis on second syllable),"From ""accrue"" + ""-al"", from Old French ""accreue"" meaning ""increase""",Claude,"Think ""ac-crew-al"" - a crew working to accumulate something",,Old French,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
accumulate,To gather together or collect gradually; to build up over time; to amass or pile up in increasing quantities.,Snow began to _____ on the mountain peaks during the storm.,One Bee,,,,,4.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.41),verb,uh-KYOO-myuh-layt (emphasis on second syllable),"From Latin ""accumulatus"", from ""ad"" (to) + ""cumulus"" (heap)",Claude,"Think ""ac-cumulus-ate"" - like cumulus clouds gathering and growing",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024)",2025-08-19
accurate,Correct and precise; free from error; exact in conformity to truth or to a standard; carefully done.,The scientist needed _____ measurements for the experiment.,One Bee,,,,,4.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.41),adjective,AK-yuh-rit (emphasis on first syllable),"From Latin ""accuratus"", from ""ad"" (to) + ""cura"" (care)",Claude,"Think ""ac-cure-ate"" - cured of mistakes, made accurate",,Latin,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023)",2025-08-19
accuse,To charge someone with wrongdoing; to blame or claim that someone has done something illegal or wrong.,The prosecutor will _____ the defendant of theft.,One Bee,,,,,3.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.61),verb,uh-KYOOZ (emphasis on second syllable),"From Latin ""accusare"", from ""ad"" (to) + ""causa"" (cause, lawsuit)",Claude,"Think ""ac-cause"" - pointing to the cause of blame",,Latin,Claude,Scripps National Spelling Bee,One Bee,3.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
aceituna,"Spanish word for olive; the small oval fruit of the olive tree, used for food and oil production.",The Spanish cook used fresh _____ in the traditional recipe.,Three Bee,,,,,4.0,4.0,2.0,3.3,4-factor weighted model (overall_score: 3.36),noun,ah-say-TOO-nah (emphasis on third syllable),"From Spanish ""aceituna"", from Arabic ""az-zaytūna"" meaning ""olive""",Claude,"Think ""ace-tuna"" - an ace type of fruit like tuna is an ace fish",olive (English),Spanish from Arabic,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
acequia,"An irrigation ditch or canal, especially in the southwestern United States; a community-operated waterway for agricultural use.",The ancient _____ system still irrigates the New Mexican farmland.,One Bee,,,,,3.0,3.0,2.0,3.3,4-factor weighted model (overall_score: 2.81),noun,ah-SEH-kee-ah (emphasis on second syllable),"From Spanish ""acequia"", from Arabic ""as-sāqiya"" meaning ""water channel""",Claude,"Think ""ace-sequence"" - an ace sequence of water channels",,Spanish from Arabic,Claude,Scripps National Spelling Bee,One Bee,3.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
acerbity,"Harshness or severity of manner, speech, or conditions; bitter or sharp quality in taste, character, or expression.",The critic's review was marked by unusual _____ toward the performance.,One Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),noun,uh-SUR-bi-tee (emphasis on second syllable),"From Latin ""acerbitas"", from ""acerbus"" meaning ""harsh, bitter""",Claude,"Think ""a-serb-ity"" - the harsh quality of being acerbic",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
acerola,"A small cherry-like fruit from the West Indies, extremely high in vitamin C; also called Barbados cherry.",The _____ is prized for its exceptional vitamin C content.,Three Bee,,,,,4.0,3.0,2.0,3.3,4-factor weighted model (overall_score: 3.11),noun,ah-suh-ROH-lah (emphasis on third syllable),"From Spanish ""acerola"", possibly from Arabic or indigenous Caribbean languages",Claude,"Think ""ace-rola"" - an ace fruit that rolls with vitamin C",Barbados cherry,Spanish,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
acetaminophen,A common over-the-counter pain reliever and fever reducer; a pharmaceutical compound used as an analgesic and antipyretic.,The doctor recommended _____ for the patient's headache.,One Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),noun,uh-see-tuh-MIN-oh-fen (emphasis on fourth syllable),"From chemical nomenclature: ""acet-"" (relating to acetic acid) + ""amino"" + ""phen"" (relating to phenol)",Claude,"Think ""ace-tam-in-oh-fen"" - ace medicine for pain",paracetamol (international),Modern pharmaceutical nomenclature,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
acetone,"A colorless, flammable liquid chemical compound used as a solvent; commonly found in nail polish remover.",She used _____ to remove the old nail polish.,One Bee,,,,,4.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.91),noun,AS-uh-tohn (emphasis on first syllable),"From German ""Aceton"", from Latin ""acetum"" (vinegar) + ""-one"" (chemical suffix)",Claude,"Think ""ace-tone"" - an ace chemical with a strong tone (smell)",,German from Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
acharya,A Hindu or Buddhist spiritual teacher or guru; a learned person who teaches religious or philosophical principles.,The _____ taught meditation and ancient philosophy to his students.,Three Bee,,,,,4.0,3.0,2.0,4.0,4-factor weighted model (overall_score: 3.25),noun,ah-CHAR-yah (emphasis on second syllable),"From Sanskrit ""ācārya"" meaning ""teacher, guide"" from ""ācāra"" (conduct, behavior)",Claude,"Think ""a-charya"" - a person who charges you with knowledge",,Sanskrit,Claude,Scripps National Spelling Bee,Three Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
ached,Past tense of ache; experienced a continuous dull pain; felt emotional distress or longing.,Her muscles _____ after the long hike through the mountains.,Two Bee,,,,,4.0,3.0,2.0,1.3,4-factor weighted model (overall_score: 2.71),verb (past tense),AYKT (single syllable),"From Old English ""acan"" meaning ""to ache, suffer pain""",Claude,"Think ""ache-ed"" - past tense of feeling aches",,Old English,Claude,Scripps National Spelling Bee,Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
achernar,The brightest star in the constellation Eridanus; a blue giant star located in the southern sky.,Astronomers studied _____ to understand the behavior of rapidly spinning stars.,One Bee,,,,,4.0,4.0,2.0,4.0,4-factor weighted model (overall_score: 3.50),noun (proper noun),AH-ker-nar (emphasis on first syllable),"From Arabic ""ākhir an-nahr"" meaning ""river's end"", referring to its position in Eridanus",Claude,"Think ""ache-er-nar"" - the star that aches to be at the river's end",,Arabic,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
achievement,Something accomplished successfully; a notable accomplishment or attainment; the act of achieving a goal.,Graduating with honors was her greatest academic _____.,Three Bee,,,,,4.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.41),noun,uh-CHEEV-muhnt (emphasis on second syllable),"From ""achieve"" + ""-ment"", from Old French ""achever"" meaning ""to complete""",Claude,"Think ""a-chief-ment"" - becoming chief through accomplishment",,Old French,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
achilles,"Referring to Achilles, the Greek hero of the Trojan War; often used in ""Achilles' heel"" meaning a vulnerable point.",His pride was his _____ heel in business negotiations.,Three Bee,,,,,4.0,4.0,2.0,3.3,4-factor weighted model (overall_score: 3.36),noun (proper noun),uh-KIL-eez (emphasis on second syllable),"From Greek ""Akhilleus"", name of the legendary Greek warrior",Claude,"Think ""a-kill-ease"" - he could kill with ease except for his heel",,Greek,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
achromatic,"Without color; black, white, or gray; relating to light transmission without decomposition into spectral colors.",The photographer preferred _____ film for artistic black and white images.,One Bee,,,,,4.0,4.0,3.0,3.3,4-factor weighted model (overall_score: 3.61),adjective,ay-kroh-MAT-ik (emphasis on third syllable),"From Greek ""a-"" (without) + ""chrōma"" (color) + ""-ic""",Claude,"Think ""a-chrome-atic"" - without the chrome color",,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
acicula,"A needle-like structure or appendage; a small, sharp-pointed projection found in plants, animals, or crystals.",The cactus spine is a type of _____ that protects the plant.,Three Bee,,,,,4.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.91),noun,uh-SIK-yuh-lah (emphasis on second syllable),"From Latin ""acicula"", diminutive of ""acus"" meaning ""needle""",Claude,"Think ""a-sick-ula"" - a small needle that might make you sick",,Latin,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
acidophilus,A type of beneficial bacteria (Lactobacillus acidophilus) used in probiotics and yogurt production; acid-loving microorganisms.,The yogurt contained live _____ cultures for digestive health.,Three Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),noun,as-id-OH-fi-lus (emphasis on third syllable),"From Latin ""acidus"" (acid) + Greek ""philos"" (loving)",Claude,"Think ""acid-oh-phil-us"" - organisms that love acid",L. acidophilus (scientific),Modern Latin from Greek,Claude,Scripps National Spelling Bee,Three Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
acoel,"A type of simple, flatworm-like marine animal without a body cavity; a member of the phylum Acoelomorpha.",Marine biologists studied the _____ to understand early animal evolution.,One Bee,,,,,4.0,3.0,2.0,3.3,4-factor weighted model (overall_score: 3.11),noun,AY-seel (emphasis on first syllable),"From Greek ""a-"" (without) + ""koilos"" (cavity)",Claude,"Think ""a-coil"" - without the coiled body cavity",,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2021, 2022, 2023, 2024, 2025)",2025-08-19
acorn,The nut of an oak tree; a hard-shelled seed that serves as food for many animals and can grow into an oak tree.,The squirrel buried the _____ to save it for winter.,One Bee,,,,,3.0,3.0,2.0,1.3,4-factor weighted model (overall_score: 2.41),noun,AY-korn (emphasis on first syllable),"From Old English ""æcern"", related to ""æcer"" (field, acre)",Claude,"Think ""a-corn"" - a piece of corn from a tree (though not actually corn)",,Old English,Claude,Scripps National Spelling Bee,One Bee,3.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
acoustic,Relating to sound or hearing; designed to improve sound quality; using natural sound without electronic amplification.,The _____ guitar produced beautiful natural tones without amplification.,One Bee,,,,,4.0,4.0,3.0,3.3,4-factor weighted model (overall_score: 3.61),"adjective, noun",uh-KOO-stik (emphasis on second syllable),"From Greek ""akoustikos"", from ""akouein"" meaning ""to hear""",Claude,"Think ""a-cue-stick"" - a cue stick that makes acoustic sounds when hitting balls",,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
acquaintance,A person known slightly but not intimately; familiarity with someone or something; the state of knowing someone casually.,She met an old _____ from college at the coffee shop.,Three Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),noun,uh-KWAYN-tunss (emphasis on second syllable),"From Old French ""acointance"", from ""acointer"" meaning ""to make known""",Claude,"Think ""ac-quaint-ance"" - a quaint dance of getting to know someone",,Old French,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
acquiesce,To accept or agree without protest; to submit or comply passively; to consent reluctantly but without resistance.,"After lengthy debate, he decided to _____ to the committee's decision.",One Bee,,,,,3.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.86),verb,ak-wee-ESS (emphasis on third syllable),"From Latin ""acquiescere"", from ""ad"" (to) + ""quiescere"" (to rest, be quiet)",Claude,"Think ""ac-quiet-ess"" - becoming quiet and accepting",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
acquit,To declare someone not guilty of a criminal charge; to conduct oneself in a specified manner; to discharge a duty.,The jury voted to _____ the defendant of all charges.,Three Bee,,,,,4.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.91),verb,uh-KWIT (emphasis on second syllable),"From Old French ""acquiter"", from ""a-"" (to) + ""quiter"" (to free)",Claude,"Think ""ac-quit"" - quitting the accusation",,Old French,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
acquitcapnometer,"[COMBINED WORD ERROR] This appears to be two words incorrectly joined: ""acquit"" (to declare not guilty) + ""capnometer"" (device measuring CO2).",[ERROR - This combined word should not appear in spelling bee materials],Two Bee,,,,,4.0,4.0,3.0,4.0,4-factor weighted model (overall_score: 3.75),error - combined words,[PRONUNCIATION ERROR - COMBINED WORDS],[ETYMOLOGY ERROR - COMBINED WORDS],Claude,"This is a data error - should be separated into ""acquit"" and ""capnometer""",acquit + capnometer (separate words),ERROR - combined words,Claude,Scripps National Spelling Bee,Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
acral,"Relating to the extremities of the body; pertaining to the hands, feet, or other terminal parts of limbs.",The dermatologist examined the _____ regions for signs of frostbite.,One Bee,,,,,4.0,3.0,2.0,3.3,4-factor weighted model (overall_score: 3.11),adjective,AY-kruhl (emphasis on first syllable),"From Greek ""akron"" meaning ""extremity, tip"" + ""-al""",Claude,"Think ""a-crawl"" - relating to parts that crawl (hands and feet)",,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2021, 2022, 2023, 2024, 2025)",2025-08-19
acrid,"Having a strong, unpleasant, and sharp smell or taste; harsh or bitter in manner, speech, or temperament.",The _____ smoke from the fire made everyone's eyes water.,Two Bee,,,,,3.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.61),adjective,AK-rid (emphasis on first syllable),"From Latin ""acer"" meaning ""sharp, keen"" + ""-id""",Claude,"Think ""ac-rid"" - getting rid of something because it's so sharp and unpleasant",,Latin,Claude,Scripps National Spelling Bee,Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
acrimony,"Harsh or bitter speech, manner, or feelings; anger and resentment expressed in words; sharpness of temper or language.",The divorce proceedings were marked by considerable _____ between the parties.,One Bee,,,,,3.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.86),noun,AK-ruh-moh-nee (emphasis on first syllable),"From Latin ""acrimonia"", from ""acer"" meaning ""sharp, keen""",Claude,"Think ""ac-rim-money"" - sharp words about money causing bitterness",,Latin,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
acrogeria,A rare genetic disorder causing premature aging of the skin on hands and feet; a condition affecting the extremities.,"The child was diagnosed with _____, a condition causing aged-looking skin on the hands.",Three Bee,,,,,3.0,4.0,2.0,3.3,4-factor weighted model (overall_score: 3.06),noun,ak-roh-JEE-ree-ah (emphasis on third syllable),"From Greek ""akron"" (extremity) + ""gēras"" (old age) + ""-ia""",Claude,"Think ""acro-geria"" - aging (geriatric) of the extremities (acro)",,Modern medical Greek,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
