word,years,source_files,source_difficulties
mulligan,2020; 2021; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee
mulliganmunich,2025,2025 Words of Champion _1_.pdf,Three Bee
mullioned,2023,2023_Words_of_the_Champions.pdf,Two Bee
multifarious,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee
multiple,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
multiplication,2020,2020 Words_of_the_Champions.pdf,One Bee
multitude,2020; 2024,2020 Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee
multivalent,2020; 2022,2020 Words_of_the_Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee
mumbai,2024,2024 Words of the Champions.pdf,Three Bee
mumble,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee
mummified,2022; 2023; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee
munchkin,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
mundane,2020,2020 Words_of_the_Champions.pdf,One Bee
munich,2022; 2023; 2024,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,Three Bee; Two Bee
municipal,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
murals,2023,2023_Words_of_the_Champions.pdf,Two Bee
murky,2025,2025 Words of Champion _1_.pdf,Three Bee
murmuration,2020; 2021; 2022; 2023,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,One Bee; Two Bee
muscles,2025,2025 Words of Champion _1_.pdf,Three Bee
muscular,2020; 2021; 2022; 2023,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,One Bee; Two Bee
