word,definition,example_sentence,source_difficulty,difficulty_level,difficulty_name,ai_difficulty_level,ai_difficulty_name,phonetic_transparency_score,word_frequency_score,morphology_score,etymology_score,difficulty_calculation_method,part_of_speech,pronunciation_guide,etymology,etymology_source,memory_tips,alternate_spellings,language_origin,definition_source,source_names,source_difficulties,frequency,original_source,source_access_date
teriyaki,A Japanese cooking technique using a sweet soy-based sauce; food prepared in this style.,The _____ chicken was glazed with a sweet and savory sauce.,Three Bee,,,,,2.0,4.0,2.0,4.0,4-factor weighted model (overall_score: 2.90),"noun, adjective",ter-ee-YAH-kee (emphasis on third syllable),"From Japanese ""teri"" (luster) + ""yaki"" (grill)",Claude,"Think ""teri-yaki"" - grilling with a shiny, glossy sauce",,Japanese,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
term,A word or phrase with a specific meaning; a fixed period of time; a condition or requirement.,The scientific _____ was difficult for the students to understand.,Three Bee,,,,,1.0,1.0,1.0,2.3,4-factor weighted model (overall_score: 1.26),"noun, verb",TURM (single syllable),"From Latin ""terminus"" meaning ""boundary, end""",Claude,Think of a specific word or time period with clear boundaries,,Latin,Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
terminus,The end or final point of something; a railway or bus station at the end of a line.,The train reached its _____ at the end of the line.,One Bee,,,,,2.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.56),noun,TUR-mi-nuhs (emphasis on first syllable),"From Latin ""terminus"" meaning ""boundary, limit""",Claude,"Think ""term-in-us"" - the term ends in us, the final point",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
termite,"A small, pale social insect that feeds on wood and can cause significant structural damage.",The house foundation was damaged by _____ infestation.,Three Bee,,,,,2.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.31),noun,TUR-myt (emphasis on first syllable),"From Latin ""termes"" meaning ""wood-eating worm""",Claude,"Think ""term-mite"" - a tiny creature that terminates wood",,Latin,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
terpsichore,"In Greek mythology, the Muse of dance and chorus; the art of dancing.",The ballet students honored _____ as their patron goddess.,One Bee,,,,,4.0,4.0,2.0,3.3,4-factor weighted model (overall_score: 3.36),noun,turp-SIK-uh-ree (emphasis on second syllable),"From Greek ""Terpsichore"", from ""terpein"" (to delight) + ""choros"" (dance)",Claude,"Think ""terp-sik-ore"" - a dancer who delights in sick moves",,Greek,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
terra,Earth or land; used in scientific terms relating to the planet Earth.,The astronauts looked back at _____ firma from space.,One Bee,,,,,2.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.06),noun,TER-uh (emphasis on first syllable),"From Latin ""terra"" meaning ""earth, land""",Claude,"Think ""terra"" - the ground we stand on, like a terrace",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
terraced,Formed into or having a series of flat areas cut into a slope; arranged in tiers.,The _____ hillside allowed for efficient farming on steep slopes.,One Bee,,,,,4.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.41),"adjective, verb (past tense)",TER-ist (emphasis on first syllable),"From ""terrace"" + ""-ed"", from Latin ""terra"" meaning ""earth""",Claude,"Think ""terra-aced"" - earth arranged in steps like playing cards",,Latin,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
terrarium,A glass container for growing small plants; an artificial environment for keeping small land animals.,She created a beautiful _____ with tiny ferns and moss.,Three Bee,,,,,2.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.56),noun,tuh-RAIR-ee-uhm (emphasis on second syllable),"From Latin ""terra"" (earth) + ""-arium"" (place for)",Claude,"Think ""terra-arium"" - a place for earth and plants",,Latin,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2022, 2023, 2024, 2025)",2025-08-19
terre,"French word meaning ""earth"" or ""land""; used in wine terminology to refer to terroir.",The wine's character reflected the unique _____ of the vineyard.,Three Bee,,,,,2.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.06),noun,"TAIR (single syllable, French pronunciation)","From French ""terre"", from Latin ""terra"" meaning ""earth""",Claude,"Think ""terre"" - French for ""terra"" (earth)",,French (from Latin),Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
terrier,"A small, energetic dog originally bred for hunting vermin; any of various breeds of such dogs.",The energetic _____ chased rabbits around the yard.,One Bee,,,,,2.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.31),noun,TER-ee-er (emphasis on first syllable),"From French ""terrier"", from ""terre"" (earth) - dogs that hunt in burrows",Claude,"Think ""terra-ier"" - a dog that hunts in the earth",,French,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
terrify,To cause extreme fear; to fill with terror; to frighten greatly.,The horror movie was designed to _____ audiences.,Three Bee,,,,,2.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.31),verb,TER-uh-fy (emphasis on first syllable),"From Latin ""terrificare"", from ""terrere"" (to frighten) + ""facere"" (to make)",Claude,"Think ""terror-ify"" - to make someone feel terror",,Latin,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
territory,An area of land under the control of a ruler or state; an animal's defended area.,The wolf pack defended its _____ from intruders.,One Bee,,,,,2.0,1.0,2.0,2.3,4-factor weighted model (overall_score: 1.81),noun,TER-i-tor-ee (emphasis on first syllable),"From Latin ""territorium"", from ""terra"" meaning ""earth""",Claude,"Think ""terra-tory"" - a story about controlled land",,Latin,Claude,Scripps National Spelling Bee,One Bee,1.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
terror,Extreme fear; a person or thing that causes dread; the use of violence for political aims.,The thunderstorm filled the children with _____ .,Three Bee,,,,,2.0,1.0,2.0,2.3,4-factor weighted model (overall_score: 1.81),noun,TER-er (emphasis on first syllable),"From Latin ""terror"", from ""terrere"" meaning ""to frighten""",Claude,Think of extreme fear that makes you tremble,,Latin,Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
tersely,In a brief and clearly expressed manner; concisely and sometimes abruptly.,She answered the reporter's questions _____ and walked away.,Three Bee,,,,,2.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.31),adverb,TURS-lee (emphasis on first syllable),"From ""terse"" + ""-ly"", from Latin ""tersus"" meaning ""wiped clean, neat""",Claude,"Think ""terse-ly"" - speaking in a wiped-clean, short way",,Latin,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
tertiary,Third in order or level; relating to the third stage of education (university level).,"After secondary school, she pursued _____ education at university.",Three Bee,,,,,2.0,1.0,2.0,2.3,4-factor weighted model (overall_score: 1.81),"adjective, noun",TUR-shee-er-ee (emphasis on first syllable),"From Latin ""tertiarius"", from ""tertius"" meaning ""third""",Claude,"Think ""third-iary"" - relating to the third level",,Latin,Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
tessitura,"In music, the range of notes that best suits a particular voice or instrument.",The soprano's _____ was perfect for the demanding aria.,Three Bee,,,,,2.0,4.0,1.0,3.3,4-factor weighted model (overall_score: 2.51),noun,tes-i-TOO-rah (emphasis on third syllable),"From Italian ""tessitura"", from ""tessere"" meaning ""to weave""",Claude,"Think ""test-itura"" - testing the perfect vocal range",,Italian,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
test,An examination to assess knowledge or ability; to try or evaluate something.,The students prepared carefully for the final _____.,One Bee,,,,,1.0,1.0,1.0,2.3,4-factor weighted model (overall_score: 1.26),"noun, verb",TEST (single syllable),"From Latin ""testum"" meaning ""earthen pot"" (used for testing metals)",Claude,Think of checking or trying something to see if it works,,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,1.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
testament,A will; evidence or proof of something; either of the two main divisions of the Bible.,His success was a _____ to years of hard work.,Three Bee,,,,,2.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.56),noun,TES-tuh-muhnt (emphasis on first syllable),"From Latin ""testamentum"", from ""testari"" meaning ""to witness""",Claude,"Think ""test-ament"" - a test of what someone believes or owns",,Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
testimony,Evidence given by a witness under oath; public declaration of personal experience or belief.,The witness's _____ was crucial to solving the case.,One Bee,,,,,2.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.31),noun,TES-ti-moh-nee (emphasis on first syllable),"From Latin ""testimonium"", from ""testis"" meaning ""witness""",Claude,"Think ""test-imony"" - testing the truth through witness accounts",,Latin,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
testimonybeaucoup,"[COMBINED WORD ERROR] This appears to be two words incorrectly joined: ""testimony"" (witness statement) + ""beaucoup"" (French for ""much"").",[ERROR - This combined word should not appear in spelling bee materials],One Bee,,,,,4.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 3.25),error - combined words,[PRONUNCIATION ERROR - COMBINED WORDS],[ETYMOLOGY ERROR - COMBINED WORDS],Claude,"This is a data error - should be separated into ""testimony"" and ""beaucoup""",testimony + beaucoup (separate words),ERROR - combined words,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2021, 2022, 2023)",2025-08-19
testosterone,A male sex hormone responsible for the development of masculine characteristics.,The athlete was tested for elevated _____ levels.,One Bee,,,,,2.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.31),noun,tes-TOS-tuh-rohn (emphasis on second syllable),"From ""testis"" (testicle) + ""sterol"" (type of alcohol) + ""-one"" (chemical suffix)",Claude,"Think ""testo-sterone"" - hormone from testes with steroid structure",,Modern scientific (Latin elements),Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
tetanus,A serious bacterial infection causing muscle spasms and potentially fatal complications.,The rusty nail wound required a _____ vaccination.,One Bee,,,,,2.0,3.0,1.0,3.3,4-factor weighted model (overall_score: 2.26),noun,TET-uhn-uhs (emphasis on first syllable),"From Greek ""tetanos"" meaning ""stretched tight""",Claude,"Think ""tet-anus"" - muscles stretched tight like a tense anus",,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024)",2025-08-19
tetrachoric,"In statistics, relating to a correlation coefficient for two binary variables.",The researcher calculated the _____ correlation between the variables.,One Bee,,,,,4.0,4.0,2.0,3.3,4-factor weighted model (overall_score: 3.36),adjective,tet-ruh-KOR-ik (emphasis on third syllable),"From Greek ""tetra"" (four) + ""choros"" (space) + ""-ic""",Claude,"Think ""tetra-choric"" - four-way statistical relationship",,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024)",2025-08-19
tetrazzini,"A baked dish of pasta with poultry or seafood in a cream sauce, topped with cheese.",The restaurant's chicken _____ was rich and creamy.,Three Bee,,,,,2.0,4.0,1.0,3.0,4-factor weighted model (overall_score: 2.45),noun,tet-ruh-ZEE-nee (emphasis on third syllable),Named after Italian opera singer Luisa Tetrazzini,Claude,"Think ""tetra-zini"" - a four-cheese pasta dish for an opera singer",,Italian (proper name),Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
teutonic,Relating to the ancient Germanic peoples; characteristic of German culture or people.,The castle displayed classic _____ architecture.,One Bee,,,,,4.0,4.0,2.0,1.3,4-factor weighted model (overall_score: 2.96),adjective,too-TON-ik (emphasis on second syllable),"From Latin ""Teutonicus"", from ""Teutoni"" (Germanic tribe)",Claude,"Think ""teu-tonic"" - Germanic people with a tonic strength",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2024, 2025)",2025-08-19
text,Written or printed words; the main body of a book; to send a text message.,Please _____ me when you arrive at the airport.,Three Bee,,,,,2.0,1.0,1.0,2.3,4-factor weighted model (overall_score: 1.56),"noun, verb",TEKST (single syllable),"From Latin ""textus"" meaning ""woven"", from ""texere"" (to weave)",Claude,Think of words woven together like fabric,,Latin,Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
textbook,A book used for studying a particular subject; serving as a standard example.,The chemistry _____ explained the complex reactions clearly.,Three Bee,,,,,4.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 3.25),"noun, adjective",TEKST-book (emphasis on first syllable),"From ""text"" + ""book"", referring to educational books",Claude,"Think ""text-book"" - a book full of educational text",,English (compound),Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
texture,The feel or appearance of a surface; the quality of something as perceived by touch.,"The fabric had a smooth, silky _____.",Three Bee,,,,,4.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.66),"noun, verb",TEKS-cher (emphasis on first syllable),"From Latin ""textura"", from ""texere"" meaning ""to weave""",Claude,"Think ""text-ure"" - the weaving pattern you can feel",,Latin,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2022, 2025)",2025-08-19
thailand,"A country in Southeast Asia known for its tropical beaches, ancient temples, and spicy cuisine.",_____ is famous for its beautiful beaches and delicious pad thai.,Three Bee,,,,,3.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.95),noun (proper noun),TY-land (emphasis on first syllable),"From Thai ""thai"" (free) + ""land"", meaning ""land of the free""",Claude,"Think ""Tie-land"" - a land where people tie things, but it's actually ""free land""",,Thai,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2022, 2023, 2024, 2025)",2025-08-19
thalamus,A structure in the brain that relays sensory and motor signals to the cerebral cortex.,The _____ processes sensory information before sending it to the cortex.,One Bee,,,,,3.0,4.0,1.0,3.3,4-factor weighted model (overall_score: 2.81),noun,THAL-uh-muhs (emphasis on first syllable),"From Greek ""thalamos"" meaning ""inner chamber""",Claude,"Think ""thal-amus"" - the brain's inner chamber that processes signals",,Greek,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023)",2025-08-19
thalassic,Relating to the sea or ocean; of or pertaining to marine environments.,The biologist studied _____ ecosystems in the deep ocean.,One Bee,,,,,4.0,4.0,2.0,3.3,4-factor weighted model (overall_score: 3.36),adjective,thuh-LAS-ik (emphasis on second syllable),"From Greek ""thalassa"" meaning ""sea""",Claude,"Think ""thal-assic"" - like Jurassic but for the sea",,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
thank,To express gratitude to someone; to show appreciation for something received.,I want to _____ you for all your help.,Three Bee,,,,,3.0,1.0,1.0,1.3,4-factor weighted model (overall_score: 1.66),verb,THANGK (single syllable),"From Old English ""thancian"", related to ""thought""",Claude,Think of expressing gratitude and appreciation,,Old English,Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
thanks,An expression of gratitude; words used to show appreciation.,_____ for helping me carry these heavy boxes.,One Bee,,,,,3.0,1.0,1.0,1.3,4-factor weighted model (overall_score: 1.66),"noun, interjection",THANGKS (single syllable),"From ""thank"" + ""-s"", from Old English ""thancian""",Claude,Think of multiple ways to show gratitude,,Old English,Claude,Scripps National Spelling Bee,One Bee,1.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
thaumaturge,A person who performs miracles or magic; a wonder-worker or magician.,The ancient _____ was said to heal the sick with magical powers.,One Bee,,,,,2.0,4.0,1.0,3.3,4-factor weighted model (overall_score: 2.51),noun,THAW-muh-turj (emphasis on first syllable),"From Greek ""thaumatourgos"", from ""thauma"" (wonder) + ""ergon"" (work)",Claude,"Think ""thauma-turge"" - someone who works wonders",,Greek,Claude,Scripps National Spelling Bee,One Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021)",2025-08-19
thawed,Past tense of thaw; melted from a frozen state; became less cold or hostile.,The frozen ground _____ in the spring sunshine.,Three Bee,,,,,3.0,3.0,2.0,1.3,4-factor weighted model (overall_score: 2.41),verb (past tense),THAWD (single syllable),"Past tense of ""thaw"", from Old English ""thawian""",Claude,Think of ice melting and becoming water,,Old English,Claude,Scripps National Spelling Bee,Three Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
theater,A building where plays and performances are presented; the art of dramatic performance.,The local _____ is presenting Shakespeare's Hamlet this month.,One Bee,,,,,2.0,1.0,2.0,3.3,4-factor weighted model (overall_score: 2.01),noun,THEE-uh-ter (emphasis on first syllable),"From Greek ""theatron"", from ""theaomai"" meaning ""to view""",Claude,"Think ""the-ater"" - the place where you go to see performances",theatre,Greek,Claude,Scripps National Spelling Bee,One Bee,1.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
theatre,British spelling of theater; a building for dramatic performances; the art of drama.,The West End _____ district is famous for its musicals.,One Bee,,,,,2.0,1.0,1.0,3.3,4-factor weighted model (overall_score: 1.76),noun,THEE-uh-ter (emphasis on first syllable),"From Greek ""theatron"", from ""theaomai"" meaning ""to view""",Claude,"Think ""the-atre"" - British spelling with ""-re"" ending",theater,Greek,Claude,Scripps National Spelling Bee,One Bee,1.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
theca,A case or sheath enclosing an organ or structure; a protective covering in biology.,The pollen grains were contained within the anther's _____.,One Bee,,,,,4.0,3.0,1.0,3.3,4-factor weighted model (overall_score: 2.86),noun,THEE-kuh (emphasis on first syllable),"From Greek ""theke"" meaning ""case, box""",Claude,"Think ""the-ca"" - the case that protects biological structures",,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
theme,The main subject or topic of discussion; a central idea or motif in art or literature.,The _____ of the novel was the triumph of good over evil.,One Bee,,,,,2.0,1.0,1.0,3.3,4-factor weighted model (overall_score: 1.76),noun,THEEM (single syllable),"From Greek ""thema"" meaning ""something set down""",Claude,Think of the main idea that everything else is built around,,Greek,Claude,Scripps National Spelling Bee,One Bee,1.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021)",2025-08-19
themed,Having or relating to a particular theme; designed around a central concept.,The _____ restaurant was decorated like a medieval castle.,Three Bee,,,,,2.0,1.0,2.0,3.3,4-factor weighted model (overall_score: 2.01),adjective,THEEMD (single syllable),"From ""theme"" + ""-ed"", from Greek ""thema""",Claude,"Think ""theme-d"" - having been given a specific theme",,Greek,Claude,Scripps National Spelling Bee,Three Bee,1.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
