word,years,source_files,source_difficulties
eclipse,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
economic,2024,2024 Words of the Champions.pdf,Three Bee
economy,2023,2023_Words_of_the_Champions.pdf,Two Bee
ecotourism,2020,2020 Words_of_the_Champions.pdf,One Bee
ecstatic,2020,2020 Words_of_the_Champions.pdf,One Bee
ecstaticcinnamon,2021; 2022; 2023,2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,One Bee; Two Bee
ection,2021,2021_Printable_Words of the Champions.pdf,One Bee
ectoplasm,2020; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
ectoplasmolfactory,2021,2021_Printable_Words of the Champions.pdf,One Bee
ecuador,2025,2025 Words of Champion _1_.pdf,Three Bee
eczema,2020; 2021; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee
edamame,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
eddy,2021,2021_Printable_Words of the Champions.pdf,One Bee
