word,definition,example_sentence,source_difficulty,difficulty_level,difficulty_name,ai_difficulty_level,ai_difficulty_name,phonetic_transparency_score,word_frequency_score,morphology_score,etymology_score,difficulty_calculation_method,part_of_speech,pronunciation_guide,etymology,etymology_source,memory_tips,alternate_spellings,language_origin,definition_source,source_names,source_difficulties,frequency,original_source,source_access_date
armadillo,"A small mammal with a leathery armor shell, native to South and Central America.",The _____ rolled into a ball when threatened by the approaching predator.,One Bee; Three Bee; Two Bee,,,,,1.0,4.0,1.0,3.0,4-factor weighted model (overall_score: 2.15),noun,ar-muh-DIL-oh (emphasis on third syllable),"From Spanish 'armadillo', diminutive of 'armado' (armed)",Claude,Think 'armadillo' - the little armored animal,,Spanish,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,5,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024),2025-08-19
armaments,Military weapons and equipment; the process of equipping for war.,The treaty called for reducing nuclear _____ worldwide.,One Bee; Three Bee; Two Bee,,,,,1.0,4.0,1.0,2.0,4-factor weighted model (overall_score: 1.95),noun,AR-muh-munts (emphasis on first syllable),"From Latin 'armamenta', from 'armare' (to arm)",Claude,Think 'armaments' - equipment for arming and warfare,,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
armature,The rotating part of an electric motor or generator; a framework used to support something being sculpted.,The sculptor built a wire _____ before adding the clay to create the statue.,One Bee; Three Bee; Two Bee,,,,,1.0,4.0,1.0,2.0,4-factor weighted model (overall_score: 1.95),noun,AR-muh-chur (emphasis on first syllable),"From Latin 'armatura', from 'armare' (to arm, equip)",Claude,Think 'armature' - the framework that arms or supports something,,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4,Scripps National Spelling Bee Words of the Champions (2021; 2023; 2024; 2025),2025-08-19
armies,Large organized groups of soldiers; forces prepared for war; large numbers of people or things.,The opposing _____ faced each other across the battlefield.,Three Bee,,,,,1.0,3.0,1.0,2.0,4-factor weighted model (overall_score: 1.70),noun,AR-meez (emphasis on first syllable),"From Old French 'armee', from Latin 'armata' (armed force)",Claude,Think 'armies' - groups of armed forces,,Latin,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
armistice,"An agreement to stop fighting; a truce, especially one ending a war.","The _____ was signed on November 11, 1918, ending World War I.",One Bee; Three Bee; Two Bee,,,,,1.0,4.0,1.0,2.0,4-factor weighted model (overall_score: 1.95),noun,AR-muh-stis (emphasis on first syllable),"From Latin 'armistitium', from 'arma' (arms) + 'sistere' (to stop)",Claude,Think 'armi-stice' - stopping the arms or weapons,,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,5,Scripps National Spelling Bee Words of the Champions (2021; 2022; 2023; 2024; 2025),2025-08-19
arms,Weapons; the upper limbs of the human body; branches of a tree; sections of an organization.,The peace treaty required both nations to reduce their stockpile of _____.,Three Bee,,,,,1.0,2.0,1.0,4.0,4-factor weighted model (overall_score: 1.85),noun,ARMZ (single syllable),From Old English 'earm' and Latin 'arma' (weapons),Claude,Think 'arms' - both body parts and weapons for fighting,,Old English/Latin,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
army,A large organized force of soldiers for fighting on land; a large number of people or things.,The _____ marched through the capital in a victory parade.,Three Bee,,,,,1.0,2.0,1.0,2.0,4-factor weighted model (overall_score: 1.45),noun,AR-mee (emphasis on first syllable),"From Old French 'armee', from Latin 'armata' (armed)",Claude,Think 'army' - an armed group organized for war,,Latin,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
aromatherapy,The use of essential oils and aromatic compounds for psychological and physical well-being.,The spa offered _____ treatments using lavender and eucalyptus oils.,One Bee,,,,,1.0,4.0,1.0,3.0,4-factor weighted model (overall_score: 2.15),noun,uh-roh-muh-THER-uh-pee (emphasis on fourth syllable),From Greek 'aroma' (spice) + 'therapeia' (healing),Claude,Think 'aroma-therapy' - healing through pleasant scents,,Greek,Claude,Scripps National Spelling Bee,One Bee,1,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
around,On all sides; in a circle; approximately; in the vicinity of.,The children gathered _____ the storyteller to hear the tale.,One Bee; Three Bee; Two Bee,,,,,1.0,3.0,1.0,1.0,4-factor weighted model (overall_score: 1.50),adverb/preposition,uh-ROWND (emphasis on second syllable),From 'a-' + 'round',Claude,Think 'around' - in a round circle or surrounding,,English,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
arpeggio,A musical technique where notes in a chord are played in succession rather than simultaneously.,The pianist's graceful _____ added elegance to the classical piece.,One Bee; Three Bee,,,,,1.0,4.0,1.0,3.0,4-factor weighted model (overall_score: 2.15),noun,ar-PEJ-ee-oh (emphasis on second syllable),From Italian 'arpeggiare' meaning 'to play the harp',Claude,Think 'arpeggio' - playing notes like plucking a harp (arpa),,Italian,Claude,Scripps National Spelling Bee,One Bee; Three Bee,3,Scripps National Spelling Bee Words of the Champions (2020; 2024; 2025),2025-08-19
arpeggiolupine,COMBINED WORD ERROR - appears to be 'arpeggio' + 'lupine' incorrectly joined,ERROR: This appears to be two words incorrectly combined.,One Bee; Two Bee,,,,,1.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.35),ERROR,ERROR - combined word,ERROR - this appears to be a data extraction error,Claude,FLAG: This is a combined word error that needs manual review,,ERROR,Claude,Scripps National Spelling Bee,One Bee; Two Bee,3,Scripps National Spelling Bee Words of the Champions (2021; 2022; 2023),2025-08-19
arraign,To call before a court to answer charges; to accuse or criticize severely.,The suspect will be arraigned in court tomorrow morning.,One Bee; Three Bee; Two Bee,,,,,1.0,3.0,1.0,2.0,4-factor weighted model (overall_score: 1.70),verb,uh-RAYN (emphasis on second syllable),"From Old French 'araisnier', from Latin 'ad' + 'ratio' (account)",Claude,Think 'arraign' - calling to account for charges,,French,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
arrange,To put in order; to organize or plan; to adapt music for particular instruments or voices.,Please _____ the chairs in a circle for the meeting.,One Bee,,,,,1.0,3.0,1.0,2.0,4-factor weighted model (overall_score: 1.70),verb,uh-RAYNJ (emphasis on second syllable),"From Old French 'arangier', from 'a-' + 'rangier' (to put in a row)",Claude,Think 'arrange' - putting things in range or order,,French,Claude,Scripps National Spelling Bee,One Bee,1,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
arrayed,"Arranged in order; dressed or clothed, especially in fine attire; displayed impressively.",The soldiers were _____ in perfect formation for the inspection.,One Bee,,,,,1.0,3.0,1.5,2.0,4-factor weighted model (overall_score: 1.83),verb/adjective,uh-RAYD (emphasis on second syllable),"From Old French 'arayer', from 'a-' + Germanic 'raid' (ready)",Claude,Think 'arrayed' - made ready and arranged in order,,French,Claude,Scripps National Spelling Bee,One Bee,1,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
arrearage,The state of being behind in payments; overdue debts or unpaid obligations.,The tenant faced eviction due to several months of rent _____.,Three Bee,,,,,1.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.08),noun,uh-REER-ij (emphasis on second syllable),"From Old French 'arerage', from 'arere' (behind)",Claude,Think 'arrear-age' - the condition of being in arrears,,French,Claude,Scripps National Spelling Bee,Three Bee,2,Scripps National Spelling Bee Words of the Champions (2024; 2025),2025-08-19
arrested,Seized by legal authority; stopped or halted; captured and held.,The suspect was _____ after a brief chase through the neighborhood.,Two Bee,,,,,1.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.08),verb/adjective,uh-REST-id (emphasis on second syllable),"From Old French 'arester', from Latin 'ad' + 'restare' (to remain)",Claude,Think 'arrested' - made to remain or stop in place,,Latin,Claude,Scripps National Spelling Bee,Two Bee,1,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
arret,"A decision or decree by a court; a judgment, especially in French legal systems.",The court's _____ established an important legal precedent.,One Bee,,,,,1.0,3.0,1.0,2.0,4-factor weighted model (overall_score: 1.70),noun,ah-RAY (French pronunciation),"From French 'arrêt', from 'arrêter' (to stop, arrest)",Claude,Think 'arret' - a court's decision that stops or settles a matter,,French,Claude,Scripps National Spelling Bee,One Bee,1,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
arrieros,Spanish term for muleteers; people who drive or tend pack mules.,The _____ guided their mules along the mountain trail carrying supplies.,Three Bee,,,,,1.0,4.0,1.0,3.0,4-factor weighted model (overall_score: 2.15),noun,ah-ree-EH-rohs (Spanish pronunciation),"From Spanish 'arriero', from 'arria' (drove of beasts)",Claude,Think 'arrieros' - those who drive animals in a drove (arria),,Spanish,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
arrive,To reach a destination; to come to a place; to achieve success or recognition.,The train is scheduled to _____ at the station at 3:15 PM.,Two Bee,,,,,1.0,3.0,1.5,2.0,4-factor weighted model (overall_score: 1.83),verb,uh-RYVE (emphasis on second syllable),"From Old French 'ariver', from Latin 'ad' + 'ripa' (shore)",Claude,Think 'arrive' - reaching the shore or destination,,Latin,Claude,Scripps National Spelling Bee,Two Bee,1,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
arrogant,Having an exaggerated sense of one's importance; behaving in a superior manner toward others.,His _____ attitude made it difficult for others to work with him.,One Bee; Two Bee,,,,,1.0,4.0,1.0,2.0,4-factor weighted model (overall_score: 1.95),adjective,AR-uh-gunt (emphasis on first syllable),"From Latin 'arrogans', from 'arrogare' (to claim for oneself)",Claude,Think 'arrogant' - claiming more for yourself than deserved,,Latin,Claude,Scripps National Spelling Bee,One Bee; Two Bee,3,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022),2025-08-19
arrondissement,"An administrative district in France, especially a subdivision of a department or large city.",They lived in the fashionable 16th _____ of Paris.,One Bee,,,,,1.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.08),noun,ah-ron-DEES-mahn (French pronunciation),"From French 'arrondissement', from 'arrondir' (to make round)",Claude,Think 'arrondissement' - a rounded administrative district,,French,Claude,Scripps National Spelling Bee,One Bee,1,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
arrows,Projectiles shot from bows; symbols indicating direction; pointed shapes used for guidance.,The archer's _____ hit the target with remarkable accuracy.,Two Bee,,,,,1.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.10),noun,AR-ohz (emphasis on first syllable),"From Old English 'arewe', from Old Norse 'or'",Claude,Think 'arrows' - pointed projectiles that fly straight to targets,,Old English,Claude,Scripps National Spelling Bee,Two Bee,1,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
arsenic,A highly toxic chemical element used historically as a poison; a metalloid with various industrial uses.,The detective found traces of _____ in the victim's tea cup.,One Bee; Two Bee,,,,,1.0,3.0,1.5,3.0,4-factor weighted model (overall_score: 2.03),noun,AR-suh-nik (emphasis on first syllable),"From Greek 'arsenikon', from Persian 'zarnik' (yellow orpiment)",Claude,Think 'arsenic' - the deadly element from ancient Greek knowledge,,Greek,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023),2025-08-19
artery,A blood vessel that carries blood away from the heart; a main road or transportation route.,The blocked _____ required immediate surgical intervention.,One Bee,,,,,1.0,3.0,1.0,3.0,4-factor weighted model (overall_score: 1.90),noun,AR-tur-ee (emphasis on first syllable),"From Latin 'arteria', from Greek 'arteria' (windpipe, artery)",Claude,Think 'artery' - the vital tubes that carry life-giving blood,,Greek,Claude,Scripps National Spelling Bee,One Bee,1,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
arteryornithology,COMBINED WORD ERROR - appears to be 'artery' + 'ornithology' incorrectly joined,ERROR: This appears to be two words incorrectly combined.,One Bee,,,,,1.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.35),ERROR,ERROR - combined word,ERROR - this appears to be a data extraction error,Claude,FLAG: This is a combined word error that needs manual review,,ERROR,Claude,Scripps National Spelling Bee,One Bee,1,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
artesian,"Relating to a type of well that taps into confined groundwater under pressure, causing water to rise naturally.",The _____ well provided fresh water without the need for pumping.,One Bee; Three Bee; Two Bee,,,,,1.0,4.0,1.0,2.0,4-factor weighted model (overall_score: 1.95),adjective,ar-TEE-zhun (emphasis on second syllable),"From Artois, a region in France where such wells were first drilled",Claude,Think 'artesian' - wells from Artois that naturally flow upward,,French,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
arthralgia,Joint pain; aching or pain in one or more joints without inflammation.,The patient complained of _____ in her knees after the long hike.,One Bee; Two Bee,,,,,1.0,4.0,1.0,3.0,4-factor weighted model (overall_score: 2.15),noun,ar-THRAL-jee-uh (emphasis on second syllable),From Greek 'arthron' (joint) + 'algos' (pain),Claude,Think 'arthr-algia' - pain (algia) in the joints (arthron),,Greek,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023),2025-08-19
arthurian,Relating to King Arthur and the legends associated with him and his knights.,The professor specialized in _____ literature and medieval romance.,Three Bee,,,,,1.0,4.0,1.0,1.0,4-factor weighted model (overall_score: 1.75),adjective,ar-THUR-ee-un (emphasis on second syllable),"From King Arthur, legendary British king",Claude,Think 'Arthurian' - relating to King Arthur's legendary realm,,English,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
artifice,Clever skill; cunning or deceitful behavior; an artful stratagem or trick.,The magician's performance relied on skillful _____ to create illusions.,One Bee; Three Bee; Two Bee,,,,,1.0,4.0,1.0,2.0,4-factor weighted model (overall_score: 1.95),noun,AR-tuh-fis (emphasis on first syllable),"From Latin 'artificium', from 'artifex' (craftsman)",Claude,Think 'artifice' - the craft (art) of skilled deception,,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
artificial,Made by humans rather than nature; synthetic; not genuine or natural.,The _____ flowers looked so realistic that many people thought they were real.,Three Bee,,,,,1.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.08),adjective,ar-tuh-FISH-ul (emphasis on third syllable),"From Latin 'artificialis', from 'artificium' (craft)",Claude,Think 'artificial' - made by human craft rather than nature,,Latin,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
artillery,Large guns and rocket launchers used in warfare; the branch of an army that uses such weapons.,The _____ bombardment could be heard for miles around the battlefield.,One Bee; Two Bee,,,,,1.0,4.0,1.0,2.0,4-factor weighted model (overall_score: 1.95),noun,ar-TIL-ur-ee (emphasis on second syllable),"From Old French 'artillerie', from 'artillier' (to arm)",Claude,Think 'artillery' - the art of using large weapons in warfare,,French,Claude,Scripps National Spelling Bee,One Bee; Two Bee,2,Scripps National Spelling Bee Words of the Champions (2021; 2022),2025-08-19
artilleryquotient,COMBINED WORD ERROR - appears to be 'artillery' + 'quotient' incorrectly joined,ERROR: This appears to be two words incorrectly combined.,One Bee,,,,,1.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.35),ERROR,ERROR - combined word,ERROR - this appears to be a data extraction error,Claude,FLAG: This is a combined word error that needs manual review,,ERROR,Claude,Scripps National Spelling Bee,One Bee,1,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
artistic,Having creative skill or ability; relating to art; showing imagination and skill.,Her _____ talents were evident in the beautiful paintings she created.,Three Bee,,,,,1.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.08),adjective,ar-TIS-tik (emphasis on second syllable),"From Latin 'artisticus', from 'ars' (art)",Claude,Think 'artistic' - having the qualities of art and creativity,,Latin,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
arts,"Creative activities such as painting, music, literature, and dance; subjects of study other than sciences.",The university had an excellent _____ program with renowned professors.,Three Bee; Two Bee,,,,,1.0,2.0,1.0,2.0,4-factor weighted model (overall_score: 1.45),noun,ARTS (single syllable),"From Latin 'ars' meaning 'skill, craft'",Claude,Think 'arts' - the various skills and crafts of creative expression,,Latin,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3,Scripps National Spelling Bee Words of the Champions (2023; 2024; 2025),2025-08-19
asado,"A South American barbecue tradition, especially popular in Argentina; grilled or roasted meat.",The family gathered for a traditional _____ featuring grilled beef and chorizo.,One Bee; Three Bee; Two Bee,,,,,1.0,3.0,1.0,3.0,4-factor weighted model (overall_score: 1.90),noun,ah-SAH-doh (Spanish pronunciation),"From Spanish 'asado', from 'asar' (to roast)",Claude,Think 'asado' - roasted meat in South American style,,Spanish,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
ascension,"The act of rising or moving upward; a spiritual rising; specifically, Christ's rising to heaven.",The balloon's _____ into the clouds was graceful and steady.,One Bee; Three Bee; Two Bee,,,,,2.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.38),noun,uh-SEN-shun (emphasis on second syllable),"From Latin 'ascensio', from 'ascendere' (to climb up)",Claude,Think 'ascension' - ascending or climbing upward,,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
ascertain,To discover or determine with certainty; to find out for sure; to establish as fact.,The detective worked to _____ the exact time of the incident.,Three Bee,,,,,1.0,4.0,1.0,2.0,4-factor weighted model (overall_score: 1.95),verb,as-ur-TAYN (emphasis on third syllable),"From Old French 'acertener', from 'certain'",Claude,Think 'ascertain' - to make certain or sure about something,,French,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
ascetic,Practicing severe self-discipline; relating to a lifestyle of strict simplicity; one who practices such discipline.,"The monk lived an _____ life, owning only the bare necessities.",One Bee; Three Bee; Two Bee,,,,,1.0,3.0,1.5,3.0,4-factor weighted model (overall_score: 2.03),adjective/noun,uh-SET-ik (emphasis on second syllable),"From Greek 'asketikos', from 'askein' (to exercise, train)",Claude,Think 'ascetic' - exercising strict self-discipline and simplicity,,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
ascites,A medical condition involving the accumulation of fluid in the abdomen; abdominal swelling due to fluid buildup.,The patient's _____ was caused by liver disease and required immediate treatment.,One Bee; Three Bee; Two Bee,,,,,1.0,3.0,1.0,3.0,4-factor weighted model (overall_score: 1.90),noun,uh-SYE-teez (emphasis on second syllable),"From Greek 'askites', from 'askos' (wineskin, bag)",Claude,Think 'ascites' - abdomen swollen like a bag (askos) with fluid,,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
ascribe,"To attribute or credit to a particular cause, source, or origin; to assign as belonging to.",Historians _____ the fall of the empire to economic and political factors.,One Bee; Two Bee,,,,,1.0,3.0,1.0,2.0,4-factor weighted model (overall_score: 1.70),verb,uh-SKRYB (emphasis on second syllable),"From Latin 'ascribere', from 'ad' (to) + 'scribere' (to write)",Claude,Think 'ascribe' - writing something down as belonging to a source,,Latin,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023),2025-08-19
