word,years,source_files,source_difficulties
sorry,2023,2023_Words_of_the_Champions.pdf,Two Bee
sortition,2020,2020 Words_of_the_Champions.pdf,One Bee
sostenuto,2023; 2024; 2025,2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee
sotto,2020,2020 Words_of_the_Champions.pdf,One Bee
souchong,2020; 2021; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee
sound,2020; 2024; 2025,2020 Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee
soundboard,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee
sounded,2025,2025 Words of Champion _1_.pdf,Three Bee
sounds,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee
soup,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee
soupçon,2020; 2021; 2022,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee
source,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
sourcrout,2025,2025 Words of Champion _1_.pdf,Three Bee
souris,2025,2025 Words of Champion _1_.pdf,Three Bee
sourisadjective,2025,2025 Words of Champion _1_.pdf,Three Bee
sourkrout,2025,2025 Words of Champion _1_.pdf,Three Bee
sourly,2020,2020 Words_of_the_Champions.pdf,One Bee
sous,2022; 2023; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee
sousaphone,2020; 2021; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee
souterrain,2021,2021_Printable_Words of the Champions.pdf,One Bee
south,2020; 2021; 2022; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee
southern,2025,2025 Words of Champion _1_.pdf,Three Bee
southwest,2025,2025 Words of Champion _1_.pdf,Three Bee
southwestern,2025,2025 Words of Champion _1_.pdf,Three Bee
space,2021; 2025,2021_Printable_Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee
spaces,2024,2024 Words of the Champions.pdf,Three Bee
spacious,2024,2024 Words of the Champions.pdf,Three Bee
spading,2023,2023_Words_of_the_Champions.pdf,Two Bee
span,2023; 2024,2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,Three Bee; Two Bee
spandau,2023,2023_Words_of_the_Champions.pdf,Two Bee
spangled,2021; 2022; 2023; 2024; 2025,2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
