word,definition,example_sentence,source_difficulty,difficulty_level,difficulty_name,ai_difficulty_level,ai_difficulty_name,phonetic_transparency_score,word_frequency_score,morphology_score,etymology_score,difficulty_calculation_method,part_of_speech,pronunciation_guide,etymology,etymology_source,memory_tips,alternate_spellings,language_origin,definition_source,source_names,source_difficulties,frequency,original_source,source_access_date
après,French word meaning 'after'; used in English in phrases like 'après-ski' (after skiing).,The _____ ski activities included hot chocolate by the fireplace.,One Bee; Three Bee; Two Bee,,,,,1.0,3.0,1.0,2.0,4-factor weighted model (overall_score: 1.70),preposition,ah-PRAY (French pronunciation),"From French 'après', from Latin 'ad' + 'pressus' (pressed to, near)",Claude,Think 'après' - what comes after or following,,French,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
aptitude,A natural ability or talent for learning or doing something; suitability or fitness.,Her _____ for mathematics was evident from an early age.,Three Bee,,,,,1.0,4.0,1.0,2.0,4-factor weighted model (overall_score: 1.95),noun,AP-tuh-tood (emphasis on first syllable),"From Latin 'aptitudo', from 'aptus' (fitted, suitable)",Claude,Think 'apt-itude' - being apt or suited for something,,Latin,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
aquamarine,A pale blue to blue-green color; a semi-precious gemstone of this color; relating to sea water.,The bride wore a stunning _____ necklace that matched her ocean-themed wedding.,Three Bee,,,,,1.0,4.0,1.0,2.0,4-factor weighted model (overall_score: 1.95),noun/adjective,ak-wuh-muh-REEN (emphasis on fourth syllable),From Latin 'aqua marina' meaning 'sea water',Claude,Think 'aqua-marine' - the color of sea water,,Latin,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
aqueduct,"An artificial channel for conveying water, typically in the form of a bridge across a valley.",The ancient Roman _____ still supplies water to the modern city.,One Bee; Three Bee; Two Bee,,,,,1.0,4.0,1.0,2.0,4-factor weighted model (overall_score: 1.95),noun,AK-wuh-duhkt (emphasis on first syllable),"From Latin 'aquaeductus', from 'aqua' (water) + 'ducere' (to lead)",Claude,Think 'aqua-duct' - a duct that leads water,,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,5,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2025),2025-08-19
aqueductorganized,COMBINED WORD ERROR - appears to be 'aqueduct' + 'organized' incorrectly joined,ERROR: This appears to be two words incorrectly combined.,Three Bee,,,,,1.0,4.0,1.5,4.0,4-factor weighted model (overall_score: 2.48),ERROR,ERROR - combined word,ERROR - this appears to be a data extraction error,Claude,FLAG: This is a combined word error that needs manual review,,ERROR,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
aqueous,"Containing, made of, or relating to water; dissolved in water.",The chemist prepared an _____ solution by dissolving the salt in distilled water.,One Bee; Three Bee; Two Bee,,,,,2.0,3.0,1.5,2.0,4-factor weighted model (overall_score: 2.12),adjective,AY-kwee-us (emphasis on first syllable),From Latin 'aqua' meaning 'water',Claude,Think 'aqu-eous' - relating to water (aqua),,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,5,Scripps National Spelling Bee Words of the Champions (2021; 2022; 2023; 2024; 2025),2025-08-19
aquiclude,A rock formation that does not allow water to pass through it; an impermeable geological layer.,The clay _____ prevented groundwater from reaching the lower rock layers.,One Bee; Three Bee; Two Bee,,,,,1.0,4.0,1.0,2.0,4-factor weighted model (overall_score: 1.95),noun,AK-wuh-klood (emphasis on first syllable),From Latin 'aqua' (water) + 'claudere' (to close),Claude,Think 'aqui-clude' - closes off or excludes water,,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
aquilineconfucianism,COMBINED WORD ERROR - appears to be 'aquiline' + 'confucianism' incorrectly joined,ERROR: This appears to be two words incorrectly combined.,Two Bee,,,,,1.0,4.0,1.5,4.0,4-factor weighted model (overall_score: 2.48),ERROR,ERROR - combined word,ERROR - this appears to be a data extraction error,Claude,FLAG: This is a combined word error that needs manual review,,ERROR,Claude,Scripps National Spelling Bee,Two Bee,1,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
aquitaine,A historical region in southwestern France; a former duchy and province.,Eleanor of _____ was one of the most powerful women in medieval Europe.,Three Bee,,,,,1.0,4.0,1.0,2.0,4-factor weighted model (overall_score: 1.95),noun,ak-wuh-TAYN (emphasis on third syllable),"From Latin 'Aquitania', possibly meaning 'land of waters'",Claude,Think 'Aquitaine' - the French region rich in waters,,Latin,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
arabesque,An ornamental design of intertwined flowing lines; a ballet position with one leg extended behind.,The dancer held a perfect _____ pose with graceful extension and balance.,One Bee,,,,,1.0,4.0,1.0,2.0,4-factor weighted model (overall_score: 1.95),noun,ar-uh-BESK (emphasis on third syllable),"From French 'arabesque', meaning 'in the Arabic style'",Claude,Think 'arab-esque' - in the style of Arabic ornamental art,,French,Claude,Scripps National Spelling Bee,One Bee,2,Scripps National Spelling Bee Words of the Champions (2020; 2021),2025-08-19
arabic,Relating to the Arabic language or Arab people; the Semitic language spoken across the Middle East and North Africa.,She spent two years studying _____ to better understand Middle Eastern culture.,Three Bee,,,,,1.0,3.0,1.5,2.0,4-factor weighted model (overall_score: 1.83),adjective/noun,AR-uh-bik (emphasis on first syllable),"From Latin 'Arabicus', from 'Arabs' (Arab people)",Claude,Think 'Arabic' - the language and culture of Arab peoples,,Latin,Claude,Scripps National Spelling Bee,Three Bee,2,Scripps National Spelling Bee Words of the Champions (2024; 2025),2025-08-19
arable,Suitable for growing crops; relating to land that can be plowed and cultivated.,The fertile valley contained thousands of acres of _____ farmland.,Three Bee,,,,,1.0,3.0,1.5,2.0,4-factor weighted model (overall_score: 1.83),adjective,AR-uh-bul (emphasis on first syllable),"From Latin 'arabilis', from 'arare' (to plow)",Claude,Think 'ar-able' - able to be plowed (arable),,Latin,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
arachnophagous,Feeding on spiders; spider-eating (typically used to describe certain insects or animals).,The _____ wasp specialized in hunting spiders to feed its larvae.,One Bee,,,,,2.0,4.0,1.5,3.0,4-factor weighted model (overall_score: 2.58),adjective,uh-rak-NOF-uh-gus (emphasis on third syllable),From Greek 'arachne' (spider) + 'phagos' (eating),Claude,Think 'arachno-phagous' - eating (phagous) spiders (arachno),,Greek,Claude,Scripps National Spelling Bee,One Bee,1,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
aramaic,An ancient Semitic language that was the common language of the Middle East for centuries; the language Jesus spoke.,Biblical scholars study _____ to better understand ancient religious texts.,One Bee; Three Bee; Two Bee,,,,,1.0,3.0,1.5,3.0,4-factor weighted model (overall_score: 2.03),adjective/noun,ar-uh-MAY-ik (emphasis on third syllable),"From Greek 'Aramaikos', referring to the Aramean people",Claude,Think 'Aramaic' - the ancient language of the Aramean people,,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
arapaho,A member of a Native American people originally from the Great Plains; their Algonquian language.,The _____ tribe traditionally followed buffalo herds across the plains.,Two Bee,,,,,1.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.10),noun,uh-RAP-uh-hoh (emphasis on second syllable),From Crow 'alappaho' meaning 'people with many tattoos',Claude,Think 'Arapaho' - the Native American people of the plains,,Native American,Claude,Scripps National Spelling Bee,Two Bee,1,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
arapahoe,Alternative spelling of Arapaho; a Native American people and their language.,The _____ Nation maintains its cultural traditions in modern times.,Two Bee,,,,,1.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.35),noun,uh-RAP-uh-hoh (emphasis on second syllable),From Crow 'alappaho' meaning 'people with many tattoos',Claude,Think 'Arapahoe' - alternative spelling of the Native American people,,Native American,Claude,Scripps National Spelling Bee,Two Bee,1,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
arbitrary,Based on random choice or personal whim rather than reason; having unlimited power.,The judge's decision seemed _____ and unfair to the defendant.,One Bee; Three Bee; Two Bee,,,,,1.0,4.0,1.0,2.0,4-factor weighted model (overall_score: 1.95),adjective,AR-buh-trer-ee (emphasis on first syllable),"From Latin 'arbitrarius', from 'arbiter' (judge, umpire)",Claude,Think 'arbiter-ary' - like an arbiter making random decisions,,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
arboretum,A botanical garden devoted to trees and shrubs; a place where trees are cultivated for study.,The university's _____ contained over 500 species of trees from around the world.,One Bee; Three Bee; Two Bee,,,,,1.0,4.0,1.0,2.0,4-factor weighted model (overall_score: 1.95),noun,ar-buh-REE-tum (emphasis on third syllable),From Latin 'arbor' meaning 'tree',Claude,Think 'arbor-etum' - a place for trees (arbor),,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,5,Scripps National Spelling Bee Words of the Champions (2021; 2022; 2023; 2024; 2025),2025-08-19
arborio,"A type of short-grain rice used in Italian cooking, especially for risotto.",The chef prepared a creamy risotto using authentic _____ rice from Italy.,One Bee; Two Bee,,,,,1.0,3.0,1.0,3.0,4-factor weighted model (overall_score: 1.90),noun,ar-BOR-ee-oh (emphasis on second syllable),"From Arborio, a town in the Piedmont region of Italy",Claude,Think 'Arborio' - the Italian town famous for risotto rice,,Italian,Claude,Scripps National Spelling Bee,One Bee; Two Bee,3,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022),2025-08-19
arcade,A covered passage with shops on one or both sides; a series of arches; a place with coin-operated games.,The historic shopping _____ featured elegant Victorian architecture.,One Bee,,,,,1.0,3.0,1.0,3.0,4-factor weighted model (overall_score: 1.90),noun,ar-KAYD (emphasis on second syllable),"From French 'arcade', from Italian 'arcata' (series of arches)",Claude,Think 'arcade' - a series of arches forming a covered walkway,,Italian,Claude,Scripps National Spelling Bee,One Bee,1,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
archaic,Very old or old-fashioned; belonging to an earlier period; no longer in general use.,The professor explained the _____ language found in medieval texts.,Three Bee,,,,,1.0,3.0,1.5,3.0,4-factor weighted model (overall_score: 2.03),adjective,ar-KAY-ik (emphasis on second syllable),"From Greek 'archaikos', from 'archaios' (ancient)",Claude,Think 'archaic' - from ancient (archaic) times,,Greek,Claude,Scripps National Spelling Bee,Three Bee,2,Scripps National Spelling Bee Words of the Champions (2024; 2025),2025-08-19
archaism,The use of older or obsolete forms of language; an archaic word or expression.,The poet's use of _____ gave his work a deliberately old-fashioned feel.,One Bee; Three Bee; Two Bee,,,,,1.0,4.0,1.5,3.0,4-factor weighted model (overall_score: 2.28),noun,AR-kay-iz-um (emphasis on first syllable),From Greek 'archaios' (ancient) + '-ism',Claude,Think 'archaism' - using ancient forms of language,,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,5,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024),2025-08-19
archduke,"A title of nobility ranking above a duke, especially used in the Austrian Habsburg family.",The assassination of _____ Franz Ferdinand triggered World War I.,Two Bee,,,,,1.0,4.0,1.0,1.0,4-factor weighted model (overall_score: 1.75),noun,ARCH-dook (emphasis on first syllable),"From 'arch-' (chief, principal) + 'duke'",Claude,Think 'arch-duke' - the chief or highest duke,,English,Claude,Scripps National Spelling Bee,Two Bee,1,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
archers,People who shoot with bows and arrows; practitioners of archery.,The medieval _____ were skilled at hitting targets from great distances.,Two Bee,,,,,1.0,3.0,1.0,2.0,4-factor weighted model (overall_score: 1.70),noun,AR-churz (emphasis on first syllable),"From Old French 'archier', from Latin 'arcus' (bow)",Claude,Think 'archers' - those who use bows (arcus) and arrows,,Latin,Claude,Scripps National Spelling Bee,Two Bee,1,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
archetype,A very typical example of a certain person or thing; an original model or pattern.,The wise old mentor is an _____ found in many classic stories.,One Bee; Three Bee; Two Bee,,,,,1.0,4.0,1.0,3.0,4-factor weighted model (overall_score: 2.15),noun,AR-kuh-type (emphasis on first syllable),"From Greek 'archetypos', from 'arche' (beginning) + 'typos' (model)",Claude,Think 'arche-type' - the original (arche) model or type,,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
architrave,The lowest part of an entablature in classical architecture; a molded frame around a door or window.,The ornate _____ above the doorway featured intricate carved details.,Two Bee,,,,,1.0,4.0,1.0,3.0,4-factor weighted model (overall_score: 2.15),noun,AR-kuh-trayv (emphasis on first syllable),"From Italian 'architrave', from 'archi-' (chief) + 'trave' (beam)",Claude,Think 'archi-trave' - the chief beam in architecture,,Italian,Claude,Scripps National Spelling Bee,Two Bee,1,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
archives,A collection of historical documents or records; a place where such materials are stored.,The historian spent weeks researching in the national _____.,One Bee,,,,,1.0,4.0,1.0,3.0,4-factor weighted model (overall_score: 2.15),noun,AR-kyvz (emphasis on first syllable),"From Greek 'archeion', from 'arche' (government, magistracy)",Claude,Think 'archives' - where government (arche) records are kept,,Greek,Claude,Scripps National Spelling Bee,One Bee,1,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
arctic,Relating to the region around the North Pole; extremely cold or frigid.,The _____ expedition required specialized cold-weather equipment.,Three Bee,,,,,1.0,3.0,1.5,3.0,4-factor weighted model (overall_score: 2.03),adjective,ARK-tik (emphasis on first syllable),"From Greek 'arktikos', from 'arktos' (bear, referring to the constellation)",Claude,Think 'arctic' - the land of the bear (arktos) constellation,,Greek,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
arcturus,A bright orange star in the constellation Boötes; the fourth brightest star in Earth's night sky.,Amateur astronomers easily spot _____ in the spring sky due to its distinctive color.,Two Bee,,,,,1.0,4.0,1.0,3.0,4-factor weighted model (overall_score: 2.15),noun,ark-TOO-rus (emphasis on second syllable),"From Greek 'arktos' (bear) + 'ouros' (guardian), meaning 'guardian of the bear'",Claude,Think 'Arcturus' - the guardian star watching over the bear constellation,,Greek,Claude,Scripps National Spelling Bee,Two Bee,1,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
arden,"A woodland or forest, especially one that is wild and uncultivated; used in place names.",Shakespeare set 'As You Like It' in the Forest of _____.,Three Bee; Two Bee,,,,,1.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.10),noun,AR-den (emphasis on first syllable),"From Celtic origin, meaning 'high' or 'elevated place'",Claude,Think 'Arden' - an elevated wooded place,,Celtic,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3,Scripps National Spelling Bee Words of the Champions (2023; 2024; 2025),2025-08-19
ardhamagadhi,"A Middle Indo-Aryan language, the sacred language of Jainism; used in ancient Jain scriptures.",Jain scholars study _____ to read the original religious texts.,Three Bee; Two Bee,,,,,1.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.35),noun,ar-dah-mah-GAH-dee (emphasis on fourth syllable),From Sanskrit 'ardha' (half) + 'Magadhi' (language of Magadha region),Claude,"Think 'ardha-magadhi' - half-Magadhi, a form of the Magadhi language",,Sanskrit,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3,Scripps National Spelling Bee Words of the Champions (2023; 2024; 2025),2025-08-19
ardipithecus,"An extinct genus of early hominids found in Africa, dating back about 4.4 million years.",The discovery of _____ fossils provided new insights into human evolution.,Three Bee; Two Bee,,,,,1.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.35),noun,ar-duh-PITH-uh-kus (emphasis on third syllable),"From Afar 'ardi' (ground, earth) + Greek 'pithecus' (ape)",Claude,Think 'ardi-pithecus' - the ground ape from ancient Africa,,Afar/Greek,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4,Scripps National Spelling Bee Words of the Champions (2022; 2023; 2024; 2025),2025-08-19
ardoise,A type of slate used for roofing; a blue-gray color resembling slate.,The French château featured traditional _____ roof tiles.,One Bee; Three Bee; Two Bee,,,,,1.0,3.0,1.5,2.0,4-factor weighted model (overall_score: 1.83),noun,ar-DWAHZ (French pronunciation),From French 'ardoise' meaning 'slate',Claude,Think 'ardoise' - the French word for slate roofing,,French,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4,Scripps National Spelling Bee Words of the Champions (2021; 2022; 2023; 2024),2025-08-19
ardoiseorganized,COMBINED WORD ERROR - appears to be 'ardoise' + 'organized' incorrectly joined,ERROR: This appears to be two words incorrectly combined.,Three Bee,,,,,1.0,4.0,1.5,4.0,4-factor weighted model (overall_score: 2.48),ERROR,ERROR - combined word,ERROR - this appears to be a data extraction error,Claude,FLAG: This is a combined word error that needs manual review,,ERROR,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
arduous,Requiring great effort and energy; difficult and tiring; characterized by effort to the point of exhaustion.,The _____ climb to the mountain summit tested the hikers' endurance.,One Bee; Three Bee; Two Bee,,,,,1.0,3.0,1.5,2.0,4-factor weighted model (overall_score: 1.83),adjective,AR-joo-us (emphasis on first syllable),"From Latin 'arduus' meaning 'steep, difficult'",Claude,"Think 'arduous' - steep and difficult, requiring hard work",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
area,"A region or part of a town, country, or space; the extent of a surface or piece of land.",The picnic _____ in the park was perfect for family gatherings.,Three Bee; Two Bee,,,,,1.0,2.0,1.0,2.0,4-factor weighted model (overall_score: 1.45),noun,AIR-ee-uh (emphasis on first syllable),"From Latin 'area' meaning 'open space, threshing floor'",Claude,Think 'area' - an open space or region,,Latin,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,2,Scripps National Spelling Bee Words of the Champions (2023; 2025),2025-08-19
arenaceous,Sandy or containing sand; relating to or growing in sandy places.,The _____ soil was perfect for growing certain drought-resistant plants.,One Bee; Three Bee; Two Bee,,,,,2.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.38),adjective,ar-uh-NAY-shus (emphasis on third syllable),From Latin 'arena' (sand) + '-aceous' (characterized by),Claude,Think 'aren-aceous' - characterized by sand (arena),,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
