word,definition,example_sentence,source_difficulty,difficulty_level,difficulty_name,ai_difficulty_level,ai_difficulty_name,phonetic_transparency_score,word_frequency_score,morphology_score,etymology_score,difficulty_calculation_method,part_of_speech,pronunciation_guide,etymology,etymology_source,memory_tips,alternate_spellings,language_origin,definition_source,source_names,source_difficulties,frequency,original_source,source_access_date
cheese,"A food made from the pressed curds of milk, often aged and available in many varieties; something of poor quality (slang).",The delicatessen offered over fifty varieties of imported _____.,Three Bee,,,,,4.0,3.0,1.0,1.3,4-factor weighted model (overall_score: 2.46),noun,CHEEZ (emphasis on single syllable),"From Old English ""cese"", from Latin ""caseus"" (cheese)",Claude,"Think of the yellow, holey Swiss cheese that mice love to eat",,Old English (from Latin),Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2022, 2024)",2025-08-19
cheesy,"Resembling or containing cheese; of poor quality, cheap, or lacking in good taste; overly sentimental or corny.",The movie's _____ dialogue made the audience laugh at inappropriate moments.,Three Bee,,,,,4.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.66),adjective,CHEE-zee (emphasis on first syllable),"From ""cheese"" + ""-y"", where ""cheese"" comes from Latin ""caseus""",Claude,"Think ""cheese-y"" - like cheese, but also tacky or low-quality",,Modern English (from Latin root),Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
chef,A professional cook who typically manages a kitchen and creates recipes in a restaurant or other dining establishment.,The renowned _____ created a special tasting menu for the anniversary dinner.,One Bee,,,,,3.0,2.0,1.0,2.3,4-factor weighted model (overall_score: 2.11),noun,SHEF (emphasis on single syllable),"From French ""chef de cuisine"" (head of kitchen), from ""chef"" meaning ""head, chief""",Claude,Think of a tall white hat and apron - the classic chef uniform,,French,Claude,Scripps National Spelling Bee,One Bee,2.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
chefs,Professional cooks who typically manage kitchens and create recipes in restaurants or other dining establishments.,The cooking competition featured twelve talented _____ from around the world.,Three Bee,,,,,4.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.66),noun (plural),SHEFS (emphasis on single syllable),"Plural of ""chef"", from French ""chef de cuisine""",Claude,Think of multiple professionals in tall white hats cooking together,,French,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
chefuncte,A Native American word referring to the Chefuncte River area in Louisiana; may also refer to places or features named after this geographic location.,The _____ River flows through scenic Louisiana wetlands before joining Lake Pontchartrain.,Two Bee,,,,,4.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 3.25),noun (proper noun),shuh-FUNK-tee (emphasis on second syllable),"From Choctaw or other Native American language, meaning uncertain, possibly related to water or river",Claude,"Think ""she-funk-tea"" - a Louisiana place name with Native American origins",,Native American (Choctaw),Claude,Scripps National Spelling Bee,Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2022, 2023)",2025-08-19
chelonia,"The taxonomic order that includes all turtles, tortoises, and terrapins; reptiles characterized by having shells and retractable heads.",The biology student studied various species within the order _____.,Two Bee,,,,,4.0,4.0,1.0,3.3,4-factor weighted model (overall_score: 3.11),noun,kuh-LOH-nee-ah (emphasis on second syllable),"From Greek ""chelone"" meaning ""turtle"" + ""-ia"" (taxonomic suffix)",Claude,"Think ""shell-onia"" - the group of animals with shells (turtles)",,Greek,Claude,Scripps National Spelling Bee,Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
chemical,Relating to chemistry or the interactions of substances; a substance obtained by or used in chemical processes; artificial rather than natural.,The laboratory stored various _____ compounds in specially labeled containers.,Three Bee,,,,,4.0,4.0,2.0,4.0,4-factor weighted model (overall_score: 3.50),"adjective, noun",KEM-i-kuhl (emphasis on first syllable),"From ""chemistry"" + ""-al"", where chemistry comes from ""alchemy"" via Arabic ""al-kīmiyā""",Claude,"Think ""chem-ical"" - relating to chemistry with an ""-ical"" ending",,Arabic (via alchemy),Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
chemise,"A loose-fitting undergarment or dress worn by women; a simple, straight-hanging dress or slip, typically reaching to the hips or thighs.",The vintage _____ featured delicate lace trim around the neckline.,One Bee,,,,,4.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.91),noun,shuh-MEEZ (emphasis on second syllable),"From French ""chemise"", from Late Latin ""camisia"" (shirt, tunic)",Claude,"Think ""she-meez"" - a loose garment that women wear with ease",,French (from Late Latin),Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
chemistry,"The scientific study of the composition, structure, properties, and reactions of matter; the complex emotional or psychological interaction between people.",The students conducted experiments in _____ class to learn about molecular reactions.,One Bee,,,,,4.0,4.0,1.0,3.6,4-factor weighted model (overall_score: 3.17),noun,KEM-is-tree (emphasis on first syllable),"From ""alchemy"" via Arabic ""al-kīmiyā"", from Greek ""khēmeia"" (art of transmuting metals)",Claude,"Think ""chem-is-tree"" - the science of elements branching like a tree",,Arabic (from Greek),Claude,Scripps National Spelling Bee,One Bee; Three Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2025)",2025-08-19
chemistryquandary,"[COMBINED WORD ERROR] This appears to be two words incorrectly joined: ""chemistry"" (science of matter) + ""quandary"" (state of uncertainty).",[ERROR - This combined word should not appear in spelling bee materials],One Bee,,,,,4.0,4.0,2.0,4.0,4-factor weighted model (overall_score: 3.50),error - combined words,[PRONUNCIATION ERROR - COMBINED WORDS],[ETYMOLOGY ERROR - COMBINED WORDS],Claude,"This is a data error - should be separated into ""chemistry"" and ""quandary""",chemistry + quandary (separate words),ERROR - combined words,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
chemotherapy,"The treatment of cancer or other diseases with chemical substances or drugs that are toxic to the causative agent, particularly the use of anticancer drugs.",The oncologist recommended a six-month course of _____ to treat the patient's condition.,Two Bee,,,,,4.0,4.0,1.0,3.3,4-factor weighted model (overall_score: 3.11),noun,kee-moh-THER-ah-pee (emphasis on third syllable),"From ""chemo-"" (chemical) + ""therapy"" (treatment), from Greek ""therapeia"" (healing)",Claude,"Think ""chemo-therapy"" - chemical therapy to treat cancer",,Modern medical (Greek elements),Claude,Scripps National Spelling Bee,Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
cheongsam,"A close-fitting dress with a high neck and slit skirt, worn by Chinese women; also known as qipao, it became popular in the 1920s Shanghai fashion scene.",She wore a silk _____ with intricate embroidered flowers to the formal dinner.,One Bee,,,,,4.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 3.25),noun,CHUNG-sam (emphasis on first syllable),"From Cantonese Chinese, literally ""long dress"" or ""long shirt""",Claude,"Think ""cheong-sam"" - a long, elegant Chinese dress",qipao,Cantonese Chinese,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024)",2025-08-19
chernobyl,"A city in Ukraine, site of the world's worst nuclear power plant disaster in 1986; often used to refer to nuclear accidents or contamination.",The documentary explored the long-term effects of the _____ nuclear disaster on surrounding communities.,Three Bee,,,,,4.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 3.25),noun (proper noun),cher-NOH-buhl (emphasis on second syllable),"From Ukrainian, possibly meaning ""place of wormwood"" or related to ""chornyi"" (black)",Claude,"Think ""chair-noble"" - a place where noble chairs were contaminated by radiation",Chornobyl (Ukrainian spelling),Ukrainian,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
cherubic,"Having the innocent, chubby, rosy appearance associated with cherubs; angelic and childlike in appearance; sweet and innocent-looking.",The toddler's _____ face made everyone smile at the family gathering.,One Bee,,,,,4.0,4.0,2.0,4.0,4-factor weighted model (overall_score: 3.50),adjective,chuh-ROO-bik (emphasis on second syllable),"From ""cherub"" + ""-ic"", where cherub comes from Hebrew ""kerub"" (angel)",Claude,"Think ""cherub-ic"" - like the cute baby angels in classical paintings",,Hebrew,Claude,Scripps National Spelling Bee,One Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021)",2025-08-19
cheshire,"Relating to Cheshire County in England; most famous in reference to the Cheshire Cat from Alice's Adventures in Wonderland, known for its distinctive grin.",His _____ grin reminded everyone of the mysterious cat from the famous story.,Three Bee,,,,,4.0,4.0,1.0,1.3,4-factor weighted model (overall_score: 2.71),"adjective, noun",CHESH-eer or CHESH-er (emphasis on first syllable),"From Old English ""Ceaster"" (Roman camp) + ""scir"" (shire), referring to Chester",Claude,"Think ""chess-here"" - a place where they play chess with a grinning cat",,Old English,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2022, 2023, 2024, 2025)",2025-08-19
chess,"A strategic board game played between two players on a checkered board with specially designed pieces, each player starting with sixteen pieces.",The grandmaster taught children the fundamentals of _____ at the community center.,One Bee,,,,,4.0,3.0,1.0,2.6,4-factor weighted model (overall_score: 2.72),noun,CHES (emphasis on single syllable),"From Old French ""esches"" (plural of ""eschec""), from Persian ""shah"" (king)",Claude,Think of the checkered board with the king and queen pieces,,Persian (via Old French),Claude,Scripps National Spelling Bee,One Bee; Three Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2021, 2024)",2025-08-19
chestnut,A glossy brown nut that is edible when cooked; the tree that produces these nuts; a reddish-brown color; an old joke or story told repeatedly.,The street vendor sold roasted _____ from his cart on the cold winter evening.,One Bee,,,,,4.0,4.0,1.0,2.6,4-factor weighted model (overall_score: 2.97),"noun, adjective",CHES-nuht (emphasis on first syllable),"From ""chest"" + ""nut"", where ""chest"" comes from Greek ""kastanon"" via Latin",Claude,"Think ""chest-nut"" - a nut that comes from a tree with a thick trunk like a chest",,Greek (via Latin),Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
chevalier,"A knight, especially a member of certain honorary orders; a French nobleman of the lowest rank; a chivalrous gentleman.",The _____ was known throughout the land for his honorable conduct and bravery.,One Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),noun,shev-uh-LEER (emphasis on third syllable),"From French ""chevalier"", from ""cheval"" (horse), from Latin ""caballus"" (horse)",Claude,"Think ""shave-a-leer"" - a knight who shaves with a leer of confidence",,French (from Latin),Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
chevrotain,"A small, deer-like mammal found in tropical forests of Africa and Asia, also called a mouse-deer, characterized by its diminutive size and primitive features.","The rare _____ is one of the world's smallest ungulates, weighing less than five pounds.",Three Bee,,,,,4.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.91),noun,SHEV-roh-tayn (emphasis on first syllable),"From French ""chevrotain"", diminutive of ""chevrot"" (young goat), from ""chèvre"" (goat)",Claude,"Think ""chevro-teen"" - a tiny, teenage-sized deer-like animal",,French,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
chia,"A flowering plant native to Mexico, valued for its edible seeds that are rich in omega-3 fatty acids and used as a health food supplement.",She added _____ seeds to her smoothie for extra protein and fiber.,One Bee,,,,,3.0,2.0,1.0,3.6,4-factor weighted model (overall_score: 2.37),noun,CHEE-ah (emphasis on first syllable),"From Spanish ""chia"", from Nahuatl ""chian"" meaning ""oily""",Claude,"Think ""cheer-ah"" - seeds that make you cheer because they're so healthy",,Nahuatl (via Spanish),Claude,Scripps National Spelling Bee,One Bee; Two Bee,2.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023)",2025-08-19
chiasmus,"A rhetorical device in which words, grammatical constructions, or concepts are repeated in reverse order in successive phrases or clauses.","The famous example of _____ is ""Ask not what your country can do for you—ask what you can do for your country.""",Two Bee,,,,,4.0,4.0,1.0,3.3,4-factor weighted model (overall_score: 3.11),noun,ky-AZ-muhs (emphasis on second syllable),"From Greek ""chiasmos"", from ""chiazein"" (to mark with chi), referring to the X-shape of the letter chi",Claude,"Think ""X-asmus"" - crossing words in an X pattern like the Greek letter chi",,Greek,Claude,Scripps National Spelling Bee,Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
chicago,"The third-largest city in the United States, located in Illinois on the shores of Lake Michigan; known for its architecture, culture, and wind.",The architecture tour of _____ showcased the city's famous skyscrapers and innovative designs.,Two Bee,,,,,4.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 3.00),noun (proper noun),shih-KAH-goh (emphasis on second syllable),"From Miami-Illinois ""shikaakwa"" meaning ""striped skunk"" or ""wild onion place""",Claude,"Think ""she-cargo"" - a windy city that ships cargo across the Great Lakes",,Miami-Illinois (Native American),Claude,Scripps National Spelling Bee,Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
chicana,A female American of Mexican descent; relating to the Chicano movement that emerged in the 1960s advocating for Mexican-American civil rights.,The _____ artist's paintings celebrated her Mexican-American cultural identity.,Three Bee,,,,,4.0,3.0,1.0,3.3,4-factor weighted model (overall_score: 2.86),"noun, adjective",chee-KAH-nah (emphasis on second syllable),"Feminine form of ""Chicano"", possibly from ""Mexicano"" or from older Spanish slang",Claude,"Think ""chic-Ana"" - a stylish woman of Mexican-American heritage named Ana",,Spanish-American,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
chicanery,"The use of deception or subterfuge to achieve one's purpose; trickery or dishonest manipulation, especially in legal or political contexts.",The lawyer accused his opponent of using legal _____ to delay the trial unfairly.,One Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),noun,shih-KAY-nuh-ree (emphasis on second syllable),"From French ""chicanerie"", from ""chicaner"" (to quibble), possibly from ""chicane"" (obstacle)",Claude,"Think ""chic-canery"" - stylish trickery in a can",,French,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024)",2025-08-19
chicken,A common domestic fowl raised for eggs and meat; the meat of this bird used as food; lacking courage or bravery (colloquial).,The farmer counted twenty _____ in the coop before closing it for the night.,One Bee,,,,,4.0,3.0,1.0,1.3,4-factor weighted model (overall_score: 2.46),"noun, adjective",CHIK-in (emphasis on first syllable),"From Old English ""cicen"", from Proto-Germanic ""*kiukinam"" (diminutive of cock)",Claude,"Think of the farm bird that says ""cluck cluck"" and lays eggs",,Old English,Claude,Scripps National Spelling Bee,One Bee; Three Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2024)",2025-08-19
chicle,"A gum-like substance obtained from the sapodilla tree, traditionally used as the base for chewing gum before synthetic substitutes were developed.","Before synthetic gum, _____ was harvested from trees in Central America to make chewing gum.",One Bee,,,,,4.0,3.0,1.0,3.6,4-factor weighted model (overall_score: 2.92),noun,CHIK-uhl (emphasis on first syllable),"From Spanish ""chicle"", from Nahuatl ""tzictli"" (sticky thing)",Claude,"Think ""chick-el"" - what chicks would chew if they made gum from tree sap",,Nahuatl (via Spanish),Claude,Scripps National Spelling Bee,One Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023)",2025-08-19
chide,"To express disapproval of or scold gently; to reprove or rebuke someone for their actions or behavior, typically in a mild manner.",The teacher would gently _____ students who forgot to complete their homework assignments.,One Bee,,,,,4.0,3.0,1.0,1.3,4-factor weighted model (overall_score: 2.46),verb,"CHYD (emphasis on single syllable, rhymes with ""pride"")","From Old English ""cidan"", meaning ""to complain, dispute, or quarrel""",Claude,"Think ""child"" - what parents do when they gently scold a child",,Old English,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2021, 2022, 2023, 2024, 2025)",2025-08-19
chief,"The leader or head of an organization, tribe, or group; most important or principal; highest in rank or authority.",The fire _____ coordinated the emergency response to the warehouse blaze.,Three Bee,,,,,4.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.66),"noun, adjective",CHEEF (emphasis on single syllable),"From Old French ""chief"", from Latin ""caput"" meaning ""head""",Claude,"Think of the ""big cheese"" or head person who leads the group",,Old French (from Latin),Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
chiefly,Mainly or mostly; for the most part; primarily or principally; above all other considerations.,The company's success was _____ due to its innovative marketing strategy.,One Bee,,,,,4.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.91),adverb,CHEEF-lee (emphasis on first syllable),"From ""chief"" + ""-ly"", where chief comes from Latin ""caput"" (head)",Claude,"Think ""chief-ly"" - in the manner of a chief or leader, primarily",,Old French (from Latin),Claude,Scripps National Spelling Bee,One Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023)",2025-08-19
chiffonade,"A culinary cutting technique in which leafy green vegetables or herbs are cut into long, thin strips by stacking, rolling, and slicing.",The chef demonstrated how to _____ the basil leaves for the pasta garnish.,One Bee,,,,,4.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.91),"noun, verb",shif-uh-NAHD (emphasis on third syllable),"From French ""chiffonnade"", from ""chiffon"" (rag, cloth) referring to the ribbon-like strips",Claude,"Think ""she-fon-ade"" - making strips as thin as chiffon fabric",,French,Claude,Scripps National Spelling Bee,One Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021)",2025-08-19
chihuahua,"A very small breed of dog originating from Mexico, characterized by its tiny size, large eyes, and alert expression; the largest state in Mexico.",The tiny _____ trembled with excitement whenever visitors came to the door.,One Bee,,,,,4.0,4.0,1.0,3.3,4-factor weighted model (overall_score: 3.11),noun (proper noun for place),chih-WAH-wah (emphasis on second syllable),"From the Mexican state of Chihuahua, possibly from Tarahumara ""rahui wa"" meaning ""dry place""",Claude,"Think ""chee-wow-wa"" - the tiny dog that makes you say ""wow"" at its small size",,Mexican Spanish (from Tarahumara),Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
child,A young person below the age of puberty or below the legal age of majority; a son or daughter of any age; an immature or irresponsible person.,Every _____ deserves access to quality education and healthcare.,One Bee,,,,,4.0,1.0,1.0,1.3,4-factor weighted model (overall_score: 1.96),noun,CHYLD (emphasis on single syllable),"From Old English ""cild"", from Proto-Germanic ""*kiltham"" (womb, fetus)",Claude,Think of a young person who needs care and protection from adults,,Old English,Claude,Scripps National Spelling Bee,One Bee,1.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
childhood,"The state or period of being a child; the time of life when one is young, typically before reaching adolescence.",Her _____ was filled with happy memories of summer vacations at the lake.,Three Bee,,,,,4.0,4.0,2.0,1.3,4-factor weighted model (overall_score: 2.96),noun,CHYLD-hood (emphasis on first syllable),"From ""child"" + ""-hood"" (state or condition), where child comes from Old English ""cild""",Claude,"Think ""child-hood"" - the time period when you wear the hood of being a child",,Old English,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
chill,An unpleasant feeling of coldness; to make or become cold; to relax or calm down; cold in temperature or manner.,The autumn morning had a _____ in the air that made everyone reach for sweaters.,Three Bee,,,,,4.0,3.0,1.0,1.3,4-factor weighted model (overall_score: 2.46),"verb, noun, adjective",CHIL (emphasis on single syllable),"From Old English ""cele"" or ""ciele"", meaning ""cold, coolness""",Claude,"Think of getting goosebumps when you're cold, or ""chilling out"" to relax",,Old English,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
chimaera,"Alternative spelling of chimera; a mythological creature with parts from different animals; in biology, an organism with genetically distinct cells.","The ancient Greek _____ was described as having a lion's head, goat's body, and serpent's tail.",One Bee,,,,,4.0,4.0,1.0,2.6,4-factor weighted model (overall_score: 2.97),noun,ky-MEER-ah or kuh-MEER-ah (emphasis on second syllable),"From Latin ""chimaera"", from Greek ""khimaira"" (she-goat, monster)",Claude,"Think ""key-mera"" - a key-shaped monster from Greek mythology",chimera,Greek (via Latin),Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
chimera,"In Greek mythology, a fire-breathing monster with a lion's head, goat's body, and serpent's tail; any illusory or impossible idea; in biology, an organism with genetically distinct tissues.",The scientist's plan to create unlimited energy was dismissed as a _____.,One Bee,,,,,4.0,3.0,1.0,2.6,4-factor weighted model (overall_score: 2.72),noun,ky-MEER-ah or kuh-MEER-ah (emphasis on second syllable),"From Latin ""chimaera"", from Greek ""khimaira"" (she-goat, monster)",Claude,"Think ""key-mera"" - unlocking the mystery of this mythical creature",chimaera,Greek (via Latin),Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
