word,definition,example_sentence,source_difficulty,difficulty_level,difficulty_name,ai_difficulty_level,ai_difficulty_name,phonetic_transparency_score,word_frequency_score,morphology_score,etymology_score,difficulty_calculation_method,part_of_speech,pronunciation_guide,etymology,etymology_source,memory_tips,alternate_spellings,language_origin,definition_source,source_names,source_difficulties,frequency,original_source,source_access_date
department,A division of a large organization; a section of a store; an administrative district.,She works in the marketing _____ of the company.,One Bee,,,,,2.0,1.0,3.0,2.3,4-factor weighted model (overall_score: 2.06),noun,dih-PAHRT-muhnt (emphasis on second syllable),"From French ""département"", from ""départir"" meaning ""to divide""",Claude,"Think ""de-part-ment"" - a part that has been divided off","division, section",French,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,1.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
dependable,Trustworthy and reliable; able to be depended upon.,The old car was still _____ after twenty years.,Two Bee,,,,,2.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 2.81),adjective,dih-PEN-duh-buhl (emphasis on second syllable),"From ""depend"" (from Latin ""dependere"") + ""-able""",Claude,"Think ""depend-able"" - able to be depended on","reliable, trustworthy",Latin,Claude,Scripps National Spelling Bee,Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
depilatory,Used to remove unwanted hair; a cream or device for hair removal.,She used a _____ cream to remove unwanted leg hair.,One Bee,,,,,2.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.56),"adjective, noun",dih-PIL-uh-tawr-ee (emphasis on second syllable),"From Latin ""depilatorius"", from ""depilare"" meaning ""to pluck out hair""",Claude,"Think ""de-pil-atory"" - removing (de) hair (pil like pile)",hair removal,Latin,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
deportment,A person's behavior or manners; the way one conducts oneself.,The finishing school taught proper _____ and etiquette.,One Bee,,,,,2.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 2.81),noun,dih-PAWRT-muhnt (emphasis on second syllable),"From ""deport"" (from Latin ""deportare"") + ""-ment""",Claude,"Think ""de-port-ment"" - how you port (carry) yourself","behavior, conduct",Latin,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
depose,To remove from office; to testify under oath; to state or assert.,The witness was asked to _____ in front of the grand jury.,One Bee,,,,,1.0,3.0,2.0,2.6,4-factor weighted model (overall_score: 2.07),verb,dih-POHZ (emphasis on second syllable),"From Old French ""deposer"", from Latin ""deponere"" meaning ""to put down""",Claude,"Think ""de-pose"" - to remove from a posed position of power","remove, testify",Latin via Old French,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2021, 2022, 2023, 2024, 2025)",2025-08-19
deposited,Placed or stored in a particular location; put money into a bank account.,She _____ the check into her savings account.,Three Bee,,,,,2.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 2.81),verb (past tense),dih-POZ-ih-tid (emphasis on second syllable),"From ""deposit"" (from Latin ""depositum"") + ""-ed""",Claude,"Think ""de-posited"" - placed in a position (deposit)","placed, stored",Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
deposition,The action of depositing something; testimony given under oath; the removal of someone from office.,The lawyer scheduled a _____ with the key witness.,Three Bee,,,,,3.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.11),noun,dep-uh-ZISH-uhn (emphasis on third syllable),"From Latin ""depositio"", from ""deponere"" meaning ""to put down""",Claude,"Think ""de-position"" - removing from position or putting down testimony","testimony, removal",Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
deposits,Plural of deposit; sums of money placed in bank accounts; natural accumulations of minerals.,The geologist found rich mineral _____ in the mountain.,Three Bee,,,,,2.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.56),"noun (plural), verb",dih-POZ-its (emphasis on second syllable),"Plural of ""deposit"", from Latin ""depositum""",Claude,"Think ""de-posits"" - multiple things positioned or placed","placements, accumulations",Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
depot,A storage facility; a railroad or bus station; a military supply base.,The old train _____ was converted into a museum.,One Bee,,,,,2.0,3.0,2.0,2.6,4-factor weighted model (overall_score: 2.37),noun,DEE-poh or DEP-oh (emphasis on first syllable),"From French ""dépôt"", from Latin ""depositum"" meaning ""something deposited""",Claude,"Think ""de-pot"" - a pot (container) for depositing things","station, warehouse",Latin via French,Claude,Scripps National Spelling Bee,One Bee,3.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
depravity,Moral corruption; wickedness; the state of being depraved.,The novel explored the _____ of human nature.,One Bee,,,,,2.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.56),noun,dih-PRAV-ih-tee (emphasis on second syllable),"From ""deprave"" (from Latin ""depravare"") + ""-ity""",Claude,"Think ""de-prav-ity"" - the state of being depraved","corruption, wickedness",Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024)",2025-08-19
depreciate,To decrease in value over time; to belittle or disparage.,New cars _____ rapidly in their first year.,Three Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),verb,dih-PREE-shee-ayt (emphasis on second syllable),"From Latin ""depretiare"", from ""de-"" + ""pretium"" meaning ""price""",Claude,"Think ""de-price-iate"" - to reduce the price or value","devalue, diminish",Latin,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2022, 2023, 2024, 2025)",2025-08-19
depredation,An act of attacking and robbing; plundering; destructive action.,The Viking _____ left the coastal village in ruins.,One Bee,,,,,3.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.11),noun,dep-rih-DAY-shuhn (emphasis on third syllable),"From Latin ""depraedatio"", from ""depraedari"" meaning ""to plunder""",Claude,"Think ""de-predation"" - predatory behavior that destroys","plundering, pillaging",Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2021, 2022, 2023, 2024, 2025)",2025-08-19
deprivation,The damaging lack of material benefits; the action of taking something away.,Sleep _____ can seriously affect your health.,Three Bee,,,,,3.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.11),noun,dep-ruh-VAY-shuhn (emphasis on third syllable),"From ""deprive"" (from Latin ""deprivare"") + ""-ation""",Claude,"Think ""de-priv-ation"" - the action of removing privileges","lack, want",Latin,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2022, 2023, 2024, 2025)",2025-08-19
depths,The deepest or most intense parts of something; the bottom of a body of water.,The submarine explored the ocean _____.,One Bee,,,,,2.0,3.0,2.0,1.3,4-factor weighted model (overall_score: 2.11),noun (plural),DEPTHS (emphasis on first syllable),"From ""depth"" (from Old English ""deop"") + ""-s""",Claude,"Think ""dep-ths"" - the deepest parts","deepest parts, bottom",Old English,Claude,Scripps National Spelling Bee,One Bee,3.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
deputy,A person appointed to act as a substitute for another; an assistant with power to act.,The sheriff appointed a _____ to patrol the rural areas.,One Bee,,,,,2.0,3.0,2.0,2.6,4-factor weighted model (overall_score: 2.37),noun,DEP-yuh-tee (emphasis on first syllable),"From Old French ""deputé"", from Latin ""deputare"" meaning ""to assign""",Claude,"Think ""dep-uty"" - someone deputized to help","assistant, substitute",Latin via Old French,Claude,Scripps National Spelling Bee,One Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022)",2025-08-19
derby,A horse race; a stiff felt hat with a rounded crown; any sporting contest.,"The Kentucky _____ is known as ""the most exciting two minutes in sports.""",Three Bee,,,,,2.0,3.0,2.0,4.0,4-factor weighted model (overall_score: 2.65),noun,DUR-bee (emphasis on first syllable),"Named after the Earl of Derby, who founded the famous horse race",Claude,"Think ""Derby"" - the famous horse race and hat style","bowler hat, race",English (proper name),Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
derecho,"A widespread, long-lived windstorm with bands of rapidly moving thunderstorms.",The _____ caused widespread power outages across three states.,One Bee,,,,,4.0,3.0,2.0,3.3,4-factor weighted model (overall_score: 3.11),noun,duh-RAY-choh (emphasis on second syllable),"From Spanish ""derecho"" meaning ""straight"" (referring to straight-line winds)",Claude,"Think ""de-recho"" - straight (derecho) destructive winds",land hurricane,Spanish,Claude,Scripps National Spelling Bee,One Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021)",2025-08-19
derelict,Abandoned and in poor condition; neglectful of duty; a person without a home or job.,The _____ building was scheduled for demolition.,One Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),"adjective, noun",DER-uh-likt (emphasis on first syllable),"From Latin ""derelictus"", past participle of ""derelinquere"" meaning ""to abandon""",Claude,"Think ""de-relict"" - abandoned and wrecked","abandoned, neglected",Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2025)",2025-08-19
derelictderisive,"[COMBINED WORD ERROR] This appears to be two words incorrectly joined: ""derelict"" (abandoned) + ""derisive"" (mocking).",[ERROR - This combined word should not appear in spelling bee materials],Three Bee,,,,,4.0,4.0,2.0,4.0,4-factor weighted model (overall_score: 3.50),error - combined words,[PRONUNCIATION ERROR - COMBINED WORDS],[ETYMOLOGY ERROR - COMBINED WORDS],Claude,"This is a data error - should be separated into ""derelict"" and ""derisive""",derelict + derisive (separate words),ERROR - combined words,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
derisive,Expressing contempt or ridicule; mocking in a scornful way.,His _____ laughter made her feel embarrassed about her mistake.,One Bee,,,,,1.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.26),adjective,dih-RAHY-siv (emphasis on second syllable),"From ""deride"" (from Latin ""deridere"") + ""-ive""",Claude,"Think ""de-risive"" - causing others to rise up in mockery","mocking, scornful",Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2025)",2025-08-19
derivative,Something that is based on or derived from another source; lacking originality.,The movie was criticized as a _____ work lacking original ideas.,Three Bee,,,,,2.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.56),"adjective, noun",dih-RIV-uh-tiv (emphasis on second syllable),"From ""derive"" (from Latin ""derivare"") + ""-ative""",Claude,"Think ""de-riv-ative"" - something that flows (riv like river) from another source","derived, secondary",Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
derived,Obtained from a specified source; developed or originated from something else.,The medicine is _____ from a tropical plant extract.,Three Bee,,,,,1.0,3.0,3.0,2.3,4-factor weighted model (overall_score: 2.26),"verb (past tense), adjective",dih-RAHYVD (emphasis on second syllable),"From Latin ""derivatus"", past participle of ""derivare"" meaning ""to draw off""",Claude,"Think ""de-rived"" - drawn off like water from a river","obtained, originated",Latin,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
derogatory,Showing a critical or disrespectful attitude; disparaging.,She was offended by his _____ comments about her work.,One Bee,,,,,2.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.56),adjective,dih-ROG-uh-tawr-ee (emphasis on second syllable),"From Latin ""derogatorius"", from ""derogare"" meaning ""to detract from""",Claude,"Think ""de-rog-atory"" - speech that rogs (diminishes) someone","disparaging, belittling",Latin,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
derrick,A type of crane with a movable pivoted arm; a framework over an oil well.,The oil _____ towered over the drilling site.,Two Bee,,,,,4.0,3.0,2.0,4.0,4-factor weighted model (overall_score: 3.25),noun,DER-ik (emphasis on first syllable),"Named after Derrick, a famous 17th-century English hangman",Claude,Think of Derek the crane operator - derrick sounds like Derek,"crane, tower",English (proper name),Claude,Scripps National Spelling Bee,Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
derring,"Daring action; brave or audacious conduct (usually in ""derring-do"").",The knights were famous for their tales of _____ and adventure.,Three Bee,,,,,1.0,3.0,2.0,1.3,4-factor weighted model (overall_score: 1.81),noun,DER-ing (emphasis on first syllable),"From Middle English ""derring do"" meaning ""daring to do""",Claude,"Think ""derring-do"" - daring deeds of courage","daring, courage",Middle English,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2022, 2023, 2024, 2025)",2025-08-19
descent,An action of moving downward; a person's origin or background; a decline.,The airplane began its _____ toward the runway.,Three Bee,,,,,4.0,3.0,2.0,2.6,4-factor weighted model (overall_score: 2.97),noun,dih-SENT (emphasis on second syllable),"From Old French ""descente"", from Latin ""descendere"" meaning ""to climb down""",Claude,"Think ""de-scent"" - going down from a high scent (height)","decline, ancestry",Latin via Old French,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
describe,To give an account in words of someone or something; to say what something is like.,Can you _____ what the suspect looked like?,Three Bee,,,,,4.0,1.0,2.0,2.3,4-factor weighted model (overall_score: 2.41),verb,dih-SKRAHYB (emphasis on second syllable),"From Latin ""describere"", from ""de-"" + ""scribere"" meaning ""to write""",Claude,"Think ""de-scribe"" - to write down details about something","explain, detail",Latin,Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
describes,Third person singular present of describe; gives an account of something.,The witness _____ the events in great detail.,Three Bee,,,,,4.0,1.0,2.0,2.3,4-factor weighted model (overall_score: 2.41),verb,dih-SKRAHYBZ (emphasis on second syllable),"From ""describe"" (from Latin ""describere"") + ""-s""",Claude,"Think ""de-scribes"" - writes down descriptions","explains, details",Latin,Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
desecration,The action of treating a sacred place or thing with violent disrespect.,The vandalism was considered a _____ of the historic monument.,Three Bee,,,,,4.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.41),noun,des-ih-KRAY-shuhn (emphasis on third syllable),"From ""desecrate"" (from Latin ""desacrare"") + ""-ion""",Claude,"Think ""de-secr-ation"" - removing (de) the sacred (secr) nature","defilement, profanation",Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
deseret,"A name meaning ""honeybee"" in the Book of Mormon; the proposed name for Utah Territory.",The early Mormon settlers wanted to name their territory _____.,One Bee,,,,,2.0,3.0,2.0,4.0,4-factor weighted model (overall_score: 2.65),noun (proper noun),dez-uh-RET (emphasis on third syllable),"From the Book of Mormon, meaning ""honeybee""",Claude,"Think ""desert-et"" - like a small desert, but actually means honeybee",honeybee (translation),Book of Mormon language,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2021, 2022, 2023, 2025)",2025-08-19
deserter,"A person who abandons their duty, especially a member of the armed forces who leaves without permission.",The military court tried the _____ for abandoning his post.,One Bee,,,,,2.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 2.81),noun,dih-ZUR-ter (emphasis on second syllable),"From ""desert"" (abandon, from Latin ""deserere"") + ""-er""",Claude,"Think ""de-serter"" - someone who serves (sert) no more","defector, runaway",Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2021, 2022, 2023, 2024, 2025)",2025-08-19
desertification,"The process by which fertile land becomes desert, typically due to drought or poor farming.",Climate change is accelerating _____ in many regions.,One Bee,,,,,4.0,4.0,3.0,4.0,4-factor weighted model (overall_score: 3.75),noun,dih-zur-tuh-fi-KAY-shuhn (emphasis on fifth syllable),"From ""desert"" + ""-ification"" (process of making)",Claude,"Think ""desert-ification"" - the process of becoming desert",land degradation,Modern English compound,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
desiccate,To remove the moisture from something; to dry out completely.,The hot desert sun will quickly _____ any exposed organic matter.,One Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),verb,DES-ih-kayt (emphasis on first syllable),"From Latin ""desiccare"", from ""de-"" + ""siccus"" meaning ""dry""",Claude,"Think ""de-sicc-ate"" - to make completely dry (sicc)","dehydrate, dry out",Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
