word,definition,example_sentence,source_difficulty,difficulty_level,difficulty_name,ai_difficulty_level,ai_difficulty_name,phonetic_transparency_score,word_frequency_score,morphology_score,etymology_score,difficulty_calculation_method,part_of_speech,pronunciation_guide,etymology,etymology_source,memory_tips,alternate_spellings,language_origin,definition_source,source_names,source_difficulties,frequency,original_source,source_access_date
apocalypse,The complete final destruction of the world; a catastrophic event; a revelation or unveiling.,The movie depicted a zombie _____ that threatened all of humanity.,One Bee,,,,,1.0,4.0,1.0,3.0,4-factor weighted model (overall_score: 2.15),noun,uh-POK-uh-lips (emphasis on second syllable),"From Greek 'apokalypsis' meaning 'revelation, unveiling'",Claude,Think 'apo-calypse' - an unveiling of the end times,,Greek,Claude,Scripps National Spelling Bee,One Bee,2,Scripps National Spelling Bee Words of the Champions (2020; 2021),2025-08-19
apocryphal,Of doubtful authenticity; not genuine; relating to religious writings not accepted as canonical.,The historian dismissed the story as _____ due to lack of reliable sources.,One Bee; Three Bee; Two Bee,,,,,2.0,4.0,1.5,3.0,4-factor weighted model (overall_score: 2.58),adjective,uh-POK-ruh-ful (emphasis on second syllable),"From Greek 'apokryphos' meaning 'hidden, secret'",Claude,"Think 'apo-cryphal' - hidden or secret, therefore questionable",,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
apodyterium,The undressing room in ancient Roman baths where bathers removed their clothes.,Archaeologists uncovered the _____ section of the ancient Roman bathhouse.,One Bee,,,,,1.0,4.0,1.0,3.0,4-factor weighted model (overall_score: 2.15),noun,ap-oh-dy-TEER-ee-um (emphasis on fourth syllable),"From Greek 'apodyterion', from 'apodyein' (to undress)",Claude,Think 'apo-dyterium' - place to take off (apo) clothing,,Greek,Claude,Scripps National Spelling Bee,One Bee,2,Scripps National Spelling Bee Words of the Champions (2020; 2021),2025-08-19
apogee,The highest point of something; the point in an orbit farthest from Earth; the culmination or peak.,The satellite reached its _____ at 400 kilometers above Earth.,One Bee; Two Bee,,,,,1.0,3.0,1.0,3.0,4-factor weighted model (overall_score: 1.90),noun,AP-oh-jee (emphasis on first syllable),From Greek 'apo' (away from) + 'gaia' (earth),Claude,"Think 'apo-gee' - away from the earth, at the highest point",,Greek,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023),2025-08-19
apollo,"Greek god of music, poetry, prophecy, and the sun; an extremely handsome young man.",The sculpture depicted _____ with his characteristic lyre and laurel crown.,One Bee,,,,,1.0,3.0,1.0,3.0,4-factor weighted model (overall_score: 1.90),noun,uh-POL-oh (emphasis on second syllable),"From Greek mythology, name of the god Apollo",Claude,Think 'Apollo' - the classical Greek god of beauty and arts,,Greek,Claude,Scripps National Spelling Bee,One Bee,1,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
apology,A statement expressing regret or asking forgiveness; a formal justification or defense of opinions or conduct.,She offered a sincere _____ for arriving late to the important meeting.,One Bee; Three Bee; Two Bee,,,,,1.0,3.0,1.0,3.0,4-factor weighted model (overall_score: 1.90),noun,uh-POL-uh-jee (emphasis on second syllable),"From Greek 'apologia', from 'apo-' (away) + 'logos' (speech)",Claude,"Think 'apo-logy' - speaking away from blame, explaining oneself",,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
apophyge,"In classical architecture, the curved junction between a column shaft and its base or capital.",The architect carefully designed the _____ to create a smooth transition in the column.,Three Bee; Two Bee,,,,,2.0,4.0,1.0,3.0,4-factor weighted model (overall_score: 2.45),noun,uh-POF-uh-jee (emphasis on second syllable),"From Greek 'apophyge', from 'apo-' (from) + 'phyge' (flight)",Claude,Think 'apo-phyge' - the curved flight from column to base,,Greek,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3,Scripps National Spelling Bee Words of the Champions (2023; 2024; 2025),2025-08-19
apoplexy,A stroke; sudden loss of consciousness due to brain hemorrhage; extreme anger or rage.,The elderly man suffered from _____ and was rushed to the hospital.,One Bee,,,,,1.0,4.0,1.0,3.0,4-factor weighted model (overall_score: 2.15),noun,AP-uh-plek-see (emphasis on first syllable),"From Greek 'apoplexia', from 'apo-' (off) + 'plessein' (to strike)",Claude,Think 'apo-plexy' - struck down by sudden illness,,Greek,Claude,Scripps National Spelling Bee,One Bee,2,Scripps National Spelling Bee Words of the Champions (2020; 2021),2025-08-19
aporia,A logical puzzle or state of puzzlement; an expression of doubt or uncertainty in rhetoric.,The philosopher's _____ left the audience questioning their fundamental beliefs.,One Bee; Three Bee; Two Bee,,,,,1.0,3.0,1.0,3.0,4-factor weighted model (overall_score: 1.90),noun,uh-POR-ee-uh (emphasis on second syllable),"From Greek 'aporia' meaning 'impassable, without passage'",Claude,"Think 'aporia' - a place with no passage, creating puzzlement",,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
aposematic,Relating to warning coloration in animals that advertises their toxicity or danger to predators.,The bright red and black pattern served as _____ coloration to warn predators.,One Bee,,,,,1.0,4.0,1.5,3.0,4-factor weighted model (overall_score: 2.28),adjective,ap-oh-suh-MAT-ik (emphasis on fourth syllable),"From Greek 'apo-' (away) + 'sema' (sign, signal)",Claude,"Think 'apo-sematic' - signaling away, warning others to stay away",,Greek,Claude,Scripps National Spelling Bee,One Bee,1,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
apostolici,Relating to the apostles; members of various Christian movements claiming apostolic authority.,The medieval _____ movement sought to return to the simple lifestyle of the apostles.,Three Bee; Two Bee,,,,,1.0,4.0,1.0,2.0,4-factor weighted model (overall_score: 1.95),adjective/noun,ah-pos-TOL-ih-chee (emphasis on third syllable),"From Latin 'apostolicus', from Greek 'apostolikos' (of an apostle)",Claude,Think 'apostol-ici' - relating to the apostles or apostolic traditions,,Latin,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4,Scripps National Spelling Bee Words of the Champions (2022; 2023; 2024; 2025),2025-08-19
apothecary,A pharmacist or druggist; a person who prepared and sold medicines; a pharmacy or drugstore.,The medieval _____ mixed herbs and potions to treat various ailments.,One Bee; Three Bee; Two Bee,,,,,1.0,4.0,1.0,3.0,4-factor weighted model (overall_score: 2.15),noun,uh-POTH-uh-ker-ee (emphasis on second syllable),From Greek 'apotheke' meaning 'storehouse',Claude,Think 'apo-thecary' - one who manages a storehouse of medicines,,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
apotheosis,The highest point of development; the elevation of someone to divine status; the perfect example of something.,Winning the championship was the _____ of her athletic career.,One Bee; Three Bee; Two Bee,,,,,1.0,4.0,1.0,3.0,4-factor weighted model (overall_score: 2.15),noun,uh-poth-ee-OH-sis (emphasis on fourth syllable),"From Greek 'apotheosis', from 'apo-' + 'theos' (god)",Claude,"Think 'apo-theosis' - becoming like a god, reaching the highest point",,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
appalling,Causing shock or dismay; horrifying; extremely bad or unpleasant.,The conditions in the abandoned building were absolutely _____.,One Bee,,,,,1.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.08),adjective,uh-PAW-ling (emphasis on second syllable),From Old French 'apalir' meaning 'to make pale',Claude,Think 'appalling' - so shocking it makes you pale,,French,Claude,Scripps National Spelling Bee,One Bee,1,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
appaloosa,"A breed of horse known for its spotted coat pattern, originally developed by the Nez Perce people.",The beautiful _____ horse displayed distinctive spotted markings across its hindquarters.,One Bee; Three Bee; Two Bee,,,,,1.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.35),noun,ap-uh-LOO-suh (emphasis on third syllable),"From Palouse River region, named after the Palouse people",Claude,Think 'Appaloosa' - spotted horse from the Palouse region,,Native American,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
apparatus,Equipment or machinery designed for a particular purpose; the complex structure of an organization.,The laboratory's sophisticated _____ allowed for precise chemical analysis.,One Bee; Three Bee; Two Bee,,,,,1.0,4.0,1.0,2.0,4-factor weighted model (overall_score: 1.95),noun,ap-uh-RAT-us (emphasis on third syllable),"From Latin 'apparatus', from 'apparare' (to prepare)",Claude,Think 'apparatus' - equipment prepared for a specific purpose,,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
apparel,Clothing and accessories; items worn on the body; to dress or clothe.,The store specialized in athletic _____ for professional athletes.,Three Bee; Two Bee,,,,,1.0,3.0,1.0,2.0,4-factor weighted model (overall_score: 1.70),noun/verb,uh-PAIR-ul (emphasis on second syllable),From Old French 'apareillier' meaning 'to make ready',Claude,Think 'apparel' - clothing that makes you ready for appearance,,French,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4,Scripps National Spelling Bee Words of the Champions (2022; 2023; 2024; 2025),2025-08-19
apparently,Seemingly; as far as one knows or can see; evidently; used to express uncertainty.,"_____, the meeting was cancelled due to the snowstorm.",Three Bee,,,,,1.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.08),adverb,uh-PAIR-unt-lee (emphasis on second syllable),From Latin 'apparere' meaning 'to appear',Claude,Think 'apparent-ly' - as it appears to be,,Latin,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
apparition,A ghost or ghostlike image; a supernatural appearance; something that appears suddenly or unexpectedly.,The frightened witness claimed to have seen an _____ in the old mansion.,One Bee,,,,,2.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.38),noun,ap-uh-RISH-un (emphasis on third syllable),"From Latin 'apparitio', from 'apparere' (to appear)",Claude,"Think 'apparition' - something that appears suddenly, often supernatural",,Latin,Claude,Scripps National Spelling Bee,One Bee,1,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
appear,To come into sight; to seem or look; to come before a court or in a show.,The sun began to _____ through the clouds after the storm.,One Bee; Three Bee; Two Bee,,,,,1.0,3.0,1.0,2.0,4-factor weighted model (overall_score: 1.70),verb,uh-PEER (emphasis on second syllable),"From Latin 'apparere', from 'ad-' (to) + 'parere' (come forth)",Claude,Think 'appear' - to come forth into view,,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
appearance,The way someone or something looks; the act of appearing; an instance of performing publicly.,Her elegant _____ at the gala made a lasting impression on everyone.,Three Bee,,,,,1.0,4.0,1.0,2.0,4-factor weighted model (overall_score: 1.95),noun,uh-PEER-uns (emphasis on second syllable),"From Latin 'apparere', from 'ad-' (to) + 'parere' (come forth)",Claude,Think 'appear-ance' - the state of having appeared or how one appears,,Latin,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
appeared,Past tense of appear; came into sight; seemed to be; manifested.,The lost hiker suddenly _____ at the edge of the forest clearing.,Three Bee,,,,,1.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.08),verb,uh-PEERD (emphasis on second syllable),"From Latin 'apparere', from 'ad-' (to) + 'parere' (come forth)",Claude,Think 'appeared' - came forth into view in the past,,Latin,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
appeasement,The act of pacifying or placating someone by giving in to their demands; the policy of making concessions.,The policy of _____ failed to prevent the dictator's further aggression.,Two Bee,,,,,1.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.08),noun,uh-PEEZ-munt (emphasis on second syllable),From Old French 'apaisier' meaning 'to bring peace',Claude,Think 'appease-ment' - the act of bringing peace by giving in,,French,Claude,Scripps National Spelling Bee,Two Bee,1,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
appellation,"A name or title; a designation used to identify something, especially geographical regions for wine.",The wine's _____ indicated it came from a prestigious vineyard region.,One Bee; Two Bee,,,,,2.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.38),noun,ap-uh-LAY-shun (emphasis on third syllable),"From Latin 'appellatio', from 'appellare' (to call upon)",Claude,Think 'appellation' - what something is called or named,,Latin,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023),2025-08-19
appendages,Things attached to something larger; limbs or other projecting parts of an organism.,The octopus used its eight _____ to navigate through the coral reef.,Two Bee,,,,,1.0,4.0,1.0,2.0,4-factor weighted model (overall_score: 1.95),noun,uh-PEN-dij-iz (emphasis on second syllable),From Latin 'appendere' meaning 'to hang upon',Claude,Think 'append-ages' - things that hang upon or attach to the main body,,Latin,Claude,Scripps National Spelling Bee,Two Bee,1,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
appetiteluggage,COMBINED WORD ERROR - appears to be 'appetite' + 'luggage' incorrectly joined,ERROR: This appears to be two words incorrectly combined.,One Bee,,,,,1.0,4.0,1.5,4.0,4-factor weighted model (overall_score: 2.48),ERROR,ERROR - combined word,ERROR - this appears to be a data extraction error,Claude,FLAG: This is a combined word error that needs manual review,,ERROR,Claude,Scripps National Spelling Bee,One Bee,1,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
appetitost,A possible variant or corrupted form; may relate to appetizers or appetite stimulants.,The restaurant served various _____ to stimulate guests' appetites.,Three Bee,,,,,1.0,4.0,1.0,2.0,4-factor weighted model (overall_score: 1.95),noun,ap-uh-TEE-tost (emphasis on third syllable),Possibly from Latin 'appetitus' (appetite) with variant ending,Claude,Think 'appetit-ost' - relating to appetite or appetizers,,Latin,Claude,Scripps National Spelling Bee,Three Bee,2,Scripps National Spelling Bee Words of the Champions (2024; 2025),2025-08-19
applause,Approval or praise expressed by clapping; enthusiastic approval or commendation.,The performer received thunderous _____ from the delighted audience.,Three Bee,,,,,1.0,4.0,1.0,2.0,4-factor weighted model (overall_score: 1.95),noun,uh-PLAWZ (emphasis on second syllable),"From Latin 'applaudere', from 'ad-' (to) + 'plaudere' (to clap)",Claude,Think 'applause' - clapping directed toward a performer,,Latin,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
apple,A round fruit with red or green skin and crisp white flesh; the tree that produces this fruit.,She picked a ripe red _____ from the tree in the orchard.,One Bee,,,,,1.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.10),noun,AP-ul (emphasis on first syllable),"From Old English 'æppel', related to Germanic languages",Claude,Think 'apple' - the classic round fruit from the tree,,Old English,Claude,Scripps National Spelling Bee,One Bee,1,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
applicable,Relevant or appropriate in a particular situation; able to be applied.,The new safety regulations are _____ to all employees in the building.,Three Bee; Two Bee,,,,,1.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.08),adjective,uh-PLIK-uh-bul (emphasis on second syllable),"From Latin 'applicare' meaning 'to join, attach'",Claude,Think 'applic-able' - able to be applied or attached to a situation,,Latin,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4,Scripps National Spelling Bee Words of the Champions (2022; 2023; 2024; 2025),2025-08-19
apportion,To divide and distribute proportionally; to allocate fairly among recipients.,The committee will _____ the budget funds equally among all departments.,One Bee,,,,,2.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.38),verb,uh-POR-shun (emphasis on second syllable),"From Old French 'apportioner', from 'portion'",Claude,Think 'a-portion' - to give a portion to each recipient,,French,Claude,Scripps National Spelling Bee,One Bee,2,Scripps National Spelling Bee Words of the Champions (2020; 2021),2025-08-19
appositive,"A grammatical construction where two elements are placed side by side, with one explaining the other.","In the sentence 'My friend John is here,' the word 'John' is an _____.",One Bee; Two Bee,,,,,1.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.08),noun/adjective,uh-POZ-uh-tiv (emphasis on second syllable),"From Latin 'appositus', from 'apponere' (to place near)",Claude,Think 'ap-positive' - placed near or positioned next to something,,Latin,Claude,Scripps National Spelling Bee,One Bee; Two Bee,3,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022),2025-08-19
