word,years,source_files,source_difficulties
business,2024,2024 Words of the Champions.pdf,Three Bee
businesses,2020; 2024,2020 Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee
bustling,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee
busy,2023,2023_Words_of_the_Champions.pdf,Two Bee
butterfly,2025,2025 Words of Champion _1_.pdf,Three Bee
butterscotch,2020; 2021; 2022; 2023,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,One Bee; Two Bee
buttons,2024,2024 Words of the Champions.pdf,Three Bee
buzzard,2025,2025 Words of Champion _1_.pdf,Three Bee
buzzing,2025,2025 Words of Champion _1_.pdf,Three Bee
buzzworthy,2022; 2023; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee
buñuelo,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee
buñueloguan,2023,2023_Words_of_the_Champions.pdf,Two Bee
bygone,2025,2025 Words of Champion _1_.pdf,Three Bee
bypass,2025,2025 Words of Champion _1_.pdf,Three Bee
byzantine,2025,2025 Words of Champion _1_.pdf,Three Bee
béchamel,2020; 2021; 2022,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee
bêtise,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
cabal,2020,2020 Words_of_the_Champions.pdf,One Bee
cabaletta,2020; 2021; 2022; 2023,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,One Bee; Two Bee
cabaret,2021; 2022; 2023; 2024; 2025,2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
cabbage,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
