word,years,source_files,source_difficulties
probative,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
problem,2020; 2025,2020 Words_of_the_Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee
process,2025,2025 Words of Champion _1_.pdf,Three Bee
proclamation,2020,2020 Words_of_the_Champions.pdf,One Bee
procrastinate,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
procrustean,2025,2025 Words of Champion _1_.pdf,Three Bee
proctors,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee
procurement,2022; 2023; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee
prodigious,2020; 2021; 2022; 2023; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
prodigiousprofligacy,2024,2024 Words of the Champions.pdf,Three Bee
produce,2024,2024 Words of the Champions.pdf,Three Bee
produced,2025,2025 Words of Champion _1_.pdf,Three Bee
production,2025,2025 Words of Champion _1_.pdf,Three Bee
professes,2025,2025 Words of Champion _1_.pdf,Three Bee
professing,2025,2025 Words of Champion _1_.pdf,Three Bee
professional,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee
professionally,2024,2024 Words of the Champions.pdf,Three Bee
professor,2025,2025 Words of Champion _1_.pdf,Three Bee
proffered,2021,2021_Printable_Words of the Champions.pdf,One Bee
profile,2020,2020 Words_of_the_Champions.pdf,One Bee
profit,2020; 2021; 2022; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
profiteer,2021; 2022; 2023; 2024; 2025,2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
profiterole,2020; 2021; 2022; 2023,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,One Bee; Two Bee
profligacy,2020; 2021; 2022; 2023; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
profound,2020,2020 Words_of_the_Champions.pdf,One Bee
profundity,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
profusion,2021,2021_Printable_Words of the Champions.pdf,One Bee
prognosticate,2020,2020 Words_of_the_Champions.pdf,One Bee
