word,definition,example_sentence,source_difficulty,difficulty_level,difficulty_name,ai_difficulty_level,ai_difficulty_name,phonetic_transparency_score,word_frequency_score,morphology_score,etymology_score,difficulty_calculation_method,part_of_speech,pronunciation_guide,etymology,etymology_source,memory_tips,alternate_spellings,language_origin,definition_source,source_names,source_difficulties,frequency,original_source,source_access_date
judicious,"Showing good judgment and wisdom in decisions; characterized by careful consideration and sound reasoning. Judicious behavior involves weighing options thoughtfully, considering consequences, and making choices based on evidence and experience rather than emotion or impulse. The quality encompasses both practical wisdom and ethical consideration, leading to decisions that are fair, reasonable, and beneficial. Judicious people are often sought as advisors because of their balanced perspective and reliable judgment.",Her _____ investment strategy helped preserve wealth during economic uncertainty.,One Bee,,,,,3.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.86),adjective,joo-DISH-uhs (emphasis on second syllable),"From Latin ""judiciosus"" meaning ""having sound judgment,"" from ""judicium"" (judgment)",Claude,"Think ""judge-icious"" - like a wise judge making careful decisions",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
judoka,"A person who practices judo, the Japanese martial art emphasizing throws, grappling, and submission techniques. Judoka train in physical technique, mental discipline, and philosophical principles including respect, courtesy, and continuous self-improvement. The practice involves learning to use an opponent's force and momentum rather than opposing it directly. Competitive judoka participate in tournaments following international rules, while recreational practitioners focus on fitness, self-defense, and personal development through this traditional martial way.",The experienced _____ demonstrated proper throwing technique to the beginning students.,One Bee,,,,,2.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.40),noun,joo-DOH-kah (emphasis on second syllable),"From Japanese ""judo"" (gentle way) + ""ka"" (person who practices)",Claude,"Think ""judo-ka"" - a person (ka) who does judo",,Japanese,Claude,Scripps National Spelling Bee,One Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023)",2025-08-19
jugular,"Relating to the major veins in the neck that return deoxygenated blood from the head and brain to the heart; specifically the internal and external jugular veins. The jugular vein system is crucial for circulation, carrying blood from the brain, face, and neck regions. In medical contexts, jugular veins are important for assessing cardiovascular health and central venous pressure. The term is often used metaphorically to describe vulnerable points or critical weak spots in systems or arguments.",The doctor checked the _____ vein for signs of increased pressure.,Three Bee,,,,,2.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.06),"adjective, noun",JUG-yuh-ler (emphasis on first syllable),"From Latin ""jugularis"" meaning ""of the throat,"" from ""jugulum"" (throat, collarbone)",Claude,"Think ""jug-ular"" - like a jug at the throat carrying blood",,Latin,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
juice,"The liquid extracted from fruits or vegetables; bodily fluids; electrical power; or influence and power in social contexts. Fruit juices provide vitamins and natural sugars, while vegetable juices offer nutrients and health benefits. In slang, ""juice"" can refer to electrical power, social influence, or energy. The extraction process concentrates flavors and nutrients, though it often removes beneficial fiber. Commercial juices range from pure extracts to diluted beverages with added ingredients.",Fresh orange _____ provided vitamin C and natural energy for breakfast.,Three Bee,,,,,3.0,3.0,1.0,2.6,4-factor weighted model (overall_score: 2.42),"noun, verb","JOOS (single syllable, rhymes with ""goose"")","From Old French ""jus"" meaning ""broth, liquid,"" from Latin ""jus""",Claude,"Think ""juice"" sounds like ""Zeus"" - both have power (electrical vs. divine)",,Old French via Latin,Claude,Scripps National Spelling Bee,Three Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
julienne,"A culinary knife technique producing thin, matchstick-shaped strips of vegetables or fruits, typically 2-3 millimeters wide and 4-5 centimeters long. This French cooking method creates uniform pieces that cook evenly and provide elegant presentation in salads, soups, and garnishes. The technique requires sharp knives and consistent cutting skills to achieve professional results. Julienne cuts enhance both visual appeal and texture in dishes, allowing ingredients to integrate better while maintaining distinct flavors.",The chef prepared _____ vegetables as a colorful garnish for the soup.,One Bee,,,,,2.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.31),"noun, verb, adjective",joo-lee-EN (emphasis on third syllable),"From French ""julienne,"" possibly named after a chef named Jules or from ""juli"" meaning ""July""",Claude,"Think ""Julie-Anne"" cutting vegetables into thin strips for her cooking show",,French,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
julius,"A masculine given name of Roman origin, historically significant as the name of Julius Caesar and other prominent Roman figures. The name carries connotations of leadership, power, and classical heritage. In modern usage, it remains popular across many cultures with variations including Jules, Julian, and Julio. The name's association with July (named after Julius Caesar) connects it to summer, growth, and imperial authority in Western cultural consciousness.","_____ Caesar crossed the Rubicon River, changing Roman history forever.",Three Bee,,,,,2.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.06),proper noun,JOO-lee-uhs (emphasis on first syllable),"From Roman family name ""Julius,"" possibly meaning ""descended from Jove"" or ""youthful""",Claude,"Think ""July-us"" - Julius Caesar gave his name to the month of July","Jules, Julian, Julio",Latin,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
july,"The seventh month of the year in the Gregorian calendar, containing 31 days and named after Julius Caesar. In the Northern Hemisphere, July represents peak summer with long days, warm weather, and abundant sunshine. The month features important celebrations including Independence Day in the United States and Canada Day. Agricultural activities include harvesting summer crops and enjoying peak growing season. Cultural associations include vacations, outdoor activities, and summer festivals worldwide.",Many families take vacations during _____ to enjoy the warm summer weather.,Three Bee,,,,,1.0,2.0,1.0,2.0,4-factor weighted model (overall_score: 1.45),noun,juh-LY (emphasis on second syllable),"Named after Julius Caesar by Mark Antony, originally called ""Quinctilis"" (fifth month)",Claude,"Think ""July-us Caesar"" - the month named after Julius Caesar",,Latin,Claude,Scripps National Spelling Bee,Three Bee,2.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
jumada,"The name of two months in the Islamic lunar calendar: Jumada al-Awwal (first Jumada) and Jumada al-Akhirah (second Jumada), representing the fifth and sixth months respectively. These months traditionally fell during dry seasons when water was scarce and travel was difficult. The name relates to the Arabic root meaning ""dry"" or ""parched."" Islamic calendar months are based on lunar cycles, making their relationship to Gregorian calendar months variable.",The Islamic month of _____ al-Awwal marks an important period in the lunar calendar.,Three Bee,,,,,1.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.10),noun (proper noun),joo-MAH-dah (emphasis on second syllable),"From Arabic ""jamada"" meaning ""to freeze"" or ""to be dry,"" referring to seasonal conditions",Claude,"Think ""ju-mad-a"" - sounds like ""you made a"" dry month",Jamada,Arabic,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
jumbled,"Mixed up in a confused or disorderly way; tangled or muddled together without clear organization. Jumbled describes physical arrangements where items lack order, as well as mental states involving confused thoughts or unclear communication. The condition results from hasty organization, accidental mixing, or intentional scrambling. Jumbled items often require sorting, untangling, or reorganizing to restore functionality and comprehension.",The _____ papers on his desk made it impossible to find important documents.,Three Bee,,,,,2.0,3.0,2.0,1.3,4-factor weighted model (overall_score: 2.11),"adjective, verb (past tense)",JUM-buhld (emphasis on first syllable),"Past tense of ""jumble,"" possibly from Middle English ""jomblen"" meaning ""to move confusedly""",Claude,"Think ""jump-bled"" - things that jumped around and got mixed up",,Middle English,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
jumbo,"Extremely large in size; much bigger than usual or standard. Originally referring to a famous circus elephant named Jumbo in the 1880s, the term now describes oversized versions of products, animals, or objects. Common usage includes jumbo jets (large aircraft), jumbo shrimp (large shrimp), and jumbo-sized portions. The word suggests impressive scale that exceeds normal expectations, often implying both size and enhanced capacity or impact.",The airline's _____ jet could carry over 400 passengers across the ocean.,One Bee,,,,,2.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.40),"adjective, noun",JUM-boh (emphasis on first syllable),"From Jumbo, a famous circus elephant (1861-1885), possibly from West African word for ""elephant""",Claude,"Think ""jump-bo"" - so big it could jump over buildings like a superhero",,English (from African origin),Claude,Scripps National Spelling Bee,One Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021)",2025-08-19
jumping,"The action of propelling oneself upward or forward by pushing off from a surface using leg muscles; moving suddenly or energetically. Jumping serves various purposes including locomotion, exercise, sport, and play. Athletic jumping includes high jump, long jump, and pole vault, each requiring specific techniques and training. The motion involves coordinated muscle contraction, timing, and balance to achieve desired height, distance, or precision.",The children were _____ rope in the playground during recess.,One Bee,,,,,1.0,3.0,2.0,1.3,4-factor weighted model (overall_score: 1.81),"verb (present participle), noun, adjective",JUM-ping (emphasis on first syllable),"From Middle English ""jumpen,"" possibly from Middle Low German or imitative origin",Claude,"Think ""jump-ing"" - the continuous action of making jumps",,Middle English,Claude,Scripps National Spelling Bee,One Bee,3.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
juncture,"A particular point in time or development, especially one at which different possibilities arise; a place where things join or meet. Critical junctures often involve decision-making moments that influence future outcomes. The term applies to both temporal situations (moments of choice) and physical locations (joints, connections). In various contexts, junctures represent transition points, convergence zones, or pivotal moments requiring careful consideration and action.","At this critical _____ in her career, she must decide between two job offers.",One Bee,,,,,4.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.91),noun,JUNK-cher (emphasis on first syllable),"From Latin ""junctura"" meaning ""a joining,"" from ""jungere"" (to join)",Claude,"Think ""junction-ure"" - like a junction where paths meet at a crucial point",,Latin,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
june,"The sixth month of the year in the Gregorian calendar, containing 30 days and traditionally associated with weddings, graduations, and the beginning of summer in the Northern Hemisphere. Named after the Roman goddess Juno, protector of marriage and family. June features the summer solstice (longest day) and optimal weather for outdoor activities. Cultural significance includes graduation ceremonies, wedding season, and Father's Day celebrations in many countries.",Many couples choose _____ for their wedding because of the pleasant weather and beautiful flowers.,Two Bee,,,,,1.0,2.0,1.0,2.0,4-factor weighted model (overall_score: 1.45),noun,"JOON (single syllable, rhymes with ""moon"")","Named after Juno, Roman goddess of marriage and protector of women",Claude,"Think ""June-o"" - named after Juno, goddess of marriage (hence June weddings)",,Latin,Claude,Scripps National Spelling Bee,Two Bee,2.0,"Scripps National Spelling Bee Words of the Champions (2022, 2023)",2025-08-19
juneteenth,"A U.S. federal holiday commemorating June 19, 1865, when news of the Emancipation Proclamation finally reached enslaved people in Texas, effectively ending slavery throughout the former Confederacy. Also called Freedom Day, Jubilee Day, or Liberation Day, it celebrates African American freedom and achievement while acknowledging the historical struggles against slavery and racial inequality. The holiday combines ""June"" and ""nineteenth"" to mark this significant date in American civil rights history.","_____ became a federal holiday in 2021, recognizing the end of slavery in the United States.",Two Bee,,,,,2.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.65),noun (proper noun),JOON-teenth (emphasis on first syllable),"Compound of ""June"" + ""nineteenth,"" referring to June 19, 1865",Claude,"Think ""June-nineteenth"" - celebrating freedom on June 19th",June 19th,American English,Claude,Scripps National Spelling Bee,Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
jungian,"Relating to Carl Gustav Jung (1875-1961) or his theories of analytical psychology, including concepts of the collective unconscious, archetypes, psychological types, and individuation. Jungian psychology emphasizes the integration of conscious and unconscious elements of the psyche through dream analysis, active imagination, and understanding symbolic content. The approach differs from Freudian psychoanalysis by focusing on spiritual and creative aspects of human development rather than primarily sexual motivations.",The therapist used _____ dream analysis to help the patient understand recurring symbols.,One Bee,,,,,1.0,3.0,1.0,3.3,4-factor weighted model (overall_score: 1.96),adjective,YOONG-ee-uhn (emphasis on first syllable),"From Carl Jung + suffix ""-ian"" indicating relation to or following the theories of Jung",Claude,"Think ""Young-ian"" - though Jung wasn't young, his ideas were groundbreaking",,English (from German surname),Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2021, 2022, 2023, 2024, 2025)",2025-08-19
junior,"Lower in rank, status, or age; designed for younger people; a person of lesser experience or authority. In names, ""junior"" indicates a son with the same name as his father. Academic contexts use junior to describe third-year students or lower-level courses. Professional settings apply the term to entry-level positions or employees with less experience. The designation implies apprenticeship, learning, or developmental stage within hierarchical systems.",The company hired a _____ developer to assist with software maintenance tasks.,One Bee,,,,,1.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 1.76),"adjective, noun",JOON-yer (emphasis on first syllable),"From Latin ""junior"" meaning ""younger,"" comparative form of ""juvenis"" (young)",Claude,"Think ""June-yor"" - younger version, like June is younger in the year than July",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
jurassic,"Relating to the middle period of the Mesozoic Era (approximately 201-145 million years ago), characterized by warm climate, high sea levels, and diverse dinosaur populations. The Jurassic Period saw the evolution of many famous dinosaur species including Brontosaurus, Stegosaurus, and Allosaurus. Geologically, it featured extensive limestone deposits, mountain-building, and the breakup of the supercontinent Pangaea. The period's name derives from the Jura Mountains where characteristic rock formations were first studied.",The museum's _____ exhibit featured fossils of giant marine reptiles and early birds.,One Bee,,,,,3.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.86),"adjective, noun",juh-RAS-ik (emphasis on second syllable),From Jura Mountains (France/Switzerland border) where rocks from this period were first identified,Claude,"Think ""Jurassic Park"" - the famous movie about dinosaurs from this time period",,French (from Celtic),Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2021, 2022, 2023, 2024, 2025)",2025-08-19
jurassicmyoglobin,"[COMBINED WORD ERROR] This appears to be two words incorrectly joined: ""jurassic"" (geological period) + ""myoglobin"" (oxygen-carrying protein). This type of error occurs when PDF text extraction fails to properly separate distinct words appearing close together in original document formatting. These are completely unrelated concepts artificially combined due to technical parsing issues common when processing PDF documents containing spelling bee word lists, where formatting irregularities cause adjacent words to merge without proper spacing.",[ERROR - This combined word should not appear in spelling bee materials],One Bee,,,,,4.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 3.25),error - combined words,[PRONUNCIATION ERROR - COMBINED WORDS],[ETYMOLOGY ERROR - COMBINED WORDS],Claude,"This is a data error - should be separated into ""jurassic"" and ""myoglobin""",jurassic + myoglobin (separate words),ERROR - combined words,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
jurisdiction,"The official power or authority to make legal decisions and enforce laws within a particular geographic area or over specific subject matters. Legal jurisdiction determines which courts can hear cases, which laws apply, and which government agencies have regulatory authority. The concept encompasses territorial boundaries, subject-matter expertise, and hierarchical court systems. Jurisdictional questions often arise in complex legal cases involving multiple states, countries, or areas of law.",The federal court had _____ over the interstate commerce case.,One Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),noun,joor-is-DIK-shuhn (emphasis on third syllable),"From Latin ""jurisdictio"" meaning ""administration of justice,"" from ""jus"" (law) + ""dicere"" (to say)",Claude,"Think ""juris-diction"" - legal dictionary authority over an area",,Latin,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
justaucorps,"A form-fitting, long-sleeved garment extending from neck to knees or ankles, worn in 17th and 18th-century European fashion. Originally a military coat, it evolved into fashionable civilian wear characterized by close fit, decorative buttons, and sometimes elaborate embroidery. The justaucorps represented status and wealth through expensive fabrics and ornate decoration. Modern ballet and dance use similar fitted garments inspired by this historical clothing style.",The museum displayed an ornate 18th-century _____ decorated with gold embroidery.,Two Bee,,,,,4.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.91),noun,zhoos-toh-KOR (French pronunciation),"From French ""juste au corps"" meaning ""close to the body,"" describing the garment's fitted style",Claude,"Think ""just-au-corps"" - just (exactly) fitting the body (corps)",justacorps,French,Claude,Scripps National Spelling Bee,Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
justiciable,"Subject to trial in a court of law; capable of being decided by legal proceedings. Justiciable issues are those that courts have the authority and competence to resolve through judicial process, as opposed to political or administrative questions better handled by other branches of government. The concept involves separation of powers, determining which disputes are appropriate for judicial resolution versus legislative or executive action.",The constitutional dispute was deemed _____ and proceeded to federal court.,One Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),adjective,juh-STISH-uh-buhl (emphasis on second syllable),"From ""justice"" + suffix ""-able,"" meaning ""capable of being subjected to justice""",Claude,"Think ""justice-able"" - able to be resolved through justice system",,English (from Latin roots),Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2022, 2023, 2024)",2025-08-19
justify,"To provide adequate reasons or evidence for actions, decisions, or beliefs; to prove or show to be right or reasonable. Justification involves presenting logical arguments, ethical reasoning, or factual support for positions taken. In typography, justify means aligning text to create even margins. The process of justification requires critical thinking, evidence evaluation, and clear communication to demonstrate validity or appropriateness of choices made.",The manager had to _____ the budget increase to the board of directors.,Three Bee,,,,,2.0,3.0,2.0,2.6,4-factor weighted model (overall_score: 2.37),verb,JUS-tuh-fy (emphasis on first syllable),"From Old French ""justifier,"" from Latin ""justificare"" meaning ""to act justly""",Claude,"Think ""just-ify"" - to make something just or fair",,Old French via Latin,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
jutia,"A group of large, herbivorous rodents native to the Caribbean, particularly Cuba, with stocky bodies, short legs, and round heads. These guinea pig-like mammals inhabit trees and rocky areas, feeding on leaves, bark, and fruits. Several jutia species exist, with some being endangered due to habitat loss and hunting. They represent important elements of Caribbean island ecosystems and have cultural significance in local communities where they have been hunted for food.",The Cuban _____ is one of the few large native mammals remaining on the island.,One Bee,,,,,2.0,3.0,1.0,3.6,4-factor weighted model (overall_score: 2.32),noun,hoo-TEE-ah (emphasis on second syllable),"From Spanish ""jutía,"" from Taíno indigenous Caribbean language",Claude,"Think ""who-tea-ah"" - like asking ""who"" wants ""tea"" with this Caribbean rodent",hutia,Taíno via Spanish,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2021, 2022, 2023, 2024, 2025)",2025-08-19
