word,definition,pronunciation,pronunciation_respelling,etymology,etymology_source,memory_tip,example_sentence,example_sentence_source,years,source_files,source_difficulties,definition_source,pronunciation_source,phonetic_transparency_score,word_frequency_score,morphological_complexity_score,etymology_complexity_score,total_difficulty_score,assigned_difficulty,audio_file_path,created_at,updated_at,notes,review_status,batch_number
pond,"A small body of still water, often artificially created.",/pɒnd/,POND,"From Middle English ""ponde,"" possibly from ""pound"" (enclosed area).",Claude,Short and simple like the small body of water it describes.,Lily pads floated on the surface of the garden ___.,Claude,2020,2020 Words_of_the_Champions.pdf,One Bee,Claude,Claude,8,2,1,3,14,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
pongee,"A thin, soft fabric made from Chinese silk, typically left in its natural color.",/pɒnˈdʒiː/,pon-JEE,"From Chinese ""běnjī"" meaning ""own loom,"" referring to home-woven silk.",Claude,"Think ""pong"" + ""gee"" - like ping-pong, this silk bounces light softly.",The tailor recommended ___ silk for its natural texture and subtle sheen.,Claude,2021; 2022; 2023; 2024; 2025,2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,6,8,1,3,18,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
pontiff,"The Pope; a high priest or bishop, especially the head of the Roman Catholic Church.",/ˈpɒntɪf/,PON-tif,"From Latin ""pontifex"" meaning ""bridge-builder,"" from ""pons"" (bridge) + ""facere"" (to make).",Claude,"Think of the Pope as building ""pont"" (bridge) between Earth and heaven.",The ___ addressed the faithful from the balcony of St. Peter's Basilica.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,6,8,2,4,20,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
ponytail,"A hairstyle in which hair is pulled back and secured, resembling a horse's tail.",/ˈpoʊniˌteɪl/,POH-nee-tayl,"Compound of ""pony"" + ""tail,"" referring to the resemblance to a pony's tail.",Claude,Visualize a pony's tail - hair gathered and hanging down just like the hairstyle.,She tied her long hair back in a simple ___ before starting her workout.,Claude,2021,2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,8,8,2,3,21,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
ponzi,A fraudulent investment scheme where returns to existing investors come from new investors.,/ˈpɒnzi/,PON-zee,"Named after Charles Ponzi, who became notorious for using this technique in 1920.",Claude,"Remember Charles ""Ponzi"" - his name became synonymous with this type of fraud.",Investors lost millions when the ___ scheme collapsed and new money stopped coming in.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,8,1,3,20,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
poor,Having little money or few possessions; lacking in a specified quality.,/pʊr/,POOR,"From Old French ""povre,"" from Latin ""pauper"" meaning having little.",Claude,The word looks as simple as the condition it describes - lacking embellishment.,"Despite being financially ___, the family was rich in love and happiness.",Claude,2022; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee,Claude,Claude,6,2,1,6,15,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
popocatepetl,"An active volcano in Mexico, also known as ""El Popo,"" located near Mexico City.",/ˌpoʊpoʊˈkætəˌpetəl/,poh-poh-KAT-uh-pet-ul,"From Nahuatl ""Popōcatepētl"" meaning ""smoking mountain.""",Claude,"Break it down: ""Popo"" (smoking) + ""catepetl"" (mountain) = smoking mountain.","The ancient volcano ___ last erupted in 2000, sending ash over Mexico City.",Claude,2024,2024 Words of the Champions.pdf,Three Bee,Claude,Claude,6,8,3,3,20,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
popovers,"Light, hollow baked goods made from an egg batter, similar to Yorkshire pudding.",/ˈpoʊpˌoʊvərz/,POHP-oh-vurz,"Named because the batter ""pops over"" the rim of the pan while baking.",Claude,"They literally ""pop over"" the edge of the muffin tin as they bake and expand.",The bakery's fresh ___ were light as air and perfect with butter and jam.,Claude,2024,2024 Words of the Champions.pdf,Three Bee,Claude,Claude,8,8,2,3,21,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
poppet,"A small figure of a person, often used in folk magic; also a term of endearment.",/ˈpɒpɪt/,POP-it,"From Middle English ""popet,"" diminutive of ""pope"" or puppet.",Claude,"Think of a small ""puppet"" - both are small figures representing people.","The grandmother called her granddaughter ""my little ___"" with great affection.",Claude,2023,2023_Words_of_the_Champions.pdf,Two Bee,Claude,Claude,4,8,1,3,16,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
populace,The general public; the common people of a community or nation.,/ˈpɒpjʊləs/,POP-yuh-lus,"From French ""populace,"" from Italian ""popolaccio,"" from Latin ""populus"" (people).",Claude,"Think ""popular"" + ""ace"" = the people who make things popular.",The new law was unpopular among the general ___ despite government support.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,8,2,6,24,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
popular,Liked or admired by many people; of or for the general public.,/ˈpɒpjʊlər/,POP-yuh-lur,"From Latin ""popularis,"" from ""populus"" meaning people.",Claude,"Think ""pop"" culture - what's popular ""pops"" up everywhere.",The ___ restaurant always had a long line of customers waiting outside.,Claude,2022; 2023; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee,Claude,Claude,8,2,2,4,16,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
porcelain,"A white, translucent ceramic material; fine china made from this material.",/ˈpɔːrsəlɪn/,POR-suh-lin,"From French ""porcelaine,"" from Italian ""porcellana"" (cowrie shell, due to similarity).",Claude,"Think of ""porcupine"" - both are smooth and white (like porcupine quills).",The antique ___ vase was so delicate it required careful handling.,Claude,2020; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,8,3,6,25,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
porch,"A covered entrance to a building, usually with a roof supported by columns.",/pɔːrtʃ/,PORCH,"From Old French ""porche,"" from Latin ""porticus"" (colonnade, portico).",Claude,"Think of a ""portal"" entrance - both provide passage into a building.",They sat on the front ___ watching the sunset over the neighborhood.,Claude,2023,2023_Words_of_the_Champions.pdf,Two Bee,Claude,Claude,8,8,1,6,23,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
porcine,"Of, relating to, or resembling pigs or swine.",/ˈpɔːrsaɪn/,POR-syn,"From Latin ""porcinus,"" from ""porcus"" meaning pig.",Claude,"Think ""pork"" + ""ine"" = relating to pork (pig meat).",The veterinarian specialized in ___ diseases affecting commercial pig farms.,Claude,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee,Claude,Claude,8,8,2,4,22,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
porcupine,"A large rodent covered with sharp, defensive quills or spines.",/ˈpɔːrkjʊpaɪn/,POR-kyuh-pyn,"From Old French ""porc-espin,"" meaning ""spiny pig.""",Claude,"Think ""pork"" (pig) + ""pine"" (needle-like) = spiny pig.",The ___ raised its quills as a warning when the hiker approached too closely.,Claude,2021,2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,8,8,3,4,23,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
porosity,The quality of being porous; having tiny holes that allow liquid or air to pass through.,/pəˈrɒsəti/,puh-ROS-ih-tee,"From Latin ""porosus"" (porous) + suffix ""-ity"" (quality of).",Claude,"Think ""pore"" + ""osity"" = the quality of having pores.",The rock's high ___ allowed water to seep through it easily.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,6,8,3,4,21,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
porridge,A breakfast dish made by boiling oats or other grains in water or milk.,/ˈpɒrɪdʒ/,POR-ij,"Alteration of ""pottage,"" from Old French ""potage"" (something from a pot).",Claude,"Think of Goldilocks - ""por"" sounds like ""pour"" (liquid poured from a pot).",Goldilocks found the third bowl of ___ to be just right.,Claude,2021,2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,6,5,2,4,17,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
portal,"A doorway, gate, or entrance, especially a grand or imposing one; an internet site providing access.",/ˈpɔːrtəl/,POR-tul,"From Latin ""porta"" (gate, door) + suffix ""-al.""",Claude,"Think ""port"" (entrance) + ""al"" = an entrance or gateway.",Students logged into the university ___ to access their course materials.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,8,5,2,4,19,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
portcullis,A heavy grating that can be lowered to block the entrance to a castle.,/pɔːrtˈkʌlɪs/,port-KUL-is,"From Old French ""porte coleice"" meaning ""sliding door.""",Claude,"Think ""port"" (gate) + ""cullis"" (sliding) = sliding castle gate.","The medieval castle's ___ dropped suddenly, trapping the invaders in the courtyard.",Claude,2020,2020 Words_of_the_Champions.pdf,One Bee,Claude,Claude,4,8,4,4,20,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
portentous,Being a sign or warning of something momentous or calamitous; pompously self-important.,/pɔːrˈtentəs/,por-TEN-tus,"From Latin ""portentosus,"" from ""portentum"" (omen, sign).",Claude,"Think ""portent"" (omen) + ""ous"" = full of omens or signs.",The dark clouds gathering on the horizon seemed ___ of the storm to come.,Claude,2020; 2021; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,8,5,4,25,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
porter,A person employed to carry luggage or goods; a dark beer; a doorkeeper.,/ˈpɔːrtər/,POR-tur,"From Old French ""porteur,"" from Latin ""portare"" (to carry).",Claude,"Think ""port"" (carry) + ""er"" (one who) = one who carries.",The hotel ___ helped guests with their luggage and provided local recommendations.,Claude,2023; 2024; 2025,2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee,Claude,Claude,8,5,2,6,21,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
portfolio,A collection of investments; a case for carrying documents; a body of work.,/pɔːrtˈfoʊlioʊ/,port-FOH-lee-oh,"From Italian ""portafoglio,"" from ""portare"" (carry) + ""foglio"" (sheet).",Claude,"Think ""port"" (carry) + ""folio"" (sheets) = case for carrying papers.",The artist's ___ showcased her best paintings from the past five years.,Claude,2020; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,6,8,4,4,22,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
portico,"A covered entrance or porch supported by columns, typically at the entrance of a building.",/ˈpɔːrtɪkoʊ/,POR-ti-koh,"From Italian ""portico,"" from Latin ""porticus"" (colonnade).",Claude,"Think ""port"" (entrance) + ""ico"" = entrance with columns.",The grand ___ of the museum featured six towering marble columns.,Claude,2021; 2022; 2023; 2024; 2025,2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,8,3,6,25,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
portion,A part or share of something; an amount of food served to one person.,/ˈpɔːrʃən/,POR-shun,"From Latin ""portio,"" from ""portare"" (to carry, bear).",Claude,"Think of ""proportion"" - both relate to parts of a whole.",Each dinner guest received a generous ___ of the delicious roasted turkey.,Claude,2020; 2021; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee,Claude,Claude,8,5,4,4,21,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
portmanteau,A large suitcase; a word blending sounds and meanings of two other words.,/pɔːrtˈmæntoʊ/,port-MAN-toh,"From French ""portemanteau,"" from ""porter"" (carry) + ""manteau"" (cloak).",Claude,"Think ""port"" (carry) + ""manteau"" (cloak) = carries clothing.","The word ""brunch"" is a ___ combining ""breakfast"" and ""lunch.""",Claude,2020; 2021; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,6,8,4,4,22,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
portmanteaucoaxation,"[COMBINED WORD ERROR] This appears to be ""portmanteau"" + ""coaxation"" incorrectly joined. Should be separated into two distinct words.",[ERROR - COMBINED WORDS],[ERROR - COMBINED WORDS],"[ERROR - COMBINED WORDS] This combines ""portmanteau"" (French: carry + cloak) with ""coaxation"" (Latin: urging together).",Claude,"[ERROR] This should be split into ""portmanteau"" (suitcase/word blend) and ""coaxation"" (act of coaxing).","[ERROR] This combined word should be corrected to separate ""portmanteau"" and ""coaxation.""",Claude,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee,Claude,Claude,6,8,5,6,25,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
portrait,"A painting, drawing, or photograph of a person, especially of the head and shoulders.",/ˈpɔːrtrɪt/,POR-trit,"From French ""portrait,"" from ""portraire"" (to portray).",Claude,"Think ""portray"" + ""it"" = to portray someone in art.",The Renaissance ___ captured not just the subject's appearance but their personality.,Claude,2020; 2021; 2022; 2023; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,6,8,3,4,21,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
portraitpraise,"[COMBINED WORD ERROR] This appears to be ""portrait"" + ""praise"" incorrectly joined. Should be separated into two distinct words.",[ERROR - COMBINED WORDS],[ERROR - COMBINED WORDS],"[ERROR - COMBINED WORDS] This combines ""portrait"" (French: to portray) with ""praise"" (Latin: to value).",Claude,"[ERROR] This should be split into ""portrait"" (painting of person) and ""praise"" (express approval).","[ERROR] This combined word should be corrected to separate ""portrait"" and ""praise.""",Claude,2024,2024 Words of the Champions.pdf,Three Bee,Claude,Claude,6,8,4,6,24,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
portugais,Relating to Portugal or the Portuguese language; a Portuguese person.,/ˌpɔːrtʃʊˈɡeɪz/,por-chu-GAYZ,"From French ""portugais,"" meaning ""Portuguese.""",Claude,"Think ""Portugal"" + ""ais"" (French suffix) = of or from Portugal.",The ___ sailor navigated the trade routes between Lisbon and Brazil.,Claude,2021; 2022; 2023; 2024; 2025,2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,8,4,6,26,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
porwigle,An archaic or dialect term for a tadpole.,/ˈpɔːrwɪɡəl/,POR-wig-ul,"From Middle English, possibly related to ""pol"" (head) + ""wiggle.""",Claude,"Think ""poor"" + ""wiggle"" = small creature that wiggles poorly (like a tadpole).","In the old dialect, children called the pond's tadpoles ""___.""",Claude,2021; 2022; 2023; 2024; 2025,2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,8,2,3,21,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
posada,A Spanish inn or lodging house; a Christmas celebration in Mexican tradition.,/poʊˈsɑːdə/,poh-SAH-dah,"From Spanish ""posada,"" from ""posar"" (to lodge), from Latin ""pausare.""",Claude,"Think ""pose"" + ""ada"" = a place to pause and rest (inn).",The travelers found shelter for the night at a small roadside ___.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,8,2,6,24,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
posh,Elegant or luxuriously appointed; typical of or used by the upper class.,/pɒʃ/,POSH,"Origin uncertain; possibly from ""port out, starboard home"" (preferred cabin sides) or Romani ""posh"" (half).",Claude,"Think of ""polished"" shortened - posh things are polished and refined.","The ___ hotel featured marble floors, crystal chandeliers, and butler service.",Claude,2021,2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,8,8,2,3,21,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
posse,A body of men summoned by a sheriff to enforce the law; a group of people with a common purpose.,/ˈpɒsi/,POS-ee,"From Medieval Latin ""posse comitatus"" (power of the county).",Claude,"Think ""possible"" shortened - a group with the power to make arrest possible.",The sheriff gathered a ___ of volunteers to search for the missing hikers.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,6,8,2,6,22,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
possess,To own or have; to be controlled or dominated by something.,/pəˈzes/,puh-ZES,"From Latin ""possidere,"" from ""potis"" (able) + ""sedere"" (to sit).",Claude,"Think ""pos"" (position) + ""sess"" (sit) = to sit in position of ownership.",She worked hard to ___ the skills necessary for career advancement.,Claude,2024,2024 Words of the Champions.pdf,Three Bee,Claude,Claude,6,5,3,4,18,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
possessive,Showing ownership; demanding exclusive control or attention.,/pəˈzesɪv/,puh-ZES-iv,"From Latin ""possessivus,"" from ""possidere"" (to possess).",Claude,"Think ""possess"" + ""ive"" = tending to possess or own.","The ___ pronoun ""my"" shows ownership in the phrase ""my book.""",Claude,2021; 2022; 2023; 2024; 2025,2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,6,8,5,4,23,,,2025-01-01,2025-01-01,Batch 136 processing,pending,136
