word,definition,example_sentence,source_difficulty,difficulty_level,difficulty_name,ai_difficulty_level,ai_difficulty_name,phonetic_transparency_score,word_frequency_score,morphology_score,etymology_score,difficulty_calculation_method,part_of_speech,pronunciation_guide,etymology,etymology_source,memory_tips,alternate_spellings,language_origin,definition_source,source_names,source_difficulties,frequency,original_source,source_access_date
piousadjective,"[COMBINED WORD ERROR] This appears to be two words incorrectly joined: ""pious"" (devoutly religious) + ""adjective"" (grammar term).",[ERROR - This combined word should not appear in spelling bee materials],Three Bee,,,,,4.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 3.25),error - combined words,[PRONUNCIATION ERROR - COMBINED WORDS],[ETYMOLOGY ERROR - COMBINED WORDS],Claude,"This is a data error - should be separated into ""pious"" and ""adjective""",pious + adjective (separate words),ERROR - combined words,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
piperhear,"[COMBINED WORD ERROR] This appears to be two words incorrectly joined: ""piper"" (one who plays pipes) + ""hear"" (to perceive sound).",[ERROR - This combined word should not appear in spelling bee materials],One Bee,,,,,2.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.65),error - combined words,[PRONUNCIATION ERROR - COMBINED WORDS],[ETYMOLOGY ERROR - COMBINED WORDS],Claude,"This is a data error - should be separated into ""piper"" and ""hear""",piper + hear (separate words),ERROR - combined words,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
pipet,A variant spelling of pipette; a laboratory instrument used to measure and transfer small volumes of liquid.,The scientist used a _____ to carefully measure the chemical solution.,Three Bee,,,,,2.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.06),noun,py-PET (emphasis on second syllable),"From French ""pipette"", diminutive of ""pipe""",Claude,"Think ""pipe-et"" - a small pipe for measuring liquids",pipette,French,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
pipette,"A laboratory instrument used to measure and transfer small, precise volumes of liquid.",She used a _____ to add exactly 10 microliters of the reagent.,Three Bee,,,,,2.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.06),"noun, verb",py-PET (emphasis on second syllable),"From French ""pipette"", diminutive of ""pipe"" meaning ""tube""",Claude,"Think ""pipe-ette"" - a little pipe for precise liquid transfer",pipet,French,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
piraeus,"The port city of Athens, Greece; the largest passenger port in Europe and one of the most important in the Mediterranean.",The ferry from the islands arrived at the busy port of _____.,Two Bee,,,,,1.0,3.0,1.0,3.3,4-factor weighted model (overall_score: 1.96),noun (proper noun),py-REE-us (emphasis on second syllable),"From ancient Greek ""Peiraieus"", possibly meaning ""the place of crossing over""",Claude,"Think ""pier-ee-us"" - the pier where Greeks meet us",Peiraieus (Greek),Ancient Greek,Claude,Scripps National Spelling Bee,Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
piratical,Relating to or characteristic of pirates; involving robbery or illegal violence at sea; predatory or plundering.,The ship was attacked by _____ raiders who stole all the cargo.,One Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),adjective,py-RAT-uh-kuhl (emphasis on second syllable),"From ""pirate"" + ""-ical"", from Latin ""pirata"" meaning ""sea robber""",Claude,"Think ""pie-rat-ical"" - rats eating pie in a pirate-like manner","pirate-like, predatory",Latin,Claude,Scripps National Spelling Bee,One Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021)",2025-08-19
pirouetted,Performed a pirouette; spun around on one foot in ballet; rotated or turned quickly.,The ballerina _____ gracefully across the stage.,One Bee,,,,,2.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.56),verb (past tense),pir-oo-ET-id (emphasis on third syllable),"From French ""pirouette"" meaning ""spinning top""",Claude,"Think ""peer-whet-ted"" - peers who got whetted (excited) watching the spin","spun, rotated",French,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
pisces,"The twelfth sign of the zodiac, represented by two fish; people born under this sign (February 19 - March 20).","As a _____, she was known for her intuitive and compassionate nature.",Three Bee,,,,,3.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.36),noun (proper noun),PY-seez (emphasis on first syllable),"From Latin ""pisces"" meaning ""fishes"", plural of ""piscis""",Claude,"Think ""pie-seas"" - fish swimming in seas shaped like pies",Fishes (zodiac),Latin,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
piscivorous,Fish-eating; feeding primarily on fish; having a diet that consists mainly of fish.,The _____ bird caught several fish during its morning hunt.,One Bee,,,,,3.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.86),adjective,pis-SIV-uh-rus (emphasis on second syllable),"From Latin ""piscis"" meaning ""fish"" + ""vorare"" meaning ""to devour""",Claude,"Think ""piss-see-vore-us"" - animals that voraciously eat fish",fish-eating,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024)",2025-08-19
pisin,"A creole language based on English, spoken in Papua New Guinea; also refers to pidgin languages in general.","The locals communicated in _____, which combined English with indigenous languages.",Three Bee,,,,,1.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.10),noun,PEE-sin (emphasis on first syllable),"From ""pidgin"", possibly from Chinese pronunciation of ""business""",Claude,"Think ""pea-sin"" - simple language like counting peas without sin","pidgin, creole",English pidgin,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2022, 2023, 2024, 2025)",2025-08-19
pissaladière,"A traditional French tart from Nice, typically topped with onions, anchovies, and olives on a bread-like base.",The café served traditional _____ with caramelized onions and black olives.,One Bee,,,,,2.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.31),noun,pee-sah-lah-dee-YAIR (emphasis on last syllable),"From Provençal ""pissaladiera"", from ""pissala"" (anchovy paste) + ""-ière""",Claude,"Think ""pizza-ladyear"" - a French pizza-like dish for ladies to eat",French onion tart,Provençal French,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
pistons,Moving parts in engines that transfer force from expanding gas to the crankshaft; sliding pieces in cylinders.,The mechanic replaced all four _____ to improve the engine's performance.,Two Bee,,,,,2.0,3.0,1.0,2.6,4-factor weighted model (overall_score: 2.12),noun (plural),PIS-tuhnz (emphasis on first syllable),"From French ""piston"", from Italian ""pistone"" meaning ""large pestle""",Claude,"Think ""piss-tons"" - heavy parts that move up and down like tons of weight",piston (singular),French via Italian,Claude,Scripps National Spelling Bee,Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
pistou,"A French sauce similar to pesto, made from basil, garlic, and olive oil, often served with vegetables or soup.",The soup was garnished with a dollop of fresh _____.,One Bee,,,,,2.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.06),noun,pee-STOO (emphasis on second syllable),"From Provençal ""pistou"", from ""pistar"" meaning ""to pound""",Claude,"Think ""pea-stew"" - a green sauce that goes well with pea stew",French pesto,Provençal French,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
pitanga,"A tropical fruit from South America, also known as Surinam cherry, with a distinctive ribbed shape and sweet-tart flavor.","The _____ tree in the garden produced bright red, ribbed fruits.",Three Bee,,,,,2.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.40),noun,pee-TAHN-gah (emphasis on second syllable),"From Tupi (Brazilian indigenous language) ""pitanga""",Claude,"Think ""pee-tango"" - a fruit so good it makes you dance the tango",Surinam cherry,Tupi (Brazilian indigenous),Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
pitch,"The highness or lowness of a sound; to throw or toss; a sticky, dark substance; to set up or erect.",The singer could reach an incredibly high _____ with her voice.,Two Bee,,,,,4.0,3.0,1.0,1.3,4-factor weighted model (overall_score: 2.46),"noun, verb",PICH (emphasis on syllable),"From Old English ""pic"" meaning ""pointed object"" or from Latin ""pix"" meaning ""tar""",Claude,"Think ""pitch"" - throwing a ball or the pitch of your voice","throw, tone, tar",Old English/Latin,Claude,Scripps National Spelling Bee,Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
pitiful,Deserving or arousing pity; pathetically small or inadequate; contemptibly poor in quality.,The abandoned puppy looked _____ shivering in the rain.,One Bee,,,,,2.0,3.0,2.0,2.6,4-factor weighted model (overall_score: 2.37),adjective,PIT-uh-fuhl (emphasis on first syllable),"From ""pity"" + ""-ful"", from Latin ""pietas"" meaning ""compassion""",Claude,"Think ""pit-full"" - so sad it fills you with pity like a deep pit","pathetic, wretched",Latin via English,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
pituitary,A small endocrine gland at the base of the brain that produces hormones regulating growth and other bodily functions.,"The _____ gland is often called the ""master gland"" of the endocrine system.",One Bee,,,,,2.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.56),"noun, adjective",pi-TOO-uh-ter-ee (emphasis on second syllable),"From Latin ""pituitarius"" meaning ""secreting phlegm""",Claude,"Think ""pit-you-terry"" - a pit in your head where Terry (the gland) lives",hypophysis,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
pivot,A central point on which something turns or balances; to turn on a central point; to change direction or approach.,The basketball player used his left foot as a _____ to spin around the defender.,Three Bee,,,,,2.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.06),"noun, verb",PIV-ut (emphasis on first syllable),"From French ""pivot"", possibly from Provençal ""pivo"" meaning ""peg""",Claude,"Think ""give-it"" - give it a turn around the central point","fulcrum, turn",French,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
pixels,The smallest elements of a digital image; individual points of light that make up a digital display.,The high-resolution monitor displayed millions of _____ to create sharp images.,Three Bee,,,,,3.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.70),noun (plural),PIK-suhls (emphasis on first syllable),"From ""picture"" + ""element"", coined in the 1960s for computer graphics",Claude,"Think ""pick-sells"" - you pick and sell tiny picture elements","pixel (singular), picture elements",Modern English (technical),Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
piñon,"A small pine tree found in the southwestern United States and Mexico, producing edible nuts; the nuts themselves.",The indigenous people harvested _____ nuts as an important food source.,Three Bee,,,,,1.0,3.0,1.0,3.3,4-factor weighted model (overall_score: 1.96),noun,PEEN-yon (emphasis on first syllable),"From Spanish ""piñón"", from ""piña"" meaning ""pine cone""",Claude,"Think ""peen-yon"" - yon (over there) are pine trees with edible nuts","pinyon, pine nut",Spanish,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
placards,"Signs or notices displayed publicly, often carried in demonstrations or posted for advertisement or information.",The protesters carried _____ demanding better working conditions.,One Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),noun (plural),PLAK-ardz (emphasis on first syllable),"From French ""placard"", from ""plaquer"" meaning ""to stick on""",Claude,"Think ""plaque-cards"" - cards that stick like plaque on teeth","placard (singular), signs",French,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
placate,To make someone less angry or hostile; to calm or soothe someone who is upset or agitated.,The manager tried to _____ the angry customers with free vouchers.,Three Bee,,,,,4.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.91),verb,PLAY-kayt (emphasis on first syllable),"From Latin ""placare"" meaning ""to appease, calm""",Claude,"Think ""place-ate"" - place food to calm someone who ate too little","appease, calm, soothe",Latin,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2022, 2023, 2024, 2025)",2025-08-19
place,"A particular position, point, or area in space; a location; to put something in a specific position.",She found the perfect _____ to build her new home.,One Bee,,,,,4.0,1.0,1.0,2.3,4-factor weighted model (overall_score: 2.16),"noun, verb",PLAYS (emphasis on syllable),"From Latin ""platea"" meaning ""broad street, courtyard""",Claude,"Think ""place"" - where you place things or a place to be","location, position",Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,1.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
placed,Put in a particular position; positioned or located; finished in a specific rank in a competition.,She _____ the vase carefully on the shelf.,Three Bee,,,,,4.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.91),verb (past tense),PLAYST (emphasis on syllable),"Past tense of ""place"", from Latin ""platea""",Claude,"Think ""play-st"" - past tense of placing something in play","positioned, located",Latin,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
placoderm,"An extinct class of armored prehistoric fish that lived during the Devonian period, characterized by bony plates covering the head and neck.",The fossil _____ showed the distinctive bony armor that protected these ancient fish.,One Bee,,,,,4.0,4.0,2.0,3.3,4-factor weighted model (overall_score: 3.36),noun,PLAK-oh-durm (emphasis on first syllable),"From Greek ""plax"" meaning ""plate"" + ""derma"" meaning ""skin""",Claude,"Think ""plaque-derm"" - ancient fish with plaque-like skin plates",armored fish,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
placque,"[POSSIBLE MISSPELLING] This may be an incorrect spelling of ""plaque"" (dental buildup or commemorative tablet).",[NEEDS CLARIFICATION] The dentist removed the _____ from the patient's teeth.,Three Bee,,,,,4.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.91),noun (uncertain spelling),"PLAK (if meant as ""plaque"")","Uncertain - possibly variant of ""plaque"" from French",Claude,"May be an error - check if this should be ""plaque""",plaque (?),Uncertain,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
plagiarism,The practice of using someone else's work or ideas without proper acknowledgment; copying another's work and presenting it as one's own.,The student was expelled for committing _____ in his research paper.,One Bee,,,,,2.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 2.81),noun,PLAY-juh-riz-uhm (emphasis on first syllable),"From Latin ""plagiarius"" meaning ""kidnapper, literary thief""",Claude,"Think ""play-jury-ism"" - a jury would play (judge) this as theft","copying, intellectual theft",Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
plague,A contagious bacterial disease; any widespread affliction or calamity; to trouble or torment persistently.,The medieval _____ devastated European populations.,One Bee,,,,,2.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.31),"noun, verb",PLAYG (emphasis on syllable),"From Latin ""plaga"" meaning ""blow, wound""",Claude,"Think ""play-g"" - a game where G (germs) spread disease","pestilence, epidemic",Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2025)",2025-08-19
plaid,"A pattern of intersecting lines in multiple colors, typically associated with Scottish tartans; fabric with this pattern.",He wore a _____ shirt with red and green intersecting lines.,One Bee,,,,,2.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.40),"noun, adjective",PLAD (emphasis on syllable),"From Scottish Gaelic ""plaide"" meaning ""blanket""",Claude,"Think ""played"" - patterns that played across the fabric","tartan, checkered",Scottish Gaelic,Claude,Scripps National Spelling Bee,One Bee,3.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
plaintiff,A person who brings a legal action against another in a court of law; the party who initiates a lawsuit.,The _____ sued the company for damages after the accident.,One Bee,,,,,2.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.56),noun,PLAYN-tif (emphasis on first syllable),"From Old French ""plaintif"" meaning ""complaining""",Claude,"Think ""plain-tiff"" - someone who makes a plain complaint in court","complainant, petitioner",Old French,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
plaiting,The action of braiding or weaving strands together; interlacing strips of material to form a pattern.,She spent the afternoon _____ her daughter's long hair into intricate braids.,One Bee,,,,,2.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.56),"verb (present participle), noun",PLAYT-ing (emphasis on first syllable),"From ""plait"", from Old French ""pleit"" meaning ""fold""",Claude,"Think ""play-ting"" - playing with strands while making a ting sound","braiding, weaving",Old French,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
plan,A detailed proposal for achieving something; an intention or decision about what to do; to design or make arrangements.,They developed a comprehensive _____ to renovate the building.,Two Bee,,,,,1.0,1.0,1.0,2.3,4-factor weighted model (overall_score: 1.26),"noun, verb",PLAN (emphasis on syllable),"From Latin ""planum"" meaning ""flat surface, ground plan""",Claude,"Think ""plan"" - a flat layout of your intentions","scheme, design, strategy",Latin,Claude,Scripps National Spelling Bee,Two Bee,1.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
