word,definition,pronunciation,pronunciation_respelling,etymology,etymology_source,memory_tip,example_sentence,example_sentence_source,years,source_files,source_difficulties,definition_source,pronunciation_source,phonetic_transparency_score,word_frequency_score,morphological_complexity_score,etymology_complexity_score,total_difficulty_score,assigned_difficulty,audio_file_path,created_at,updated_at,notes,review_status,batch_number
quattrocento,"The 15th century in Italian art and culture, particularly the early Renaissance period; literally meaning ""four hundred"" in Italian. The Quattrocento saw revolutionary developments in art, architecture, and humanism, with masters like Donatello and Brunelleschi.",/ˌkwɑːtroʊˈtʃɛntoʊ/,kwah-troh-CHEN-toh,"Italian, meaning ""four hundred,"" referring to the 1400s.",Claude,"Think ""quattro"" (four) + ""cento"" (hundred) = the 1400s in Italian art.",Renaissance art reached new heights during the ___ period in Florence.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,2,8,4,4,18,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
quaver,"To shake or tremble in speaking, typically from nervousness or emotion; in music, an eighth note; to speak in a trembling voice. Quavering indicates instability whether in voice, emotion, or musical timing.",/ˈkweɪvər/,KWAY-vur,"From Middle English ""quaveren,"" possibly related to ""quake.""",Claude,"Think ""quake"" + ""waver"" = voice shaking and wavering.",Her voice began to ___ as she delivered the emotional speech.,Claude,2020; 2021; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,4,8,3,4,19,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
querida,"Spanish term of endearment meaning ""beloved"" or ""dear one,"" typically used for a female; can also refer to a mistress or lover. The word conveys affection and intimacy in Spanish-speaking cultures.",/keˈriða/,keh-REE-thah,"From Spanish ""querida,"" feminine of ""querido,"" from ""querer"" (to love).",Claude,"Think ""query"" + ""dear"" = questioning who your dear one is.","He whispered ""___ mía"" as he embraced his beloved wife.",Claude,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,4,8,3,4,19,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
querulous,"Complaining in a petulant or whining manner; habitually faultfinding or argumentative. Querulous behavior involves persistent complaining and dissatisfaction, often about trivial matters, making interactions difficult and unpleasant.",/ˈkwɛrələs/,KWER-uh-lus,"From Latin ""querulosus,"" from ""queri"" meaning ""to complain.""",Claude,"Think ""query"" + ""lous"" (lousy) = constantly querying/complaining about lousy things.",The ___ customer complained about every aspect of the service.,Claude,2020,2020 Words_of_the_Champions.pdf,One Bee,Claude,Claude,4,8,5,4,21,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
questionaire,"Misspelling of questionnaire; this represents a common error where the second ""n"" is omitted. The correct spelling is ""questionnaire"" (a set of printed or written questions used for obtaining information from respondents).",[MISSPELLING],[MISSPELLING - should be KWES-chun-air],"[MISSPELLING] Incorrect form of ""questionnaire"" from French.",Claude,[MISSPELLING] Remember: question + naire (with double n) = questionnaire.,"[MISSPELLING] The correct spelling is ""questionnaire"" for a set of survey questions.",Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,4,8,4,4,20,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
questionnaire,"A set of printed or written questions with a choice of answers, devised for a survey or statistical study; a form containing such questions. Questionnaires are essential tools for research, market analysis, and data collection in various fields.",/ˌkwɛstʃəˈnɛr/,kwes-chuh-NAIR,"From French ""questionnaire,"" from ""question"" + suffix ""-aire.""",Claude,"Think ""question"" + ""naire"" (French ending) = list of questions.",Researchers distributed a ___ to gather data about consumer preferences.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,2,8,5,4,19,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
questions,"Plural of question; sentences or phrases that seek information, clarification, or responses; matters requiring investigation or discussion. Questions drive learning, research, and communication by prompting thought and eliciting information.",/ˈkwɛstʃənz/,KWES-chunz,"Plural of ""question,"" from Latin ""quaestio,"" from ""quaerere"" (to seek).",Claude,"Think ""quest"" + ""ions"" = seeking information through inquiry.",The students asked thoughtful ___ about the complex scientific phenomenon.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,4,2,4,4,14,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
queue,"A line of people or vehicles waiting their turn; in computing, a data structure where items are processed in first-in, first-out order; to form or wait in a line. Queues organize waiting and processing in orderly, fair sequences.",/kjuː/,KYOO,"From French ""queue,"" meaning ""tail,"" from Latin ""cauda.""",Claude,Think of a tail-like line of people waiting = queue.,Customers formed a long ___ outside the popular restaurant.,Claude,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,4,2,2,6,14,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
quicken,"To make or become faster; to stimulate or accelerate; to come to life or become animated. Quickening can refer to physical speed, emotional intensity, or the first movements of a fetus felt by a pregnant woman.",/ˈkwɪkən/,KWIK-un,"From ""quick"" + suffix ""-en,"" from Old English ""cwic"" (alive).",Claude,"Think ""quick"" + ""en"" = to make something quick/alive.",His pulse began to ___ as he approached the finish line.,Claude,2021,2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,4,5,3,4,16,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
quid,"British slang for a pound sterling; something chewed but not swallowed, like tobacco; the essential nature of something. In different contexts, quid can refer to money, chewing material, or philosophical essence.",/kwɪd/,KWID,"From Latin ""quid,"" meaning ""what"" or ""something.""",Claude,"Think ""quick"" + ""id"" = quick money or something to chew.",The souvenir cost twenty ___ at the London market.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,4,8,2,4,18,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
quiddity,"The essential nature or quality of something; a trifling distinction or quibble; the inherent nature that makes something what it is. In philosophy, quiddity refers to the essence that defines an object's identity.",/ˈkwɪdəti/,KWID-ih-tee,"From Latin ""quidditas,"" from ""quid"" meaning ""what.""",Claude,"Think ""quid"" (what) + ""ity"" = the what-ness or essence of things.",Philosophers debated the ___ of consciousness and human identity.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,2,8,4,4,18,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
quidnunc,A person who is eager to know the latest news and gossip; a busybody or inquisitive person. Quidnuncs are characterized by their insatiable curiosity about others' affairs and their tendency to spread information.,/ˈkwɪdnʌŋk/,KWID-nunk,"From Latin ""quid nunc,"" meaning ""what now?""",Claude,"Think ""quid"" (what) + ""nunc"" (now) = always asking ""what now?"" about news.",The neighborhood ___ knew everyone's business before they did themselves.,Claude,2020,2020 Words_of_the_Champions.pdf,One Bee,Claude,Claude,4,8,3,4,19,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
quiet,"Making little or no noise; peaceful and calm; not speaking much; to make or become silent. Quiet describes states of reduced sound, activity, or agitation, providing rest and contemplation.",/ˈkwaɪət/,KWY-ut,"From Latin ""quietus,"" meaning ""at rest"" or ""calm.""",Claude,Think of peace and stillness = quiet atmosphere.,The library maintained a ___ environment for studying and reading.,Claude,2023,2023_Words_of_the_Champions.pdf,Two Bee,Claude,Claude,4,2,2,4,12,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
quill,"A large feather from a bird's wing or tail, especially one used as a pen; the hollow shaft of a feather; a spine of a porcupine. Quills were essential writing instruments before modern pens and represent literary tradition.",/kwɪl/,KWIL,"From Middle English ""quille,"" possibly from Middle Low German.",Claude,Think of a feather pen that authors would use to write = quill.,The author dipped his ___ in ink to write the manuscript.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,2,8,2,6,18,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
quinary,"Based on or consisting of five; relating to a number system with five as its base; arranged in groups of five. Quinary systems appear in mathematics, biology, and ancient counting methods.",/ˈkwaɪnəri/,KWY-nuh-ree,"From Latin ""quinarius,"" from ""quini"" meaning ""five each.""",Claude,"Think ""quin"" (five) + ""ary"" = relating to groups of five.",Some ancient cultures used a ___ counting system based on fingers of one hand.,Claude,2023; 2024; 2025,2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee,Claude,Claude,4,8,4,4,20,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
quinaryafroth,"[COMBINED WORD ERROR] This appears to be ""quinary"" + ""afroth"" incorrectly joined. Should be separated into two distinct words: ""quinary"" (based on five) and ""afroth"" (foaming or frothy).",[ERROR - COMBINED WORDS],[ERROR - COMBINED WORDS],"[ERROR - COMBINED WORDS] This combines ""quinary"" (Latin: five) with ""afroth"" (frothy).",Claude,"[ERROR] This should be split into ""quinary"" (five-based) and ""afroth"" (foamy).","[ERROR] This combined word should be corrected to separate ""quinary"" and ""afroth.""",Claude,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee,Claude,Claude,4,8,5,4,21,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
quince,"A hard, golden-yellow fruit with a strong fragrance, used for making preserves and jellies; the tree that bears this fruit. Quinces are related to apples and pears but are too astringent to eat raw, requiring cooking to become palatable.",/kwɪns/,KWINS,"From Middle English, from Old French ""cooin,"" from Latin ""cydonium.""",Claude,"Think ""queen"" + ""ce"" = the queen of golden fruits for preserves.",Grandmother made delicious ___ jelly from the fruit trees in her orchard.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,4,8,2,6,20,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
quintessential,"Representing the most perfect or typical example of a quality or class; being the most essential aspect of something. Quintessential describes the purest, most concentrated form that perfectly embodies the essential characteristics.",/ˌkwɪntəˈsɛnʃəl/,kwin-tuh-SEN-shul,"From ""quintessence,"" from Latin ""quinta essentia"" (fifth essence).",Claude,"Think ""quint"" (five) + ""essential"" = the fifth and most essential element.",The cottage was the ___ English countryside home with roses and thatched roof.,Claude,2020; 2021; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,2,8,5,4,19,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
quip,"A witty remark or comment; a clever saying or joke; to make such a remark. Quips are characterized by their brevity, cleverness, and often spontaneous nature, adding humor to conversations.",/kwɪp/,KWIP,"From Latin ""quippe,"" meaning ""indeed"" or ""to be sure.""",Claude,"Think ""quick"" + ""zip"" = a quick, zippy witty comment.",His clever ___ about the weather lightened the mood at the meeting.,Claude,2024,2024 Words of the Champions.pdf,Three Bee,Claude,Claude,4,8,2,4,18,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
quirky,Having unusual or unexpected traits; characterized by peculiar or unconventional behavior; having an appeal that comes from being unusual or different. Quirky suggests charming eccentricity rather than problematic oddness.,/ˈkwɜːrki/,KWUR-kee,"From ""quirk"" + suffix ""-y,"" from earlier ""querk"" meaning ""twist.""",Claude,"Think ""quirk"" + ""y"" = full of unusual but charming quirks.",The café's ___ décor included mismatched furniture and vintage typewriters.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,4,5,2,3,14,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
quirt,"A type of riding whip with a short handle and a lash of braided leather; used by horseback riders, especially in the American West. Quirts are designed for control and communication with horses rather than punishment.",/kwɜːrt/,KWURT,"From Spanish ""cuarta,"" possibly from ""cuarto"" meaning ""fourth.""",Claude,"Think ""quirk"" + ""t"" = a quirky twisted leather riding whip.",The cowboy carried a well-worn ___ attached to his saddle.,Claude,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,4,8,2,4,18,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
quito,"The capital city of Ecuador, located high in the Andes mountains; one of the highest capital cities in the world at about 9,350 feet above sea level. Quito is known for its well-preserved colonial architecture and historical significance.",/ˈkiːtoʊ/,KEE-toh,From the indigenous Quitu people who inhabited the area.,Claude,"Think ""key"" + ""toe"" = the key city high up where your toes might get cold.",___ serves as Ecuador's political and cultural center in the Andes.,Claude,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,4,8,2,3,17,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
quittance,Release from a debt or obligation; a document certifying such release; recompense or repayment. Quittance represents formal acknowledgment that a debt has been satisfied or an obligation fulfilled.,/ˈkwɪtəns/,KWIT-uns,"From Old French ""quitance,"" from ""quiter"" meaning ""to release.""",Claude,"Think ""quit"" + ""ance"" = quitting/releasing from an obligation.",The debtor received a ___ showing that the loan was fully repaid.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,2,8,4,6,20,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
quixotic,"Extremely idealistic and unrealistic; characterized by rash, impractical devotion to high ideals. Named after Don Quixote, the term describes noble but impractical pursuits that ignore practical limitations.",/kwɪkˈsɒtɪk/,kwik-SOT-ik,"From Don Quixote, the idealistic knight created by Cervantes.",Claude,Think of Don Quixote tilting at windmills = idealistic but impractical.,His ___ plan to solve world hunger was admirable but unrealistic.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,4,8,4,3,19,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
quiz,A brief test or examination; to question someone closely; an informal assessment of knowledge. Quizzes serve as educational tools for testing understanding and encouraging review of material.,/kwɪz/,KWIZ,"Origin uncertain, possibly from Latin ""quis"" meaning ""who.""",Claude,"Think ""question"" shortened = quick test with questions.",The teacher gave a surprise ___ on yesterday's reading assignment.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,4,2,2,4,12,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
quizzical,Showing mild or amused puzzlement; indicating doubt or questioning in a teasing way; gently mocking or questioning. A quizzical expression suggests curiosity mixed with slight confusion or humor.,/ˈkwɪzɪkəl/,KWIZ-ih-kul,"From ""quiz"" + suffix ""-ical,"" meaning ""of or relating to questioning.""",Claude,"Think ""quiz"" + ""ical"" = having the nature of gentle questioning.",She gave him a ___ look when he claimed he could speak fluent Mandarin.,Claude,2020; 2021; 2022; 2023,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,One Bee; Two Bee,Claude,Claude,2,8,5,4,19,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
quoi,"French word meaning ""what""; used in French phrases and expressions that have entered English usage. ""Quoi"" appears in expressions like ""je ne sais quoi"" (I don't know what) to indicate an indefinable quality.",/kwɑː/,KWAH,"From French ""quoi,"" from Latin ""quid"" meaning ""what.""",Claude,"Think French ""what"" = quoi, as in ""je ne sais quoi.""",The restaurant had a certain je ne sais ___ that made it special.,Claude,2023; 2024,2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,Three Bee; Two Bee,Claude,Claude,4,8,2,6,20,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
quoijerboa,"[COMBINED WORD ERROR] This appears to be ""quoi"" + ""jerboa"" incorrectly joined. Should be separated into two distinct words: ""quoi"" (French for ""what"") and ""jerboa"" (a jumping desert rodent).",[ERROR - COMBINED WORDS],[ERROR - COMBINED WORDS],"[ERROR - COMBINED WORDS] This combines ""quoi"" (French: what) with ""jerboa"" (Arabic: jumping rodent).",Claude,"[ERROR] This should be split into ""quoi"" (French what) and ""jerboa"" (desert rodent).","[ERROR] This combined word should be corrected to separate ""quoi"" and ""jerboa.""",Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,4,8,4,6,22,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
quokka,"A small marsupial native to Australia, known for its friendly appearance and seeming smile; often called the world's happiest animal. Quokkas have become popular on social media due to their photogenic, cheerful expressions.",/ˈkwɒkə/,KWOK-uh,"From Nyungar Aboriginal language ""gwaga.""",Claude,"Think ""quack"" + ""a"" = the smiling marsupial that's almost as happy as a duck.",Tourists flocked to Rottnest Island to take selfies with the friendly ___.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,2,8,2,3,15,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
quonk,"The sound made by a Canada goose; an onomatopoeia representing the distinctive honking call of geese. Quonk captures the harsh, resonant quality of goose vocalizations during flight or communication.",/kwɒŋk/,KWONK,Onomatopoeia representing the sound made by geese.,Claude,"Think of the sound a goose makes = quonk, quonk.",The geese's loud ___ echoed across the lake as they prepared to migrate.,Claude,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,4,8,2,3,17,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
quonset,"A type of prefabricated building with a semicircular roof of corrugated metal; originally developed for military use during World War II. Quonset huts are characterized by their simple, curved design and ease of assembly.",/ˈkwɒnsət/,KWON-sut,"Named after Quonset Point, Rhode Island, where they were first manufactured.",Claude,"Think ""question"" + ""set"" = questioning where to set up these curved military buildings.",The military base used ___ huts for temporary housing and storage.,Claude,2023; 2024; 2025,2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee,Claude,Claude,4,8,3,3,18,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
quorum,The minimum number of members required to be present for a meeting to conduct business; the necessary attendance for valid proceedings. Quorums ensure that decisions represent sufficient participation and aren't made by too few people.,/ˈkwɔːrəm/,KWOR-um,"From Latin ""quorum,"" meaning ""of whom,"" from legal phrase ""quorum vos...unum esse volumus.""",Claude,"Think ""quore"" (core) + ""um"" = the core group needed for meetings.",The committee couldn't vote because they lacked a ___ of five members.,Claude,2020; 2021; 2022,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee,Claude,Claude,4,8,2,4,18,,,2025-01-01,2025-01-01,Batch 143 processing,pending,143
