word,definition,example_sentence,source_difficulty,difficulty_level,difficulty_name,ai_difficulty_level,ai_difficulty_name,phonetic_transparency_score,word_frequency_score,morphology_score,etymology_score,difficulty_calculation_method,part_of_speech,pronunciation_guide,etymology,etymology_source,memory_tips,alternate_spellings,language_origin,definition_source,source_names,source_difficulties,frequency,original_source,source_access_date
cogently,"In a clear, logical, and convincing manner; persuasively and with compelling force.",The lawyer argued _____ for her client's innocence using compelling evidence.,One Bee,,,,,4.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.41),adverb,KOH-juhnt-lee (emphasis on first syllable),"From ""cogent"" + ""-ly"", where cogent comes from Latin ""cogere"" (to drive together)",Claude,"Think ""co-gently"" - gently driving points together cooperatively",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
cogitation,Deep thought or meditation; the process of thinking carefully about something; contemplation.,"After hours of _____, he finally reached a decision about his career.",Three Bee,,,,,4.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.41),noun,koj-uh-TAY-shuhn (emphasis on third syllable),"From Latin ""cogitatio"", from ""cogitare"" (to think)",Claude,"Think ""cog-itation"" - your brain's cogs turning during deep thought",,Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
cognisant,British spelling of cognizant; having knowledge or awareness of something; being conscious or informed.,The manager was _____ of the potential risks involved in the project.,One Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),adjective,KOG-ni-zuhnt (emphasis on first syllable),"From Latin ""cognoscere"" (to get to know), with British ""-isant"" spelling",Claude,"Think ""cog-nis-ant"" - an ant whose cogs of knowledge are turning",cognizant (American spelling),Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
cognizant,"Having knowledge or awareness of something; being conscious, informed, or mindful.",She was fully _____ of the consequences before making her decision.,One Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),adjective,KOG-ni-zuhnt (emphasis on first syllable),"From Latin ""cognoscere"" (to get to know), with American ""-izant"" spelling",Claude,"Think ""cog-nize-ant"" - an ant that recognizes and knows things",cognisant (British spelling),Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
cohesive,Forming a united whole; characterized by unity and solidarity; tending to stick together.,The team developed a _____ strategy that unified all departments.,One Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),adjective,koh-HEE-siv (emphasis on second syllable),"From ""cohere"" + ""-sive"", where cohere comes from Latin ""cohaerere"" (to stick together)",Claude,"Think ""co-he-sive"" - he and others sticking together cooperatively",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024)",2025-08-19
cohesiveadjectives,"[COMBINED WORD ERROR] This appears to be two words incorrectly joined: ""cohesive"" (unified) + ""adjectives"" (descriptive words).",[ERROR - This combined word should not appear in spelling bee materials],Three Bee,,,,,4.0,4.0,2.0,4.0,4-factor weighted model (overall_score: 3.50),error - combined words,[PRONUNCIATION ERROR - COMBINED WORDS],[ETYMOLOGY ERROR - COMBINED WORDS],Claude,"This is a data error - should be separated into ""cohesive"" and ""adjectives""",cohesive + adjectives (separate words),ERROR - combined words,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
cohort,A group of people with shared characteristics; a band of warriors or soldiers; a generation or peer group.,The research study followed a _____ of students over ten years.,Three Bee,,,,,4.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.91),noun,KOH-hort (emphasis on first syllable),"From Latin ""cohors"" (enclosed yard, company of soldiers)",Claude,"Think ""co-hort"" - a group that works together in cooperation",,Latin,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
cohosh,"Any of several North American plants used in herbal medicine, particularly black cohosh, traditionally used for women's health issues.",The herbalist recommended _____ to help with menopausal symptoms.,Three Bee,,,,,4.0,3.0,2.0,4.0,4-factor weighted model (overall_score: 3.25),noun,KOH-hosh (emphasis on first syllable),"From Algonquian (Native American) language, exact origin uncertain",Claude,"Think ""co-hosh"" - a plant that Native Americans said ""hush"" to pain",,Algonquian (Native American),Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
coiffure,"A person's hairstyle, especially an elaborate one; the art or act of arranging hair; to arrange someone's hair.",The bride's elaborate _____ took three hours to complete.,One Bee,,,,,3.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.86),"noun, verb",kwah-FYOOR (emphasis on second syllable),"From French ""coiffure"", from ""coiffer"" (to cover the head)",Claude,"Think ""quaff-your"" - quaffing drinks while getting your hair done",,French,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2021, 2022, 2023, 2024, 2025)",2025-08-19
coiffurerepartee,"[COMBINED WORD ERROR] This appears to be two words incorrectly joined: ""coiffure"" (hairstyle) + ""repartee"" (witty conversation).",[ERROR - This combined word should not appear in spelling bee materials],One Bee,,,,,4.0,4.0,2.0,4.0,4-factor weighted model (overall_score: 3.50),error - combined words,[PRONUNCIATION ERROR - COMBINED WORDS],[ETYMOLOGY ERROR - COMBINED WORDS],Claude,"This is a data error - should be separated into ""coiffure"" and ""repartee""",coiffure + repartee (separate words),ERROR - combined words,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
coincidence,A remarkable occurrence of events at the same time by chance; the fact of corresponding in nature or time.,It was quite a _____ that they both chose the same restaurant.,One Bee,,,,,3.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.86),noun,koh-IN-si-duhns (emphasis on second syllable),"From Latin ""coincidere"", from ""co-"" (together) + ""incidere"" (to fall)",Claude,"Think ""co-incidence"" - incidents that happen together by chance",,Latin,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
colcannon,"A traditional Irish dish made with mashed potatoes and kale or cabbage, often mixed with butter and milk.",The Irish pub served traditional _____ alongside the corned beef.,One Bee,,,,,4.0,4.0,2.0,4.0,4-factor weighted model (overall_score: 3.50),noun,kol-KAN-uhn (emphasis on second syllable),"From Irish ""cál ceannann"" (white-headed cabbage)",Claude,"Think ""coal-cannon"" - a cannon that shoots coal-colored (dark green) vegetables",,Irish,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2025)",2025-08-19
colcannonnoun,"[COMBINED WORD ERROR] This appears to be two words incorrectly joined: ""colcannon"" (Irish dish) + ""noun"" (part of speech).",[ERROR - This combined word should not appear in spelling bee materials],Three Bee,,,,,4.0,4.0,2.0,4.0,4-factor weighted model (overall_score: 3.50),error - combined words,[PRONUNCIATION ERROR - COMBINED WORDS],[ETYMOLOGY ERROR - COMBINED WORDS],Claude,"This is a data error - should be separated into ""colcannon"" and ""noun""",colcannon + noun (separate words),ERROR - combined words,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
cold,Having a low temperature; lacking warmth; unfriendly or unemotional; a common viral infection of the nose and throat.,The _____ winter wind made everyone bundle up in heavy coats.,Three Bee,,,,,3.0,2.0,1.0,1.3,4-factor weighted model (overall_score: 1.91),"adjective, noun",KOHLD (emphasis on single syllable),"From Old English ""ceald"", from Proto-Germanic ""*kaldaz""",Claude,Think of shivering in winter or having a stuffy nose,,Old English,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,2.0,"Scripps National Spelling Bee Words of the Champions (2022, 2025)",2025-08-19
coleus,"A tropical plant with colorful, ornamental leaves, popular as a houseplant and in gardens for its vibrant foliage.",The gardener planted bright red and purple _____ to add color to the shade garden.,Three Bee,,,,,4.0,3.0,2.0,3.3,4-factor weighted model (overall_score: 3.11),noun,KOH-lee-uhs (emphasis on first syllable),"From Greek ""koleos"" (sheath), referring to the way stamens are joined",Claude,"Think ""cool-e-us"" - a cool, colorful plant that makes us happy",,Greek,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
colic,"Severe abdominal pain caused by intestinal gas or obstruction; in babies, prolonged crying due to digestive discomfort.",The pediatrician assured the parents that the baby's _____ would improve with time.,One Bee,,,,,4.0,3.0,2.0,3.3,4-factor weighted model (overall_score: 3.11),noun,KOL-ik (emphasis on first syllable),"From Greek ""kolikos"" (of the colon), from ""kolon"" (large intestine)",Claude,"Think ""coal-ick"" - stomach pain that makes you feel sick like eating coal",,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
collaboration,The action of working with someone to produce or create something; cooperation between people or groups.,The successful project was the result of close _____ between all departments.,Three Bee,,,,,4.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.41),noun,kuh-lab-uh-RAY-shuhn (emphasis on fourth syllable),"From Latin ""collaborare"", from ""co-"" (together) + ""laborare"" (to work)",Claude,"Think ""co-labor-ation"" - working together cooperatively",,Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
collapsar,"A collapsed star; an astronomical object formed when a massive star undergoes gravitational collapse, potentially forming a black hole.",The _____ was so dense that not even light could escape its gravitational pull.,One Bee,,,,,4.0,4.0,2.0,4.0,4-factor weighted model (overall_score: 3.50),noun,kuh-LAP-sar (emphasis on second syllable),"Blend of ""collapse"" + ""star"", coined in astrophysics",Claude,"Think ""collapse-ar"" - a star that has collapsed",,Modern scientific (blend word),Claude,Scripps National Spelling Bee,One Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021)",2025-08-19
collar,The part of a shirt or garment around the neck; a band around an animal's neck; to seize or grab someone.,He straightened his shirt _____ before the important business meeting.,Three Bee,,,,,4.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.91),"noun, verb",KOL-er (emphasis on first syllable),"From Latin ""collare"", from ""collum"" (neck)",Claude,Think of the part of a shirt that goes around your neck,,Latin,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
colleagues,"People who work together, especially in a profession or business; fellow workers or associates.",She enjoyed working with her supportive _____ on the research team.,Two Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),noun (plural),KOL-eegz (emphasis on first syllable),"From French ""collègue"", from Latin ""collega"" (partner in office)",Claude,"Think ""coal-leagues"" - people in the same league as you at work",,French (from Latin),Claude,Scripps National Spelling Bee,Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
collect,To bring or gather together; to accumulate items as a hobby; to pick up or fetch someone.,She decided to _____ vintage postcards from around the world.,One Bee,,,,,4.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.91),"verb, noun",kuh-LEKT (emphasis on second syllable),"From Latin ""collectus"", past participle of ""colligere"" (to gather together)",Claude,"Think ""co-lect"" - cooperatively selecting and gathering things",,Latin,Claude,Scripps National Spelling Bee,One Bee,3.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
collectanea,"A collection of miscellaneous items, especially literary passages or scholarly materials; an anthology or compilation.",The scholar's _____ contained fascinating excerpts from medieval manuscripts.,Three Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),noun,kol-ek-TAY-nee-ah (emphasis on third syllable),"From Latin ""collectanea"", neuter plural of ""collectaneus"" (collected)",Claude,"Think ""collect-an-ea"" - collecting things with an ""ea"" sound",,Latin,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
collected,Past tense of collect; gathered together; calm and composed; assembled as a group.,She remained calm and _____ during the emergency situation.,Three Bee,,,,,4.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.41),"verb (past tense), adjective",kuh-LEK-tid (emphasis on second syllable),"Past tense of ""collect"", from Latin ""collectus""",Claude,"Think ""co-lected"" - cooperatively selected and gathered, now finished",,Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
collection,A group of objects gathered and kept together; the action of collecting; money collected for charity.,His stamp _____ included rare specimens from every continent.,One Bee,,,,,4.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.41),noun,kuh-LEK-shuhn (emphasis on second syllable),"From Latin ""collectio"", from ""colligere"" (to gather together)",Claude,"Think ""co-lection"" - cooperatively selecting and arranging items",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2024)",2025-08-19
collegiality,A cooperative relationship among colleagues; the spirit of friendly cooperation and mutual respect in a workplace.,The department was known for its spirit of _____ and mutual support.,One Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),noun,kuh-lee-jee-AL-uh-tee (emphasis on fourth syllable),"From ""collegial"" + ""-ity"", where collegial comes from Latin ""collegium"" (partnership)",Claude,"Think ""college-ality"" - the friendly spirit found in college partnerships",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2022, 2023, 2024, 2025)",2025-08-19
collie,"A breed of dog known for intelligence and herding ability, with long hair and a pointed snout, popularized by ""Lassie"".",The border _____ expertly herded the sheep into the pen.,Three Bee,,,,,4.0,3.0,2.0,4.0,4-factor weighted model (overall_score: 3.25),noun,KOL-ee (emphasis on first syllable),"Possibly from Scottish ""colley"" (black-faced sheep) or ""coll"" (coal)",Claude,"Think of Lassie, the famous loyal dog who saved people",,Scottish,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
collimate,To make parallel; to adjust the alignment of optical elements; to focus or direct light rays in parallel lines.,The technician needed to _____ the laser beam for the precision experiment.,Three Bee,,,,,4.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.41),verb,KOL-uh-mayt (emphasis on first syllable),"From Latin ""collimare"", alteration of ""collineare"" (to align)",Claude,"Think ""colli-mate"" - making light rays like mates walking in parallel",,Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
collision,An instance of one moving object striking another; a conflict between opposing ideas or parties.,The traffic _____ was caused by icy road conditions.,One Bee,,,,,4.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.41),noun,kuh-LIZH-uhn (emphasis on second syllable),"From Latin ""collisio"", from ""collidere"" (to strike together)",Claude,"Think ""co-lision"" - two things cooperatively deciding to crash together",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
colloque,A formal academic conference or seminar; a scholarly discussion or conversation between experts.,The international _____ brought together leading scientists from around the world.,One Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),noun,kol-OHKE or KOL-oke (emphasis varies),"From French ""colloque"", from Latin ""colloquium"" (conversation)",Claude,"Think ""collo-que"" - a queue of people gathered to talk together",,French (from Latin),Claude,Scripps National Spelling Bee,One Bee; Three Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2024, 2025)",2025-08-19
colluctation,"A struggle or contest; striving or contention, especially in an intellectual or spiritual sense.",The philosopher described the _____ between reason and emotion in human nature.,Three Bee,,,,,4.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.41),noun,kol-uhk-TAY-shuhn (emphasis on third syllable),"From Latin ""colluctatio"", from ""colluctari"" (to struggle together)",Claude,"Think ""collo-uctation"" - a collective action of struggling",,Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
collude,To cooperate secretly for an illegal or deceitful purpose; to conspire or plot together.,The investigation revealed that several officials had conspired to _____ with the criminals.,Three Bee,,,,,4.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.91),verb,kuh-LOOD (emphasis on second syllable),"From Latin ""colludere"", from ""co-"" (together) + ""ludere"" (to play)",Claude,"Think ""co-lude"" - playing together cooperatively, but secretly and wrongly",,Latin,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
colocate,"To place side by side or in the same location; in linguistics, to occur together frequently.",The company decided to _____ its manufacturing and research facilities.,Three Bee,,,,,4.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.41),verb,koh-loh-KAYT (emphasis on third syllable),"From Latin ""co-"" (together) + ""locare"" (to place)",Claude,"Think ""co-locate"" - cooperatively locating things in the same place",co-locate (hyphenated),Latin,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2022, 2023, 2024, 2025)",2025-08-19
colonel,"A military officer of high rank, typically commanding a regiment; the pronunciation differs significantly from the spelling.",The _____ addressed the troops before the important military exercise.,One Bee,,,,,4.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.91),noun,"KUR-nuhl (emphasis on first syllable, sounds like ""kernel"")","From French ""coronel"", from Italian ""colonnello"" (little column commander)",Claude,"Remember it sounds like ""kernel"" - think of a kernel of corn commanding troops",,French (from Italian),Claude,Scripps National Spelling Bee,One Bee,3.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
colonists,People who settle in a new territory but remain subject to or connected with their parent country; settlers.,The early American _____ faced many hardships during their first winter.,One Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),noun (plural),KOL-uh-nists (emphasis on first syllable),"From ""colony"" + ""-ist"" + ""-s"", where colony comes from Latin ""colonia""",Claude,"Think ""colon-ists"" - people who established colonies, like the American colonists",,Latin,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
color,"The property of objects that produces different sensations on the eye; hue, tint, or pigment; to give color to something.",The artist mixed different paints to create the perfect shade of blue _____.,Three Bee,,,,,4.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.91),"noun, verb",KUL-er (emphasis on first syllable),"From Latin ""color"" (color, complexion)",Claude,Think of the rainbow with all its different colors,colour (British spelling),Latin,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2023, 2025)",2025-08-19
colossal,Extremely large or great; gigantic in size or extent; impressively large.,The project required a _____ amount of time and resources to complete.,One Bee,,,,,4.0,4.0,3.0,2.6,4-factor weighted model (overall_score: 3.47),adjective,kuh-LOS-uhl (emphasis on second syllable),"From ""colossus"" + ""-al"", where colossus comes from Greek ""kolossos"" (giant statue)",Claude,"Think of the Colossus of Rhodes, a gigantic ancient statue",,Greek (via Latin),Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
colour,British spelling of color; the property of objects that produces different sensations on the eye; hue or pigment.,The British artist preferred watercolours for their translucent _____.,Two Bee,,,,,4.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.91),"noun, verb",KUL-er (emphasis on first syllable),"From Latin ""color"", with British spelling retention of ""ou""",Claude,"Think ""col-our"" - our collective way of seeing the spectrum",color (American spelling),Latin,Claude,Scripps National Spelling Bee,Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
colporter,"A person who travels around selling books, newspapers, or religious tracts; an itinerant book peddler.",The _____ traveled from village to village selling religious books and pamphlets.,One Bee,,,,,4.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.41),noun,KOL-por-ter (emphasis on first syllable),"From French ""colporteur"", from ""col"" (neck) + ""porter"" (to carry)",Claude,"Think ""col-porter"" - carrying books around your collar/neck area",colporteur,French,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
colporteur,"A person who distributes or sells books, newspapers, or religious literature, especially while traveling; an itinerant book seller.",The dedicated _____ spread literacy by bringing books to remote mountain communities.,One Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),noun,kol-por-TUR (emphasis on third syllable),"From French ""colporteur"", from ""col"" (neck) + ""porter"" (to carry)",Claude,"Think ""col-port-eur"" - a European who carries books around their collar",colporter,French,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
