word,definition,pronunciation,pronunciation_respelling,etymology,etymology_source,memory_tip,example_sentence,example_sentence_source,years,source_files,source_difficulties,definition_source,pronunciation_source,phonetic_transparency_score,word_frequency_score,morphological_complexity_score,etymology_complexity_score,total_difficulty_score,assigned_difficulty,audio_file_path,created_at,updated_at,notes,review_status,batch_number
ruelle,"A narrow street or lane; a small passageway between buildings; in 17th-century France, the space between a bed and the wall where fashionable people received visitors. Ruelles represent intimate or confined spaces.",/ruˈɛl/,roo-EL,"From French ""ruelle,"" from ""rue"" (street) + diminutive suffix ""-elle.""",Claude,"Think French ""little street"" = narrow lane.",The charming ___ was lined with ivy-covered walls and flower boxes.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,8,7,4,27,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
ruffian,"A violent or lawless person; a brutal thug or hooligan; someone who engages in rough, aggressive behavior. Ruffians are characterized by their disregard for law and civility.",/ˈrʌfiən/,RUHF-ee-uhn,"From Old French ""rufian,"" possibly from Italian ""ruffiano"" (pimp).",Claude,"Think ""rough"" person = ruffian.",The ___ was arrested for starting fights in the tavern.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,5,5,4,4,18,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
rugby,"A team sport played with an oval ball that may be kicked, carried, or passed; originated at Rugby School in England. Rugby emphasizes physical contact, teamwork, and continuous play.",/ˈrʌɡbi/,RUHG-bee,"Named after Rugby School in England, where the sport was first played.",Claude,Think Rugby School where the sport was invented.,"The ___ match was intense, with both teams fighting for possession.",Claude,2021; 2022; 2023; 2024; 2025,2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,5,5,4,5,19,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
rugose,Having a wrinkled or ridged surface; characterized by wrinkles or folds; corrugated in appearance. Rugose describes textured surfaces with irregular patterns of ridges and depressions.,/ˈruɡoʊs/,ROO-gohs,"From Latin ""rugosus,"" from ""ruga"" (wrinkle).",Claude,"Think ""rug"" (wrinkle) + ""ose"" = wrinkled surface.",The coral's ___ surface provided habitat for many small marine creatures.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,8,7,4,27,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
ruins,Plural of ruin; the remains of buildings or structures that have fallen into decay; the state of being destroyed or decayed. Ruins represent the remnants of past civilizations or structures.,/ˈruɪnz/,ROO-inz,"Plural of ""ruin,"" from Latin ""ruina,"" from ""ruere"" (to fall).",Claude,"Think ""ruin"" + ""s"" = multiple fallen/decayed structures.",The ancient ___ attracted archaeologists from around the world.,Claude,2021,2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,3,2,2,4,11,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
rule,"A prescribed guide for conduct or action; to exercise authority or control; a regulation or law. Rules establish order, standards, and expectations for behavior or procedures.",/rul/,ROOL,"From Old French ""riule,"" from Latin ""regula"" (straight stick, rule).",Claude,Think of straight line/regulation = rule.,The golden ___ states that you should treat others as you wish to be treated.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,3,2,2,4,11,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
ruled,Past tense of rule; exercised authority or control; governed or dominated; marked with straight lines. Having been under authority or having straight lines drawn.,/ruld/,ROOLD,"Past tense of ""rule,"" from Latin ""regula.""",Claude,"Think ""rule"" + ""d"" = was controlled or had lines drawn.",The dictator ___ the country with an iron fist for decades.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,3,2,2,4,11,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
ruminate,"To think deeply about something; to chew cud (for ruminant animals); to ponder or meditate. Rumination involves careful, prolonged consideration of ideas or experiences.",/ˈruməˌneɪt/,ROO-muh-nayt,"From Latin ""ruminatus,"" from ""ruminare"" (to chew cud), from ""rumen"" (throat).",Claude,Think cows chewing cud = deep thinking/ruminating.,He would ___ for hours about the meaning of the philosophical text.,Claude,2021; 2022; 2023; 2024; 2025,2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,5,5,4,4,18,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
rumor,Unverified information or gossip spread from person to person; a story or report of uncertain truth. Rumors often spread quickly but may lack factual basis.,/ˈrumər/,ROO-mur,"From Latin ""rumor"" (noise, gossip), related to ""rugire"" (to roar).",Claude,Think unverified talk spreading like noise = rumor.,The ___ about the company's closure turned out to be false.,Claude,2023; 2024; 2025,2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee,Claude,Claude,3,2,4,4,13,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
rumour,British spelling of rumor; unverified information or gossip spread from person to person; a story of uncertain truth. This spelling variant is used in British English and Commonwealth countries.,/ˈrumər/,ROO-mur,"British spelling of ""rumor,"" from Latin ""rumor"" (noise, gossip).",Claude,"British spelling: rumor + ""u"" = rumour.",The ___ mill was working overtime after the announcement.,Claude,2023; 2024; 2025,2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee,Claude,Claude,3,2,4,4,13,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
runcible,"A nonsense word invented by Edward Lear; used to describe fantastical or imaginary objects in his poetry; having no real meaning but suggesting something curved or spoon-like. Most famously used in ""runcible spoon.""",/ˈrʌnsəbəl/,RUHN-suh-buhl,"Coined by Edward Lear (1812-1888) in his nonsense poetry, possibly influenced by ""rounceval.""",Claude,Think Edward Lear's nonsense word for curved utensils.,The owl and the pussycat dined with a ___ spoon in Lear's famous poem.,Claude,2022; 2023; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee,Claude,Claude,5,8,7,5,25,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
runesancestors,"[COMBINED WORD ERROR: This appears to be 'runes' + 'ancestors' incorrectly joined. 'Runes' are ancient alphabetic symbols, while 'ancestors' refers to forebears. These should be separate words.]",/runz ˈænsɛstərz/,ROONZ AN-ses-turz,Combined word error: 'runes' from Old Norse + 'ancestors' from Latin.,Claude,Error combination: runes (ancient symbols) + ancestors (forebears) - should be separate.,The ancient ___ told stories of their ___ through carved symbols.,Claude,2021,2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,6,7,5,4,22,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
running,Present participle of run; moving at a speed faster than walking; operating or functioning; continuous or ongoing. Running involves rapid movement or continuous operation.,/ˈrʌnɪŋ/,RUHN-ing,"Present participle of ""run,"" from Old English ""rinnan.""",Claude,"Think ""run"" + ""ing"" = currently moving fast.",She enjoyed ___ through the park every morning before work.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,3,2,4,3,12,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
runs,"Third person singular present of run; moves quickly on foot; operates or manages; flows. Current action of rapid movement, operation, or management.",/rʌnz/,RUHNZ,"Third person singular of ""run,"" from Old English ""rinnan.""",Claude,"Think ""run"" + ""s"" = currently running.",The river ___ swiftly through the mountain valley.,Claude,2020; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,3,2,2,3,10,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
rupicolous,Living or growing on rocks; adapted to rocky environments; rock-dwelling. Rupicolous organisms have evolved specialized adaptations for surviving on or among rocks.,/ruˈpɪkələs/,roo-PIK-uh-luhs,"From Latin ""rupes"" (rock) + ""colere"" (to inhabit) + suffix ""-ous.""",Claude,"Think ""rupi"" (rock) + ""colous"" (dwelling) = rock-dwelling.",The ___ plants had developed strong root systems to anchor in rocky crevices.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,8,7,4,27,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
ruscus,A genus of plants commonly known as butcher's broom; evergreen shrubs with flattened stems that resemble leaves. Ruscus species are used in floral arrangements and traditional medicine.,/ˈrʌskəs/,RUHS-kuhs,"From Latin ""ruscus,"" referring to the butcher's broom plant.",Claude,Think of thorny shrub used by butchers = ruscus.,The florist used ___ branches to add texture to the holiday arrangement.,Claude,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,8,8,7,4,27,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
rush,To move or act with urgent haste; a sudden quick movement; a marsh plant with cylindrical stems. Rush involves rapid action or the plant material used for weaving.,/rʌʃ/,RUHSH,"From Old English ""risce"" (marsh plant) or ""hryscan"" (to make noise).",Claude,"Think of quick, hurried movement = rush.",Don't ___ through the assignment; take time to do it properly.,Claude,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee,Claude,Claude,3,2,2,3,10,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
russet,"A reddish-brown or rusty color; a variety of apple with rough, brownish skin; coarse homespun cloth. Russet describes earthy, brownish-red tones in various contexts.",/ˈrʌsɪt/,RUHS-it,"From Old French ""rousset,"" from ""rous"" (red), from Latin ""russus.""",Claude,Think reddish-brown autumn color = russet.,The ___ apples had a distinctive sweet flavor despite their rough appearance.,Claude,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee,Claude,Claude,3,5,4,4,16,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
rustication,The action of going to live in the countryside; temporary suspension from university; a style of masonry with rough-hewn stones. Rustication involves rural retreat or architectural texture.,/ˌrʌstɪˈkeɪʃən/,ruhs-ti-KAY-shuhn,"From Latin ""rusticatio,"" from ""rusticus"" (rural), from ""rus"" (countryside).",Claude,"Think ""rustic"" + ""ation"" = going to rural areas.",His ___ from Oxford gave him time to reflect on his academic goals.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,5,8,7,4,24,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
rustle,"To make a soft crackling sound; to steal livestock; to move with a light, crackling noise. Rustling describes both gentle sounds and the act of cattle theft.",/ˈrʌsəl/,RUHS-uhl,"From Middle English ""rustelen,"" imitative of the sound.",Claude,Think of leaves making soft crackling sounds = rustle.,The leaves began to ___ in the gentle evening breeze.,Claude,2021,2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,3,2,2,5,12,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
rutabaga,"A large yellow root vegetable; a cross between a cabbage and a turnip; also known as swede. Rutabagas are nutritious winter vegetables with sweet, mild flavor.",/ˌrutəˈbeɪɡə/,roo-tuh-BAY-guh,"From Swedish ""rotabagge,"" from ""rot"" (root) + ""bagge"" (ram).",Claude,"Think Swedish ""root"" vegetable = rutabaga.",The farmer harvested ___ from his winter garden for the local market.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,5,5,4,5,19,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
ryas,"Plural of rya; Scandinavian knotted pile rugs with long, loose fibers; traditional Nordic textiles with distinctive shaggy texture. Ryas are prized for their warmth and decorative appeal.",/ˈriəz/,REE-uhz,"Plural of ""rya,"" from Swedish ""rya"" (rough rug).",Claude,Think Scandinavian shaggy rugs = ryas.,The museum displayed beautiful traditional ___ from 18th-century Scandinavia.,Claude,2021; 2022; 2023; 2024; 2025,2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,8,7,5,28,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
ryeland,"A breed of sheep known for fine wool; originating in Herefordshire, England; characterized by white fleece and hardy constitution. Ryeland sheep produce high-quality wool for textiles.",/ˈraɪlənd/,RYE-luhnd,"Named after the Ryeland district in Herefordshire, England.",Claude,Think rye-growing land where these sheep originated.,The ___ sheep were prized for their exceptionally soft and fine wool.,Claude,2022; 2023; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee,Claude,Claude,5,8,7,5,25,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
ryelanddomesticity,"[COMBINED WORD ERROR: This appears to be 'ryeland' + 'domesticity' incorrectly joined. 'Ryeland' is a sheep breed, while 'domesticity' refers to home life. These should be separate words.]",/ˈraɪlənd dəˌmɛstɪsɪti/,RYE-luhnd duh-mes-TIS-ih-tee,Combined word error: 'ryeland' from place name + 'domesticity' from Latin.,Claude,Error combination: ryeland (sheep breed) + domesticity (home life) - should be separate.,The ___ sheep thrived in rural ___ settings.,Claude,2021,2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,6,7,5,4,22,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
ryukyu,"Relating to the Ryukyu Islands, a chain of Japanese islands; the historical kingdom that existed there; the indigenous culture and language of these islands. Ryukyu represents a distinct cultural region.",/riˈukju/,ree-OO-kyoo,"From Japanese ""Ryūkyū,"" from Chinese ""Liu Qiu,"" meaning ""floating gourd.""",Claude,Think Japanese island chain = Ryukyu.,The ___ Islands have a unique culture distinct from mainland Japan.,Claude,2022; 2023; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee,Claude,Claude,8,8,7,5,28,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
résumé,"A brief account of personal and professional qualifications; a curriculum vitae; a summary of education, work experience, and skills. Résumés are used for job applications and career advancement.",/ˈrezəˌmeɪ/,REZ-uh-may,"From French ""résumé,"" past participle of ""résumer"" (to summarize).",Claude,"Think French ""summarized"" = summary of qualifications.",She updated her ___ to include her recent professional accomplishments.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,5,5,4,4,18,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
sabbatical,"A period of paid leave granted to academics for study or travel; an extended break from work for personal development. Sabbaticals provide opportunities for research, renewal, and professional growth.",/səˈbætɪkəl/,suh-BAT-ih-kuhl,"From Latin ""sabbaticus,"" from Greek ""sabbatikos,"" from Hebrew ""shabbat"" (rest).",Claude,"Think ""sabbath"" rest + academic leave = sabbatical.",The professor spent his ___ year researching climate change in Antarctica.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,5,5,4,7,21,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
sabermetrics,The application of statistical analysis to baseball records; the mathematical approach to analyzing baseball performance. Sabermetrics uses advanced statistics to evaluate players and strategies objectively.,/ˌseɪbərˈmɛtrɪks/,say-bur-MET-riks,"From SABR (Society for American Baseball Research) + ""metrics"" (measurement).",Claude,"Think ""saber"" (SABR) + ""metrics"" = baseball statistics.",The team's general manager relied heavily on ___ when making player acquisitions.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,8,7,5,28,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
sabotage,Deliberate destruction or disruption; to deliberately damage or obstruct; undermining of a cause or effort. Sabotage involves intentional interference with normal operations or processes.,/ˈsæbəˌtɑʒ/,SAB-uh-tahzh,"From French ""sabotage,"" from ""sabot"" (wooden shoe), referring to workers throwing shoes into machinery.",Claude,Think wooden shoe thrown into machinery = sabotage.,The factory suspected someone was trying to ___ the production line.,Claude,2020; 2021; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,5,5,4,4,18,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
saccadic,"Relating to saccades, rapid eye movements between fixation points; characterized by quick, jerky movements. Saccadic movements are essential for visual scanning and reading.",/səˈkædɪk/,suh-KAD-ik,"From French ""saccade"" (jerk), from ""saquer"" (to pull), referring to jerky eye movements.",Claude,"Think ""sac"" + ""cadic"" = jerky eye movements.",The researcher studied ___ eye movements during reading comprehension tests.,Claude,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,8,8,7,4,27,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
sacchar,A combining form meaning sugar; used in scientific terminology related to sugars and carbohydrates; derived from saccharum (sugar). Appears in terms like saccharine and saccharide.,/ˈsækər/,SAK-ur,"From Latin ""saccharum"" (sugar), from Greek ""sakcharon.""",Claude,"Think ""sacchar"" = sugar in scientific terms.",The prefix ___ appears in many chemistry terms related to sugars.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,8,8,7,7,30,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
saccharide,"A sugar or carbohydrate; any of a class of compounds including sugars, starches, and cellulose. Saccharides are essential biomolecules that provide energy and structural support.",/ˈsækəˌraɪd/,SAK-uh-rahyd,"From ""sacchar"" (sugar) + suffix ""-ide"" (chemical compound).",Claude,"Think ""sacchar"" (sugar) + ""ide"" = sugar compound.",Glucose is a simple ___ that provides immediate energy to cells.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,8,7,5,28,,,2025-01-01,2025-01-01,Batch 152 processing,pending,152
