word,definition,example_sentence,source_difficulty,difficulty_level,difficulty_name,ai_difficulty_level,ai_difficulty_name,phonetic_transparency_score,word_frequency_score,morphology_score,etymology_score,difficulty_calculation_method,part_of_speech,pronunciation_guide,etymology,etymology_source,memory_tips,alternate_spellings,language_origin,definition_source,source_names,source_difficulties,frequency,original_source,source_access_date
person,"An individual human being; a man, woman, or child as distinct from an animal or thing.",Each _____ has unique talents and perspectives to contribute.,Three Bee,,,,,1.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 1.76),noun,PUR-suhn (emphasis on first syllable),"From Latin ""persona"" meaning ""mask, character in a play, person""",Claude,"Think ""purr-son"" - every person can be as individual as a cat's purr","individual, human being",Latin,Claude,Scripps National Spelling Bee,Three Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
personnel,The people employed by an organization; the department responsible for hiring and managing employees.,The _____ department handled all matters related to employee benefits.,One Bee,,,,,2.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.31),noun,pur-suh-NEL (emphasis on third syllable),"From French ""personnel"", from ""personne"" meaning ""person""",Claude,"Think ""person-nel"" - all the persons in a company","staff, employees",French,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023)",2025-08-19
persons,"The plural form of person, especially when referring to individuals in a formal or legal context.",The elevator was designed to carry no more than eight _____.,Three Bee,,,,,1.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 1.76),noun (plural),PUR-suhnz (emphasis on first syllable),"Plural of ""person"", from Latin ""persona""",Claude,"Think ""purr-sons"" - multiple individual people, each unique","people, individuals",Latin,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
perspicacious,Having keen insight and understanding; able to perceive things clearly and comprehend their meaning quickly.,The _____ detective quickly noticed details that others had missed.,One Bee,,,,,3.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.86),adjective,pur-spi-KAY-shus (emphasis on third syllable),"From Latin ""perspicax"" meaning ""sharp-sighted, keen""",Claude,"Think ""purr-spick-a-cious"" - spicily sharp and perceptive like a cat","perceptive, astute",Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2025)",2025-08-19
persuasible,Capable of being persuaded or convinced; open to influence through reasoning or argument.,She proved to be _____ when presented with compelling evidence.,One Bee,,,,,2.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.56),adjective,pur-SWAY-zuh-buhl (emphasis on second syllable),"From Latin ""persuasus"", past participle of ""persuadere"" meaning ""to convince"" + ""-ible""",Claude,"Think ""purr-sway-able"" - able to be swayed like a cat can be convinced with treats","convincible, influenceable",Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
pertinacity,The quality of being determined to continue with a course of action despite obstacles; stubborn persistence.,His _____ in pursuing the research eventually led to a breakthrough discovery.,One Bee,,,,,4.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.91),noun,pur-tn-AS-uh-tee (emphasis on third syllable),"From Latin ""pertinacia"", from ""pertinax"" meaning ""holding fast, stubborn""",Claude,"Think ""purr-ten-a-city"" - the persistence of ten cats trying to enter a city","persistence, stubbornness",Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
peru,"A country in South America known for its ancient Incan civilization, including Machu Picchu, and its diverse geography.",Tourists from around the world visit _____ to see the ancient ruins of Machu Picchu.,Three Bee,,,,,1.0,2.0,1.0,3.3,4-factor weighted model (overall_score: 1.71),noun (proper noun),puh-ROO (emphasis on second syllable),"Possibly from Quechua ""piruw"" or from Spanish interpretation of indigenous place names",Claude,"Think ""purr-oo"" - a cat purring at the amazing sights in Peru",República del Perú (official name),"Uncertain, possibly Quechua",Claude,Scripps National Spelling Bee,Three Bee,2.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
peruse,To read or examine something carefully and thoroughly; to scrutinize or study with attention to detail.,She took time to _____ the contract before signing it.,One Bee,,,,,1.0,3.0,1.0,1.3,4-factor weighted model (overall_score: 1.56),verb,puh-ROOZ (emphasis on second syllable),"From Middle English ""perusen"" meaning ""to use up, wear out""",Claude,"Think ""purr-use"" - a cat carefully using its eyes to examine something","examine, scrutinize",Middle English,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
pervading,Spreading throughout; present in every part of something; permeating completely.,A sense of excitement was _____ the crowd before the concert began.,Three Bee,,,,,1.0,4.0,2.0,2.6,4-factor weighted model (overall_score: 2.32),"verb (present participle), adjective",pur-VAY-ding (emphasis on second syllable),"From Latin ""pervadere"" meaning ""to go through, spread throughout""",Claude,"Think ""purr-vading"" - a cat's purr pervading the entire room","permeating, spreading",Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
pervasive,Existing in or spreading through every part of something; having a penetrating and persistent presence.,The _____ influence of social media has changed how people communicate.,One Bee,,,,,1.0,4.0,1.0,2.6,4-factor weighted model (overall_score: 2.07),adjective,pur-VAY-siv (emphasis on second syllable),"From Latin ""pervasivus"", from ""pervadere"" meaning ""to spread throughout""",Claude,"Think ""purr-vase-ive"" - like a cat's scent spreading from a vase throughout the house","widespread, ubiquitous",Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
pesos,"The plural form of peso, which is the monetary unit used in several Latin American countries and the Philippines.",The tourist exchanged dollars for _____ before traveling to Mexico.,Three Bee,,,,,1.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 1.76),noun (plural),PAY-sohs (emphasis on first syllable),"From Spanish ""peso"" meaning ""weight"", from Latin ""pensum""",Claude,"Think ""pay-sohs"" - you pay with these coins that weigh something",peso (singular),Spanish,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
pessimum,The worst or most unfavorable condition or state; the least favorable point in a range of possibilities.,The plant growth reached its _____ during the drought conditions.,One Bee,,,,,1.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.01),noun,PES-uh-mum (emphasis on first syllable),"From Latin ""pessimus"" meaning ""worst"", superlative of ""malus"" (bad)",Claude,"Think ""pest-simum"" - the worst possible pest situation","worst case, minimum",Latin,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
pestilence,"A fatal epidemic disease, especially bubonic plague; something that is considered harmful, destructive, or morally corrupting.",The medieval _____ wiped out nearly a third of Europe's population.,One Bee,,,,,4.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.91),noun,PES-tuh-luhns (emphasis on first syllable),"From Latin ""pestilentia"", from ""pestis"" meaning ""plague, pestilence""",Claude,"Think ""pest-ill-ence"" - when pests make everyone ill with disease","plague, epidemic",Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
petal,"One of the colored parts of a flower that surrounds the reproductive organs, typically soft and delicate.",Each _____ of the rose was perfectly formed and velvety to the touch.,One Bee,,,,,2.0,3.0,2.0,3.3,4-factor weighted model (overall_score: 2.51),noun,PET-uhl (emphasis on first syllable),"From Greek ""petalon"" meaning ""leaf, thin plate""",Claude,"Think ""pet-all"" - you could pet all the soft petals of a flower",,Greek,Claude,Scripps National Spelling Bee,One Bee,3.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
petechia,A small red or purple spot on the skin caused by bleeding from broken capillary blood vessels.,The doctor noticed a _____ on the patient's arm and ordered blood tests.,Three Bee,,,,,4.0,4.0,1.0,2.6,4-factor weighted model (overall_score: 2.97),noun,puh-TEE-kee-uh (emphasis on second syllable),"From Italian ""petecchia"", from Latin ""petigo"" meaning ""skin eruption""",Claude,"Think ""pet-teach-ia"" - teaching about pet spots on the skin",petechiae (plural),Latin via Italian,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
petite,"Small and dainty in size or stature, especially referring to a woman's build; designed for small sizes.",The _____ dancer moved gracefully across the stage.,One Bee,,,,,2.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.06),adjective,puh-TEET (emphasis on second syllable),"From French ""petit"" meaning ""small"", feminine form ""petite""",Claude,"Think ""pet-eat"" - a small pet that doesn't eat much","small, diminutive",French,Claude,Scripps National Spelling Bee,One Bee,3.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
petrifying,Causing someone to feel so frightened that they cannot move; turning into stone through mineral replacement.,The _____ roar of the lion froze the explorer in place.,One Bee,,,,,2.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.56),"verb (present participle), adjective",PET-ruh-fy-ing (emphasis on first syllable),"From Greek ""petros"" meaning ""stone"" + Latin ""facere"" meaning ""to make""",Claude,"Think ""pet-rye-fying"" - so scary it turns you to stone like rye bread","terrifying, fossilizing",Greek and Latin,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023)",2025-08-19
petroglyphs,"Rock carvings or engravings, especially prehistoric ones, created by removing part of a rock surface.",Ancient _____ found in the canyon depicted hunting scenes and animals.,One Bee,,,,,4.0,4.0,1.0,3.3,4-factor weighted model (overall_score: 3.11),noun (plural),PET-roh-glifs (emphasis on first syllable),"From Greek ""petros"" meaning ""stone"" + ""glyphein"" meaning ""to carve""",Claude,"Think ""pet-row-glyphs"" - pets carved in rows on stone",petroglyph (singular),Greek,Claude,Scripps National Spelling Bee,One Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021)",2025-08-19
petroleum,A naturally occurring liquid fuel composed of hydrocarbon deposits; crude oil used to make gasoline and other products.,The discovery of _____ transformed the local economy.,One Bee,,,,,2.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.31),noun,puh-TROH-lee-uhm (emphasis on second syllable),"From Latin ""petroleum"", from ""petra"" (rock) + ""oleum"" (oil)",Claude,"Think ""pet-role-eum"" - the role of this substance in petrol","crude oil, oil",Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
petticoat,"A woman's undergarment worn beneath a dress or skirt, typically a slip or underskirt.",The vintage dress required a _____ to give it the proper shape.,Three Bee,,,,,4.0,4.0,1.0,1.3,4-factor weighted model (overall_score: 2.71),noun,PET-ee-koht (emphasis on first syllable),"From ""petty coat"", meaning a small coat or short garment",Claude,"Think ""pet-tee-coat"" - a small coat for a pet under a dress","slip, underskirt",Middle English,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
pews,"Long wooden benches with backs, typically arranged in rows in churches for the congregation to sit on.",The congregation filled the _____ for the Sunday morning service.,Three Bee,,,,,1.0,2.0,1.0,2.3,4-factor weighted model (overall_score: 1.51),noun (plural),PYOOZ (emphasis on first syllable),"From Old French ""puie"" meaning ""balcony, elevated place""",Claude,"Think ""p-yews"" - where people say ""phew"" after a long sermon","pew (singular), benches",Old French,Claude,Scripps National Spelling Bee,Three Bee,2.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
pgames,[POTENTIAL ERROR] This may be an incomplete word or abbreviation; could refer to Paralympic Games or a similar term.,[NEEDS CLARIFICATION] The _____ brought together athletes from around the world.,Three Bee,,,,,1.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.10),noun (possible abbreviation),PEE-gaymz (if abbreviation),"Unclear - possibly abbreviation for ""Paralympic Games"" or similar",Claude,May be an error or abbreviation requiring clarification,Paralympic Games (?),Uncertain,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
phalanges,The bones of the fingers and toes; the plural form of phalanx in anatomical terms.,The X-ray revealed a fracture in one of the _____ of her index finger.,One Bee,,,,,3.0,4.0,1.0,3.3,4-factor weighted model (overall_score: 2.81),noun (plural),fuh-LAN-jeez (emphasis on second syllable),"From Greek ""phalanx"" meaning ""line of battle, finger bone""",Claude,"Think ""fal-anges"" - fallen angels with finger bones","phalanx (singular), finger bones",Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024)",2025-08-19
pharaoh,"A ruler of ancient Egypt, considered to be a living god and absolute monarch of the Egyptian empire.",The _____ was buried in an elaborate tomb filled with treasures.,One Bee,,,,,3.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.70),noun,FAIR-oh (emphasis on first syllable),"From Hebrew ""par'oh"", from Egyptian ""per-aa"" meaning ""great house""",Claude,"Think ""fair-oh"" - the fair ruler who said ""oh"" to all requests","pharaoh, king of Egypt",Egyptian via Hebrew,Claude,Scripps National Spelling Bee,One Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2021, 2022, 2023)",2025-08-19
pharaohopponency,"[COMBINED WORD ERROR] This appears to be two words incorrectly joined: ""pharaoh"" (Egyptian ruler) + ""opponency"" (opposition).",[ERROR - This combined word should not appear in spelling bee materials],One Bee,,,,,4.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 3.25),error - combined words,[PRONUNCIATION ERROR - COMBINED WORDS],[ETYMOLOGY ERROR - COMBINED WORDS],Claude,"This is a data error - should be separated into ""pharaoh"" and ""opponency""",pharaoh + opponency (separate words),ERROR - combined words,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
pharmacy,A place where medicinal drugs are prepared and dispensed; the science and practice of preparing and dispensing drugs.,She picked up her prescription at the local _____.,One Bee,,,,,4.0,4.0,1.0,3.3,4-factor weighted model (overall_score: 3.11),noun,FAHR-muh-see (emphasis on first syllable),"From Greek ""pharmakeia"" meaning ""use of drugs, medicines""",Claude,"Think ""farm-a-see"" - you can see the farm where medicine is made","drugstore, apothecary",Greek,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2021, 2022, 2023)",2025-08-19
pharmacyfondant,"[COMBINED WORD ERROR] This appears to be two words incorrectly joined: ""pharmacy"" (drugstore) + ""fondant"" (sweet confection).",[ERROR - This combined word should not appear in spelling bee materials],One Bee,,,,,4.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 3.25),error - combined words,[PRONUNCIATION ERROR - COMBINED WORDS],[ETYMOLOGY ERROR - COMBINED WORDS],Claude,"This is a data error - should be separated into ""pharmacy"" and ""fondant""",pharmacy + fondant (separate words),ERROR - combined words,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
pharynx,"The cavity behind the nose and mouth, connecting them to the esophagus; the throat area where breathing and swallowing pathways cross.",The doctor examined her _____ for signs of infection.,One Bee,,,,,4.0,3.0,1.0,3.3,4-factor weighted model (overall_score: 2.86),noun,FAIR-inks (emphasis on first syllable),"From Greek ""pharynx"" meaning ""throat, windpipe""",Claude,"Think ""fair-inks"" - fair inks flow through the throat like food and air",throat,Greek,Claude,Scripps National Spelling Bee,One Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022)",2025-08-19
phenom,"A person who is outstandingly talented or admired, especially for their remarkable abilities; short for phenomenon.",The young athlete was considered a _____ in the world of professional tennis.,One Bee,,,,,3.0,3.0,1.0,3.3,4-factor weighted model (overall_score: 2.56),noun,FEE-nom (emphasis on first syllable),"Shortened form of ""phenomenon"", from Greek ""phainomenon"" meaning ""thing appearing""",Claude,"Think ""fee-nom"" - someone so talented they command a fee","phenomenon, prodigy",Greek,Claude,Scripps National Spelling Bee,One Bee,3.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
phenomenal,Remarkably impressive or extraordinary; relating to phenomena or things as they appear to our experience.,"The concert was _____, exceeding all expectations.",Two Bee,,,,,3.0,4.0,2.0,3.3,4-factor weighted model (overall_score: 3.06),adjective,fuh-NOM-uh-nuhl (emphasis on second syllable),"From Greek ""phainomenon"" meaning ""thing appearing"" + ""-al""",Claude,"Think ""fee-nominal"" - beyond nominal, extremely impressive","extraordinary, remarkable",Greek,Claude,Scripps National Spelling Bee,Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
phenotype,The set of observable characteristics of an organism resulting from the interaction of its genotype with the environment.,"The _____ of the plant included its height, leaf shape, and flower color.",One Bee,,,,,3.0,4.0,1.0,3.3,4-factor weighted model (overall_score: 2.81),noun,FEE-noh-typ (emphasis on first syllable),"From Greek ""phainein"" meaning ""to show"" + ""typos"" meaning ""type""",Claude,"Think ""fee-no-type"" - the type you can see, not hidden in genes",observable traits,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
phil,"A prefix meaning ""love"" or ""loving""; also used as a shortened form of names like Philip.","The prefix _____ appears in words like ""philosophy"" and ""philanthropy"".",Three Bee,,,,,2.0,2.0,1.0,3.3,4-factor weighted model (overall_score: 2.01),"prefix, noun (name)",FIL (emphasis on syllable),"From Greek ""philos"" meaning ""loving, fond of""",Claude,"Think ""fill"" - fill your heart with love",Philip (full name),Greek,Claude,Scripps National Spelling Bee,Three Bee,2.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
philharmonic,"Relating to a large orchestra or musical society; literally meaning ""loving harmony"".",The city _____ performed Beethoven's Symphony No. 9.,One Bee,,,,,4.0,4.0,2.0,3.3,4-factor weighted model (overall_score: 3.36),"adjective, noun",fil-har-MON-ik (emphasis on third syllable),"From Greek ""philos"" (loving) + ""harmonia"" (harmony)",Claude,"Think ""fill-harmonic"" - filling the air with harmonious music","orchestra, symphony",Greek,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
philistine,A person who is hostile or indifferent to culture and the arts; someone lacking in cultural appreciation.,The art critic called him a _____ for dismissing abstract painting.,One Bee,,,,,4.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 3.25),"noun, adjective",FIL-uh-steen (emphasis on first syllable),"From Hebrew ""Pelishtim"", referring to the ancient Palestinian people",Claude,"Think ""fill-a-steam"" - filling with steam instead of appreciating fine culture",uncultured person,Hebrew,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2021, 2022, 2023, 2024, 2025)",2025-08-19
philology,The study of language in written historical sources; the branch of knowledge dealing with the structure and development of language.,Her degree in _____ prepared her to analyze ancient manuscripts.,Two Bee,,,,,3.0,4.0,1.0,3.3,4-factor weighted model (overall_score: 2.81),noun,fi-LOL-uh-jee (emphasis on second syllable),"From Greek ""philologia"", from ""philos"" (loving) + ""logos"" (word, speech)",Claude,"Think ""fill-ology"" - the ology that fills your mind with language love","linguistics, language study",Greek,Claude,Scripps National Spelling Bee,Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
philopatry,"The tendency of an organism to stay in or return to its birthplace or home area, especially for breeding.",Salmon demonstrate _____ by returning to their natal streams to spawn.,Three Bee,,,,,4.0,4.0,1.0,3.3,4-factor weighted model (overall_score: 3.11),noun,FIL-oh-pay-tree (emphasis on first syllable),"From Greek ""philos"" (loving) + ""patria"" (fatherland, homeland)",Claude,"Think ""fill-oh-patriot"" - filled with love for your homeland",site fidelity,Greek,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
philos,"A Greek root meaning ""loving"" or ""fond of""; used in forming compound words related to love or affinity.","The root _____ appears in words like ""philosophy"" and ""Philadelphia"".",Three Bee,,,,,3.0,3.0,1.0,3.3,4-factor weighted model (overall_score: 2.56),prefix/root,FEE-lohs (emphasis on first syllable),"From ancient Greek ""philos"" meaning ""loving, dear, fond""",Claude,"Think ""fee-low"" - a low fee for loving something",phil- (prefix form),Ancient Greek,Claude,Scripps National Spelling Bee,Three Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
philosophize,To engage in philosophical reasoning or speculation; to theorize about fundamental questions of existence.,Students gathered in the coffee shop to _____ about the meaning of life.,One Bee,,,,,3.0,4.0,2.0,3.3,4-factor weighted model (overall_score: 3.06),verb,fi-LOS-uh-fyz (emphasis on second syllable),"From Greek ""philosophos"" (lover of wisdom) + ""-ize""",Claude,"Think ""fill-osoph-eyes"" - filling your eyes with wisdom through thinking","theorize, speculate",Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
