word,definition,example_sentence,source_difficulty,difficulty_level,difficulty_name,ai_difficulty_level,ai_difficulty_name,phonetic_transparency_score,word_frequency_score,morphology_score,etymology_score,difficulty_calculation_method,part_of_speech,pronunciation_guide,etymology,etymology_source,memory_tips,alternate_spellings,language_origin,definition_source,source_names,source_difficulties,frequency,original_source,source_access_date
amalgam,"A mixture or blend; specifically, an alloy of mercury with another metal.",The dental _____ filling lasted for many years.,One Bee; Three Bee; Two Bee,,,,,1.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.10),noun,uh-MAL-guhm (emphasis on second syllable),"From Medieval Latin 'amalgama', possibly from Arabic",Claude,Think 'a-mal-gam' - a malformed mixture,,Medieval Latin/Arabic,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
amaryllis,"A bulbous plant with large, colorful, trumpet-shaped flowers.",The red _____ bloomed beautifully in the garden.,One Bee; Three Bee; Two Bee,,,,,1.0,4.0,1.0,3.0,4-factor weighted model (overall_score: 2.15),noun,am-uh-RIL-is (emphasis on third syllable),"From Latin, from Greek 'Amaryllis', a shepherdess in pastoral poetry",Claude,Think 'Amaryllis' - a beautiful flower girl's name,,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
amass,To gather together or accumulate a large quantity of something.,The collector managed to _____ thousands of rare coins.,One Bee; Three Bee; Two Bee,,,,,1.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.10),verb,uh-MAS (emphasis on second syllable),"From Old French 'amasser', from 'a-' + 'masse' (mass)",Claude,Think 'a-mass' - to create a mass of things,,Old French,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2021; 2022; 2023; 2024; 2025),2025-08-19
amateurish,Done in an incompetent or unskillful way; lacking professional skill.,The _____ painting showed promise but needed refinement.,One Bee,,,,,1.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.35),adjective,am-uh-CHUR-ish (emphasis on third syllable),From French 'amateur' + English '-ish' suffix,Claude,Think 'amateur-ish' - like an amateur,,French/English,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020; 2021),2025-08-19
amazed,Past tense of amaze; filled with wonder and surprise.,She was _____ by the magician's incredible tricks.,One Bee,,,,,1.0,3.0,1.5,4.0,4-factor weighted model (overall_score: 2.23),verb/adjective,uh-MAYZD (emphasis on second syllable),From Old English 'amasian' meaning 'to confuse',Claude,Think 'a-mazed' - lost in a maze of wonder,,Old English,Claude,Scripps National Spelling Bee,One Bee,3.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
amazing,Causing great surprise or wonder; remarkable.,The view from the mountain top was truly _____.,Three Bee,,,,,1.0,3.0,1.5,1.0,4-factor weighted model (overall_score: 1.62),adjective,uh-MAY-zing (emphasis on second syllable),From 'amaze' + '-ing' suffix,Claude,Think 'a-mazing' - creating a maze of wonder,,English,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
amazon,"A tall, strong woman warrior; the world's largest river; a large online retailer.",The _____ River flows through the rainforest.,One Bee; Two Bee,,,,,1.0,3.0,1.0,3.0,4-factor weighted model (overall_score: 1.90),noun,AM-uh-zon (emphasis on first syllable),"From Greek 'Amazon', possibly meaning 'without breast'",Claude,Think 'Amazon' - strong warrior women or mighty river,,Greek,Claude,Scripps National Spelling Bee,One Bee; Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023),2025-08-19
ambidexterity,The ability to use both hands equally well.,His _____ made him excellent at sports requiring both hands.,One Bee,,,,,2.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.38),noun,am-bi-dek-STER-uh-tee (emphasis on fourth syllable),From Latin 'ambi-' (both) + 'dexter' (right-handed),Claude,Think 'ambi-dexterity' - both hands have dexterity,,Latin,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
ambient,Relating to the immediate surroundings; environmental.,The _____ temperature in the room was comfortable.,Two Bee,,,,,2.0,3.0,1.0,2.0,4-factor weighted model (overall_score: 2.00),adjective,AM-bee-uhnt (emphasis on first syllable),From Latin 'ambiens' meaning 'going around',Claude,Think 'ambi-ent' - all around environment,,Latin,Claude,Scripps National Spelling Bee,Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
ambiguity,The quality of being open to more than one interpretation; uncertainty.,The _____ of the contract led to legal disputes.,Three Bee,,,,,2.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.38),noun,am-bi-GYOO-uh-tee (emphasis on third syllable),From Latin 'ambiguus' meaning 'doubtful',Claude,Think 'ambi-guity' - can go both ways,,Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
ambiguous,Having more than one possible meaning; unclear.,The _____ instructions confused the students.,Three Bee,,,,,2.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.38),adjective,am-BIG-yoo-uhs (emphasis on second syllable),From Latin 'ambiguus' meaning 'doubtful',Claude,Think 'ambi-guous' - going both ways,,Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
ambitious,Having a strong desire for success or achievement.,The _____ student studied extra hours every day.,One Bee,,,,,3.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.67),adjective,am-BISH-uhs (emphasis on second syllable),From Latin 'ambitiosus' meaning 'going around (seeking votes)',Claude,Think 'ambi-tious' - going around seeking success,,Latin,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
ambrosial,Exceptionally pleasing to taste or smell; divine.,The _____ aroma of fresh bread filled the kitchen.,One Bee; Three Bee; Two Bee,,,,,2.0,4.0,1.5,3.0,4-factor weighted model (overall_score: 2.58),adjective,am-BROH-zhul (emphasis on second syllable),"From Greek 'ambrosia', food of the gods meaning 'immortal'",Claude,Think 'ambrosia-l' - food fit for gods,,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
america,The continents of North and South America; often referring to the United States.,Columbus reached _____ in 1492.,Three Bee,,,,,1.0,3.0,1.0,3.0,4-factor weighted model (overall_score: 1.90),proper noun,uh-MER-i-kuh (emphasis on second syllable),"Named after Amerigo Vespucci, Italian explorer",Claude,Think 'Amerigo' - named after explorer Vespucci,,Italian,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
american,"Of or relating to America, especially the United States.",The _____ flag has fifty stars.,One Bee; Three Bee; Two Bee,,,,,1.0,4.0,1.0,1.0,4-factor weighted model (overall_score: 1.75),adjective/noun,uh-MER-i-kuhn (emphasis on second syllable),From 'America' + '-an' suffix,Claude,Think 'America-n' - from America,,English,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
americana,"Things associated with American culture, especially folk culture.",The museum displayed _____ from the 19th century.,Three Bee,,,,,1.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.35),noun,uh-mer-i-KAH-nuh (emphasis on fourth syllable),From 'American' + Latin '-a' suffix,Claude,Think 'American-a' - American artifacts,,English/Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
americanaamiably,ERROR: This appears to be two words incorrectly joined together: 'americana' (American culture items) + 'amiably' (in a friendly way).,The _____ needs to be separated into 'americana amiably'.,Three Bee,,,,,1.0,4.0,1.5,4.0,4-factor weighted model (overall_score: 2.48),error,uh-mer-i-KAH-nuh AY-mee-uh-blee,Combined word error requiring separation,Claude,This should be two separate words: americana + amiably,,Combined Error,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
americanamonopolize,ERROR: This appears to be two words incorrectly joined together: 'americana' (American culture items) + 'monopolize' (to have exclusive control).,The _____ needs to be separated into 'americana monopolize'.,One Bee; Two Bee,,,,,1.0,4.0,1.5,4.0,4-factor weighted model (overall_score: 2.48),error,uh-mer-i-KAH-nuh muh-NOP-uh-lahyz,Combined word error requiring separation,Claude,This should be two separate words: americana + monopolize,,Combined Error,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023),2025-08-19
amertoy,A term that may refer to an American-made toy or a specialized toy brand.,The child played with the vintage _____ for hours.,Three Bee,,,,,1.0,3.0,1.0,1.0,4-factor weighted model (overall_score: 1.50),noun,uh-MER-toy (emphasis on second syllable),Possibly from 'American' + 'toy',Claude,Think 'Amer-toy' - American toy,,English,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
amiably,In a friendly and pleasant manner.,She smiled _____ at the new neighbors.,Three Bee; Two Bee,,,,,1.0,3.0,1.5,2.0,4-factor weighted model (overall_score: 1.83),adverb,AY-mee-uh-blee (emphasis on first syllable),From Latin 'amicabilis' meaning 'friendly',Claude,Think 'amiable-ly' - in an amiable way,,Latin,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2022; 2023; 2024),2025-08-19
amid,In the middle of; surrounded by.,The house stood _____ a grove of oak trees.,Two Bee,,,,,1.0,2.0,1.0,4.0,4-factor weighted model (overall_score: 1.85),preposition,uh-MID (emphasis on second syllable),From Old English 'on middan' meaning 'in the middle',Claude,Think 'a-mid' - in the middle,,Old English,Claude,Scripps National Spelling Bee,Two Bee,2.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
amidcathect,ERROR: This appears to be two words incorrectly joined together: 'amid' (in the middle of) + 'cathect' (psychology term for emotional investment).,The _____ needs to be separated into 'amid cathect'.,Two Bee,,,,,1.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.35),error,uh-MID kuh-THEKT,Combined word error requiring separation,Claude,This should be two separate words: amid + cathect,,Combined Error,Claude,Scripps National Spelling Bee,Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
amigo,Friend (Spanish term commonly used in English).,He greeted his old _____ with a warm embrace.,One Bee,,,,,1.0,3.0,1.0,3.0,4-factor weighted model (overall_score: 1.90),noun,uh-MEE-goh (emphasis on second syllable),"From Spanish 'amigo' meaning 'friend', from Latin 'amicus'",Claude,Think 'amigo' - Spanish for friend,,Spanish,Claude,Scripps National Spelling Bee,One Bee,3.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
amil,"A historical term for a tax collector or revenue official, especially in Mughal India.",The _____ collected taxes from the village farmers.,Two Bee,,,,,1.0,2.0,1.0,4.0,4-factor weighted model (overall_score: 1.85),noun,uh-MEEL (emphasis on second syllable),"From Arabic 'amil' meaning 'worker, agent'",Claude,Think 'a-mil' - a mill for collecting taxes,,Arabic,Claude,Scripps National Spelling Bee,Two Bee,2.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
amino,"Relating to amino acids, the building blocks of proteins.",The _____ acid sequence determines protein structure.,One Bee,,,,,1.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.10),adjective,uh-MEE-noh (emphasis on second syllable),From ammonia + '-ino' suffix,Claude,Think 'amino-acid' - building blocks of life,,Scientific Latin,Claude,Scripps National Spelling Bee,One Bee,3.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
amish,Relating to a conservative Christian group known for simple living.,The _____ community uses traditional farming methods.,Three Bee; Two Bee,,,,,1.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.10),adjective/noun,AH-mish (emphasis on first syllable),"Named after Jakob Ammann, Swiss Anabaptist leader",Claude,Think 'Amish' - simple living community,,German,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2022; 2023; 2025),2025-08-19
amishamnesty,ERROR: This appears to be two words incorrectly joined together: 'amish' (religious group) + 'amnesty' (official pardon).,The _____ needs to be separated into 'amish amnesty'.,Three Bee,,,,,1.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.35),error,AH-mish AM-nuh-stee,Combined word error requiring separation,Claude,This should be two separate words: amish + amnesty,,Combined Error,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
ammonite,An extinct marine mollusk with a spiral shell; also a fossil of such a creature.,The paleontologist discovered a perfectly preserved _____.,One Bee; Three Bee; Two Bee,,,,,1.0,4.0,1.0,2.0,4-factor weighted model (overall_score: 1.95),noun,AM-uh-nahyt (emphasis on first syllable),"From Latin 'cornu Ammonis' (horn of Ammon), named after Egyptian god",Claude,Think 'Ammon-ite' - horn of god Ammon,,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
ammunition,"Bullets, shells, and other projectiles for weapons; material for argument.",The soldiers needed more _____ for the battle.,One Bee; Three Bee; Two Bee,,,,,2.0,4.0,1.5,4.0,4-factor weighted model (overall_score: 2.78),noun,am-yuh-NISH-uhn (emphasis on third syllable),"From French 'la munition', from Latin 'munitio' meaning 'fortification'",Claude,Think 'ammu-nition' - ammo for mission,,French/Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
amnesia,Partial or total loss of memory.,The accident caused temporary _____ in the patient.,Three Bee,,,,,1.0,3.0,1.0,3.0,4-factor weighted model (overall_score: 1.90),noun,am-NEE-zhuh (emphasis on second syllable),From Greek 'amnesia' meaning 'forgetfulness',Claude,Think 'a-mnesia' - no memory,,Greek,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
amnesty,An official pardon for people who have been convicted of political offenses.,The government declared _____ for political prisoners.,One Bee; Three Bee; Two Bee,,,,,1.0,3.0,1.0,3.0,4-factor weighted model (overall_score: 1.90),noun,AM-nuh-stee (emphasis on first syllable),From Greek 'amnestia' meaning 'forgetfulness',Claude,Think 'amnesty' - forget the past offenses,,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2025),2025-08-19
amongst,In the middle of; surrounded by (chiefly British).,She found herself _____ strangers at the party.,Three Bee,,,,,1.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.10),preposition,uh-MUHNGST (emphasis on second syllable),From Middle English 'amonges' + '-t' suffix,Claude,Think 'among-st' - British version of among,,Middle English,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
amount,A quantity of something; to add up to a total.,The _____ of rainfall this month was record-breaking.,One Bee; Three Bee,,,,,1.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.10),noun/verb,uh-MOWNT (emphasis on second syllable),From Old French 'amonter' meaning 'to go up',Claude,Think 'a-mount' - mounting up to a total,,Old French,Claude,Scripps National Spelling Bee,One Bee; Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2021; 2024),2025-08-19
amounts,Plural of amount; quantities of things.,Large _____ of snow fell during the storm.,Three Bee,,,,,1.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.10),noun,uh-MOWNTS (emphasis on second syllable),Plural form of 'amount',Claude,Think 'amount-s' - multiple quantities,,Old French,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
amour,"A love affair, especially a secret one.",The scandal revealed their secret _____.,Three Bee; Two Bee,,,,,1.0,3.0,1.0,2.0,4-factor weighted model (overall_score: 1.70),noun,uh-MUR or ah-MUR (emphasis on second syllable),From French 'amour' meaning 'love',Claude,Think 'amour' - French for love affair,,French,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2022; 2023; 2024; 2025),2025-08-19
amphibian,"An animal that can live both on land and in water, like frogs.",The _____ spent its larval stage in the pond.,One Bee; Two Bee,,,,,2.0,4.0,1.0,3.0,4-factor weighted model (overall_score: 2.45),noun,am-FIB-ee-uhn (emphasis on second syllable),From Greek 'amphibios' meaning 'living a double life',Claude,Think 'amphi-bian' - both water and land life,,Greek,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023),2025-08-19
amphistylar,Having columns at both ends (architectural term).,The _____ temple had impressive columns front and back.,One Bee; Three Bee; Two Bee,,,,,2.0,4.0,1.0,3.0,4-factor weighted model (overall_score: 2.45),adjective,am-fi-STAHY-ler (emphasis on third syllable),From Greek 'amphi-' (both) + 'stylos' (column),Claude,Think 'amphi-stylar' - columns on both sides,,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024),2025-08-19
amphitheater,A round building with tiers of seats around a central space.,The ancient _____ could hold thousands of spectators.,Three Bee,,,,,2.0,4.0,1.5,3.0,4-factor weighted model (overall_score: 2.58),noun,AM-fi-thee-uh-ter (emphasis on first syllable),From Greek 'amphitheatron' meaning 'theater on both sides',Claude,Think 'amphi-theater' - theater all around,amphitheatre,Greek,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
amphoras,Plural of amphora; ancient Greek or Roman jars with two handles.,The archaeologists found several clay _____ in the ruins.,Three Bee,,,,,2.0,4.0,1.0,3.0,4-factor weighted model (overall_score: 2.45),noun,AM-fer-uhz (emphasis on first syllable),From Greek 'amphora' meaning 'carried on both sides',Claude,Think 'ampho-ras' - jars with handles on both sides,,Greek,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
amplify,To make louder or stronger; to expand on details.,Please _____ your explanation with more examples.,One Bee,,,,,1.0,3.0,1.0,2.0,4-factor weighted model (overall_score: 1.70),verb,AM-pluh-fahy (emphasis on first syllable),From Latin 'amplificare' meaning 'to enlarge',Claude,Think 'ampli-fy' - make ample and fly higher,,Latin,Claude,Scripps National Spelling Bee,One Bee,3.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
