word,years,source_files,source_difficulties
bienvenue,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee
bier,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee
bifurcate,2020; 2024; 2025,2020 Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee
bifurcatedrivel,2022; 2023,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,Two Bee
bigotry,2025,2025 Words of Champion _1_.pdf,Three Bee
bijouterie,2020,2020 Words_of_the_Champions.pdf,One Bee
bike,2024,2024 Words of the Champions.pdf,Three Bee
bilaterian,2022; 2023; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee
bilbo,2023; 2024; 2025,2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee
bilge,2024,2024 Words of the Champions.pdf,Three Bee
billabong,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
billboard,2020,2020 Words_of_the_Champions.pdf,One Bee
billiards,2021; 2022; 2023; 2024,2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee
billingsgate,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee
billow,2021,2021_Printable_Words of the Champions.pdf,One Bee
billy,2025,2025 Words of Champion _1_.pdf,Three Bee
biltong,2023; 2024; 2025,2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee
binary,2021,2021_Printable_Words of the Champions.pdf,One Bee
bindi,2020,2020 Words_of_the_Champions.pdf,One Bee
bingo,2020,2020 Words_of_the_Champions.pdf,One Bee
binoculars,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee
binomial,2020; 2021; 2022; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
binomialbiomimicry,2024,2024 Words of the Champions.pdf,Three Bee
binomialdifficulty,2023,2023_Words_of_the_Champions.pdf,Two Bee
binturong,2020; 2021; 2022; 2023,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,One Bee; Two Bee
biology,2025,2025 Words of Champion _1_.pdf,Three Bee
biome,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee
biomimicry,2022; 2023; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee
bird,2024,2024 Words of the Champions.pdf,Three Bee
birdie,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee
