word,definition,pronunciation,pronunciation_respelling,etymology,etymology_source,memory_tip,example_sentence,example_sentence_source,years,source_files,source_difficulties,definition_source,pronunciation_source,phonetic_transparency_score,word_frequency_score,morphological_complexity_score,etymology_complexity_score,total_difficulty_score,assigned_difficulty,audio_file_path,created_at,updated_at,notes,review_status,batch_number
rafflesia,"A genus of parasitic flowering plants known for producing the largest individual flowers in the world; found in Southeast Asian rainforests. Rafflesia flowers can reach three feet in diameter, emit a rotting smell to attract flies for pollination, and lack stems, leaves, or visible roots.",/rəˈfliːziə/,ruh-FLEE-zee-uh,"Named after Sir Stamford Raffles, British statesman who founded Singapore.",Claude,"Think ""Raffles"" + ""ia"" = named after Raffles, the giant stinky flower.",Botanists traveled deep into the jungle to study the rare ___ in its natural habitat.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,4,8,4,3,19,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
ragamuffin,"A child wearing ragged, dirty clothes; a person of disreputable appearance; someone who looks disheveled or unkempt. Ragamuffin originally described street children in poor conditions but can affectionately refer to anyone with a charmingly messy appearance.",/ˈræɡəˌmʌfɪn/,RAG-uh-muf-in,"From ""rag"" + ""muffin,"" possibly influenced by a 14th-century poem character named Ragamuffyn.",Claude,"Think ""rag"" + ""muffin"" = a child wrapped in rags like a muffin.","Despite being dressed like a ___, the child had an infectious smile and bright eyes.",Claude,2020,2020 Words_of_the_Champions.pdf,One Bee,Claude,Claude,4,8,4,3,19,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
rage,"Violent, uncontrolled anger; intense fury or wrath; something that is very popular or fashionable. Rage represents extreme emotional intensity that can be destructive if uncontrolled, but the term also describes passionate enthusiasm for trends or activities.",/reɪdʒ/,RAYJ,"From Old French ""rage,"" from Latin ""rabies,"" meaning ""madness"" or ""fury.""",Claude,"Think of explosive anger that ""rages"" like a storm.",The driver's ___ over the traffic jam caused him to honk his horn repeatedly.,Claude,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee,Claude,Claude,6,2,2,6,16,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
ragwort,"A yellow-flowered plant of the daisy family, common in grasslands and waste areas; considered a weed in many regions but important for wildlife. Ragwort is toxic to livestock but provides nectar for numerous insects and supports several specialized caterpillar species.",/ˈræɡwɜːrt/,RAG-wurt,"From ""rag"" (referring to the ragged leaf shape) + ""wort"" (plant).",Claude,"Think ""ragged"" + ""wort"" = a plant with ragged-looking leaves.",The field was covered in yellow ___ flowers that attracted clouds of butterflies.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,6,8,3,3,20,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
railings,"Plural of railing; protective barriers consisting of rails supported by posts; fences or barriers designed to prevent falls or provide support. Railings serve safety functions on stairs, balconies, and elevated walkways while often contributing to architectural aesthetics.",/ˈreɪlɪŋz/,RAY-lingz,"From ""rail"" + suffix ""-ing"" + plural ""-s,"" from Old French ""reille"" (bar).",Claude,"Think ""rail"" + ""ings"" = multiple rail barriers for safety.",The ornate iron ___ along the staircase were both beautiful and functional.,Claude,2023,2023_Words_of_the_Champions.pdf,Two Bee,Claude,Claude,6,8,3,6,23,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
railleur,"A person who engages in good-natured teasing or banter; someone who practices raillery or playful mockery. A railleur uses wit and humor to gently tease others, maintaining social bonds through clever verbal exchanges rather than mean-spirited criticism.",/raɪˈjɜːr/,ry-YUR,"From French ""railleur,"" from ""railler"" meaning ""to tease"" or ""to jest.""",Claude,"Think French ""rail"" + ""leur"" = one who rails/teases playfully.",The dinner party's ___ kept everyone laughing with witty observations and gentle teasing.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,4,8,3,4,19,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
railroad,"A permanent road laid with rails for trains; a system of transportation using trains on tracks; to push something through quickly without proper consideration. Railroads revolutionized transportation and commerce, enabling rapid movement of people and goods across continents.",/ˈreɪlroʊd/,RAYL-rohd,"Compound of ""rail"" + ""road,"" from Old French ""reille"" (bar) + Old English ""rad"" (riding).",Claude,"Think ""rail"" + ""road"" = a road made of rails for trains.",The transcontinental ___ connected the Atlantic and Pacific coasts for the first time.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,8,5,3,6,22,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
raindrop,"A single drop of rain; a small spherical mass of water falling from clouds during precipitation. Raindrops form when water vapor condenses around particles in clouds, growing until gravity causes them to fall, providing essential water for ecosystems and agriculture.",/ˈreɪndrɑːp/,RAYN-drop,"Compound of ""rain"" + ""drop,"" from Old English ""regn"" + ""dropa.""",Claude,"Think ""rain"" + ""drop"" = a single drop of falling rain.",Each ___ on the spider's web sparkled like a tiny diamond in the morning light.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,8,5,3,4,20,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
raisin,"A dried grape, typically dark in color and wrinkled in appearance; used in cooking, baking, and as a snack. Raisins are produced by drying grapes in the sun or through dehydration, concentrating their natural sugars and creating a preserved fruit with extended shelf life.",/ˈreɪzən/,RAY-zun,"From Old French ""raisin,"" meaning ""grape,"" from Latin ""racemus"" (cluster of grapes).",Claude,"Think ""rays"" + ""in"" = grapes dried in the sun's rays.",The oatmeal cookies were studded with plump ___ and cinnamon.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,5,2,6,21,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
raising,"Present participle of raise; lifting up; increasing in amount or level; bringing up children; constructing or erecting. Raising encompasses physical lifting, numerical increases, child-rearing, and building activities, representing upward movement in various contexts.",/ˈreɪzɪŋ/,RAY-zing,"From ""raise"" + suffix ""-ing,"" from Old Norse ""reisa"" (to raise).",Claude,"Think ""raise"" + ""ing"" = the action of lifting or increasing something.",The committee discussed ___ funds for the new community center.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,6,2,4,3,15,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
raja,"An Indian prince or king; a ruler of an Indian state under British colonial rule; a title of nobility in South Asian cultures. Raja represents traditional monarchical authority in Indian subcontinent history, often maintaining ceremonial roles in modern times.",/ˈrɑːdʒə/,RAH-juh,"From Sanskrit ""raja,"" meaning ""king"" or ""ruler.""",Claude,"Think ""royal"" + ""ah"" = royal ruler in Indian culture.",The ___ lived in a magnificent palace overlooking the sacred river.,Claude,2020,2020 Words_of_the_Champions.pdf,One Bee,Claude,Claude,8,8,2,4,22,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
rajpramukh,The head of state of an Indian princely union under the early Indian Republic; a position created when princely states were integrated into India after independence. Rajpramukhs served as constitutional heads of merged princely states until the reorganization of Indian states.,/ˈrɑːdʒprəˌmʊx/,RAHJ-pruh-mookh,"From Sanskrit ""raja"" (king) + ""pramukh"" (chief or head).",Claude,"Think ""raja"" (king) + ""pramukh"" (chief) = chief of kings.",The ___ represented the merged princely states in India's federal structure.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,6,8,4,4,22,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
rallies,"Plural of rally; gatherings for a common purpose; political demonstrations; recoveries from decline; mass meetings to support causes. Rallies bring people together to express shared beliefs, recover from setbacks, or demonstrate strength in numbers.",/ˈræliːz/,RAL-eez,"From ""rally"" + plural ""-s,"" from French ""rallier"" (to reunite).",Claude,"Think ""rally"" + ""ies"" = multiple gatherings or recoveries.",The candidate scheduled several campaign ___ in key swing states.,Claude,2021,2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,4,2,3,4,13,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
ramadan,"The ninth month of the Islamic lunar calendar; a period of fasting, prayer, and reflection observed by Muslims worldwide. During Ramadan, Muslims fast from dawn to sunset, engage in spiritual practices, and focus on charity and community, concluding with Eid al-Fitr celebrations.",/ˌræməˈdɑːn/,ram-uh-DAHN,"From Arabic ""Ramadan,"" derived from ""ramida"" meaning ""to be hot"" or ""to burn.""",Claude,"Think ""ram"" + ""adan"" = the sacred month of fasting and prayer.","During ___, the family gathered each evening to break their fast together.",Claude,2024,2024 Words of the Champions.pdf,Three Bee,Claude,Claude,8,8,3,4,23,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
ramadhanthe,"[COMBINED WORD ERROR] This appears to be ""Ramadhan"" + ""the"" incorrectly joined. Should be separated into two distinct words: ""Ramadhan"" (alternative spelling of Ramadan) and ""the"" (definite article).",[ERROR - COMBINED WORDS],[ERROR - COMBINED WORDS],"[ERROR - COMBINED WORDS] This combines ""Ramadhan"" (Arabic: hot month) with ""the"" (English: definite article).",Claude,"[ERROR] This should be split into ""Ramadhan"" (Islamic month) and ""the"" (article).","[ERROR] This combined word should be corrected to separate ""Ramadhan"" and ""the.""",Claude,2024,2024 Words of the Champions.pdf,Three Bee,Claude,Claude,6,8,4,4,22,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
rambla,"A broad, tree-lined avenue or promenade, especially in Spain; a seasonal watercourse or dry riverbed. The most famous example is Las Ramblas in Barcelona, a pedestrian street known for shopping, dining, and street entertainment.",/ˈræmblə/,RAM-bluh,"From Spanish ""rambla,"" from Arabic ""raml"" meaning ""sand.""",Claude,"Think ""ramble"" + ""a"" = a place where people ramble and stroll.","Tourists enjoyed walking down the famous ___ in Barcelona, watching street performers.",Claude,2021; 2022; 2023; 2024; 2025,2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,6,8,2,6,22,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
rambunctious,"Uncontrollably exuberant; boisterous and energetic in a playful way; difficult to control due to high spirits. Rambunctious describes lively, enthusiastic behavior that is generally positive but can be overwhelming, especially in children or animals.",/ræmˈbʌŋkʃəs/,ram-BUNK-shus,"Possibly from ""rumbustious,"" influenced by ""rambunctious,"" of uncertain origin.",Claude,"Think ""ram"" + ""bunch"" + ""ious"" = like a bunch of rams, very energetic.",The ___ puppies tumbled over each other in their eagerness to play.,Claude,2020; 2025,2020 Words_of_the_Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee,Claude,Claude,4,8,5,3,20,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
rambunctiousnoun,"[COMBINED WORD ERROR] This appears to be ""rambunctious"" + ""noun"" incorrectly joined. Should be separated into two distinct words: ""rambunctious"" (boisterous) and ""noun"" (part of speech).",[ERROR - COMBINED WORDS],[ERROR - COMBINED WORDS],"[ERROR - COMBINED WORDS] This combines ""rambunctious"" (energetic) with ""noun"" (grammar term).",Claude,"[ERROR] This should be split into ""rambunctious"" (boisterous) and ""noun"" (word type).","[ERROR] This combined word should be corrected to separate ""rambunctious"" and ""noun.""",Claude,2024,2024 Words of the Champions.pdf,Three Bee,Claude,Claude,4,8,6,3,21,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
ramifications,"Complex or unwelcome consequences of an action or event; the results that follow from a particular action, often unintended. Ramifications suggest branching effects that extend beyond immediate results, creating networks of influence and consequence that may be difficult to predict or control.",/ˌræməfəˈkeɪʃənz/,ram-ih-fih-KAY-shunz,"From Latin ""ramificare,"" meaning ""to branch,"" from ""ramus"" (branch) + ""facere"" (to make).",Claude,"Think ""rami"" (branches) + ""fications"" = branching out into consequences.",The policy change had unexpected ___ that affected multiple departments.,Claude,2020; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,6,5,5,4,20,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
rampage,"A period of violent or destructive behavior; to rush about wildly or violently. Rampages involve loss of control and aggressive actions that cause damage or disruption, whether by individuals, groups, or even natural forces like storms.",/ˈræmpeɪdʒ/,RAM-payj,"From Scottish ""ramp,"" meaning ""to storm"" or ""to rage,"" possibly from ""ramp"" (to rear up).",Claude,"Think ""ramp"" + ""age"" = going on a destructive ramp of rage.","The angry crowd went on a ___ through the city center, breaking windows.",Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,6,2,3,3,14,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
ramparts,"Defensive walls of a castle or walled city; broad defensive embankments surrounding a fortification. Ramparts were essential military architecture, providing elevated positions for defenders and protection from attackers, often featuring walkways for guards and weapon emplacements.",/ˈræmpɑːrts/,RAM-parts,"From French ""rempart,"" from ""remparer"" (to fortify), from ""re-"" + ""emparer"" (to seize).",Claude,"Think ""ramp"" + ""parts"" = elevated parts that ramp up for defense.",The medieval castle's ___ provided protection against enemy siege weapons.,Claude,2020,2020 Words_of_the_Champions.pdf,One Bee,Claude,Claude,6,5,3,4,18,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
ramson,"Wild garlic; a European plant with broad leaves and white flowers, used as a culinary herb. Ramson grows in woodlands and has a strong garlic flavor, making it popular in traditional cooking and modern wild food foraging.",/ˈræmsən/,RAM-sun,"From Old English ""hramsan,"" related to ""rams"" (wild garlic).",Claude,"Think ""rams"" + ""on"" = rams would eat this wild garlic plant.",The chef foraged for ___ in the spring woods to make a wild garlic soup.,Claude,2022; 2023; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee,Claude,Claude,8,8,2,4,22,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
ranchero,"A ranch owner or worker; a style of Mexican music and dress; relating to ranch life in Mexico. Ranchero culture represents traditional rural Mexican lifestyle, including distinctive music, clothing, and customs associated with cattle ranching and rural communities.",/rænˈtʃɛroʊ/,ran-CHER-oh,"From Spanish ""ranchero,"" from ""rancho"" (ranch), from ""rancharse"" (to make camp).",Claude,"Think ""ranch"" + ""ero"" (Spanish ending) = one who works on a ranch.",The ___ music filled the cantina with tales of love and life on the range.,Claude,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee,Claude,Claude,4,8,3,4,19,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
rancid,"Having an unpleasant smell or taste due to decomposition, especially of fats or oils; stale and offensive. Rancidity occurs when fats oxidize, creating compounds with strong, unpleasant odors and flavors that indicate food spoilage.",/ˈrænsɪd/,RAN-sid,"From Latin ""rancidus,"" meaning ""stinking"" or ""rank.""",Claude,"Think ""ran"" + ""cid"" = ran away because it smelled bad (rancid).",The ___ butter had been left out too long and was no longer edible.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,8,5,2,4,19,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
ranine,"Relating to the underside of the tongue; pertaining to frogs or the frog family. In medical terminology, ranine refers to structures beneath the tongue, while in zoology, it describes characteristics of amphibians, particularly frogs and their relatives.",/ˈreɪnaɪn/,RAY-nyn,"From Latin ""rana,"" meaning ""frog,"" + suffix ""-ine.""",Claude,"Think ""rain"" + ""ine"" = relating to creatures that love rain (frogs).",The doctor examined the patient's ___ area for signs of inflammation.,Claude,2020; 2021; 2022,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee,Claude,Claude,6,8,2,4,20,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
ranked,"Past tense of rank; arranged in order according to status, quality, or importance; classified in a hierarchy. Ranking provides systematic organization and comparison, whether in academic performance, sports competitions, or organizational structures.",/ræŋkt/,RANKT,"From ""rank"" + past tense ""-ed,"" from Old French ""ranc"" (row, line).",Claude,"Think ""rank"" + ""ed"" = arranged in ranks or order.",The university ___ third in the national survey of educational institutions.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,6,2,3,6,17,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
rankles,"Third person singular of rankle; causes irritation, resentment, or anger; festers like a wound. When something rankles, it creates persistent annoyance or bitterness that continues to cause emotional discomfort over time.",/ˈræŋkəlz/,RANK-ulz,"From Old French ""rancler,"" from ""draoncle"" (festering sore).",Claude,"Think ""rank"" + ""les"" = creates rank/bad feelings that fester.",The unfair criticism still ___ him years after the incident occurred.,Claude,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,6,8,3,6,23,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
ransacked,"Past tense of ransack; searched thoroughly and roughly; plundered or pillaged. Ransacking involves aggressive searching that typically leaves the searched area in disarray, whether by thieves, investigators, or desperate searchers.",/ˈrænsækt/,RAN-sakt,"From Old Norse ""rannsaka,"" meaning ""to search a house,"" from ""rann"" (house) + ""saka"" (to seek).",Claude,"Think ""ran"" + ""sacked"" = ran through and sacked/destroyed everything.","Burglars had ___ the house, leaving drawers open and belongings scattered.",Claude,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee,Claude,Claude,6,5,5,3,19,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
ransom,"A sum of money demanded for the release of a captive; to obtain release by paying demanded money; the act of freeing someone by payment. Ransom represents exchange of money for freedom, appearing in kidnapping, historical prisoner exchanges, and metaphorical contexts.",/ˈrænsəm/,RAN-sum,"From Old French ""raançon,"" from Latin ""redemptio"" (buying back).",Claude,"Think ""ran"" + ""some"" = ran to get some money to free someone.",The kidnappers demanded a million-dollar ___ for the businessman's release.,Claude,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,8,2,2,6,18,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
ranunculus,"A genus of flowering plants in the buttercup family, known for their bright, layered petals and variety of colors; commonly called buttercups. Ranunculus flowers are popular in gardens and floral arrangements due to their full, ruffled appearance and long-lasting blooms.",/rəˈnʌŋkjələs/,ruh-NUN-kyuh-lus,"From Latin ""ranunculus,"" diminutive of ""rana"" (frog), because they often grow in moist places.",Claude,"Think ""ran"" + ""uncle"" + ""us"" = Uncle Ran's colorful garden flowers.",The bride's bouquet featured white ___ mixed with roses and greenery.,Claude,2020; 2021; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,6,8,4,4,22,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
rapidly,"At a fast rate; quickly and speedily; with great haste or velocity. Rapidly describes actions or changes that occur in short time periods, emphasizing the speed and urgency of processes, movements, or developments.",/ˈræpɪdli/,RAP-id-lee,"From ""rapid"" + suffix ""-ly,"" from Latin ""rapidus"" (swift).",Claude,"Think ""rapid"" + ""ly"" = in a rapid, fast manner.",Technology is advancing ___ in the field of artificial intelligence.,Claude,2024,2024 Words of the Champions.pdf,Three Bee,Claude,Claude,8,2,4,4,18,,,2025-01-01,2025-01-01,Batch 144 processing,pending,144
