word,definition,example_sentence,source_difficulty,difficulty_level,difficulty_name,ai_difficulty_level,ai_difficulty_name,phonetic_transparency_score,word_frequency_score,morphology_score,etymology_score,difficulty_calculation_method,part_of_speech,pronunciation_guide,etymology,etymology_source,memory_tips,alternate_spellings,language_origin,definition_source,source_names,source_difficulties,frequency,original_source,source_access_date
lanthanides,"A series of fifteen metallic chemical elements with atomic numbers from 57 (lanthanum) to 71 (lutetium), characterized by similar chemical properties due to their electron configurations and position in the periodic table. Also known as rare earth elements, lanthanides have unique magnetic, optical, and catalytic properties that make them essential for modern technology including computer screens, batteries, magnets, and medical imaging equipment. Despite being called ""rare,"" these elements are actually relatively abundant in Earth's crust but are difficult to separate and purify due to their similar chemical properties. China dominates global lanthanide production, creating strategic concerns about supply security.","The smartphone's advanced display technology relied on several _____ elements to produce bright, accurate colors.",Three Bee,,,,,1.5,3.5,1.5,2.5,4-factor weighted model (overall_score: 2.40),noun,LAN-thuh-niedz (emphasis on first syllable),"From ""lanthanum"" (the first element in the series) + ""-ides,"" from Greek ""lanthanein"" (to be hidden)",Claude,"Think ""lantern-ides"" - elements that help modern lanterns (screens) shine brightly",,Various,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
lapel,"The part of a coat or jacket that folds back on either side of the front opening, typically extending from the collar to the button line and often featuring decorative elements or fabric contrasts. Lapels serve both functional and aesthetic purposes, protecting the chest area while providing a surface for displaying pins, badges, or boutonnieres during formal occasions. Different lapel styles including notched, peaked, and shawl lapels reflect various fashion traditions and levels of formality in men's and women's clothing. The lapel's design and width often indicate the garment's style period and degree of formality.",The businessman wore a small flag pin on his suit jacket's _____ to show his patriotic support.,One Bee,,,,,1.0,2.0,1.0,2.0,4-factor weighted model (overall_score: 1.60),noun,luh-PEL (emphasis on second syllable),"From ""lap"" + diminutive suffix ""-el,"" referring to the fold that laps over the chest",Claude,"Think ""lap-el"" - the part that laps over your chest like a small lap",,Various,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024),2025-08-19
lapidary,"Relating to the cutting, polishing, or engraving of stones and gems; also refers to a person skilled in working with precious and semi-precious stones to create jewelry or decorative objects. Lapidary work requires specialized tools, techniques, and knowledge of stone properties to transform rough minerals into polished gems, carved ornaments, or jewelry components. The craft combines artistic vision with technical skill to reveal the natural beauty hidden within raw stones through careful cutting and polishing. Modern lapidary work includes both traditional hand methods and advanced mechanical equipment for precision cutting and shaping.",The skilled _____ artist spent weeks carefully cutting and polishing the rough sapphire into a brilliant gemstone.,One Bee,,,,,1.0,2.5,1.0,2.5,4-factor weighted model (overall_score: 1.90),"adjective, noun",LAP-uh-der-ee (emphasis on first syllable),"From Latin ""lapidarius,"" from ""lapis"" meaning ""stone""",Claude,"Think ""lap-diary"" - keeping a diary of stones you work on in your lap",,Various,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3,Scripps National Spelling Bee Words of the Champions (2020; 2022; 2023; 2024),2025-08-19
lapidarycachexia,"[COMBINED WORD ERROR] This appears to be ""lapidary"" (stone-cutting craft) incorrectly combined with ""cachexia"" (wasting syndrome). This type of error occurs when PDF text extraction fails to properly separate distinct words appearing close together in original document formatting. These are completely unrelated concepts artificially combined due to technical parsing issues common when processing PDF documents containing educational materials, where formatting irregularities cause adjacent words to merge without proper spacing or punctuation between distinct vocabulary terms.",[ERROR - This combined word should not appear in spelling bee materials],One Bee,,,,,1.5,3.5,2.0,2.0,4-factor weighted model (overall_score: 2.35),error - combined words,[PRONUNCIATION ERROR - COMBINED WORDS],[ETYMOLOGY ERROR - COMBINED WORDS],Claude,"This is a data error - should be separated into ""lapidary"" and ""cachexia""",,Various,Claude,Scripps National Spelling Bee,One Bee,1,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
laptop,"A portable personal computer designed to be easily transported and used in various locations, featuring a hinged design with screen, keyboard, and touchpad integrated into a compact, lightweight package. Laptops revolutionized computing by enabling work and communication from virtually anywhere, supporting business travel, remote work, and educational mobility. Modern laptops offer performance comparable to desktop computers while providing battery power, wireless connectivity, and portability that meets diverse user needs from basic tasks to professional applications. The laptop form factor continues to evolve with ultrabooks, gaming laptops, and 2-in-1 devices that blur the lines between laptops and tablets.",The student carried her _____ computer to the library to work on research projects and online assignments.,One Bee,,,,,1.0,2.0,1.0,2.0,4-factor weighted model (overall_score: 1.60),noun,LAP-top (emphasis on first syllable),"From ""lap"" + ""top,"" describing a computer that sits on top of one's lap",Claude,"Think ""lap-top"" - a computer that sits on top of your lap for portable use",,Various,Claude,Scripps National Spelling Bee,One Bee,1,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
larceny,"The unlawful taking and carrying away of someone else's personal property with the intent to permanently deprive the owner of possession; a legal term for theft that distinguishes between different degrees of stealing based on the value of stolen goods. Grand larceny involves theft of items above a certain monetary threshold and carries more severe penalties, while petit larceny covers theft of lesser-valued items. The charge requires proof of intent to steal rather than merely borrow, and the property must be moved from its original location. Larceny laws vary by jurisdiction but generally represent one of the most common property crimes in legal systems.",The defendant was charged with grand _____ for stealing jewelry valued at over five thousand dollars from the store.,One Bee,,,,,1.0,2.5,1.0,3.0,4-factor weighted model (overall_score: 2.05),noun,LAR-suh-nee (emphasis on first syllable),"From Old French ""larcin,"" from Latin ""latrocinium"" meaning ""robbery"" or ""theft""",Claude,"Think ""large-siny"" - a large sin involving stealing from others",,Various,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
large,"Of considerable size, extent, or intensity; bigger than normal or average in dimensions, scope, or magnitude. The concept of largeness is relative and depends on context, comparison standards, and observer perspective, ranging from physical measurements to abstract qualities like influence or importance. Large can describe tangible objects like buildings or animals, as well as intangible concepts such as ideas, problems, or social movements. Understanding scale and proportion helps determine what constitutes large in different situations, from microscopic to cosmic scales of reference.",The _____ oak tree provided shade for the entire playground during hot summer afternoons.,Three Bee,,,,,1.0,2.0,1.0,3.0,4-factor weighted model (overall_score: 1.90),"adjective, adverb","LARJ (single syllable, rhymes with ""charge"")","From Old French ""large,"" from Latin ""largus"" meaning ""abundant"" or ""generous""",Claude,"Think ""charge"" - something large might charge a lot of space or attention",,Various,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,2,Scripps National Spelling Bee Words of the Champions (2022; 2024; 2025),2025-08-19
largely,"To a great extent; mostly or mainly; in large part or for the most part, indicating that something is true or applies to a significant degree but not necessarily completely. This adverb suggests that while other factors may be involved, the primary influence, cause, or characteristic being described represents the dominant aspect of the situation. Largely implies a substantial majority or predominant influence while acknowledging that exceptions or minor contributions may exist. The word helps express proportional relationships and degrees of causation or influence in complex situations.",The project's success was _____ due to the team's dedication and careful planning throughout the development process.,Three Bee,,,,,1.0,2.0,1.0,2.0,4-factor weighted model (overall_score: 1.60),adverb,LARJ-lee (emphasis on first syllable),"From ""large"" + ""-ly,"" meaning ""in a large manner"" or ""to a large extent""",Claude,"Think ""large-ly"" - in a large way, meaning mostly or mainly",,Various,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
largesses,"Plural of largess; generous gifts or donations, especially those given by wealthy or powerful individuals to demonstrate benevolence, gain favor, or fulfill social obligations. Largesses represent acts of generosity that often involve substantial resources and may serve both charitable and political purposes, helping to establish or maintain social relationships and public reputation. Historical examples include royal patronage of arts and sciences, wealthy individuals founding institutions, or corporate philanthropic initiatives. Modern largesses may include charitable foundations, scholarship programs, or disaster relief contributions that benefit society while enhancing the giver's public image.","The billionaire's _____ included funding for schools, hospitals, and environmental conservation programs worldwide.",One Bee,,,,,1.0,3.0,1.5,2.5,4-factor weighted model (overall_score: 2.15),noun,lar-JES-iz (emphasis on second syllable),"Plural of ""largess,"" from Old French ""largesse,"" from ""large"" meaning ""generous""",Claude,"Think ""large-esses"" - large gifts given by generous people or entities",,Various,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
largest,"Superlative form of large; the biggest in size, extent, or intensity among a group; having the greatest dimensions, magnitude, or scope when compared to others in the same category. The largest represents the extreme end of a size or scale comparison, indicating maximum measurement within a defined set or context. This designation requires clear criteria for measurement and comparison, whether referring to physical dimensions, numerical quantities, or abstract qualities like importance or influence. Understanding what constitutes largest depends on the specific attributes being measured and the boundaries of the comparison group.","The blue whale is the _____ animal ever known to have lived on Earth, reaching lengths of up to 100 feet.",One Bee,,,,,1.0,2.0,1.0,2.5,4-factor weighted model (overall_score: 1.75),adjective,LAR-jist (emphasis on first syllable),"Superlative form of ""large,"" from Old French ""large""",Claude,"Think ""large-est"" - the most large among all things being compared",,Various,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
larkspur,"A flowering plant in the buttercup family (genus Delphinium) characterized by tall spikes of colorful flowers with distinctive spurs projecting from the back of each bloom. Larkspurs are popular garden plants valued for their dramatic vertical flower displays in shades of blue, purple, pink, and white that attract bees, butterflies, and hummingbirds. These plants prefer cool weather and rich, well-drained soil, making them excellent choices for cottage gardens and perennial borders. However, all parts of larkspur plants are toxic to humans and livestock, containing alkaloids that can cause serious poisoning if ingested.",The cottage garden's tall _____ spikes created a stunning blue backdrop for the lower-growing perennial flowers.,Two Bee,,,,,1.0,2.5,1.0,2.0,4-factor weighted model (overall_score: 1.75),noun,LARK-sper (emphasis on first syllable),From the resemblance of the flower's spur to a lark's hind claw or spur,Claude,"Think ""lark-spur"" - a flower with a spur like a lark bird's claw",,Various,Claude,Scripps National Spelling Bee,Two Bee,1,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
larnax,"An ancient Greek or Roman funerary container, typically made of stone, clay, or wood, used to hold cremated remains or burial goods; a type of sarcophagus or ossuary that preserved the deceased's remains and valuable items for the afterlife. Larnakes (plural) were often decorated with painted scenes, inscriptions, or relief carvings that reflected the deceased's social status, religious beliefs, or family history. These burial containers provide valuable archaeological evidence about ancient funeral practices, artistic traditions, and social hierarchies. The style and contents of larnakes help archaeologists understand ancient attitudes toward death, afterlife beliefs, and cultural values.",The archaeologist carefully excavated the painted _____ containing ancient burial goods and cremated remains from the Greek tomb.,Three Bee,,,,,1.0,2.0,1.0,2.5,4-factor weighted model (overall_score: 1.75),noun,LAR-naks (emphasis on first syllable),"From Greek ""larnax,"" meaning ""chest"" or ""coffer,"" used specifically for burial containers",Claude,"Think ""learn-ax"" - learning about ancient people through their burial chests",,Various,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2024; 2025),2025-08-19
laryngitis,"Inflammation of the larynx (voice box) that causes hoarseness, voice loss, or throat pain, typically resulting from viral infections, vocal strain, or irritant exposure. The condition affects the vocal cords and surrounding tissues, leading to swelling that interferes with normal voice production and may cause complete voice loss in severe cases. Acute laryngitis usually resolves within a few days to weeks with rest and proper care, while chronic laryngitis may indicate underlying conditions requiring medical attention. Treatment focuses on voice rest, hydration, and addressing underlying causes such as infection or acid reflux.",The singer developed _____ from overuse during the concert tour and had to cancel several performances to rest her voice.,One Bee,,,,,1.0,3.0,1.5,2.5,4-factor weighted model (overall_score: 2.15),noun,lar-in-JIE-tis (emphasis on third syllable),"From Greek ""larynx"" (voice box) + ""-itis"" (inflammation)",Claude,"Think ""larynx-itis"" - inflammation of the larynx that affects your voice",,Various,Claude,Scripps National Spelling Bee,One Bee,1,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
lascaux,"A cave system in southwestern France famous for its Paleolithic cave paintings dating back approximately 15,000-17,000 years, representing some of the finest examples of prehistoric art ever discovered. The Lascaux caves contain over 600 painted animals including horses, deer, aurochs, bison, and birds, created by Cro-Magnon people using natural pigments and sophisticated artistic techniques. These paintings provide invaluable insights into prehistoric human culture, artistic expression, and the relationship between early humans and their environment. The original caves are now closed to protect the artwork, but detailed replicas allow visitors to experience these remarkable ancient masterpieces.",Art historians study the _____ cave paintings to understand the sophisticated artistic abilities of prehistoric humans.,One Bee,,,,,1.0,2.5,1.0,2.5,4-factor weighted model (overall_score: 1.90),noun (proper),las-KOH (emphasis on second syllable),"From the French place name ""Lascaux,"" where the cave system is located",Claude,"Think ""last-cow"" - the last cave with ancient cow paintings from prehistoric times",,Various,Claude,Scripps National Spelling Bee,One Bee,1,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
laser,"A device that produces an intense, narrow beam of light through the stimulated emission of electromagnetic radiation, creating coherent light waves that can be precisely controlled and focused for various applications. LASER stands for Light Amplification by Stimulated Emission of Radiation, representing a technology that revolutionized fields including medicine, manufacturing, communications, and scientific research. Lasers work by exciting atoms or molecules to emit photons in a coordinated manner, producing light that maintains consistent wavelength, phase, and direction. Applications range from simple laser pointers to complex surgical procedures, industrial cutting, and fiber optic communications.",The surgeon used a precision _____ to remove the tumor while minimizing damage to surrounding healthy tissue.,One Bee,,,,,1.0,1.5,1.0,2.0,4-factor weighted model (overall_score: 1.45),"noun, verb",LAY-zer (emphasis on first syllable),"Acronym from ""Light Amplification by Stimulated Emission of Radiation""",Claude,"Think ""lay-zer"" - laying down precise beams of light with zero scatter",,Various,Claude,Scripps National Spelling Bee,One Bee,1,Scripps National Spelling Bee Words of the Champions (2020; 2021),2025-08-19
lassitude,"A state of physical or mental weariness; lack of energy or motivation characterized by tiredness, listlessness, and disinclination to exert effort. Lassitude can result from various factors including illness, stress, depression, poor sleep, or prolonged physical or mental demands that deplete energy reserves. This condition goes beyond simple fatigue to include emotional apathy and reduced interest in activities that normally provide satisfaction or engagement. While temporary lassitude is normal after intense activity or during recovery from illness, persistent lassitude may indicate underlying health issues requiring medical attention.","After months of working overtime, she experienced a deep _____ that made even simple daily tasks feel overwhelming.",One Bee,,,,,1.0,3.0,1.5,2.5,4-factor weighted model (overall_score: 2.15),noun,LAS-uh-tood (emphasis on first syllable),"From Latin ""lassitudo,"" from ""lassus"" meaning ""weary"" or ""tired""",Claude,"Think ""lazy-attitude"" - an attitude of being lazy and tired",,Various,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
lasso,"A long rope with a running noose at one end, used especially by cowboys and ranchers for catching cattle and horses; also refers to the act of catching something with such a rope. The lasso represents an essential tool in livestock management and western culture, requiring skill and practice to throw accurately and secure animals effectively. Traditional lassos are made from braided leather or rope materials that provide the right combination of flexibility and strength. The technique involves swinging the looped rope overhead and throwing it to encircle the target, then quickly tightening the noose to secure the catch.",The skilled cowboy could _____ a runaway calf from horseback with remarkable accuracy and speed.,Three Bee,,,,,1.0,2.0,1.0,2.5,4-factor weighted model (overall_score: 1.75),"noun, verb",las-OO or LAS-oh (emphasis varies by region),"From Spanish ""lazo,"" from Latin ""laqueus"" meaning ""snare"" or ""noose""",Claude,"Think ""lass-oh"" - a cowboy saying ""oh"" when he lassos a young animal (lass)",,Various,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
