word,definition,example_sentence,source_difficulty,difficulty_level,difficulty_name,ai_difficulty_level,ai_difficulty_name,phonetic_transparency_score,word_frequency_score,morphology_score,etymology_score,difficulty_calculation_method,part_of_speech,pronunciation_guide,etymology,etymology_source,memory_tips,alternate_spellings,language_origin,definition_source,source_names,source_difficulties,frequency,original_source,source_access_date
destitution,Poverty so extreme that one lacks the basic necessities of life.,The family lived in complete _____ after losing their home.,Three Bee,,,,,3.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.11),noun,des-tih-TOO-shuhn (emphasis on third syllable),"From Latin ""destitutio"", from ""destituere"" meaning ""to abandon, forsake""",Claude,"Think ""de-stitution"" - lacking allstitution (constitution/resources)","extreme poverty, penury",Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
desuetude,A state of disuse; the condition of not being used.,The old law had fallen into _____ and was no longer enforced.,Three Bee,,,,,2.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.56),noun,DES-wi-tood (emphasis on first syllable),"From Latin ""desuetudo"", from ""desuescere"" meaning ""to become unaccustomed""",Claude,"Think ""de-suet-ude"" - lacking suet (substance), fallen into disuse","disuse, obsolescence",Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
desultorily,In a way that lacks purpose or enthusiasm; halfheartedly; jumping from one thing to another.,"He worked _____ on the project, never showing real commitment.",One Bee,,,,,2.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 2.81),adverb,dih-SUHL-tuh-ruh-lee (emphasis on second syllable),"From ""desultory"" (from Latin ""desultorius"") + ""-ly""",Claude,"Think ""de-sultry-ly"" - lacking the heat of enthusiasm","halfheartedly, aimlessly",Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024)",2025-08-19
detail,"An individual feature, fact, or item; to describe or give an account of something fully.",She explained every _____ of the plan to the team.,Three Bee,,,,,2.0,1.0,2.0,2.3,4-factor weighted model (overall_score: 1.81),"noun, verb",dih-TAYL or DEE-tayl (emphasis varies),"From French ""détail"", from ""détailler"" meaning ""to cut up""",Claude,"Think ""de-tail"" - the tail end of information","particular, specifics",French,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,1.0,"Scripps National Spelling Bee Words of the Champions (2022, 2025)",2025-08-19
detect,To discover or identify the presence or existence of something.,The scientists used special equipment to _____ the presence of the gas.,Two Bee,,,,,4.0,1.0,2.0,2.3,4-factor weighted model (overall_score: 2.41),verb,dih-TEKT (emphasis on second syllable),"From Latin ""detectus"", past participle of ""detegere"" meaning ""to uncover""",Claude,"Think ""de-tect"" - to uncover or find something hidden","discover, identify",Latin,Claude,Scripps National Spelling Bee,Two Bee,1.0,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
detention,The action of detaining someone or being detained; confinement as punishment.,The student received _____ for disrupting class.,One Bee,,,,,3.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.11),noun,dih-TEN-shuhn (emphasis on second syllable),"From Latin ""detentio"", from ""detinere"" meaning ""to hold back""",Claude,"Think ""de-tension"" - being held under tension","confinement, custody",Latin,Claude,Scripps National Spelling Bee,One Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021)",2025-08-19
detergent,"A cleansing agent, especially a synthetic substitute for soap.",She added _____ to the washing machine before starting the cycle.,One Bee,,,,,2.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.56),"noun, adjective",dih-TUR-juhnt (emphasis on second syllable),"From Latin ""detergens"", present participle of ""detergere"" meaning ""to wipe away""",Claude,"Think ""de-tergent"" - something that wipes away (de-terges) dirt","cleanser, soap",Latin,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
deters,Third person singular of deter; discourages or prevents someone from doing something.,The high fence _____ most people from entering the property.,One Bee,,,,,2.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.31),verb,dih-TURZ (emphasis on second syllable),"From ""deter"" (from Latin ""deterrere"") + ""-s""",Claude,"Think ""de-terrs"" - scares away like a deterrent","discourages, prevents",Latin,Claude,Scripps National Spelling Bee,One Bee,3.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
detour,A long or roundabout route taken to avoid something or to visit somewhere.,They had to take a _____ because of road construction.,Two Bee,,,,,2.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.31),"noun, verb",DEE-toor (emphasis on first syllable),"From French ""détour"", from ""détourner"" meaning ""to turn aside""",Claude,"Think ""de-tour"" - turning away from the main tour route","diversion, bypass",French,Claude,Scripps National Spelling Bee,Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
detractors,People who criticize or disparage someone or something.,"Despite his _____, the artist continued to pursue his vision.",Three Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),noun (plural),dih-TRAK-terz (emphasis on second syllable),"From ""detract"" (from Latin ""detrahere"") + ""-or"" + ""-s""",Claude,"Think ""de-tractors"" - people who subtract (detract) from your reputation","critics, disparagers",Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
detritus,Waste or debris of any kind; matter produced by erosion.,The beach was covered with _____ washed up by the storm.,One Bee,,,,,2.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.56),noun,dih-TRAHY-tuhs (emphasis on second syllable),"From Latin ""detritus"", past participle of ""deterere"" meaning ""to wear away""",Claude,"Think ""de-tritus"" - debris that has been worn away","debris, waste",Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
deuterium,A heavy isotope of hydrogen with one proton and one neutron in its nucleus.,_____ is used in nuclear fusion reactions.,One Bee,,,,,2.0,4.0,2.0,3.3,4-factor weighted model (overall_score: 2.76),noun,doo-TEER-ee-uhm (emphasis on second syllable),"From Greek ""deuteros"" meaning ""second"" + ""-ium""",Claude,"Think ""deuter-ium"" - the second (deuter) form of hydrogen",heavy hydrogen,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024)",2025-08-19
devanagari,"A script used for writing Hindi, Sanskrit, and several other Indian languages.",Hindi is written using the _____ script.,Three Bee,,,,,1.0,4.0,2.0,4.0,4-factor weighted model (overall_score: 2.60),noun,day-vuh-NAH-guh-ree (emphasis on third syllable),"From Sanskrit ""devanagari"", from ""deva"" (divine) + ""nagari"" (city script)",Claude,"Think ""deva-nagari"" - divine (deva) city (nagari) script",Devanagari script,Sanskrit,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2022, 2023, 2024, 2025)",2025-08-19
devastavit,"In law, a waste of assets by an executor or administrator of an estate.",The court found the executor guilty of _____ for squandering the inheritance.,One Bee,,,,,2.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.56),noun,dev-uh-STAY-vit (emphasis on third syllable),"From Latin ""devastavit"" meaning ""he has wasted""",Claude,"Think ""devasta-vit"" - devastation of vital assets",waste of assets,Latin,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023)",2025-08-19
develop,"To grow or cause to grow and become more mature, advanced, or elaborate.",The company plans to _____ new software this year.,One Bee,,,,,2.0,1.0,2.0,2.3,4-factor weighted model (overall_score: 1.81),verb,dih-VEL-uhp (emphasis on second syllable),"From French ""développer"", from ""des-"" (reverse) + ""veloper"" (to wrap)",Claude,"Think ""de-velop"" - to unwrap (develop) something from its covering","grow, advance",French,Claude,Scripps National Spelling Bee,One Bee; Two Bee,1.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022)",2025-08-19
developed,Having grown or been brought to a more advanced or elaborate form.,The _____ countries have better healthcare systems.,Three Bee,,,,,2.0,1.0,3.0,2.3,4-factor weighted model (overall_score: 2.06),"adjective, verb (past tense)",dih-VEL-uhpt (emphasis on second syllable),"From ""develop"" (from French ""développer"") + ""-ed""",Claude,"Think ""de-veloped"" - unwrapped and fully formed","advanced, mature",French,Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
developer,"A person or company that develops something, especially software or real estate.",The software _____ fixed the bug in the latest update.,One Bee,,,,,2.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 2.81),noun,dih-VEL-uh-per (emphasis on second syllable),"From ""develop"" (from French ""développer"") + ""-er""",Claude,"Think ""de-veloper"" - one who unwraps and creates things","creator, builder",French,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022)",2025-08-19
deviation,The action of departing from an established course; a departure from accepted standards.,Any _____ from the flight plan must be reported to air traffic control.,Two Bee,,,,,3.0,4.0,3.0,2.6,4-factor weighted model (overall_score: 3.17),noun,dee-vee-AY-shuhn (emphasis on third syllable),"From Latin ""deviatio"", from ""deviare"" meaning ""to turn aside from the way""",Claude,"Think ""de-via-tion"" - turning away from the via (way)","departure, divergence",Latin,Claude,Scripps National Spelling Bee,Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
devious,Showing a skillful use of underhanded tactics; deceitful and cunning.,His _____ plan to embezzle money was eventually discovered.,Two Bee,,,,,1.0,3.0,2.0,2.6,4-factor weighted model (overall_score: 2.07),adjective,DEE-vee-uhs (emphasis on first syllable),"From Latin ""devius"", from ""de-"" + ""via"" meaning ""away from the road""",Claude,"Think ""de-vious"" - going away from the virtuous path","cunning, deceitful",Latin,Claude,Scripps National Spelling Bee,Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
devo,Short for devotional; informal term for religious devotion or a devout person.,The morning _____ included prayer and Bible study.,Three Bee,,,,,1.0,2.0,1.0,4.0,4-factor weighted model (overall_score: 1.85),noun (informal),DEE-voh (emphasis on first syllable),"Shortened form of ""devotional"" or ""devout""",Claude,"Think ""dev-o"" - short for devotional",devotional (full form),English (shortened form),Claude,Scripps National Spelling Bee,Three Bee; Two Bee,2.0,"Scripps National Spelling Bee Words of the Champions (2022, 2023, 2024, 2025)",2025-08-19
devoid,Entirely lacking or free from; completely without.,The landscape was _____ of any vegetation.,One Bee,,,,,1.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.01),adjective,dih-VOID (emphasis on second syllable),"From Old French ""desvoidier"", from ""des-"" + ""voidier"" meaning ""to empty""",Claude,"Think ""de-void"" - made void or empty of something","lacking, without",Old French,Claude,Scripps National Spelling Bee,One Bee,3.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
devotion,"Love, loyalty, or enthusiasm for a person, activity, or cause.",Her _____ to her family was evident in everything she did.,Three Bee,,,,,3.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.86),noun,dih-VOH-shuhn (emphasis on second syllable),"From Latin ""devotio"", from ""devovere"" meaning ""to dedicate""",Claude,"Think ""de-votion"" - dedicated emotion or feeling","dedication, loyalty",Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
devoured,Ate hungrily or quickly; consumed eagerly.,He _____ the entire pizza in minutes.,Two Bee,,,,,1.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 2.51),verb (past tense),dih-VOWRD (emphasis on second syllable),"From ""devour"" (from Latin ""devorare"") + ""-ed""",Claude,"Think ""de-voured"" - poured down the throat completely","consumed, gobbled",Latin,Claude,Scripps National Spelling Bee,Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
devout,Having or showing deep religious feeling or commitment; totally committed to a cause.,The _____ believer attended services every day.,One Bee,,,,,2.0,3.0,2.0,2.6,4-factor weighted model (overall_score: 2.37),adjective,dih-VOWT (emphasis on second syllable),"From Old French ""devot"", from Latin ""devotus"" meaning ""devoted""",Claude,"Think ""de-vout"" - deeply committed and vocal about beliefs","pious, religious",Latin via Old French,Claude,Scripps National Spelling Bee,One Bee,3.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
dghaisa,"A traditional Maltese boat with a high prow and stern, used for fishing and transportation.",The colorful _____ bobbed in the harbor at Valletta.,Three Bee,,,,,3.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.70),noun,GAHY-sah (emphasis on first syllable),"From Maltese ""dgħajsa"", related to Arabic boat terminology",Claude,"Think ""gai-sa"" - a gay (cheerful) sailing vessel",Maltese boat,"Maltese, Arabic influence",Claude,Scripps National Spelling Bee,Three Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
dhole,"A wild dog native to Asia, also known as the Asian wild dog, with reddish fur and a black tail.",The pack of _____ hunted together across the Asian grasslands.,One Bee,,,,,2.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.40),noun,DOHL (emphasis on first syllable),"From Hindi ""dhol"" or a related Indian language",Claude,"Think ""d-hole"" - a dog that lives in holes or dens",Asian wild dog,Hindi or related Indian language,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
dhurrie,"A flat-woven rug from India, typically made of cotton or wool with geometric patterns.",The colorful _____ added warmth to the wooden floor.,One Bee,,,,,2.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.40),noun,DUR-ee (emphasis on first syllable),"From Hindi ""dari"", meaning ""rug"" or ""carpet""",Claude,"Think ""dur-rie"" - a durable rug from India","durrie, dari",Hindi,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
diablo,Spanish for devil; used in English to refer to something devilish or evil.,The mountain was named Monte _____ for its treacherous terrain.,Three Bee,,,,,2.0,3.0,1.0,2.6,4-factor weighted model (overall_score: 2.12),noun,dee-AH-bloh (emphasis on second syllable),"From Spanish ""diablo"", from Latin ""diabolus"" meaning ""devil""",Claude,"Think ""di-ablo"" - the devil in Spanish",devil (English),Spanish via Latin,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
diacritic,A mark added to a letter to indicate a particular pronunciation; an accent mark.,"The _____ mark over the ""e"" changes the pronunciation of the word.",One Bee,,,,,4.0,4.0,2.0,3.3,4-factor weighted model (overall_score: 3.36),"noun, adjective",dahy-uh-KRIT-ik (emphasis on third syllable),"From Greek ""diakritikos"" meaning ""distinguishing""",Claude,"Think ""dia-critic"" - a mark that critically distinguishes sounds",accent mark,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2021, 2022, 2023, 2024, 2025)",2025-08-19
diadem,A crown or headband worn as a symbol of sovereignty; a jeweled ornament for the head.,The queen wore a golden _____ encrusted with precious gems.,One Bee,,,,,1.0,3.0,1.0,3.3,4-factor weighted model (overall_score: 1.96),noun,DAHY-uh-dem (emphasis on first syllable),"From Greek ""diadema"", from ""diadein"" meaning ""to bind around""",Claude,"Think ""dia-dem"" - a diamond (dia) crown for a dame","crown, tiara",Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
dialect,A particular form of a language specific to a region or social group.,The southern _____ had distinctive pronunciations and vocabulary.,One Bee,,,,,4.0,3.0,1.0,3.3,4-factor weighted model (overall_score: 2.86),noun,DAHY-uh-lekt (emphasis on first syllable),"From Greek ""dialektos"", from ""dialegesthai"" meaning ""to converse""",Claude,"Think ""dia-lect"" - different way of speaking that people select","regional language, vernacular",Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2021, 2022, 2023, 2024, 2025)",2025-08-19
dialogue,A conversation between two or more people; an exchange of ideas or opinions.,The _____ between the characters revealed their true motivations.,Three Bee,,,,,2.0,4.0,1.0,3.6,4-factor weighted model (overall_score: 2.57),"noun, verb",DAHY-uh-log (emphasis on first syllable),"From Greek ""dialogos"", from ""dia"" (through) + ""logos"" (speech)",Claude,"Think ""dia-logue"" - speech (logue) going through (dia) people","dialog, conversation",Greek,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
dialysis,A medical procedure to remove waste products from the blood when the kidneys cannot.,The patient underwent _____ three times a week at the clinic.,One Bee,,,,,2.0,4.0,1.0,3.3,4-factor weighted model (overall_score: 2.51),noun,dahy-AL-uh-sis (emphasis on second syllable),"From Greek ""dialysis"", from ""dialyein"" meaning ""to dissolve apart""",Claude,"Think ""dia-lysis"" - dissolving (lysis) things apart (dia)",blood filtering,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
diamanté,Fabric decorated with sequins or artificial gems; having a sparkling appearance.,Her _____ dress sparkled under the stage lights.,One Bee,,,,,2.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.31),"noun, adjective",dee-uh-MAN-tay (emphasis on third syllable),"From French ""diamanté"", past participle of ""diamanter"" meaning ""to set with diamonds""",Claude,"Think ""diamond-té"" - decorated like diamonds","sequined, sparkly",French,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
diamond,A precious stone consisting of pure carbon; a shape with four equal sides forming two acute and two obtuse angles.,The engagement ring featured a brilliant-cut _____.,Three Bee,,,,,1.0,1.0,1.0,2.6,4-factor weighted model (overall_score: 1.32),noun,DAHY-muhnd (emphasis on first syllable),"From Old French ""diamant"", from Latin ""adamantem"" meaning ""hardest metal""",Claude,"Think ""die-mond"" - the hardest precious stone that lasts forever","gem, precious stone",Latin via Old French,Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
diana,"In Roman mythology, the goddess of the hunt and the moon; a female given name.",_____ was known as the huntress goddess in Roman mythology.,One Bee,,,,,1.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 1.76),noun (proper noun),dahy-AN-uh (emphasis on second syllable),"From Latin ""Diana"", possibly related to ""divus"" meaning ""divine""",Claude,"Think ""Di-ana"" - the divine goddess of hunting",goddess name,Latin,Claude,Scripps National Spelling Bee,One Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023)",2025-08-19
dianthus,"A genus of flowering plants including carnations and pinks, known for their fragrant flowers.",The garden was filled with colorful _____ blooms.,One Bee,,,,,2.0,4.0,1.0,3.3,4-factor weighted model (overall_score: 2.51),noun,dahy-AN-thuhs (emphasis on second syllable),"From Greek ""dianthus"", from ""dios"" (Zeus/divine) + ""anthos"" (flower)",Claude,"Think ""di-anthus"" - divine (di) flower (anthus)","carnation, pink flower",Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2021, 2022, 2023, 2024, 2025)",2025-08-19
diapason,"The entire range of musical notes; a standard of pitch; a rich, deep sound.","The organ's _____ filled the cathedral with rich, resonant tones.",One Bee,,,,,1.0,4.0,1.0,3.6,4-factor weighted model (overall_score: 2.27),noun,dahy-uh-PAY-zuhn (emphasis on third syllable),"From Greek ""dia pason"" meaning ""through all (notes)""",Claude,"Think ""dia-pason"" - through (dia) all the musical passages","musical range, octave",Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2021, 2022, 2023, 2024, 2025)",2025-08-19
diaphanous,"Light, delicate, and translucent; allowing light to show through.",The _____ curtains allowed soft light to filter into the room.,One Bee,,,,,3.0,4.0,2.0,3.6,4-factor weighted model (overall_score: 3.12),adjective,dahy-AF-uh-nuhs (emphasis on second syllable),"From Greek ""diaphanes"", from ""dia"" (through) + ""phainein"" (to show)",Claude,"Think ""dia-phanous"" - showing (phanous) through (dia)","translucent, sheer",Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
diaphoresis,"Profuse sweating, especially as a symptom of disease or a side effect of drugs.",The patient experienced _____ as a side effect of the medication.,One Bee,,,,,3.0,4.0,1.0,3.6,4-factor weighted model (overall_score: 2.87),noun,dahy-af-uh-REE-sis (emphasis on fourth syllable),"From Greek ""diaphoresis"", from ""diaphorein"" meaning ""to carry through""",Claude,"Think ""dia-phor-esis"" - carrying (phor) moisture through (dia) the skin",excessive sweating,Greek,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
