word,definition,pronunciation,pronunciation_respelling,etymology,etymology_source,memory_tip,example_sentence,example_sentence_source,years,source_files,source_difficulties,definition_source,pronunciation_source,phonetic_transparency_score,word_frequency_score,morphological_complexity_score,etymology_complexity_score,total_difficulty_score,assigned_difficulty,audio_file_path,created_at,updated_at,notes,review_status,batch_number
potato,An edible tuber from a plant native to South America.,/pəˈteɪtoʊ/,puh-TAY-toh,"From Spanish ""patata,"" from Taíno ""batata"" (sweet potato).",Claude,"Think of the simple, earthy vegetable - ""po-ta-to"" sounds like its shape.",The Irish ___ famine of the 1840s caused massive emigration to America.,Claude,2020; 2021; 2022,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee,Claude,Claude,8,2,2,4,16,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
potatoes,Plural of potato; multiple edible tubers.,/pəˈteɪtoʊz/,puh-TAY-tohz,"Plural form of ""potato,"" from Spanish ""patata.""",Claude,"Simple plural - just add ""es"" to potato.",The farmer harvested bushels of ___ from the fertile field.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,8,8,3,4,23,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
potentate,A monarch or ruler with great power; a person of great authority.,/ˈpoʊtənteɪt/,POH-ten-tayt,"From Latin ""potentatus,"" from ""potens"" (powerful).",Claude,"Think ""potent"" (powerful) + ""ate"" = powerful ruler.",The oriental ___ ruled his empire with absolute authority.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,8,8,4,4,24,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
potentatepotoroo,"[COMBINED WORD ERROR] This appears to be ""potentate"" + ""potoroo"" incorrectly joined. Should be separated into two distinct words.",[ERROR - COMBINED WORDS],[ERROR - COMBINED WORDS],"[ERROR - COMBINED WORDS] This combines ""potentate"" (Latin: powerful ruler) with ""potoroo"" (Australian: rat-kangaroo).",Claude,"[ERROR] This should be split into ""potentate"" (powerful ruler) and ""potoroo"" (small kangaroo).","[ERROR] This combined word should be corrected to separate ""potentate"" and ""potoroo.""",Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,6,8,4,4,22,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
potential,Having or showing the capacity to develop into something in the future.,/pəˈtenʃəl/,puh-TEN-shul,"From Latin ""potentialis,"" from ""potentia"" (power).",Claude,"Think ""potent"" (powerful) + ""ial"" = having the power to become.",The young athlete showed great ___ for Olympic competition.,Claude,2023,2023_Words_of_the_Champions.pdf,Two Bee,Claude,Claude,8,2,4,4,18,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
pothos,"A popular houseplant with heart-shaped leaves, native to tropical regions.",/ˈpoʊθɒs/,POH-thos,"From Greek ""pothos"" meaning ""longing, desire"" (the plant seems to reach for light).",Claude,"Think of the plant ""reaching"" or having ""pothos"" (longing) for light.",The trailing ___ vine cascaded beautifully from the hanging planter.,Claude,2022; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee,Claude,Claude,6,8,2,4,20,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
pothospolysyllabic,"[COMBINED WORD ERROR] This appears to be ""pothos"" + ""polysyllabic"" incorrectly joined. Should be separated into two distinct words.",[ERROR - COMBINED WORDS],[ERROR - COMBINED WORDS],"[ERROR - COMBINED WORDS] This combines ""pothos"" (Greek: longing plant) with ""polysyllabic"" (Greek: many syllables).",Claude,"[ERROR] This should be split into ""pothos"" (houseplant) and ""polysyllabic"" (having many syllables).","[ERROR] This combined word should be corrected to separate ""pothos"" and ""polysyllabic.""",Claude,2023,2023_Words_of_the_Champions.pdf,Two Bee,Claude,Claude,4,8,5,4,21,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
potion,"A liquid mixture, especially one that is medicinal, magical, or poisonous.",/ˈpoʊʃən/,POH-shun,"From Latin ""potio,"" from ""potare"" (to drink).",Claude,"Think ""po"" (drink) + ""tion"" = something to drink (often magical).",The witch brewed a magical ___ in her bubbling cauldron.,Claude,2023,2023_Words_of_the_Champions.pdf,Two Bee,Claude,Claude,8,8,3,4,23,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
potoroo,"A small marsupial resembling a rat-kangaroo, native to Australia.",/ˌpɒtəˈruː/,pot-uh-ROO,"From an Australian Aboriginal language, likely Dharug.",Claude,"Think ""pot"" + ""roo"" (like kangaroo) = small pot-sized kangaroo.",The endangered ___ is one of Australia's smallest kangaroo relatives.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,6,8,3,3,20,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
potpourri,A mixture of dried petals and spices for fragrance; a miscellaneous mixture.,/ˌpoʊpʊˈriː/,poh-puh-REE,"From French ""pot-pourri,"" literally ""rotten pot"" (referring to fermented mixture).",Claude,"Think ""pot"" + ""pourri"" (French for rotten) = mixed pot of dried flowers.",The ___ of rose petals and cinnamon filled the room with pleasant fragrance.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,4,8,4,4,20,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
pottery,"Clay articles, especially vessels, shaped and fired; the craft of making such articles.",/ˈpɒtəri/,POT-ur-ee,"From ""potter"" + suffix ""-y,"" from ""pot"" (vessel).",Claude,"Think ""pot"" + ""tery"" = the art of making pots.",Ancient ___ fragments help archaeologists understand past civilizations.,Claude,2023,2023_Words_of_the_Champions.pdf,Two Bee,Claude,Claude,4,5,3,3,15,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
potwalloper,"Historically, a person qualified to vote by virtue of having a fireplace (able to boil a pot).",/ˈpɒtwɒləpər/,POT-wol-uh-pur,"From ""pot"" + ""wallop"" (boil vigorously), referring to one who could boil a pot.",Claude,"Think ""pot"" + ""walloper"" (one who wallops/boils) = pot boiler/voter.","In old England, a ___ gained voting rights simply by owning a hearth.",Claude,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,4,8,4,3,19,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
pouched,Having a pouch or pouches; bag-like.,/paʊtʃt/,POWTCHT,"From ""pouch"" + suffix ""-ed,"" from Old French ""poche"" (bag).",Claude,"Think of a kangaroo - ""pouched"" like having a pouch.",Marsupials are ___ mammals that carry their young in abdominal pouches.,Claude,2024,2024 Words of the Champions.pdf,Three Bee,Claude,Claude,8,8,2,4,22,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
poudre,"French word for powder; used in some English contexts, especially cosmetics.",/puːdr/,POOD-ruh,"From French ""poudre,"" from Latin ""pulvis"" (dust, powder).",Claude,"Think ""powder"" but with French pronunciation - ""poudre.""",The vintage cosmetics included rouge and face ___.,Claude,2023; 2024; 2025,2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee,Claude,Claude,8,8,1,6,23,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
poultice,"A soft, moist mass applied to the skin to relieve soreness and inflammation.",/ˈpoʊltɪs/,POHL-tis,"From Latin ""puls"" (thick porridge), referring to the paste-like consistency.",Claude,"Think ""pulp"" + ""tice"" = pulpy medicine applied to skin.",The herbalist prepared a clay ___ to draw out the infection.,Claude,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee,Claude,Claude,8,8,2,4,22,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
pour,To flow or cause to flow from a container; to rain heavily.,/pɔːr/,POR,"From Middle English ""pouren,"" of uncertain origin.",Claude,"Simple word - sounds like what it means, liquid flowing.",Please ___ the tea slowly to avoid spilling.,Claude,2024,2024 Words of the Champions.pdf,Three Bee,Claude,Claude,8,2,1,3,14,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
powder,"Fine, dry particles; to sprinkle with powder.",/ˈpaʊdər/,POW-dur,"From Old French ""poudre,"" from Latin ""pulvis"" (dust).",Claude,"Think ""pow"" (explosion) + ""der"" = explosive powder.",She applied ___ to her face before the stage performance.,Claude,2020,2020 Words_of_the_Champions.pdf,One Bee,Claude,Claude,8,5,2,6,21,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
power,"The ability to do work or cause change; strength, energy, or force.",/ˈpaʊər/,POW-ur,"From Old French ""povoir,"" from Latin ""potere"" (to be able).",Claude,"Think ""POW!"" - the sound of power/force.",The storm knocked out electrical ___ throughout the city.,Claude,2022; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee,Claude,Claude,8,2,2,6,18,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
powers,"Plural of power; abilities, authorities, or forces.",/ˈpaʊərz/,POW-urz,"Plural of ""power,"" from Old French ""povoir.""",Claude,Think of superpowers - multiple abilities.,The constitution clearly defines the ___ of each branch of government.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,8,8,2,4,22,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
powwow,A Native American gathering; any meeting or conference.,/ˈpaʊwaʊ/,POW-wow,"From Narragansett ""powwaw"" (medicine man, ceremony).",Claude,"Think ""pow"" + ""wow"" = exciting gathering that makes you say ""wow!""","The annual ___ featured traditional dancing, singing, and storytelling.",Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,6,8,2,3,19,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
practise,"British spelling of ""practice"" as a verb; to do repeatedly to improve skill.",/ˈpræktɪs/,PRAK-tis,"From Latin ""practicare,"" from Greek ""praktikos"" (concerned with action).",Claude,"British spelling ends in ""ise"" like ""exercise"" - both are actions.",She would ___ piano scales every morning before school.,Claude,2024,2024 Words of the Champions.pdf,Three Bee,Claude,Claude,8,8,2,6,24,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
praise,To express approval or admiration; commendation.,/preɪz/,PRAYZ,"From Old French ""preisier,"" from Latin ""pretiare"" (to value).",Claude,"Think ""praise"" rhymes with ""raise"" - you raise someone's spirits.",The teacher offered sincere ___ for the student's hard work.,Claude,2021; 2022; 2023; 2024; 2025,2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,2,1,6,17,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
prajna,"In Buddhism, transcendent wisdom or insight into the nature of reality.",/ˈprɑːdʒnə/,PRAH-jnuh,"From Sanskrit ""prajñā,"" from ""pra"" (forth) + ""jñā"" (to know).",Claude,"Think ""pra"" (before) + ""jna"" (know) = knowing that comes before understanding.",Buddhist meditation seeks to develop ___ or profound wisdom.,Claude,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,8,8,1,4,21,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
pralltriller,"In music, a type of ornamental trill that begins on the upper note.",/ˈprɑːltrɪlər/,PRAHL-tril-ur,"From German ""pralltriller,"" from ""prall"" (bouncing) + ""triller"" (trill).",Claude,"Think ""pral"" (bounce) + ""triller"" = bouncing musical trill.",The baroque piece featured several ___ ornaments in the melody.,Claude,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,4,8,3,4,19,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
pralltrillerpratique,"[COMBINED WORD ERROR] This appears to be ""pralltriller"" + ""pratique"" incorrectly joined. Should be separated into two distinct words.",[ERROR - COMBINED WORDS],[ERROR - COMBINED WORDS],"[ERROR - COMBINED WORDS] This combines ""pralltriller"" (German: bouncing trill) with ""pratique"" (French: practical).",Claude,"[ERROR] This should be split into ""pralltriller"" (musical ornament) and ""pratique"" (practical).","[ERROR] This combined word should be corrected to separate ""pralltriller"" and ""pratique.""",Claude,2024,2024 Words of the Champions.pdf,Three Bee,Claude,Claude,4,8,3,6,21,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
prana,"In Hindu and yogic tradition, the life force or vital energy.",/ˈprɑːnə/,PRAH-nuh,"From Sanskrit ""prāṇa,"" from ""pra"" (forth) + ""an"" (to breathe).",Claude,"Think ""pra"" (forward) + ""ana"" (breath) = life breath/energy.",Yoga breathing exercises help control and direct ___.,Claude,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,8,8,1,4,21,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
pranks,Plural of prank; mischievous tricks played on others.,/præŋks/,PRANKS,"Plural of ""prank,"" from Middle Low German ""prank"" (display, show off).",Claude,"Think of practical jokes - ""pranks"" sounds mischievous.",April Fools' Day is famous for harmless ___ and jokes.,Claude,2020,2020 Words_of_the_Champions.pdf,One Bee,Claude,Claude,8,8,1,4,21,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
pratique,Official permission for a ship to use a port after satisfying health regulations.,/prəˈtiːk/,pruh-TEEK,"From French ""pratique,"" from ""pratiquer"" (to practice, carry out).",Claude,"Think ""practice"" in French - ships practice/prove their health.",The vessel received ___ after the health inspector cleared quarantine.,Claude,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,8,8,2,4,22,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
praxis,Practice as distinguished from theory; customary practice or conduct.,/ˈpræksɪs/,PRAK-sis,"From Greek ""praxis,"" from ""prassein"" (to do, act).",Claude,"Think ""practice"" shortened - ""praxis"" is about doing, not just thinking.",The philosopher emphasized ___ over abstract theory.,Claude,2020; 2021; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,8,1,4,21,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
prayer,A request for help or expression of thanks to a deity; the practice of praying.,/preər/,PRAIR,"From Old French ""preiere,"" from Latin ""precaria"" (obtained by prayer).",Claude,"Think ""pray"" + ""er"" = one who prays or the act of praying.",The evening ___ brought comfort to the worried family.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,8,2,1,6,17,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
prayers,Plural of prayer; multiple requests or expressions to a deity.,/preərz/,PRAIRZ,"Plural of ""prayer,"" from Old French ""preiere.""",Claude,"Multiple prayers - ""pray"" + ""ers"" = multiple prayer actions.",The congregation offered ___ for those affected by the disaster.,Claude,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,8,5,2,4,19,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
preamble,An introductory statement; a preliminary explanation.,/priˈæmbəl/,pree-AM-bul,"From Latin ""praeambulum,"" from ""prae"" (before) + ""ambulare"" (to walk).",Claude,"Think ""pre"" (before) + ""amble"" (walk) = walking before/introduction.","The Constitution's ___ begins with ""We the People of the United States.""",Claude,2020,2020 Words_of_the_Champions.pdf,One Bee,Claude,Claude,6,5,3,4,18,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
precariously,In an uncertain or unstable way; dangerously.,/prɪˈkeəriəsli/,prih-KAIR-ee-us-lee,"From Latin ""precarius"" (obtained by prayer, uncertain) + ""-ly.""",Claude,"Think ""pre"" (before) + ""care"" + ""iously"" = needing care beforehand.",The climber balanced ___ on the narrow ledge.,Claude,2020,2020 Words_of_the_Champions.pdf,One Bee,Claude,Claude,8,8,4,4,24,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
precious,Of great worth or value; much valued by someone.,/ˈpreʃəs/,PRESH-us,"From Old French ""precios,"" from Latin ""pretiosus"" (valuable).",Claude,"Think ""price"" + ""ous"" = having great price/value.",The grandmother's ring was ___ to the entire family.,Claude,2024,2024 Words of the Champions.pdf,Three Bee,Claude,Claude,8,2,4,6,20,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
precursor,A thing that comes before and indicates the approach of another; a forerunner.,/prɪˈkɜːrsər/,prih-KUR-sur,"From Latin ""praecursor,"" from ""prae"" (before) + ""currere"" (to run).",Claude,"Think ""pre"" (before) + ""cursor"" (runner) = one who runs before.",Dark clouds were a ___ to the approaching thunderstorm.,Claude,2020; 2021; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,8,4,4,24,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
predator,An animal that hunts and kills other animals for food.,/ˈpredətər/,PRED-uh-tur,"From Latin ""praedator,"" from ""praedari"" (to plunder).",Claude,"Think ""pred"" (prey) + ""ator"" = one who takes prey.",The lion is an apex ___ in the African savanna.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,8,5,3,4,20,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
predicament,"A difficult, unpleasant, or embarrassing situation.",/prɪˈdɪkəmənt/,prih-DIK-uh-ment,"From Latin ""praedicamentum,"" from ""praedicare"" (to proclaim).",Claude,"Think ""predict"" + ""ament"" = a situation you could have predicted would be bad.",Finding himself locked out at midnight put him in quite a ___.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,6,8,5,4,23,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
predictions,Plural of prediction; statements about what will happen in the future.,/prɪˈdɪkʃənz/,prih-DIK-shunz,"Plural of ""prediction,"" from Latin ""praedicere"" (to foretell).",Claude,"Think ""pre"" (before) + ""dictions"" (sayings) = saying things before they happen.",The meteorologist's weather ___ proved remarkably accurate.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,8,8,4,4,24,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
predilection,A preference or special liking for something; a bias in favor of something.,/ˌpriːdɪˈlekʃən/,pree-dih-LEK-shun,"From French ""prédilection,"" from Latin ""prae"" (before) + ""diligere"" (to choose).",Claude,"Think ""pre"" (before) + ""dilection"" (selection) = choosing beforehand/preference.","The chef had a ___ for using fresh, local ingredients.",Claude,2020; 2021; 2022; 2023,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,One Bee; Two Bee,Claude,Claude,8,8,5,6,27,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
preeminent,Surpassing all others; very distinguished in some way.,/priˈemɪnənt/,pree-EM-ih-nent,"From Latin ""praeeminens,"" from ""prae"" (before) + ""eminere"" (to stand out).",Claude,"Think ""pre"" (before) + ""eminent"" (standing out) = standing out before all others.",She was the ___ scholar in medieval European history.,Claude,2020; 2021; 2022,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee,Claude,Claude,4,8,4,4,20,,,2025-01-01,2025-01-01,Batch 137 processing,pending,137
