word,definition,example_sentence,source_difficulty,difficulty_level,difficulty_name,ai_difficulty_level,ai_difficulty_name,phonetic_transparency_score,word_frequency_score,morphology_score,etymology_score,difficulty_calculation_method,part_of_speech,pronunciation_guide,etymology,etymology_source,memory_tips,alternate_spellings,language_origin,definition_source,source_names,source_difficulties,frequency,original_source,source_access_date
tiff,A minor quarrel or disagreement; a petty argument between friends or family.,The siblings had a small _____ over who would sit in the front seat.,Three Bee,,,,,1.0,2.0,1.0,4.0,4-factor weighted model (overall_score: 1.85),"noun, verb",TIF (single syllable),"Of uncertain origin, possibly imitative of huffing sounds",Claude,"Think ""tiff"" - a quick, light argument that's over fast",,Uncertain origin,Claude,Scripps National Spelling Bee,Three Bee,2.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
tiffany,"A thin, transparent silk or muslin fabric; relating to the Tiffany brand of jewelry.",The dress was made of delicate _____ that shimmered in the light.,Three Bee,,,,,2.0,3.0,2.0,2.6,4-factor weighted model (overall_score: 2.37),"noun, adjective",TIF-uh-nee (emphasis on first syllable),"From Old French ""tifanie"", from Greek ""theophania"" (divine appearance)",Claude,"Think ""tiffy-any"" - any fine, delicate fabric",,Greek (via Old French),Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2022, 2023, 2024)",2025-08-19
tiffanytiffin,"[COMBINED WORD ERROR] This appears to be two words incorrectly joined: ""tiffany"" (fine fabric) + ""tiffin"" (light meal).",[ERROR - This combined word should not appear in spelling bee materials],Three Bee,,,,,2.0,4.0,2.0,4.0,4-factor weighted model (overall_score: 2.90),error - combined words,[PRONUNCIATION ERROR - COMBINED WORDS],[ETYMOLOGY ERROR - COMBINED WORDS],Claude,"This is a data error - should be separated into ""tiffany"" and ""tiffin""",tiffany + tiffin (separate words),ERROR - combined words,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
tiffin,"A light meal, especially lunch; a set of stacked containers for carrying food.",He packed his _____ in the traditional metal containers.,One Bee,,,,,2.0,3.0,2.0,4.0,4-factor weighted model (overall_score: 2.65),noun,TIF-in (emphasis on first syllable),"From Anglo-Indian, possibly from ""tiffing"" (sipping)",Claude,"Think ""tiff-in"" - a light meal that won't cause a tiff",,Anglo-Indian,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024)",2025-08-19
tiger,"A large wild cat with orange fur and black stripes, native to Asia.",The _____ prowled silently through the jungle undergrowth.,One Bee,,,,,2.0,1.0,2.0,3.3,4-factor weighted model (overall_score: 2.01),noun,TY-ger (emphasis on first syllable),"From Greek ""tigris"", from Persian origin",Claude,Think of the large orange and black striped cat,,Greek (from Persian),Claude,Scripps National Spelling Bee,One Bee; Two Bee,1.0,"Scripps National Spelling Bee Words of the Champions (2020, 2022)",2025-08-19
tigers,Plural of tiger; multiple large wild cats with distinctive orange and black striped coats.,The zoo's _____ were fed at feeding time.,Three Bee,,,,,2.0,1.0,2.0,3.3,4-factor weighted model (overall_score: 2.01),noun (plural),TY-gerz (emphasis on first syllable),"Plural of ""tiger"", from Greek ""tigris""",Claude,Think of multiple big cats with stripes,,Greek (from Persian),Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
tightly,In a tight manner; firmly; securely; closely.,She held the rope _____ as she climbed down.,Three Bee,,,,,4.0,1.0,3.0,4.0,4-factor weighted model (overall_score: 3.00),adverb,TYT-lee (emphasis on first syllable),"From ""tight"" + ""-ly""",Claude,"Think ""tight-ly"" - in a tight, secure way",,English,Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
tiki,A carved wooden or stone figure representing a Polynesian deity; relating to Polynesian culture.,The restaurant was decorated with authentic Polynesian _____ statues.,Three Bee,,,,,1.0,2.0,1.0,4.0,4-factor weighted model (overall_score: 1.85),"noun, adjective",TEE-kee (emphasis on first syllable),"From Maori ""tiki""",Claude,"Think ""tea-key"" - a carved figure that might hold the key to island culture",,Maori,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,2.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
tikka,An Indian dish of marinated meat or vegetables cooked on skewers; a style of Indian cooking.,The chicken _____ was marinated in yogurt and spices.,Three Bee,,,,,2.0,3.0,2.0,4.0,4-factor weighted model (overall_score: 2.65),noun,TIK-uh (emphasis on first syllable),"From Hindi ""tikka"" meaning ""piece, chunk""",Claude,"Think ""tick-a"" - pieces of food that tick your taste buds",,Hindi,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
tikkun,"In Jewish mysticism, the process of repairing or correcting the world; a correction or amendment.",The concept of _____ olam emphasizes humanity's role in perfecting the world.,One Bee,,,,,2.0,3.0,2.0,4.0,4-factor weighted model (overall_score: 2.65),noun,ti-KOON (emphasis on second syllable),"From Hebrew ""tikkun"" meaning ""repair, correction""",Claude,"Think ""tick-un"" - ticking off items as you repair the world",,Hebrew,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
tilapia,"A freshwater fish native to Africa and the Middle East, widely farmed for food.",The _____ was seasoned with herbs and grilled to perfection.,Two Bee,,,,,2.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.31),noun,ti-LAH-pee-uh (emphasis on second syllable),"From modern Latin, possibly from a native African language",Claude,"Think ""till-apia"" - till the fish farm to grow apia fish",,Modern Latin (possibly African origin),Claude,Scripps National Spelling Bee,Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
tillamook,A type of cheese originally made by the Tillamook people; relating to this Native American tribe from Oregon.,The _____ cheddar was aged for several years to develop its sharp flavor.,Three Bee,,,,,3.0,4.0,2.0,4.0,4-factor weighted model (overall_score: 3.20),"noun, adjective",TIL-uh-mook (emphasis on first syllable),"From Chinook jargon, name of a Native American people",Claude,"Think ""till-a-mook"" - till the land like a cow (moo) for cheese",,Chinook (Native American),Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
tilleul,A pale green color; the color of linden tree flowers; a light yellowish-green shade.,The walls were painted in a soft _____ shade that complemented the garden view.,Three Bee,,,,,2.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.31),"noun, adjective",ti-LUL (emphasis on second syllable),"From French ""tilleul"" meaning ""linden tree""",Claude,"Think ""till-owl"" - the color of leaves an owl might see",,French,Claude,Scripps National Spelling Bee,Three Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
timber,Wood prepared for use in building or carpentry; trees suitable for cutting into lumber.,"The loggers shouted ""___!"" as the massive tree began to fall.",One Bee,,,,,2.0,1.0,2.0,1.3,4-factor weighted model (overall_score: 1.61),"noun, interjection",TIM-ber (emphasis on first syllable),"From Old English ""timber"" meaning ""building material""",Claude,"Think ""tim-ber"" - time to cut lumber from trees",,Old English,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,1.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
timer,A device that measures time intervals; a person who times events.,She set the oven _____ for thirty minutes.,Three Bee,,,,,2.0,1.0,2.0,4.0,4-factor weighted model (overall_score: 2.15),noun,TY-mer (emphasis on first syllable),"From ""time"" + ""-er""",Claude,"Think ""time-er"" - something that measures time",,English,Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
times,Plural of time; periods or moments; occasions; multiplied by (in mathematics).,These are difficult _____ for everyone.,One Bee,,,,,2.0,1.0,2.0,1.3,4-factor weighted model (overall_score: 1.61),"noun (plural), preposition",TYMZ (single syllable),"Plural of ""time"", from Old English ""tima""",Claude,Think of multiple moments or multiplication,,Old English,Claude,Scripps National Spelling Bee,One Bee,1.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
timidly,In a timid manner; shyly; with lack of confidence or courage.,The child _____ approached the new teacher.,One Bee,,,,,2.0,3.0,3.0,2.3,4-factor weighted model (overall_score: 2.56),adverb,TIM-id-lee (emphasis on first syllable),"From ""timid"" + ""-ly"", from Latin ""timidus""",Claude,"Think ""timid-ly"" - acting in a timid, shy way",,Latin,Claude,Scripps National Spelling Bee,One Bee,3.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
tinamou,"A ground-dwelling bird found in Central and South America, resembling a small ostrich.","The _____ is known for its beautiful, haunting calls.",Three Bee,,,,,2.0,3.0,2.0,2.6,4-factor weighted model (overall_score: 2.37),noun,TIN-uh-moo (emphasis on first syllable),"From French ""tinamou"", from Galibi (Carib language)",Claude,"Think ""tin-a-moo"" - a bird that sounds like a tin cow",,Galibi (via French),Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
tincture,A solution of medicine in alcohol; a slight trace or hint of something; to tinge or color slightly.,The herbal _____ was taken with a few drops in water.,One Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),"noun, verb",TINK-cher (emphasis on first syllable),"From Latin ""tinctura"", from ""tingere"" meaning ""to dye""",Claude,"Think ""tink-ture"" - a liquid that tinkles when you add color",,Latin,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
tinge,A slight trace or touch of color; to color or flavor slightly.,The sunset had a pink _____ that reflected on the clouds.,Three Bee,,,,,2.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.31),"noun, verb",TINJ (single syllable),"From Latin ""tingere"" meaning ""to dye, color""",Claude,"Think ""tinge"" - a tiny change in color",,Latin,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
tingle,A slight prickling or stinging sensation; to feel or cause such a sensation.,Her fingers began to _____ from the cold weather.,Two Bee,,,,,2.0,3.0,2.0,1.3,4-factor weighted model (overall_score: 2.11),"noun, verb",TING-guhl (emphasis on first syllable),"From Middle English ""tinglen"", possibly related to ""tinkle""",Claude,"Think ""ting-le"" - a feeling that makes you want to wiggle",,Middle English,Claude,Scripps National Spelling Bee,Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
tinnient,Making a ringing or tinkling sound; characterized by a metallic ringing quality.,The _____ sound of the bell echoed through the valley.,One Bee,,,,,2.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.56),adjective,TIN-ee-uhnt (emphasis on first syllable),"From Latin ""tinniens"", from ""tinnire"" meaning ""to ring""",Claude,"Think ""tin-ient"" - efficient at making tin-like ringing sounds",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
tinseltown,"A nickname for Hollywood, referring to the glamorous but artificial nature of the film industry.",Many aspiring actors move to _____ hoping to become movie stars.,One Bee,,,,,3.0,4.0,2.0,4.0,4-factor weighted model (overall_score: 3.20),noun,TIN-suhl-town (emphasis on first syllable),"From ""tinsel"" (shiny but cheap decoration) + ""town""",Claude,"Think ""tinsel-town"" - a town decorated with shiny but fake glamour",,English (compound),Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
tintinnabulary,Relating to or characterized by the ringing of bells; having a bell-like sound.,The poem's _____ rhythm mimicked the sound of church bells.,Three Bee,,,,,3.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.11),adjective,tin-ti-NAB-yuh-ler-ee (emphasis on third syllable),"From Latin ""tintinnabulum"" (bell), from ""tintinnare"" (to ring)",Claude,"Think ""tintin-nab-ulary"" - vocabulary about ringing bells",,Latin,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
tiny,Very small; minute; insignificant in size.,The _____ ant carried a crumb twice its size.,Two Bee,,,,,1.0,1.0,1.0,1.3,4-factor weighted model (overall_score: 1.06),adjective,TY-nee (emphasis on first syllable),"From Middle English ""tine"" meaning ""small""",Claude,Think of something so small it's almost nothing,,Middle English,Claude,Scripps National Spelling Bee,Two Bee,1.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
tirade,"A long, angry speech criticizing someone or something; a prolonged outburst of harsh criticism.",The coach's _____ about teamwork lasted for twenty minutes.,One Bee,,,,,2.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.31),noun,TY-rayd (emphasis on second syllable),"From French ""tirade"", from Italian ""tirata"" meaning ""a drawing out""",Claude,"Think ""tire-aid"" - a long speech that tires everyone who hears it",,French (from Italian),Claude,Scripps National Spelling Bee,One Bee,3.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
tiramisu,"An Italian dessert made with ladyfingers, coffee, mascarpone cheese, and cocoa powder.",The restaurant's _____ was the perfect end to the Italian meal.,One Bee,,,,,2.0,4.0,2.0,3.3,4-factor weighted model (overall_score: 2.76),noun,teer-uh-mi-SOO (emphasis on fourth syllable),"From Italian ""tiramisù"", literally ""pick me up""",Claude,"Think ""tire-me-sue"" - but it actually picks you up with energy",,Italian,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
tired,Feeling in need of sleep or rest; weary; bored or fed up with something.,"After the long hike, everyone felt _____ and ready for bed.",Three Bee,,,,,2.0,1.0,2.0,1.3,4-factor weighted model (overall_score: 1.61),adjective,TYRD (single syllable),"Past participle of ""tire"", from Old English ""teorian""",Claude,Think of needing rest or sleep,,Old English,Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
tissue,A group of similar cells in an organism; a disposable paper for wiping; delicate material.,The biologist examined the muscle _____ under a microscope.,One Bee,,,,,2.0,1.0,2.0,2.3,4-factor weighted model (overall_score: 1.81),noun,TISH-oo (emphasis on first syllable),"From French ""tissu"", from ""tisser"" meaning ""to weave""",Claude,"Think ""tish-ue"" - soft material woven together",,French,Claude,Scripps National Spelling Bee,One Bee; Three Bee,1.0,"Scripps National Spelling Bee Words of the Champions (2020, 2024)",2025-08-19
titian,A reddish-gold or auburn hair color; relating to the Venetian painter Titian.,Her _____ hair gleamed like copper in the sunlight.,One Bee,,,,,2.0,3.0,2.0,3.3,4-factor weighted model (overall_score: 2.51),"noun, adjective",TISH-uhn (emphasis on first syllable),"From Titian (Tiziano Vecellio), Venetian painter known for red-haired subjects",Claude,"Think ""Titian"" - the painter famous for red-gold hair colors",,Italian (from proper name),Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
title,"The name of a book, movie, or other work; a word indicating rank or status; legal ownership.",The _____ of the book immediately caught her attention.,One Bee,,,,,2.0,1.0,2.0,2.3,4-factor weighted model (overall_score: 1.81),"noun, verb",TY-tuhl (emphasis on first syllable),"From Latin ""titulus"" meaning ""inscription, label""",Claude,"Think ""title"" - the label that tells you what something is",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,1.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
titration,A laboratory technique for determining the concentration of a solution by adding measured amounts of another solution.,The chemistry student performed a _____ to find the acid concentration.,Three Bee,,,,,3.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.11),noun,ty-TRAY-shuhn (emphasis on second syllable),"From French ""titrer"" meaning ""to determine the title/strength""",Claude,"Think ""titer-ation"" - repeatedly measuring to determine strength",,French,Claude,Scripps National Spelling Bee,Three Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
tlingitdetainees,"[COMBINED WORD ERROR] This appears to be two words incorrectly joined: ""tlingit"" (Native American people) + ""detainees"" (people held in custody).",[ERROR - This combined word should not appear in spelling bee materials],Three Bee,,,,,2.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.65),error - combined words,[PRONUNCIATION ERROR - COMBINED WORDS],[ETYMOLOGY ERROR - COMBINED WORDS],Claude,"This is a data error - should be separated into ""tlingit"" and ""detainees""",tlingit + detainees (separate words),ERROR - combined words,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
tmesis,A linguistic phenomenon where a word is split by inserting another word or phrase in the middle.,"The phrase ""abso-bloody-lutely"" is an example of _____.",One Bee,,,,,2.0,3.0,1.0,3.3,4-factor weighted model (overall_score: 2.26),noun,tuh-MEE-sis (emphasis on second syllable),"From Greek ""tmesis"" meaning ""a cutting""",Claude,"Think ""t-mesis"" - cutting a word in the middle like ""abso-freaking-lutely""",,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
