word,definition,example_sentence,source_difficulty,difficulty_level,difficulty_name,ai_difficulty_level,ai_difficulty_name,phonetic_transparency_score,word_frequency_score,morphology_score,etymology_score,difficulty_calculation_method,part_of_speech,pronunciation_guide,etymology,etymology_source,memory_tips,alternate_spellings,language_origin,definition_source,source_names,source_difficulties,frequency,original_source,source_access_date
choose,To pick out or select from a number of alternatives; to prefer or decide on; to make a choice.,You can _____ any book from the library shelf for your report.,One Bee,,,,,4.0,3.0,1.0,1.3,4-factor weighted model (overall_score: 2.46),verb,"CHOOZ (emphasis on single syllable, rhymes with ""news"")","From Old English ""ceosan"", from Proto-Germanic ""*keusaną""",Claude,"Think ""chews"" - you chew on your options before you choose",,Old English,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
chopine,"A tall platform shoe worn by women in 15th-17th century Europe, designed to protect clothing from mud and increase height.",The museum displayed ornate _____ shoes that made Renaissance women appear much taller.,Three Bee,,,,,4.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.66),noun,CHOH-peen or choh-PEEN (emphasis varies),"From French ""chopine"", possibly from Spanish ""chapín""",Claude,"Think ""chop-een"" - shoes so tall you might chop your shins",chapin,French (possibly from Spanish),Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
choreographer,"A person who creates and arranges dances and dance movements, especially for ballet, theater, or film performances.",The _____ spent months creating the complex dance sequences for the Broadway musical.,One Bee,,,,,4.0,4.0,2.0,3.3,4-factor weighted model (overall_score: 3.36),noun,kor-ee-OG-rah-fer (emphasis on third syllable),"From Greek ""khoreia"" (dance) + ""graphein"" (to write)",Claude,"Think ""core-ee-og-rapher"" - someone who writes the core movements of dance",,Greek,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023)",2025-08-19
chores,"Routine tasks or duties, especially household tasks; unpleasant or tedious work that must be done regularly.",The children were assigned weekly _____ to help maintain the household.,Two Bee,,,,,4.0,3.0,1.0,1.3,4-factor weighted model (overall_score: 2.46),noun (plural),CHORS (emphasis on single syllable),"From Middle English ""chore"", variant of ""char"" (task, job)",Claude,"Think ""ch-ores"" - tasks that make you say ""ch!"" because they're tedious",,Middle English,Claude,Scripps National Spelling Bee,Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
chorten,"A Tibetan Buddhist stupa or shrine, typically dome-shaped and containing relics, used for meditation and commemoration.",The ancient _____ stood majestically against the backdrop of the Himalayan mountains.,Three Bee,,,,,4.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 3.00),noun,CHOR-ten (emphasis on first syllable),"From Tibetan ""mchod rten"", meaning ""support for offerings""",Claude,"Think ""choir-ten"" - a place where ten choir members might gather to meditate",,Tibetan,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
chortle,"To laugh in a gleeful or chuckling way; a gleeful chuckling laugh, originally coined by Lewis Carroll.",The comedian's joke made the audience _____ with delight.,One Bee,,,,,4.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 3.00),"verb, noun",CHOR-tuhl (emphasis on first syllable),"Coined by Lewis Carroll, likely blending ""chuckle"" + ""snort""",Claude,"Think ""chuckle-snort"" - the combination that makes a chortle",,Modern English (Lewis Carroll coinage),Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2025)",2025-08-19
chose,Past tense of choose; selected or picked from alternatives; made a decision or preference.,She _____ the blue dress for the wedding ceremony.,One Bee,,,,,4.0,3.0,1.0,1.3,4-factor weighted model (overall_score: 2.46),verb (past tense),CHOHZ (emphasis on single syllable),"Past tense of ""choose"", from Old English ""ceosan""",Claude,"Think ""chose-rose"" - like a rose that was chosen from the garden",,Old English,Claude,Scripps National Spelling Bee,One Bee,3.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
choucroute,French term for sauerkraut; a traditional Alsatian dish of sauerkraut cooked with wine and served with sausages and other meats.,The restaurant's _____ garnie was served with bratwurst and juniper berries.,One Bee,,,,,4.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.91),noun,shoo-KROOT (emphasis on second syllable),"From French, from Alsatian German ""sūrkrūt"" (sauerkraut)",Claude,"Think ""shoe-croute"" - sauerkraut that's as French as a fashionable shoe",,French (from Alsatian German),Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
chowder,"A thick soup typically containing fish or shellfish, vegetables, and milk or cream, especially popular in New England.",The creamy clam _____ was the restaurant's most popular soup.,One Bee,,,,,4.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.91),noun,CHOW-der (emphasis on first syllable),"Possibly from French ""chaudière"" (cauldron) or from ""jowter"" (fish peddler)",Claude,"Think ""chow-der"" - hearty food (chow) that's thick like powder",,Uncertain (possibly French),Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
christopher,"A masculine given name meaning ""bearer of Christ""; Saint Christopher is the patron saint of travelers.",Saint _____ is often depicted carrying the Christ child across a river.,One Bee,,,,,4.0,4.0,2.0,3.3,4-factor weighted model (overall_score: 3.36),noun (proper noun),KRIS-toh-fer (emphasis on first syllable),"From Greek ""Khristophoros"", from ""Khristos"" (Christ) + ""pherein"" (to bear)",Claude,"Think ""Christ-o-pher"" - one who carries or bears Christ","Kristopher, Chris",Greek,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
chromosome,A thread-like structure in cell nuclei that carries genetic information in the form of genes; humans typically have 46 chromosomes.,Each _____ contains hundreds of genes that determine inherited traits.,One Bee,,,,,4.0,4.0,1.0,3.3,4-factor weighted model (overall_score: 3.11),noun,KROH-muh-sohm (emphasis on first syllable),"From Greek ""khroma"" (color) + ""soma"" (body), named for their staining properties",Claude,"Think ""chrome-some"" - shiny body-like structures that contain some of your genes",,Greek,Claude,Scripps National Spelling Bee,One Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021)",2025-08-19
chronometer,"A highly accurate timepiece, especially one used for navigation at sea to determine longitude; any precise timekeeping instrument.",The ship's _____ was essential for accurate navigation across the ocean.,One Bee,,,,,4.0,4.0,2.0,3.3,4-factor weighted model (overall_score: 3.36),noun,kroh-NOM-uh-ter (emphasis on second syllable),"From Greek ""khronos"" (time) + ""metron"" (measure)",Claude,"Think ""chrono-meter"" - a device that measures chronological time",,Greek,Claude,Scripps National Spelling Bee,One Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021)",2025-08-19
chrysalis,The hard-shelled pupa of a butterfly or moth; the protective casing formed during metamorphosis; a transitional stage.,The caterpillar formed a _____ and emerged weeks later as a beautiful butterfly.,One Bee,,,,,4.0,4.0,1.0,3.3,4-factor weighted model (overall_score: 3.11),noun,KRIS-uh-lis (emphasis on first syllable),"From Greek ""khrusalis"", from ""khrusos"" (gold), referring to the golden color",Claude,"Think ""chris-alice"" - like Alice transforming in a golden cocoon",,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
chrysolite,"A yellowish-green gemstone, specifically the mineral olivine when used as a gem; also called peridot.",The ancient _____ pendant gleamed with a distinctive olive-green hue.,One Bee,,,,,4.0,4.0,1.0,3.3,4-factor weighted model (overall_score: 3.11),noun,KRIS-uh-lyt (emphasis on first syllable),"From Greek ""khrusos"" (gold) + ""lithos"" (stone)",Claude,"Think ""crystal-light"" - a crystal that shines with golden-green light",,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
chuckle,"To laugh quietly or inwardly; a quiet or restrained laugh, typically expressing amusement or satisfaction.",She couldn't help but _____ at her dog's silly antics in the yard.,Three Bee,,,,,4.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 3.00),"verb, noun",CHUK-uhl (emphasis on first syllable),"Imitative word, possibly related to ""chuck"" (to make clucking sounds)",Claude,"Think ""chuck-ul"" - like chucking out a little laugh",,Imitative (English),Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
chugged,Past tense of chug; moved with regular puffing sounds; drank something quickly in large gulps.,The old train _____ slowly up the steep mountain grade.,Three Bee,,,,,4.0,3.0,2.0,4.0,4-factor weighted model (overall_score: 3.25),verb (past tense),CHUGD (emphasis on single syllable),Imitative word representing the sound of an engine or rapid drinking,Claude,Think of a train that chugged along the tracks or someone who chugged a drink,,Imitative (English),Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
chugggged,"[SPELLING ERROR] This appears to be a misspelling of ""chugged"" with extra letters. The correct spelling is ""chugged"" (past tense of chug).",[ERROR - This misspelled word should not appear in spelling bee materials],Three Bee,,,,,4.0,4.0,2.0,4.0,4-factor weighted model (overall_score: 3.50),error - misspelled word,[PRONUNCIATION ERROR - MISSPELLED WORD],[ETYMOLOGY ERROR - MISSPELLED WORD],Claude,"This is a spelling error - the correct word is ""chugged"" with only two ""g""s",chugged (correct spelling),ERROR - misspelled word,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
chunks,Thick pieces or lumps of something; portions or parts broken off; segments or blocks of data or information.,She added _____ of pineapple to the fruit salad for extra texture.,Two Bee,,,,,4.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 3.00),noun (plural),CHUNKS (emphasis on single syllable),"From ""chunk"", possibly from ""chuck"" (to throw) or imitative",Claude,Think of chunky peanut butter or chunks of chocolate in cookies,,Uncertain (possibly imitative),Claude,Scripps National Spelling Bee,Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
chupacabra,"A legendary cryptid from Latin American folklore, described as a reptilian creature that allegedly attacks livestock and drains their blood.",The mysterious livestock deaths were blamed on the legendary _____.,Three Bee,,,,,4.0,4.0,1.0,3.3,4-factor weighted model (overall_score: 3.11),noun,choo-pah-KAH-brah (emphasis on third syllable),"From Spanish ""chupar"" (to suck) + ""cabra"" (goat), literally ""goat-sucker""",Claude,"Think ""chew-pah-cabra"" - a creature that chews on goats",,Spanish,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2022, 2024, 2025)",2025-08-19
chupacabraacadians,"[COMBINED WORD ERROR] This appears to be two words incorrectly joined: ""chupacabra"" (legendary creature) + ""Acadians"" (French colonists).",[ERROR - This combined word should not appear in spelling bee materials],One Bee,,,,,4.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 3.25),error - combined words,[PRONUNCIATION ERROR - COMBINED WORDS],[ETYMOLOGY ERROR - COMBINED WORDS],Claude,"This is a data error - should be separated into ""chupacabra"" and ""Acadians""",chupacabra + Acadians (separate words),ERROR - combined words,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
chupacabradifficulty,"[COMBINED WORD ERROR] This appears to be two words incorrectly joined: ""chupacabra"" (legendary creature) + ""difficulty"" (hardship).",[ERROR - This combined word should not appear in spelling bee materials],Two Bee,,,,,4.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 3.25),error - combined words,[PRONUNCIATION ERROR - COMBINED WORDS],[ETYMOLOGY ERROR - COMBINED WORDS],Claude,"This is a data error - should be separated into ""chupacabra"" and ""difficulty""",chupacabra + difficulty (separate words),ERROR - combined words,Claude,Scripps National Spelling Bee,Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
churchianity,"A pejorative term describing formal, institutional Christianity that emphasizes church attendance and rituals over genuine faith and spiritual relationship.",The pastor warned against _____ that replaces genuine faith with mere ritual.,Three Bee,,,,,4.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 3.25),noun,church-ee-AN-ih-tee (emphasis on third syllable),"Blend of ""church"" + ""Christianity"", coined to distinguish institutional religion from personal faith",Claude,"Think ""church-insanity"" - focusing too much on church buildings rather than faith",,Modern English (blend word),Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
churlish,"Rude, surly, and mean-spirited; lacking courtesy or graciousness; ungraciously uncooperative.",His _____ behavior at the dinner party embarrassed his family.,One Bee,,,,,4.0,4.0,1.0,1.3,4-factor weighted model (overall_score: 2.71),adjective,CHUR-lish (emphasis on first syllable),"From ""churl"" (peasant, boor) + ""-ish"", where churl comes from Old English ""ceorl""",Claude,"Think ""churl-ish"" - acting like a rude peasant or boor",,Old English,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
churned,Past tense of churn; agitated or stirred vigorously; moved in a turbulent manner; produced by churning.,The storm _____ the ocean waves into towering peaks of foam.,Two Bee,,,,,4.0,3.0,2.0,1.3,4-factor weighted model (overall_score: 2.71),verb (past tense),CHURND (emphasis on single syllable),"From Old English ""cyrin"" meaning ""to churn, turn""",Claude,Think of butter being churned or waves that churned the sea,,Old English,Claude,Scripps National Spelling Bee,Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
churros,"A Spanish and Mexican pastry made of fried dough shaped into long ridged strips, often dusted with cinnamon sugar.",The street vendor served hot _____ dusted with cinnamon and sugar.,One Bee,,,,,4.0,3.0,1.0,3.3,4-factor weighted model (overall_score: 2.86),noun (plural),CHOOR-ohs (emphasis on first syllable),"From Spanish ""churro"", possibly from the sound of frying or from shepherd's staff shape",Claude,"Think ""chew-ros"" - delicious fried pastries you chew with pleasure",,Spanish,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024)",2025-08-19
chute,A sloping channel or slide for moving things from a higher to lower level; a parachute; a narrow passage.,The laundry _____ made it easy to send clothes from the second floor to the basement.,One Bee,,,,,4.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.66),noun,SHOOT (emphasis on single syllable),"From French ""chute"" (fall), from ""choir"" (to fall)",Claude,"Think ""shoot"" - things shoot down a chute rapidly",,French,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
château,"A French castle or large country house; a wine estate, especially in the Bordeaux region; an imposing residence.",The wine _____ offered tours of its historic cellars and vineyards.,One Bee,,,,,4.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.66),noun,sha-TOH (emphasis on second syllable),"From French ""château"", from Latin ""castellum"" (castle)",Claude,"Think ""chat-oh"" - a fancy place where French people chat over wine",chateau (without accent),French (from Latin),Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2021, 2022, 2023, 2024)",2025-08-19
chèvre,"French word for goat; a type of soft cheese made from goat's milk, popular in French cuisine.",The salad was topped with crumbled _____ cheese and toasted walnuts.,Three Bee,,,,,4.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.66),noun,SHEV-ruh (emphasis on first syllable),"From French ""chèvre"" (goat), from Latin ""capra"" (goat)",Claude,"Think ""shave-ruh"" - goat cheese so smooth it feels like you shaved it",chevre (without accent),French (from Latin),Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
ciao,An Italian word used as both a greeting and farewell; informally used in English to say hello or goodbye.,"She waved and called out ""____!"" as she left the café.",One Bee,,,,,3.0,2.0,1.0,3.3,4-factor weighted model (overall_score: 2.31),interjection,CHOW (emphasis on single syllable),"From Italian ""ciao"", from Venetian ""sciào"", contraction of ""schiavo"" (slave, servant)",Claude,"Think ""chow"" - saying goodbye before going to eat chow (food)",,Italian (from Venetian),Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,2.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024)",2025-08-19
cicada,"A large insect with transparent wings that produces a loud buzzing sound, especially during hot weather; males create the sound to attract mates.",The _____ chorus grew louder as the afternoon temperature rose.,One Bee,,,,,3.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.36),noun,sih-KAY-dah (emphasis on second syllable),"From Latin ""cicada"" (tree cricket), possibly imitative of their sound",Claude,"Think ""see-kay-da"" - you see and hear these noisy insects in summer",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
cicatrize,To heal by forming scar tissue; to form a cicatrix (scar); the process of wound healing through scarring.,The deep wound took several months to _____ completely.,One Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),verb,SIK-uh-tryz (emphasis on first syllable),"From Latin ""cicatriz"" (scar) + ""-ize""",Claude,"Think ""sick-a-tries"" - when sick tissue tries to heal by forming scars",cicatrise (British spelling),Latin,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022)",2025-08-19
cicerone,A guide who gives information about antiquities and places of interest to sightseers; any knowledgeable guide.,The knowledgeable _____ led the tourists through the ancient Roman ruins.,One Bee,,,,,3.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.61),noun,sis-uh-ROH-nee or chee-che-ROH-nay (emphasis on third syllable),"From Italian, named after the Roman orator Cicero, known for his eloquence",Claude,"Think ""sister-own-ee"" - like a sister who owns all the knowledge about tourist sites",,Italian (from Latin proper name),Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
cidery,"Having the taste, smell, or characteristics of cider; relating to or resembling fermented apple juice.",The autumn air had a _____ scent of fermented apples.,Three Bee,,,,,3.0,3.0,2.0,2.6,4-factor weighted model (overall_score: 2.67),adjective,SY-der-ee (emphasis on first syllable),"From ""cider"" + ""-y"", where cider comes from Old French ""cidre""",Claude,"Think ""cider-y"" - having the qualities of apple cider",,Old French (via cider),Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2022, 2023, 2024, 2025)",2025-08-19
cienega,A marshy area where a stream disappears into sandy soil; a type of wetland found in arid regions of the southwestern United States.,The desert _____ provided a crucial water source for wildlife in the region.,Three Bee,,,,,3.0,3.0,1.0,3.3,4-factor weighted model (overall_score: 2.56),noun,see-EN-eh-gah (emphasis on second syllable),"From Spanish ""ciénaga"" (swamp, marsh), from ""cien"" (hundred) + ""agua"" (water)",Claude,"Think ""see-a-new-gah"" - seeing a new type of wetland in the desert",ciénaga,Spanish,Claude,Scripps National Spelling Bee,Three Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
ciliopathy,"A medical condition caused by defects in cellular cilia, the hair-like structures that help cells move and sense their environment.",The researcher studied various forms of _____ to understand cellular function.,Three Bee,,,,,4.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.91),noun,sil-ee-OP-ah-thee (emphasis on third syllable),"From Latin ""cilium"" (eyelash) + Greek ""pathos"" (disease)",Claude,"Think ""silly-op-a-thee"" - a disease affecting silly little hair-like parts of cells",,Modern medical (Latin/Greek),Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2022, 2023, 2024, 2025)",2025-08-19
cincinnati,"A major city in southwestern Ohio, situated on the Ohio River; named after the Roman dictator Cincinnatus.",The historic riverfront in _____ offers beautiful views of the Ohio River.,One Bee,,,,,4.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.91),noun (proper noun),sin-sin-NAT-ee (emphasis on third syllable),"Named after the Society of Cincinnati, which honored the Roman leader Lucius Quinctius Cincinnatus",Claude,"Think ""sin-sin-not-ee"" - a city where there's not much sin, just friendly people",,Latin (from Roman name),Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
cinderella,The title character of a famous fairy tale who transforms from servitude to royalty; someone or something that achieves unexpected success.,The small college team was the _____ story of the basketball tournament.,Three Bee,,,,,4.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.91),noun (proper noun),sin-der-EL-ah (emphasis on third syllable),"From French ""Cendrillon"", from ""cendre"" (ashes) + diminutive suffix",Claude,"Think ""cinder-ella"" - Ella who worked among the cinders and ashes",,French,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
