word,definition,pronunciation,pronunciation_respelling,etymology,etymology_source,memory_tip,example_sentence,example_sentence_source,years,source_files,source_difficulties,definition_source,pronunciation_source,phonetic_transparency_score,word_frequency_score,morphological_complexity_score,etymology_complexity_score,total_difficulty_score,assigned_difficulty,audio_file_path,created_at,updated_at,notes,review_status,batch_number
report,To give a spoken or written account of something; a detailed description or analysis of an event or situation; to present information officially. Reports provide structured information for decision-making or record-keeping.,/rɪˈpɔrt/,ri-PORT,"From Old French ""reporter,"" from Latin ""reportare,"" from ""re-"" (back) + ""portare"" (to carry).",Claude,"Think ""re-"" (back) + ""port"" (carry) = carry information back.",The journalist will ___ on the election results tonight.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,3,2,2,4,11,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
reporting,"The action of giving an account of something; the activity of writing about news events for newspapers, television, or radio; presenting information in an organized manner. Journalism and documentation activities.",/rɪˈpɔrtɪŋ/,ri-PORT-ing,"Present participle of ""report,"" from Latin ""reportare"" (to carry back).",Claude,"Think ""report"" + ""ing"" = currently carrying information back.",The ___ from the war zone provided crucial information to the public.,Claude,2020; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,3,2,4,4,13,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
repose,"A state of rest, sleep, or tranquility; to rest or lie down; peaceful relaxation or freedom from activity. Repose suggests calm, restful states and peaceful positioning or mental states.",/rɪˈpoʊz/,ri-POHZ,"From Old French ""reposer,"" from Latin ""repausare,"" from ""re-"" (back) + ""pausare"" (to pause).",Claude,"Think ""re-"" (back) + ""pose"" = pose back in restful position.",She found ___ in the peaceful garden after a stressful day.,Claude,2024,2024 Words of the Champions.pdf,Three Bee,Claude,Claude,5,8,4,4,21,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
repository,"A place where things are stored and can be found; a warehouse or storehouse; a person regarded as a store of information. Repositories serve as organized storage systems for materials, data, or knowledge.",/rɪˈpɑzəˌtɔri/,ri-POZ-ih-tor-ee,"From Latin ""repositorium,"" from ""reponere"" (to replace), from ""re-"" (back) + ""ponere"" (to place).",Claude,"Think ""re-"" (back) + ""posit"" (place) + ""ory"" = place to put things back.",The library serves as a ___ for the community's historical documents.,Claude,2020; 2021; 2022; 2023; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,5,8,7,4,24,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
repoussage,A metalworking technique in which a design is hammered into the reverse side of metal to create a raised design on the front; the art of decorating metal by hammering from the reverse side. Used in decorative arts and jewelry making.,/rɪˈpusɑʒ/,ri-poo-SAHZH,"From French ""repoussage,"" from ""repousser"" (to push back), from ""re-"" (back) + ""pousser"" (to push).",Claude,"Think ""re-"" (back) + ""pousse"" (push) = push back technique for metal art.",The artisan used ___ to create intricate patterns on the copper bowl.,Claude,2020; 2021; 2022,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee,Claude,Claude,6,8,7,4,25,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
repress,"To hold back or restrain; to suppress a thought, feeling, or memory; to control or subdue by force. Repression can be psychological (blocking memories) or political (controlling populations).",/rɪˈpres/,ri-PRES,"From Latin ""reprimere,"" from ""re-"" (back) + ""premere"" (to press).",Claude,"Think ""re-"" (back) + ""press"" = press back down/control.",She struggled not to ___ her anger during the meeting.,Claude,2021,2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,3,8,7,4,22,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
reprieve,A temporary postponement of punishment; relief from something unpleasant; to give temporary relief from punishment or suffering. Reprieves provide temporary respite from negative consequences.,/rɪˈpriv/,ri-PREEV,"From Old French ""repris,"" past participle of ""reprendre"" (to take back).",Claude,"Think ""re-"" (back) + ""prieve"" (take) = taking back punishment temporarily.",The governor granted a last-minute ___ to the condemned prisoner.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,5,8,4,4,21,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
reprisal,An act of retaliation; revenge taken for an injury or wrong; retaliatory action against an enemy. Reprisals involve responding to harmful actions with similar harmful actions in return.,/rɪˈpraɪzəl/,ri-PRYE-zuhl,"From Old French ""reprisaille,"" from ""reprendre"" (to take back), from Latin ""reprehendere.""",Claude,"Think ""re-"" (back) + ""prisal"" (taking) = taking back through retaliation.",The attack was seen as a ___ for the previous bombing.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,5,8,4,4,21,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
reptile,"A cold-blooded vertebrate animal with scales, breathing air through lungs, typically laying eggs on land; includes snakes, lizards, turtles, and crocodiles. Reptiles are characterized by their scaly skin and ectothermic metabolism.",/ˈreptaɪl/,REP-tahyl,"From Latin ""reptilis,"" from ""reptare"" (to creep), from ""repere"" (to crawl).",Claude,"Think ""rept"" (creep) + ""ile"" = creature that creeps along ground.",The iguana is a large ___ native to Central and South America.,Claude,2024,2024 Words of the Champions.pdf,Three Bee,Claude,Claude,3,5,2,4,14,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
republic,A state in which supreme power is held by the people through their elected representatives; a form of government without a monarch. Republics feature democratic elements and elected leadership rather than hereditary rule.,/rɪˈpʌblɪk/,ri-PUHB-lik,"From Latin ""respublica,"" from ""res"" (thing) + ""publica"" (public).",Claude,"Think ""re-"" (thing) + ""public"" = thing belonging to the public.",The United States is a federal ___ with democratically elected leaders.,Claude,2023,2023_Words_of_the_Champions.pdf,Two Bee,Claude,Claude,3,5,4,4,16,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
repudiate,"To refuse to accept or be associated with; to deny the truth or validity of something; to reject with disapproval or condemnation. Repudiation involves formal rejection or disavowal of claims, debts, or associations.",/rɪˈpjudɪˌeɪt/,ri-PYOO-dee-ayt,"From Latin ""repudiare,"" from ""repudium"" (divorce), from ""re-"" (back) + ""pudere"" (to feel shame).",Claude,"Think ""re-"" (back) + ""pudi"" (shame) = push back shameful claims.",The politician chose to ___ the extremist endorsement.,Claude,2020; 2021; 2022,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee,Claude,Claude,7,8,7,4,26,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
reputation,The beliefs or opinions that are generally held about someone or something; the estimation in which a person or thing is held; widespread recognition for particular qualities. Reputation reflects public perception and standing.,/ˌrepjuˈteɪʃən/,rep-yuh-TAY-shuhn,"From Latin ""reputatio,"" from ""reputare"" (to think over), from ""re-"" (again) + ""putare"" (to think).",Claude,"Think ""re-"" (again) + ""putation"" (thinking) = what people think again and again.",The chef's ___ for excellence attracted customers from across the city.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,5,2,4,4,15,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
requiem,A mass for the dead; a musical composition for this mass; any composition commemorating the dead. Requiems are solemn musical works or religious services honoring and remembering deceased persons.,/ˈrekwɪəm/,REK-wee-uhm,"From Latin ""requiem,"" from ""requies"" (rest), first word of the mass ""Requiem aeternam"" (eternal rest).",Claude,"Think ""requ"" (rest) + ""iem"" = rest for the dead.",Mozart's ___ is considered one of the greatest choral works ever composed.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,7,8,7,4,26,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
requires,"Third person singular present tense of require; needs or demands as necessary; makes something obligatory. Indicates present necessity, obligation, or essential need for something.",/rɪˈkwaɪərz/,ri-KWYE-urz,"Third person singular of ""require,"" from Latin ""requirere,"" from ""re-"" (again) + ""quaerere"" (to seek).",Claude,"Think ""re-"" (again) + ""quires"" (seeks) = seeks again = needs.",This job ___ at least five years of experience in the field.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,3,2,4,4,13,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
requisition,An official order laying claim to the use of property or materials; to demand the use or supply of something; a formal written request for something needed. Requisitions are official demands for resources or property.,/ˌrekwəˈzɪʃən/,rek-wuh-ZISH-uhn,"From Latin ""requisitio,"" from ""requirere"" (to require), from ""re-"" (again) + ""quaerere"" (to seek).",Claude,"Think ""re-"" (again) + ""quisition"" (seeking) = official seeking of resources.",The army issued a ___ for additional medical supplies.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,7,8,7,4,26,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
rescissible,"Capable of being rescinded, revoked, or annulled; able to be cancelled or made void. Rescissible contracts or agreements can be legally terminated under certain conditions.",/rɪˈsɪsəbəl/,ri-SIS-uh-buhl,"From Latin ""rescindere"" (to cut off) + suffix ""-ible"" (capable of), from ""re-"" (back) + ""scindere"" (to cut).",Claude,"Think ""re-"" (back) + ""sciss"" (cut) + ""ible"" = able to be cut back/cancelled.",The contract was deemed ___ due to fraudulent misrepresentation.,Claude,2021; 2022; 2023; 2024,2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,7,8,7,4,26,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
rescissiblejungian,"[COMBINED WORD ERROR: This appears to be 'rescissible' + 'jungian' incorrectly joined. 'Rescissible' means capable of being revoked, while 'Jungian' relates to Carl Jung's psychology. These should be separate words.]",/rɪˈsɪsəbəl ˈjʊŋɡiən/,ri-SIS-uh-buhl YUUNG-gee-uhn,Combined word error: 'rescissible' from Latin + 'Jungian' from Jung (surname).,Claude,Error combination: rescissible (revokable) + Jungian (psychology) - should be separate.,The ___ contract involved ___ psychological principles.,Claude,2020,2020 Words_of_the_Champions.pdf,One Bee,Claude,Claude,6,7,5,4,22,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
rescissiblereveille,"[COMBINED WORD ERROR: This appears to be 'rescissible' + 'reveille' incorrectly joined. 'Rescissible' means capable of being revoked, while 'reveille' is a military wake-up call. These should be separate words.]",/rɪˈsɪsəbəl ˈrevəli/,ri-SIS-uh-buhl REV-uh-lee,Combined word error: 'rescissible' from Latin + 'reveille' from French.,Claude,Error combination: rescissible (revokable) + reveille (wake-up call) - should be separate.,The ___ agreement was cancelled before the morning ___.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,6,7,5,4,22,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
rescuedifficulty,"[COMBINED WORD ERROR: This appears to be 'rescue' + 'difficulty' incorrectly joined. 'Rescue' means to save from danger, while 'difficulty' means something hard to accomplish. These should be separate words.]",/ˈreskju ˈdɪfɪkəlti/,RES-kyoo DIF-ih-kuhl-tee,Combined word error: 'rescue' from Old French + 'difficulty' from Latin.,Claude,Error combination: rescue (save) + difficulty (hardship) - should be separate.,The mountain ___ presented extreme ___ due to weather conditions.,Claude,2021,2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,6,7,5,4,22,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
reseau,"A network or netlike pattern; in textiles, a mesh ground in lace; a grid pattern used in surveying or photography. Reseau refers to systematic network patterns in various technical applications.",/rɪˈzoʊ/,ri-ZOH,"From French ""réseau,"" from Old French ""roisel,"" diminutive of ""rois"" (network).",Claude,"Think French ""réseau"" = network pattern like a net.",The delicate lace featured an intricate ___ of interconnected threads.,Claude,2020; 2021; 2022; 2023,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,One Bee; Two Bee,Claude,Claude,7,8,7,4,26,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
resemble,To have qualities or features in common with something; to be like or similar to; to have a likeness to someone or something. Resemblance involves shared characteristics that create similarity.,/rɪˈzembəl/,ri-ZEM-buhl,"From Old French ""resembler,"" from ""re-"" (again) + ""sembler"" (to seem).",Claude,"Think ""re-"" (again) + ""semble"" (seem) = seem like again = be similar to.",The twins ___ each other so closely that people often confuse them.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,3,2,4,4,13,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
resembled,Past tense of resemble; had qualities or features in common with something; was like or similar to something. The similarity or likeness existed in the past.,/rɪˈzembəld/,ri-ZEM-buhld,"Past tense of ""resemble,"" from Old French ""resembler.""",Claude,"Think ""resemble"" + ""d"" = was similar to in the past.",The ancient ruins ___ a magnificent temple from Roman times.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,3,2,4,4,13,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
resembles,Third person singular present tense of resemble; has qualities or features in common with something; is like or similar to something. Current similarity or likeness to something else.,/rɪˈzembəlz/,ri-ZEM-buhlz,"Third person singular of ""resemble,"" from Old French ""resembler.""",Claude,"Think ""resemble"" + ""s"" = currently looks like or is similar to.",This painting ___ the work of a famous Renaissance master.,Claude,2024,2024 Words of the Champions.pdf,Three Bee,Claude,Claude,3,2,4,4,13,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
reservation,The action of reserving something; an arrangement to have something held for one's use; a qualification to an expression of agreement; an area of land set aside for a specific purpose. Reservations involve setting aside or holding back.,/ˌrezərˈveɪʃən/,rez-ur-VAY-shuhn,"From ""reserve"" + suffix ""-ation,"" from Latin ""reservare"" (to keep back).",Claude,"Think ""reserve"" + ""ation"" = action of keeping something reserved.",Please make a ___ for dinner at eight o'clock tonight.,Claude,2023,2023_Words_of_the_Champions.pdf,Two Bee,Claude,Claude,5,5,4,4,18,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
residence,A person's home or place where they live; the fact of living in a place; a large house or official home. Residence encompasses both the physical dwelling and the act of living there.,/ˈrezədəns/,REZ-ih-duhns,"From Latin ""residentia,"" from ""residere"" (to remain), from ""re-"" (back) + ""sidere"" (to sit).",Claude,"Think ""re-"" (back) + ""sidence"" (sitting) = place where one sits back/lives.",The ambassador's official ___ was an elegant mansion downtown.,Claude,2020,2020 Words_of_the_Champions.pdf,One Bee,Claude,Claude,5,2,4,4,15,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
residential,Relating to or designed for people to live in; providing housing or accommodation; containing private houses rather than commercial buildings. Residential areas are designated for living rather than business.,/ˌrezəˈdenʃəl/,rez-ih-DEN-shuhl,"From ""residence"" + suffix ""-al,"" from Latin ""residere"" (to remain).",Claude,"Think ""residence"" + ""al"" = relating to where people reside.",The city planned to develop the area into a ___ neighborhood.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,5,5,4,4,18,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
residue,A small amount of something that remains after the main part has gone or been taken away; matter that remains after processing; a remainder. Residue represents what is left over after removal or consumption.,/ˈrezəˌdu/,REZ-ih-doo,"From Latin ""residuum,"" from ""residere"" (to remain), from ""re-"" (back) + ""sidere"" (to sit).",Claude,"Think ""re-"" (back) + ""sidue"" (sitting) = what sits back/remains.",The chemical reaction left a white ___ at the bottom of the beaker.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,5,5,4,4,18,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
resilience,The ability to recover quickly from difficulties; the capacity to withstand or recover from adverse conditions; elasticity or flexibility. Resilience involves bouncing back from challenges and adapting to change.,/rɪˈzɪljəns/,ri-ZIL-yuhnts,"From Latin ""resilire"" (to leap back), from ""re-"" (back) + ""salire"" (to leap).",Claude,"Think ""re-"" (back) + ""silience"" (leaping) = leaping back from adversity.",Her ___ helped her overcome the challenges of starting a new business.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,5,5,4,4,18,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
resinous,"Containing, producing, or resembling resin; having the characteristics of resin such as stickiness or amber color. Resinous substances have the properties of natural tree resins used in various applications.",/ˈrezənəs/,REZ-ih-nuhs,"From ""resin"" + suffix ""-ous"" (having the quality of), from Latin ""resina.""",Claude,"Think ""resin"" + ""ous"" = having the quality of sticky tree resin.",The pine tree produced a ___ sap that hardened into amber-like chunks.,Claude,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee,Claude,Claude,5,8,7,4,24,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
resonate,"To produce a deep, reverberating sound; to evoke a feeling of shared emotion or belief; to have significance or meaning for someone. Resonance can be acoustic, emotional, or conceptual.",/ˈrezəˌneɪt/,REZ-uh-nayt,"From Latin ""resonare,"" from ""re-"" (again) + ""sonare"" (to sound).",Claude,"Think ""re-"" (again) + ""sonate"" (sound) = sound again/echo.",The speaker's message seemed to ___ with the entire audience.,Claude,2020; 2021; 2022,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee,Claude,Claude,5,8,7,4,24,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
resort,"To turn to and adopt a course of action, especially an extreme one; a place frequented for holidays or recreation; a source of help in a difficult situation. Resort can mean both a vacation destination and a last option.",/rɪˈzɔrt/,ri-ZORT,"From Old French ""resortir,"" from ""re-"" (again) + ""sortir"" (to go out).",Claude,"Think ""re-"" (again) + ""sort"" = go out again to a place or option.","When negotiation failed, they had to ___ to legal action.",Claude,2020; 2021; 2022; 2023,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,One Bee; Two Bee,Claude,Claude,3,2,4,4,13,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
resource,"A stock or supply of money, materials, staff, or other assets that can be drawn on when needed; a means of supplying what is needed; natural materials or capabilities. Resources provide the means to accomplish goals.",/ˈriˌsɔrs/,REE-sors,"From Old French ""ressource,"" from ""ressourcir"" (to rise again), from ""re-"" (again) + ""source"" (to spring up).",Claude,"Think ""re-"" (again) + ""source"" = source that springs up again when needed.",The company's most valuable ___ is its experienced workforce.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,3,2,4,4,13,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
respect,A feeling of deep admiration for someone or something; to admire someone or something deeply; to have due regard for someone's feelings or rights. Respect involves recognition of worth and appropriate treatment.,/rɪˈspekt/,ri-SPEKT,"From Latin ""respectus,"" from ""respicere"" (to look back), from ""re-"" (back) + ""specere"" (to look).",Claude,"Think ""re-"" (back) + ""spect"" (look) = look back with admiration.",The students showed great ___ for their elderly teacher.,Claude,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,3,2,2,4,11,,,2025-01-01,2025-01-01,Batch 148 processing,pending,148
