word,years,source_files,source_difficulties
potentatepotoroo,2025,2025 Words of Champion _1_.pdf,Three Bee
potential,2023,2023_Words_of_the_Champions.pdf,Two Bee
pothos,2022; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee
pothospolysyllabic,2023,2023_Words_of_the_Champions.pdf,Two Bee
potion,2023,2023_Words_of_the_Champions.pdf,Two Bee
potoroo,2025,2025 Words of Champion _1_.pdf,Three Bee
potpourri,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
pottery,2023,2023_Words_of_the_Champions.pdf,Two Bee
potwalloper,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee
pouched,2024,2024 Words of the Champions.pdf,Three Bee
poudre,2023; 2024; 2025,2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee
poultice,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee
pour,2024,2024 Words of the Champions.pdf,Three Bee
powder,2020,2020 Words_of_the_Champions.pdf,One Bee
power,2022; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee
powers,2025,2025 Words of Champion _1_.pdf,Three Bee
powwow,2025,2025 Words of Champion _1_.pdf,Three Bee
practise,2024,2024 Words of the Champions.pdf,Three Bee
praise,2021; 2022; 2023; 2024; 2025,2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
prajna,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee
pralltriller,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee
pralltrillerpratique,2024,2024 Words of the Champions.pdf,Three Bee
prana,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee
pranks,2020,2020 Words_of_the_Champions.pdf,One Bee
pratique,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee
praxis,2020; 2021; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee
prayer,2025,2025 Words of Champion _1_.pdf,Three Bee
prayers,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee
preamble,2020,2020 Words_of_the_Champions.pdf,One Bee
precariously,2020,2020 Words_of_the_Champions.pdf,One Bee
precious,2024,2024 Words of the Champions.pdf,Three Bee
precursor,2020; 2021; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee
predator,2025,2025 Words of Champion _1_.pdf,Three Bee
predicament,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
predictions,2025,2025 Words of Champion _1_.pdf,Three Bee
predilection,2020; 2021; 2022; 2023,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,One Bee; Two Bee
preeminent,2020; 2021; 2022,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee
