word,definition,example_sentence,source_difficulty,difficulty_level,difficulty_name,ai_difficulty_level,ai_difficulty_name,phonetic_transparency_score,word_frequency_score,morphology_score,etymology_score,difficulty_calculation_method,part_of_speech,pronunciation_guide,etymology,etymology_source,memory_tips,alternate_spellings,language_origin,definition_source,source_names,source_difficulties,frequency,original_source,source_access_date
thicket,"A dense growth of bushes, trees, or shrubs; a tangled mass of vegetation.",The rabbit disappeared into the dense _____ of brambles.,One Bee,,,,,4.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 3.00),noun,THIK-it (emphasis on first syllable),"From ""thick"" + ""-et"" (diminutive suffix)",Claude,"Think ""thick-et"" - a small area that's thick with plants",,English,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
thievery,The practice of stealing; the act of taking someone else's property illegally.,The town was plagued by increased _____ during the economic downturn.,One Bee,,,,,3.0,4.0,2.0,1.3,4-factor weighted model (overall_score: 2.66),noun,THEEV-uh-ree (emphasis on first syllable),"From ""thief"" + ""-ery"", from Old English ""theof""",Claude,"Think ""thief-ery"" - the practice of being a thief",,Old English,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024)",2025-08-19
thimblerig,A gambling game using three cups and a ball; any confidence trick or swindle.,The street performer's _____ fooled many unsuspecting tourists.,One Bee,,,,,4.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 3.25),"noun, verb",THIM-buhl-rig (emphasis on first syllable),"From ""thimble"" + ""rig"" (to manipulate fraudulently)",Claude,"Think ""thimble-rig"" - rigging a game with thimbles",,English,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
thimerosal,A mercury-containing preservative formerly used in vaccines; an antiseptic compound.,Concerns about _____ led to its removal from most childhood vaccines.,Three Bee,,,,,4.0,4.0,2.0,4.0,4-factor weighted model (overall_score: 3.50),noun,thy-MER-oh-sal (emphasis on second syllable),"From ""thio"" (sulfur) + ""mercury"" + ""sal"" (salt)",Claude,"Think ""thimer-o-sal"" - a mercury salt preservative",thiomersal,Modern scientific,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
thing,"An object, entity, or concept; a matter or situation; an item or element.",The most important _____ is to stay safe during the storm.,Two Bee,,,,,3.0,1.0,1.0,1.3,4-factor weighted model (overall_score: 1.66),noun,THING (single syllable),"From Old English ""thing"" meaning ""assembly, matter, concern""",Claude,"Think of any object, idea, or matter you can name",,Old English,Claude,Scripps National Spelling Bee,Two Bee,1.0,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
things,"Plural of thing; objects, matters, or items; personal belongings.",She packed her _____ for the weekend trip.,Three Bee,,,,,3.0,1.0,1.0,1.3,4-factor weighted model (overall_score: 1.66),noun (plural),THINGZ (single syllable),"Plural of ""thing"", from Old English ""thing""",Claude,"Think of multiple objects, ideas, or matters",,Old English,Claude,Scripps National Spelling Bee,Three Bee,1.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
third,The ordinal number between second and fourth; one of three equal parts.,She finished in _____ place in the marathon.,One Bee,,,,,3.0,1.0,1.0,1.3,4-factor weighted model (overall_score: 1.66),"adjective, noun",THURD (single syllable),"From Old English ""thridda"", from ""three""",Claude,"Think ""three-d"" - the ordinal form of three",3rd,Old English,Claude,Scripps National Spelling Bee,One Bee; Three Bee,1.0,"Scripps National Spelling Bee Words of the Champions (2020, 2024, 2025)",2025-08-19
thistle,"A prickly plant with purple, pink, or white flowers; the national emblem of Scotland.",The Scottish _____ is known for its sharp spines and beautiful flowers.,One Bee,,,,,4.0,3.0,1.0,1.3,4-factor weighted model (overall_score: 2.46),noun,THIS-uhl (emphasis on first syllable),"From Old English ""thistel""",Claude,"Think ""this-tle"" - this plant will tickle you with thorns",,Old English,Claude,Scripps National Spelling Bee,One Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2021, 2022)",2025-08-19
thistledifficulty,"[COMBINED WORD ERROR] This appears to be two words incorrectly joined: ""thistle"" (prickly plant) + ""difficulty"" (challenge).",[ERROR - This combined word should not appear in spelling bee materials],One Bee,,,,,4.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 3.25),error - combined words,[PRONUNCIATION ERROR - COMBINED WORDS],[ETYMOLOGY ERROR - COMBINED WORDS],Claude,"This is a data error - should be separated into ""thistle"" and ""difficulty""",thistle + difficulty (separate words),ERROR - combined words,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
thomism,"The philosophical and theological system of Thomas Aquinas, emphasizing reason and faith.",_____ attempts to reconcile Aristotelian philosophy with Christian theology.,Three Bee,,,,,3.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.61),noun,TOH-mizm (emphasis on first syllable),"From Thomas Aquinas + ""-ism""",Claude,"Think ""Thomas-ism"" - the philosophy of Thomas Aquinas",,Latin (from proper name),Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
thoracic,Relating to the thorax or chest; concerning the part of the body between neck and abdomen.,The _____ surgeon specialized in chest and lung operations.,One Bee,,,,,4.0,4.0,2.0,3.3,4-factor weighted model (overall_score: 3.36),adjective,thoh-RAS-ik (emphasis on second syllable),"From Greek ""thorax"" (chest) + ""-ic""",Claude,"Think ""thorax-ic"" - relating to the thorax or chest",,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024)",2025-08-19
thorax,The part of the body between the neck and abdomen; the chest cavity containing heart and lungs.,The doctor examined the patient's _____ for signs of infection.,Three Bee,,,,,4.0,3.0,1.0,3.3,4-factor weighted model (overall_score: 2.86),noun,THOR-aks (emphasis on first syllable),"From Greek ""thorax"" meaning ""breastplate, chest""",Claude,"Think ""Thor-axe"" - Thor's axe protects his chest like armor",,Greek,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
thorn,"A sharp, pointed spike on a plant stem; something that causes pain or difficulty.",She carefully avoided the rose's sharp _____ while picking flowers.,Three Bee,,,,,3.0,3.0,1.0,1.3,4-factor weighted model (overall_score: 2.16),noun,THORN (single syllable),"From Old English ""thorn""",Claude,Think of sharp spikes that can prick your skin,,Old English,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
thoroughbred,"A purebred horse, especially for racing; something of excellent quality or breeding.",The _____ racehorse won the Kentucky Derby.,One Bee,,,,,4.0,4.0,2.0,4.0,4-factor weighted model (overall_score: 3.50),"noun, adjective",THUR-oh-bred (emphasis on first syllable),"From ""thorough"" + ""bred"" (past participle of breed)",Claude,"Think ""thorough-bred"" - thoroughly and carefully bred",,English,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
thoroughfare,A main road or public highway; a route for through traffic.,The busy _____ was congested during rush hour.,Two Bee,,,,,4.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 3.25),noun,THUR-oh-fair (emphasis on first syllable),"From ""thorough"" + ""fare"" (to go)",Claude,"Think ""thorough-fare"" - a road for thorough travel",,English,Claude,Scripps National Spelling Bee,Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
those,"Plural of ""that""; referring to people or things previously mentioned or easily identified.",_____ books on the shelf belong to my sister.,Three Bee,,,,,3.0,1.0,1.0,1.3,4-factor weighted model (overall_score: 1.66),"pronoun, determiner",THOHZ (single syllable),"From Middle English ""thos"", from Old English ""thas""",Claude,Think of pointing to multiple things over there,,Old English,Claude,Scripps National Spelling Bee,Three Bee,1.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
though,Despite the fact that; however; even if.,"_____ it was raining, they continued their hike.",Three Bee,,,,,4.0,1.0,1.0,1.3,4-factor weighted model (overall_score: 1.96),"conjunction, adverb",THOH (single syllable),"From Middle English ""though"", from Old Norse ""tho""",Claude,"Think ""th-oh"" - expressing contrast or concession",,Old Norse,Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
thought,An idea or opinion; the process of thinking; past tense of think.,She had an interesting _____ about solving the problem.,Three Bee,,,,,4.0,1.0,1.0,1.3,4-factor weighted model (overall_score: 1.96),"noun, verb (past tense)",THAWT (single syllable),"From Old English ""thoht"", related to ""think""",Claude,Think of ideas flowing through your mind,,Old English,Claude,Scripps National Spelling Bee,Three Bee,1.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
thoughtsverb,"[COMBINED WORD ERROR] This appears to be two words incorrectly joined: ""thoughts"" (ideas) + ""verb"" (grammar term).",[ERROR - This combined word should not appear in spelling bee materials],Three Bee,,,,,4.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 3.25),error - combined words,[PRONUNCIATION ERROR - COMBINED WORDS],[ETYMOLOGY ERROR - COMBINED WORDS],Claude,"This is a data error - should be separated into ""thoughts"" and ""verb""",thoughts + verb (separate words),ERROR - combined words,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
thousand,"The number 1,000; a very large number or amount.",The library contained over a _____ books.,Three Bee,,,,,3.0,1.0,1.0,1.3,4-factor weighted model (overall_score: 1.66),"noun, adjective",THOW-zuhnd (emphasis on first syllable),"From Old English ""thusend""",Claude,"Think ""thou-sand"" - like a thousand grains of sand","1,000",Old English,Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
thousands,Plural of thousand; many thousands; very large numbers.,_____ of people attended the outdoor concert.,Three Bee,,,,,3.0,1.0,1.0,1.3,4-factor weighted model (overall_score: 1.66),noun (plural),THOW-zuhnds (emphasis on first syllable),"Plural of ""thousand"", from Old English ""thusend""",Claude,Think of multiple groups of a thousand,,Old English,Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
thrasonical,Boastful or bragging in an arrogant manner; characterized by vainglorious speech.,His _____ claims about his achievements impressed no one.,One Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),adjective,thruh-SON-i-kuhl (emphasis on second syllable),"From Thraso, a boastful character in ancient Roman comedy + ""-ical""",Claude,"Think ""Thraso-nical"" - like the boastful character Thraso",,Latin (from character name),Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
thread,"A thin strand of cotton, silk, or other fiber; a line of reasoning or narrative.",She lost the _____ of the conversation during the interruption.,Three Bee,,,,,3.0,1.0,1.0,1.3,4-factor weighted model (overall_score: 1.66),"noun, verb",THRED (single syllable),"From Old English ""thraed""",Claude,Think of thin strands used for sewing,,Old English,Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
three,The number 3; one more than two.,The triangle has _____ sides and three angles.,One Bee,,,,,3.0,1.0,1.0,1.3,4-factor weighted model (overall_score: 1.66),"noun, adjective",THREE (single syllable),"From Old English ""threo""",Claude,Think of the number after two and before four,3,Old English,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,1.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
threnody,A song or poem expressing grief or mourning; a lament for the dead.,The poet composed a beautiful _____ for the fallen soldiers.,One Bee,,,,,3.0,4.0,1.0,3.3,4-factor weighted model (overall_score: 2.81),noun,THREN-uh-dee (emphasis on first syllable),"From Greek ""threnoidia"", from ""threnos"" (lament) + ""ode"" (song)",Claude,"Think ""threno-dy"" - a dying song of lament",,Greek,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022)",2025-08-19
threshold,The bottom of a doorway; the beginning point; the level at which something starts.,She stood on the _____ of a new career opportunity.,Three Bee,,,,,4.0,1.0,1.0,1.3,4-factor weighted model (overall_score: 1.96),noun,THRESH-hohld (emphasis on first syllable),"From Old English ""therscold"", from ""thresh"" + ""hold""",Claude,"Think ""thresh-hold"" - holding the place where you thresh grain",,Old English,Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
thrift,Careful management of resources; frugality; a type of plant with small flowers.,Her _____ allowed her to save money for vacation.,Three Bee,,,,,3.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.70),noun,THRIFT (single syllable),"From Old Norse ""thrift"" meaning ""prosperity""",Claude,Think of being careful with money to achieve prosperity,,Old Norse,Claude,Scripps National Spelling Bee,Three Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
throat,The passage from the mouth to the stomach and lungs; the front part of the neck.,She felt a scratchy sensation in her _____ when she was getting sick.,Two Bee,,,,,3.0,1.0,1.0,1.3,4-factor weighted model (overall_score: 1.66),noun,THROHT (single syllable),"From Old English ""throte""",Claude,Think of the tube through which food and air pass,,Old English,Claude,Scripps National Spelling Bee,Two Bee,1.0,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
throes,Intense or violent pain; the final stages of something difficult.,The country was in the _____ of a major political crisis.,Two Bee,,,,,3.0,3.0,1.0,1.3,4-factor weighted model (overall_score: 2.16),noun (plural),THROHZ (single syllable),"From Middle English ""throwe"", possibly related to ""throw""",Claude,"Think ""throws"" - violent throwing motions of pain",,Middle English,Claude,Scripps National Spelling Bee,Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
throttle,To choke or strangle; a valve controlling fuel flow in an engine.,The pilot adjusted the _____ to increase engine power.,One Bee,,,,,4.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 3.25),"verb, noun",THROT-uhl (emphasis on first syllable),"From ""throat"" + ""-le"" (frequentative suffix)",Claude,"Think ""throat-le"" - affecting the throat repeatedly",,English,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
throughout,In every part of; during the entire time or extent of something.,Rain continued _____ the entire weekend.,One Bee,,,,,4.0,1.0,1.0,4.0,4-factor weighted model (overall_score: 2.50),"preposition, adverb",throo-OWT (emphasis on second syllable),"From ""through"" + ""out""",Claude,"Think ""through-out"" - all the way through and out",,English,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,1.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
throw,To propel something through the air; to cast or hurl.,She learned to _____ a baseball with perfect accuracy.,Three Bee,,,,,4.0,1.0,1.0,1.3,4-factor weighted model (overall_score: 1.96),"verb, noun",THROH (single syllable),"From Old English ""thrawan"" meaning ""to twist, turn""",Claude,Think of propelling something through the air with your arm,,Old English,Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
thuluth,A style of Arabic calligraphy characterized by curved letters and elegant proportions.,The master calligrapher specialized in the elegant _____ script.,Three Bee,,,,,4.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 3.00),noun,thoo-LOOTH (emphasis on second syllable),"From Arabic ""thuluth"" meaning ""one-third"" (referring to proportions)",Claude,"Think ""thu-luth"" - one-third proportions in Arabic writing",,Arabic,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
thumbs,"Plural of thumb; the short, thick first digits of the hands.",She gave the performance two _____ up.,Three Bee,,,,,4.0,1.0,1.0,1.3,4-factor weighted model (overall_score: 1.96),noun (plural),THUHMZ (single syllable),"Plural of ""thumb"", from Old English ""thuma""",Claude,Think of the two thick fingers you use for gripping,,Old English,Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
