word,years,source_files,source_difficulties
metronome,2024,2024 Words of the Champions.pdf,Three Bee
metropolis,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee
meunière,2020; 2021; 2022,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee
mexico,2021,2021_Printable_Words of the Champions.pdf,One Bee
mezzanine,2020; 2021; 2022,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee
miasma,2020; 2021; 2022,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee
mice,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee
micellar,2025,2025 Words of Champion _1_.pdf,Three Bee
michaelmas,2025,2025 Words of Champion _1_.pdf,Three Bee
michel,2025,2025 Words of Champion _1_.pdf,Three Bee
michigander,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee
microfiche,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
microphone,2024,2024 Words of the Champions.pdf,Three Bee
microwavegabled,2020,2020 Words_of_the_Champions.pdf,One Bee
midair,2025,2025 Words of Champion _1_.pdf,Three Bee
midday,2025,2025 Words of Champion _1_.pdf,Three Bee
middle,2020; 2024; 2025,2020 Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee
midnight,2020,2020 Words_of_the_Champions.pdf,One Bee
midriff,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee
midriffteaspoon,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee
mien,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee
might,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee
mighty,2025,2025 Words of Champion _1_.pdf,Three Bee
mignonette,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee
migraine,2021; 2022,2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee
migratory,2025,2025 Words of Champion _1_.pdf,Three Bee
mildew,2020; 2021; 2022,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee
mile,2024,2024 Words of the Champions.pdf,Three Bee
miles,2024,2024 Words of the Champions.pdf,Three Bee
milieu,2020,2020 Words_of_the_Champions.pdf,One Bee
militant,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee
military,2025,2025 Words of Champion _1_.pdf,Three Bee
milk,2025,2025 Words of Champion _1_.pdf,Three Bee
