word,years,source_files,source_difficulties
volition,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
voltammetry,2020,2020 Words_of_the_Champions.pdf,One Bee
volucrine,2020; 2021; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee
volumetric,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
voluminous,2024,2024 Words of the Champions.pdf,Three Bee
voluntary,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee
voraciousnoun,2024,2024 Words of the Champions.pdf,Three Bee
vortices,2020,2020 Words_of_the_Champions.pdf,One Bee
votive,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
votivenoun,2025,2025 Words of Champion _1_.pdf,Three Bee
vouch,2020; 2021; 2022; 2023,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,One Bee; Two Bee
vowel,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee
voyage,2025,2025 Words of Champion _1_.pdf,Three Bee
vulcan,2022; 2023; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee
vulpine,2020; 2021; 2022,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee
vultures,2024,2024 Words of the Champions.pdf,Three Bee
vuvuzela,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee
véronique,2020; 2021; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee
wabeno,2023; 2024; 2025,2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee
wafer,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee
wafting,2024,2024 Words of the Champions.pdf,Three Bee
wagon,2025,2025 Words of Champion _1_.pdf,Three Bee
wahine,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
waing,2020; 2021; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee
waist,2023,2023_Words_of_the_Champions.pdf,Two Bee
waited,2020,2020 Words_of_the_Champions.pdf,One Bee
waiter,2025,2025 Words of Champion _1_.pdf,Three Bee
waiver,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
wakame,2020; 2021; 2022; 2023,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,One Bee; Two Bee
wake,2024,2024 Words of the Champions.pdf,Three Bee
wales,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee
walk,2025,2025 Words of Champion _1_.pdf,Three Bee
wallaby,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
walnut,2020,2020 Words_of_the_Champions.pdf,One Bee
walter,2023; 2024; 2025,2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee
wamble,2023; 2024; 2025,2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee
