word,definition,example_sentence,source_difficulty,difficulty_level,difficulty_name,ai_difficulty_level,ai_difficulty_name,phonetic_transparency_score,word_frequency_score,morphology_score,etymology_score,difficulty_calculation_method,part_of_speech,pronunciation_guide,etymology,etymology_source,memory_tips,alternate_spellings,language_origin,definition_source,source_names,source_difficulties,frequency,original_source,source_access_date
cire,"French word meaning ""wax""; in English, refers to a glossy finish applied to fabrics or surfaces to give them a waxy appearance.",The fabric had a beautiful _____ finish that made it shimmer in the light.,Three Bee,,,,,3.0,2.0,1.0,2.3,4-factor weighted model (overall_score: 2.11),noun,SEER (emphasis on single syllable),"From French ""cire"" (wax), from Latin ""cera"" (wax)",Claude,"Think ""seer"" - someone who can see the glossy, waxy finish clearly",,French (from Latin),Claude,Scripps National Spelling Bee,Three Bee; Two Bee,2.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
cirque,A steep-walled amphitheater-like valley carved by glacial erosion; a circular or semicircular arena; a traveling acrobatic performance group.,The mountain _____ was carved by ancient glaciers thousands of years ago.,Two Bee,,,,,4.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.66),noun,SURK (emphasis on single syllable),"From French ""cirque"", from Latin ""circus"" (circle, ring)",Claude,"Think ""circus"" without the ""us"" - a circular amphitheater in nature",,French (from Latin),Claude,Scripps National Spelling Bee,Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
cirrhosisbangalore,"[COMBINED WORD ERROR] This appears to be two words incorrectly joined: ""cirrhosis"" (liver disease) + ""Bangalore"" (city in India).",[ERROR - This combined word should not appear in spelling bee materials],Two Bee,,,,,4.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 3.25),error - combined words,[PRONUNCIATION ERROR - COMBINED WORDS],[ETYMOLOGY ERROR - COMBINED WORDS],Claude,"This is a data error - should be separated into ""cirrhosis"" and ""Bangalore""",cirrhosis + Bangalore (separate words),ERROR - combined words,Claude,Scripps National Spelling Bee,Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
cirri,"Plural of cirrus; thin, wispy, high-altitude clouds; slender appendages or tendrils in biology, such as those found on certain marine animals.",The delicate _____ clouds streaked across the blue sky like wispy brushstrokes.,Three Bee,,,,,3.0,3.0,1.0,2.0,4-factor weighted model (overall_score: 2.30),noun (plural),SIR-eye (emphasis on first syllable),"Plural of Latin ""cirrus"" (curl, lock of hair)",Claude,"Think ""sear-eye"" - thin clouds that look like curled hairs in the sky that sear your eyes",,Latin,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2022, 2023, 2024, 2025)",2025-08-19
cistern,"A tank for storing water, especially one supplying taps or as part of a flushing toilet; an underground reservoir for rainwater.",The old farmhouse relied on a large _____ to collect and store rainwater.,One Bee,,,,,4.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.66),noun,SIS-turn (emphasis on first syllable),"From Latin ""cisterna"", from ""cista"" (box, chest)",Claude,"Think ""sister-n"" - like a sister container that stores water",,Latin,Claude,Scripps National Spelling Bee,One Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021)",2025-08-19
citation,A reference to a source of information; an official summons to appear in court; recognition or praise for achievement.,The research paper included a proper _____ for every source mentioned.,One Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),noun,sy-TAY-shuhn (emphasis on second syllable),"From Latin ""citatio"", from ""citare"" (to summon, call)",Claude,"Think ""cite-ation"" - the action of citing or referencing something",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2021, 2022, 2023, 2024, 2025)",2025-08-19
citizen,A legally recognized member of a country or state with rights and responsibilities; an inhabitant of a particular town or city.,Every _____ has both rights and responsibilities within their community.,Three Bee,,,,,4.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.66),noun,SIT-ih-zuhn (emphasis on first syllable),"From Old French ""citezein"", from ""cite"" (city)",Claude,"Think ""city-zen"" - someone who lives in the city with zen-like civic responsibility",,Old French,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
citronella,"A fragrant grass native to Asia, or oil extracted from it, commonly used as an insect repellent and in perfumes and soaps.",The _____ candles helped keep mosquitoes away during the outdoor dinner party.,One Bee,,,,,4.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.91),noun,sit-ruh-NEL-ah (emphasis on third syllable),"From ""citron"" (citrus fruit) + ""-ella"" (diminutive), referring to its lemony scent",Claude,"Think ""citrus-ella"" - like Cinderella but with a citrusy smell that repels bugs",,Modern Latin (from citrus),Claude,Scripps National Spelling Bee,One Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023)",2025-08-19
city,A large town; an incorporated municipal area with defined boundaries and local government; an urban area with significant population.,The _____ skyline was illuminated by thousands of lights after dark.,Three Bee,,,,,3.0,2.0,1.0,2.3,4-factor weighted model (overall_score: 2.11),noun,SIT-ee (emphasis on first syllable),"From Old French ""cite"", from Latin ""civitas"" (citizenship, community)",Claude,"Think of tall buildings, busy streets, and lots of people living together",,Old French (from Latin),Claude,Scripps National Spelling Bee,Three Bee,2.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
civet,"A small, carnivorous mammal native to Africa and Asia, valued for the musky secretion used in perfumes; the secretion itself.",The _____ is prized for the aromatic secretion used in expensive perfumes.,One Bee,,,,,4.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.66),noun,SIV-it (emphasis on first syllable),"From French ""civette"", from Arabic ""zabād"" (civet perfume)",Claude,"Think ""civic-cat"" - a cat-like animal that contributes to the civic duty of making perfume",,French (from Arabic),Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
civics,"The study of the rights and duties of citizenship; education about government, democracy, and civic responsibilities.","The _____ class taught students about voting, jury duty, and democratic processes.",One Bee,,,,,3.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.36),noun,SIV-iks (emphasis on first syllable),"From ""civic"" + ""-s"", where civic comes from Latin ""civicus"" (of citizens)",Claude,"Think ""civic-s"" - the study of multiple civic duties and responsibilities",,Latin,Claude,Scripps National Spelling Bee,One Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021)",2025-08-19
civil,Relating to citizens and their affairs; courteous and polite; relating to civil law rather than criminal law.,"Despite their disagreement, they maintained a _____ conversation throughout dinner.",Three Bee,,,,,4.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.66),adjective,SIV-uhl (emphasis on first syllable),"From Latin ""civilis"", from ""civis"" (citizen)",Claude,"Think ""civilized"" - being polite and relating to citizenship",,Latin,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
cladding,A covering or coating applied to the outside of a building or structure for protection or decoration; metal bonded to another metal.,"The building's aluminum _____ gave it a modern, sleek appearance.",One Bee,,,,,4.0,4.0,2.0,4.0,4-factor weighted model (overall_score: 3.50),noun,KLAD-ing (emphasis on first syllable),"From ""clad"" (clothed, covered) + ""-ing""",Claude,"Think ""glad-ding"" - gladly adding a protective covering to buildings",,English,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
cladistics,A method of biological classification based on evolutionary relationships and shared derived characteristics among species.,"Using _____, scientists determined that birds are more closely related to dinosaurs than to mammals.",One Bee,,,,,4.0,4.0,1.0,3.3,4-factor weighted model (overall_score: 3.11),noun,klah-DIS-tiks (emphasis on second syllable),"From Greek ""klados"" (branch) + ""-istics"", referring to branching evolutionary relationships",Claude,"Think ""clad-is-tics"" - statistics about how species are clad in evolutionary branches",,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2021, 2022, 2023, 2024, 2025)",2025-08-19
cladogram,"A diagram showing the evolutionary relationships between different species or groups, resembling a branching tree structure.",The _____ clearly illustrated the evolutionary connections between various mammalian species.,Three Bee,,,,,4.0,4.0,1.0,3.3,4-factor weighted model (overall_score: 3.11),noun,KLAD-oh-gram (emphasis on first syllable),"From Greek ""klados"" (branch) + ""gramma"" (drawing, written character)",Claude,"Think ""clad-oh-gram"" - a diagram that draws how species are clad in evolutionary branches",,Greek,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
claimed,Past tense of claim; asserted ownership or right to something; stated something to be true; demanded or requested something.,She _____ that the lost wallet belonged to her grandmother.,Three Bee,,,,,4.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.91),verb (past tense),KLAYMD (emphasis on single syllable),"From Old French ""clamer"", from Latin ""clamare"" (to call out, shout)",Claude,"Think ""acclaimed"" without the ""ac"" - someone shouted out their right to something",,Old French (from Latin),Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
clairvoyance,The supposed ability to perceive events in the future or beyond normal sensory contact; exceptional insight or perceptiveness.,The fortune teller claimed to possess _____ and could predict future events.,One Bee,,,,,4.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.91),noun,klair-VOY-uhns (emphasis on second syllable),"From French ""clairvoyance"", from ""clair"" (clear) + ""voir"" (to see)",Claude,"Think ""clear-voyance"" - clear sight beyond normal vision",,French,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
clamorous,Making a loud and confused noise; expressing demands or complaints loudly and insistently; characterized by uproar.,The _____ crowd outside the courthouse demanded justice for the wrongly accused.,One Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),adjective,KLAM-er-uhs (emphasis on first syllable),"From ""clamor"" + ""-ous"", where clamor comes from Latin ""clamare"" (to shout)",Claude,"Think ""clam-or-us"" - either clams are noisy, or there's a choice between clam and noise",,Latin,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
clandestine,"Kept secret or done secretively, especially because it is illicit or unauthorized; surreptitious or covert.",The resistance fighters held _____ meetings in abandoned buildings throughout the city.,One Bee,,,,,4.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.91),adjective,klan-DES-tin (emphasis on second syllable),"From Latin ""clandestinus"", from ""clam"" (secretly)",Claude,"Think ""clan-destined"" - a clan destined to meet in secret",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
clarinet,"A woodwind musical instrument with a single reed mouthpiece, cylindrical bore, and flaring bell, played by covering holes and pressing keys.",The _____ solo in the jazz piece showcased the musician's exceptional skill.,One Bee,,,,,4.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.91),noun,klar-uh-NET (emphasis on third syllable),"From French ""clarinette"", diminutive of ""clarine"" (a type of bell)",Claude,"Think ""clear-net"" - an instrument that makes clear sounds through its net of keys",,French,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2022, 2023, 2024, 2025)",2025-08-19
clarinetcapillary,"[COMBINED WORD ERROR] This appears to be two words incorrectly joined: ""clarinet"" (musical instrument) + ""capillary"" (tiny blood vessel).",[ERROR - This combined word should not appear in spelling bee materials],One Bee,,,,,4.0,4.0,2.0,4.0,4-factor weighted model (overall_score: 3.50),error - combined words,[PRONUNCIATION ERROR - COMBINED WORDS],[ETYMOLOGY ERROR - COMBINED WORDS],Claude,"This is a data error - should be separated into ""clarinet"" and ""capillary""",clarinet + capillary (separate words),ERROR - combined words,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
clarion,"A shrill, narrow-tubed war trumpet; a loud, clear sound; loud and clear in expression.","The _____ call echoed across the battlefield, signaling the charge.",Three Bee,,,,,4.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.66),"noun, adjective",KLAR-ee-uhn (emphasis on first syllable),"From Latin ""clario"", from ""clarus"" (clear, bright)",Claude,"Think ""clear-ion"" - a clear, bright sound that carries like an ion through the air",,Latin,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
clash,"To come into violent contact; to conflict or disagree strongly; a violent collision or loud, harsh sound.",The two armies would _____ at dawn in the valley below.,Two Bee,,,,,4.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 3.00),"verb, noun",KLASH (emphasis on single syllable),"Imitative word, possibly from the sound of metal striking metal",Claude,Think of cymbals clashing together with a loud metallic sound,,Imitative (English),Claude,Scripps National Spelling Bee,Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
classical,"Relating to ancient Greek and Roman culture; representing the highest standards of traditional art, literature, or music; standard and authoritative.",The orchestra performed a _____ symphony by Mozart to end the concert season.,One Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),adjective,KLAS-ih-kuhl (emphasis on first syllable),"From ""classic"" + ""-al"", where classic comes from Latin ""classicus"" (of the highest class)",Claude,"Think ""class-ical"" - of the highest class, like classical music or literature",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
classified,Arranged in classes or categories; designated as officially secret; small advertisements in newspapers organized by category.,The government documents were marked as _____ and required special clearance to access.,Three Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),"adjective, noun",KLAS-uh-fyd (emphasis on first syllable),"From ""classify"" + ""-ed"", where classify comes from Latin ""classis"" (class)",Claude,"Think ""class-ified"" - officially placed into a class or category",,Latin,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2022, 2025)",2025-08-19
classroom,A room in which a class of students is taught; the educational setting where formal instruction takes place.,The _____ was equipped with new computers and interactive whiteboards.,One Bee,,,,,4.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 3.25),noun,KLAS-room (emphasis on first syllable),"Compound word from ""class"" + ""room""",Claude,"Think of a room where students attend class with desks, a blackboard, and a teacher",,Modern English (compound),Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
clatter,To make a continuous rattling sound; to move or fall with such a sound; the sound itself.,The horse's hooves would _____ loudly against the cobblestone street.,One Bee,,,,,4.0,3.0,2.0,4.0,4-factor weighted model (overall_score: 3.25),"verb, noun",KLAT-er (emphasis on first syllable),Imitative word representing the sound of hard objects striking each other,Claude,Think of dishes clattering in the sink or hooves clattering on pavement,,Imitative (English),Claude,Scripps National Spelling Bee,One Bee,3.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
claustrophobia,An abnormal fear of being in enclosed or confined spaces; extreme discomfort in crowded or restricted environments.,Her _____ made it impossible for her to ride in elevators or small rooms.,One Bee,,,,,4.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.91),noun,klaw-struh-FOH-bee-ah (emphasis on third syllable),"From Latin ""claustrum"" (enclosed place) + Greek ""phobos"" (fear)",Claude,"Think ""claus-tro-phobia"" - fear of being closed in like Santa Claus in a chimney",,Latin and Greek,Claude,Scripps National Spelling Bee,One Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021)",2025-08-19
clavichord,"A small, rectangular keyboard instrument popular from the 16th to 18th centuries, producing sound by metal blades striking strings.","The delicate _____ produced a soft, intimate sound perfect for chamber music.",One Bee,,,,,4.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.91),noun,KLAV-ih-kord (emphasis on first syllable),"From Latin ""clavis"" (key) + ""chorda"" (string)",Claude,"Think ""clavi-chord"" - keys that make chords by striking strings",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
claws,"Sharp, curved nails on the toes of animals; the pincers of arthropods like crabs; to scratch or grasp with claws.",The cat extended its sharp _____ to climb up the tree trunk.,Three Bee,,,,,4.0,3.0,1.0,1.3,4-factor weighted model (overall_score: 2.46),"noun (plural), verb",KLAWZ (emphasis on single syllable),"From Old English ""clawu"", related to German ""Klaue""",Claude,Think of a cat's sharp claws or a crab's pincers,,Old English,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
clear,Easy to perceive or understand; transparent or free from obstruction; free from confusion or doubt; to remove obstructions.,The instructions were _____ and easy to follow.,Three Bee,,,,,4.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.66),"adjective, verb",KLEER (emphasis on single syllable),"From Old French ""cler"", from Latin ""clarus"" (bright, clear)",Claude,Think of crystal-clear water or a clear blue sky,,Old French (from Latin),Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
clearance,The action of clearing or removing something; official authorization or permission; the space between two objects.,The pilot waited for _____ from the control tower before taking off.,One Bee,,,,,4.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.91),noun,KLEER-uhns (emphasis on first syllable),"From ""clear"" + ""-ance""",Claude,"Think ""clear-ance"" - the state of being clear or the act of clearing",,Old French (from Latin),Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
clearly,"In a clear manner; obviously or without doubt; in a way that is easy to see, hear, or understand.",She spoke _____ so everyone in the audience could understand her presentation.,Three Bee,,,,,4.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.91),adverb,KLEER-lee (emphasis on first syllable),"From ""clear"" + ""-ly""",Claude,"Think ""clear-ly"" - in a clear manner, obviously",,Old French (from Latin),Claude,Scripps National Spelling Bee,Three Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
cleave,"To split or divide, especially along natural lines; paradoxically also means to stick or adhere closely; to separate by force.",The axe was designed to _____ through logs with a single powerful swing.,One Bee,,,,,4.0,3.0,1.0,1.3,4-factor weighted model (overall_score: 2.46),verb,KLEEV (emphasis on single syllable),"From Old English ""cleofan"" (to split) and ""clifian"" (to adhere)",Claude,"Think ""cleave"" - it can mean both to split apart AND to stick together (confusing but true!)",,Old English,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2021, 2022, 2023, 2024, 2025)",2025-08-19
clematis,"A climbing plant with showy flowers, belonging to the buttercup family, popular in gardens for its ornamental value.",The purple _____ covered the entire garden trellis with cascading blooms.,One Bee,,,,,4.0,4.0,1.0,3.3,4-factor weighted model (overall_score: 3.11),noun,KLEM-ah-tis or kluh-MAT-is (emphasis varies),"From Greek ""klema"" (vine branch, twig)",Claude,"Think ""climb-atis"" - a climbing plant with beautiful flowers",,Greek,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022)",2025-08-19
clemency,"Mercy or leniency, especially in the punishment of offenders; mildness of weather; compassionate treatment.",The governor granted _____ to the prisoner who had shown genuine remorse.,One Bee,,,,,4.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.91),noun,KLEM-uhn-see (emphasis on first syllable),"From Latin ""clementia"", from ""clemens"" (mild, gentle)",Claude,"Think ""clem-mercy"" - showing mercy and gentleness",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2022, 2023, 2024, 2025)",2025-08-19
clerihew,"A humorous four-line biographical poem with an AABB rhyme scheme, typically about famous people, invented by Edmund Clerihew Bentley.",The student wrote a _____ about Shakespeare that made the entire class laugh.,One Bee,,,,,4.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 3.25),noun,KLER-ih-hyoo (emphasis on first syllable),"Named after Edmund Clerihew Bentley, who invented this poetic form",Claude,"Think ""clear-he-you"" - a clear poem about he, you, or famous people",,Modern English (proper name),Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
clerisy,"The educated class or intellectual elite of a society; scholars, clergy, and learned people collectively.",The university's _____ gathered to discuss the implications of the new research findings.,Two Bee,,,,,4.0,3.0,1.0,3.6,4-factor weighted model (overall_score: 2.92),noun,KLER-ih-see (emphasis on first syllable),"From German ""Klerisei"", from ""Klerus"" (clergy), coined by Samuel Taylor Coleridge",Claude,"Think ""clergy-see"" - the clergy and intellectuals who see and understand scholarly matters",,German (via English coinage),Claude,Scripps National Spelling Bee,Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
