word,years,source_files,source_difficulties
gnash,2020,2020 Words_of_the_Champions.pdf,One Bee
gnathic,2025,2025 Words of Champion _1_.pdf,Three Bee
gnaw,2020,2020 Words_of_the_Champions.pdf,One Bee
gnocchi,2021; 2022; 2023; 2024; 2025,2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
gnome,2025,2025 Words of Champion _1_.pdf,Three Bee
gnomon,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee
goals,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee
goanna,2020; 2021; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee
goatee,2025,2025 Words of Champion _1_.pdf,Three Bee
goblet,2020,2020 Words_of_the_Champions.pdf,One Bee
goblins,2021,2021_Printable_Words of the Champions.pdf,One Bee
gods,2025,2025 Words of Champion _1_.pdf,Three Bee
godspeed,2022; 2023; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee
goggles,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee
going,2025,2025 Words of Champion _1_.pdf,Three Bee
goji,2022; 2023; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee
gold,2024,2024 Words of the Champions.pdf,Three Bee
golden,2020; 2021; 2022; 2023,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,One Bee; Two Bee
golem,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
goliath,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
gondolas,2025,2025 Words of Champion _1_.pdf,Three Bee
gondwana,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee
