word,years,source_files,source_difficulties
whippoorwill,2020; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
whippoorwillficus,2021,2021_Printable_Words of the Champions.pdf,One Bee
whirlybird,2021; 2022; 2024; 2025,2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
whisk,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
whiskers,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee
whisper,2024,2024 Words of the Champions.pdf,Three Bee
white,2023; 2024,2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,Three Bee; Two Bee
whitefish,2024,2024 Words of the Champions.pdf,Three Bee
whittle,2020; 2021; 2022,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee
whizzed,2023,2023_Words_of_the_Champions.pdf,Two Bee
whole,2025,2025 Words of Champion _1_.pdf,Three Bee
wholehearted,2020; 2021; 2022,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee
whose,2025,2025 Words of Champion _1_.pdf,Three Bee
whydah,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee
wickiup,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee
widdershins,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
wide,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee
widely,2025,2025 Words of Champion _1_.pdf,Three Bee
widget,2020,2020 Words_of_the_Champions.pdf,One Bee
wield,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee
wieldscuppers,2023,2023_Words_of_the_Champions.pdf,Two Bee
