word,definition,example_sentence,source_difficulty,difficulty_level,difficulty_name,ai_difficulty_level,ai_difficulty_name,phonetic_transparency_score,word_frequency_score,morphology_score,etymology_score,difficulty_calculation_method,part_of_speech,pronunciation_guide,etymology,etymology_source,memory_tips,alternate_spellings,language_origin,definition_source,source_names,source_difficulties,frequency,original_source,source_access_date
photosynthesis,"The process by which plants use sunlight, carbon dioxide, and water to produce glucose and oxygen; the conversion of light energy into chemical energy.","During _____, plants convert sunlight into energy they can use for growth.",Three Bee,,,,,3.0,4.0,2.0,3.3,4-factor weighted model (overall_score: 3.06),noun,foh-toh-SIN-thuh-sis (emphasis on third syllable),"From Greek ""photos"" meaning ""light"" + ""synthesis"" meaning ""putting together""",Claude,"Think ""photo-synthesis"" - photos of light being synthesized into food",,Greek,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
photovoltaic,Relating to the production of electric current when light strikes certain materials; capable of generating electricity from light.,The _____ panels on the roof generate clean electricity from sunlight.,Three Bee,,,,,4.0,4.0,3.0,3.3,4-factor weighted model (overall_score: 3.61),adjective,foh-toh-vol-TAY-ik (emphasis on fourth syllable),"From Greek ""photos"" meaning ""light"" + ""voltaic"" from Alessandro Volta",Claude,"Think ""photo-voltaic"" - photos (light) creating voltage",solar electric,Greek and Modern Scientific,Claude,Scripps National Spelling Bee,Three Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
phraseology,The study of phrases and expressions; the particular way in which words and phrases are arranged and used in language.,The linguist specialized in the _____ of regional dialects.,One Bee,,,,,3.0,4.0,1.0,3.3,4-factor weighted model (overall_score: 2.81),noun,fray-zee-OL-uh-jee (emphasis on third syllable),"From Greek ""phrasis"" meaning ""speech, phrase"" + ""-ology"" meaning ""study of""",Claude,"Think ""phrase-ology"" - the ology (study) of phrases",phrasal study,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
phulkari,"A traditional form of embroidery from the Punjab region of India and Pakistan, characterized by bright floral patterns on cotton fabric.",The bride wore a beautiful _____ dupatta embroidered with vibrant flowers.,One Bee,,,,,4.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 3.25),noun,FOOL-kah-ree (emphasis on first syllable),"From Punjabi ""phul"" meaning ""flower"" + ""kari"" meaning ""work""",Claude,"Think ""full-carry"" - carrying full loads of colorful flower patterns",,Punjabi,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2021, 2022)",2025-08-19
phycology,"The scientific study of algae; the branch of botany that deals with algae and their classification, structure, and ecology.",Marine _____ focuses on the study of seaweed and ocean algae.,One Bee,,,,,4.0,4.0,1.0,3.3,4-factor weighted model (overall_score: 3.11),noun,fy-KOL-uh-jee (emphasis on second syllable),"From Greek ""phykos"" meaning ""seaweed, algae"" + ""-ology"" meaning ""study of""",Claude,"Think ""fickle-ology"" - the fickle study of ever-changing algae",algology,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
phylum,"A major taxonomic division of the animal or plant kingdom, ranking above class and below kingdom in biological classification.",Arthropods belong to the largest _____ in the animal kingdom.,One Bee,,,,,3.0,3.0,1.0,3.3,4-factor weighted model (overall_score: 2.56),noun,FY-luhm (emphasis on first syllable),"From Greek ""phylon"" meaning ""tribe, race""",Claude,"Think ""file-um"" - filing organisms into groups",,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2024, 2025)",2025-08-19
phylumdifficulty,"[COMBINED WORD ERROR] This appears to be two words incorrectly joined: ""phylum"" (taxonomic division) + ""difficulty"" (challenge).",[ERROR - This combined word should not appear in spelling bee materials],Two Bee,,,,,4.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 3.25),error - combined words,[PRONUNCIATION ERROR - COMBINED WORDS],[ETYMOLOGY ERROR - COMBINED WORDS],Claude,"This is a data error - should be separated into ""phylum"" and ""difficulty""",phylum + difficulty (separate words),ERROR - combined words,Claude,Scripps National Spelling Bee,Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
physical,Relating to the body or material things; involving bodily contact or activity; existing in a material form that can be touched.,The doctor performed a _____ examination to check the patient's health.,Three Bee,,,,,4.0,1.0,2.0,2.3,4-factor weighted model (overall_score: 2.41),adjective,FIZ-i-kuhl (emphasis on first syllable),"From Greek ""physikos"" meaning ""natural, relating to nature""",Claude,"Think ""fizz-ical"" - things that fizz are physical and real","bodily, material",Greek,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,1.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
physicalpunily,"[COMBINED WORD ERROR] This appears to be two words incorrectly joined: ""physical"" (bodily) + ""punily"" (in a weak manner).",[ERROR - This combined word should not appear in spelling bee materials],Two Bee,,,,,4.0,4.0,3.0,4.0,4-factor weighted model (overall_score: 3.75),error - combined words,[PRONUNCIATION ERROR - COMBINED WORDS],[ETYMOLOGY ERROR - COMBINED WORDS],Claude,"This is a data error - should be separated into ""physical"" and ""punily""",physical + punily (separate words),ERROR - combined words,Claude,Scripps National Spelling Bee,Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
physician,A person qualified to practice medicine; a doctor who diagnoses and treats illnesses and injuries.,The _____ prescribed medication to treat the patient's infection.,Three Bee,,,,,4.0,4.0,2.0,3.3,4-factor weighted model (overall_score: 3.36),noun,fi-ZISH-uhn (emphasis on second syllable),"From Greek ""physikos"" meaning ""natural"" + ""-ian"" meaning ""practitioner""",Claude,"Think ""fizz-ician"" - a magician who can fix your physical fizz","doctor, medical doctor",Greek,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
physicists,"Scientists who study physics; people who specialize in the science of matter, energy, and their interactions.",The team of _____ worked together to understand the behavior of subatomic particles.,One Bee,,,,,4.0,4.0,2.0,3.3,4-factor weighted model (overall_score: 3.36),noun (plural),FIZ-uh-sists (emphasis on first syllable),"From Greek ""physikos"" meaning ""natural"" + ""-ist"" meaning ""specialist""",Claude,"Think ""fizz-uh-cists"" - scientists who study how things fizz and react",physicist (singular),Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
phytophilous,Having an affinity for or attraction to plants; describing organisms that prefer or depend on plant environments.,The _____ insects were found exclusively in areas with dense vegetation.,One Bee,,,,,4.0,4.0,2.0,3.3,4-factor weighted model (overall_score: 3.36),adjective,fy-TOF-uh-lus (emphasis on second syllable),"From Greek ""phyton"" meaning ""plant"" + ""philos"" meaning ""loving""",Claude,"Think ""fight-oh-fill-us"" - we fight to fill ourselves with plant love",plant-loving,Greek,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022)",2025-08-19
pianola,A type of player piano that automatically plays music using perforated paper rolls; a self-playing piano mechanism.,The antique _____ entertained guests with its automatic melodies.,One Bee,,,,,2.0,3.0,1.0,3.3,4-factor weighted model (overall_score: 2.26),noun,pee-uh-NOH-luh (emphasis on third syllable),"Trademark name, from ""piano"" + diminutive suffix ""-ola""",Claude,"Think ""piano-la"" - a little piano that plays by itself",player piano,Modern trademark (Italian-influenced),Claude,Scripps National Spelling Bee,One Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023)",2025-08-19
piatti,"Italian term for cymbals, especially orchestral cymbals used in classical music; also refers to plates or dishes in Italian.",The orchestra's _____ crashed dramatically during the symphony's climax.,Three Bee,,,,,2.0,3.0,1.0,3.3,4-factor weighted model (overall_score: 2.26),noun (plural),pee-AH-tee (emphasis on second syllable),"From Italian ""piatti"" meaning ""plates, cymbals""",Claude,"Think ""pee-at-tea"" - cymbals that crash when you pee at tea time","cymbals, plates",Italian,Claude,Scripps National Spelling Bee,Three Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
piccata,"An Italian cooking method where meat is sliced thin, sautéed, and served in a sauce of lemon, butter, and capers.",The chef prepared chicken _____ with a tangy lemon and caper sauce.,One Bee,,,,,4.0,3.0,1.0,3.3,4-factor weighted model (overall_score: 2.86),noun,pi-KAH-tuh (emphasis on second syllable),"From Italian ""piccata"", past participle of ""piccare"" meaning ""to prick, season""",Claude,"Think ""pick-at-a"" - pick at a dish with lemon and capers",,Italian,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
pick,To select or choose from a group; to pluck or gather; a tool with a pointed end for breaking or digging.,Please _____ your favorite color from the palette.,Three Bee,,,,,3.0,1.0,1.0,1.3,4-factor weighted model (overall_score: 1.66),"verb, noun",PIK (emphasis on syllable),"From Middle English ""pikken"", possibly from Old English ""pyccean""",Claude,"Think ""pick"" - like picking apples or picking a choice","choose, select",Middle English,Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
picture,"A visual representation or image, especially a painting, drawing, or photograph; to imagine or visualize.",The family hung a _____ of their vacation on the wall.,One Bee,,,,,4.0,1.0,1.0,2.3,4-factor weighted model (overall_score: 2.16),"noun, verb",PIK-cher (emphasis on first syllable),"From Latin ""pictura"", from ""pingere"" meaning ""to paint""",Claude,"Think ""pick-ture"" - you pick a moment and turn it into a picture","image, photo",Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee,1.0,"Scripps National Spelling Bee Words of the Champions (2021, 2024, 2025)",2025-08-19
pictures,"Multiple visual representations or images; photographs, paintings, drawings, or other visual artworks.",She scrolled through hundreds of _____ on her phone.,Three Bee,,,,,4.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.91),noun (plural),PIK-cherz (emphasis on first syllable),"Plural of ""picture"", from Latin ""pictura""",Claude,"Think ""pick-tures"" - picking multiple moments to capture","images, photos",Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
piece,A part or portion of something; an individual item or work of art; to put together or assemble.,She found the missing _____ of the jigsaw puzzle.,Three Bee,,,,,3.0,1.0,1.0,2.3,4-factor weighted model (overall_score: 1.86),"noun, verb",PEES (emphasis on syllable),"From Old French ""piece"", from Vulgar Latin ""pettia""",Claude,"Think ""peace"" - each piece brings peace to the whole puzzle","part, portion",Old French,Claude,Scripps National Spelling Bee,Three Bee,1.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
pieces,Multiple parts or portions of something; individual items or components that form a whole.,The broken vase lay in _____ on the floor.,One Bee,,,,,3.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.36),noun (plural),PEE-siz (emphasis on first syllable),"Plural of ""piece"", from Old French ""piece""",Claude,"Think ""peace-iz"" - peace is made of many pieces","parts, portions",Old French,Claude,Scripps National Spelling Bee,One Bee; Three Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2024)",2025-08-19
piecing,The process of putting together parts or fragments; assembling components to form a whole.,She spent hours _____ together the historical evidence.,Three Bee,,,,,3.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.61),"verb (present participle), noun",PEES-ing (emphasis on first syllable),"From ""piece"" + ""-ing"", from Old French ""piece""",Claude,"Think ""peace-ing"" - bringing peace by putting pieces together","assembling, putting together",Old French,Claude,Scripps National Spelling Bee,Three Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
piercing,Sharp and penetrating in quality; making a hole through something; an opening made through body tissue for jewelry.,Her _____ blue eyes seemed to see right through him.,Three Bee,,,,,3.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.86),"adjective, noun, verb",PEER-sing (emphasis on first syllable),"From ""pierce"" + ""-ing"", from Old French ""percier""",Claude,"Think ""peer-sing"" - peers singing with sharp, penetrating voices","sharp, penetrating",Old French,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
pierre,"French word meaning ""stone"" or ""Peter""; also refers to a capital city (Pierre, South Dakota).",_____ is the capital city of South Dakota.,Three Bee,,,,,1.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 1.76),noun (proper noun),pee-AIR (emphasis on second syllable),"From French ""pierre"" meaning ""stone"", from Latin ""petra""",Claude,"Think ""pee-air"" - Peter is as solid as stone in the air","Peter, stone",French,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2022, 2023, 2024, 2025)",2025-08-19
pierrot,"A traditional character from French pantomime, typically dressed in white with a white face and often portrayed as a sad clown.",The _____ performed a melancholy pantomime for the audience.,Three Bee,,,,,2.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.06),noun,pee-uh-ROH (emphasis on third syllable),"From French ""Pierrot"", diminutive of ""Pierre"" (Peter)",Claude,"Think ""peer-row"" - peers in a row watching the sad white clown",sad clown character,French,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
piety,"Reverence and devotion to religious beliefs and practices; dutiful respect and devotion to parents, family, or country.",Her _____ was evident in her daily prayers and charitable works.,One Bee,,,,,2.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.06),noun,PY-uh-tee (emphasis on first syllable),"From Latin ""pietas"" meaning ""dutifulness, devotion""",Claude,"Think ""pie-tea"" - serving pie and tea with devoted reverence","devotion, reverence",Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
pigeon,"A medium-sized bird with a stout body, typically gray in color, commonly found in urban areas; a dove.","The _____ perched on the window sill, cooing softly.",One Bee,,,,,1.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 1.76),noun,PIJ-uhn (emphasis on first syllable),"From Old French ""pijon"", from Late Latin ""pipio"" meaning ""young bird""",Claude,"Think ""pid-gin"" - a bird that speaks pidgin English",dove,Old French,Claude,Scripps National Spelling Bee,One Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023)",2025-08-19
pigmentosa,"Relating to or characterized by abnormal pigmentation; often refers to retinitis pigmentosa, an eye condition.",Retinitis _____ is a genetic disorder affecting vision.,Three Bee,,,,,2.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.31),adjective,pig-men-TOH-suh (emphasis on third syllable),"From Latin ""pigmentum"" meaning ""pigment"" + ""-osa"" meaning ""full of""",Claude,"Think ""pig-men-toe-sa"" - pigs with pigmented toes",pigmented,Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
pigments,Substances that give color to materials; natural or synthetic compounds that absorb certain wavelengths of light.,The artist mixed various _____ to create the perfect shade of blue.,Three Bee,,,,,2.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.31),noun (plural),PIG-muhnts (emphasis on first syllable),"From Latin ""pigmentum"", from ""pingere"" meaning ""to paint""",Claude,"Think ""pig-ments"" - pigs with colorful mental images","pigment (singular), colorants",Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
pigsty,An enclosure where pigs are kept; a very dirty or messy place.,His room was such a _____ that he couldn't find anything.,One Bee,,,,,2.0,3.0,1.0,1.3,4-factor weighted model (overall_score: 1.86),noun,PIG-sty (emphasis on first syllable),"From ""pig"" + ""sty"" (enclosure), from Old English ""stig""",Claude,"Think ""pig-sty"" - where pigs stay and make it messy","pigpen, mess",Old English,Claude,Scripps National Spelling Bee,One Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021)",2025-08-19
pikas,"Small, round-eared mammals related to rabbits, typically found in mountainous areas and known for their high-pitched calls.",The _____ collected plants and stored them in haypiles for winter.,One Bee,,,,,2.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.40),noun (plural),PEE-kuhz (emphasis on first syllable),"From Tungusic languages, possibly from ""pika"" meaning ""little chief hare""",Claude,"Think ""peek-as"" - small animals that peek as they hop around rocks",pika (singular),Tungusic,Claude,Scripps National Spelling Bee,One Bee,3.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
pilaster,"A rectangular column that projects slightly from a wall, often used for decoration or structural support in architecture.",The building's facade featured elegant _____ between the windows.,One Bee,,,,,2.0,4.0,2.0,2.6,4-factor weighted model (overall_score: 2.62),noun,pi-LAS-tur (emphasis on second syllable),"From French ""pilastre"", from Italian ""pilastro"", from Latin ""pila"" meaning ""pillar""",Claude,"Think ""pile-aster"" - like a pillar but faster to build",wall column,Latin via Italian and French,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
pilcrow,A typographical symbol (¶) used to mark the beginning of a paragraph; also called a paragraph mark.,The editor used a _____ to indicate where each new paragraph should begin.,One Bee,,,,,4.0,3.0,1.0,1.3,4-factor weighted model (overall_score: 2.46),noun,PIL-kroh (emphasis on first syllable),"From Middle English ""pylcrafte"", possibly from ""paragraph""",Claude,"Think ""pill-crow"" - a crow-shaped pill that marks paragraphs",paragraph mark,Middle English,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024)",2025-08-19
pileus,The cap or top part of a mushroom; the umbrella-shaped structure that contains the spores.,The _____ of the mushroom was smooth and brown with white spots.,One Bee,,,,,2.0,3.0,1.0,2.3,4-factor weighted model (overall_score: 2.06),noun,PIE-lee-us (emphasis on first syllable),"From Latin ""pileus"" meaning ""felt cap""",Claude,"Think ""pile-us"" - the pile of mushroom cap above us",mushroom cap,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2021, 2022, 2023, 2024, 2025)",2025-08-19
pilferer,"A person who steals small items or small amounts, typically in a sly or petty manner; a petty thief.",The store installed cameras to catch the _____ who had been stealing candy.,One Bee,,,,,2.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.56),noun,PIL-fur-ur (emphasis on first syllable),"From ""pilfer"" + ""-er"", from Old French ""pelfrer"" meaning ""to plunder""",Claude,"Think ""pill-ferer"" - someone who steals pills and small things","petty thief, pilferer",Old French,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
pilgrimages,Journeys to sacred places for religious or spiritual reasons; travels undertaken for personal growth or devotion.,Many _____ to Santiago de Compostela follow ancient walking routes.,One Bee,,,,,2.0,4.0,1.0,2.3,4-factor weighted model (overall_score: 2.31),noun (plural),PIL-grim-ij-iz (emphasis on first syllable),"From ""pilgrim"" + ""-age"", from Latin ""peregrinus"" meaning ""foreigner""",Claude,"Think ""pill-grim-ages"" - grim ages requiring spiritual pills (journeys)","pilgrimage (singular), religious journeys",Latin,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022)",2025-08-19
pillage,"To rob or plunder, especially during war; to steal goods from a place using violence.",The invading army would _____ the villages for supplies and treasures.,One Bee,,,,,2.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.31),"verb, noun",PIL-ij (emphasis on first syllable),"From Old French ""pillage"", from ""piller"" meaning ""to plunder""",Claude,"Think ""pill-age"" - taking pills from every age group","plunder, loot",Old French,Claude,Scripps National Spelling Bee,One Bee,3.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
