word,definition,example_sentence,source_difficulty,difficulty_level,difficulty_name,ai_difficulty_level,ai_difficulty_name,phonetic_transparency_score,word_frequency_score,morphology_score,etymology_score,difficulty_calculation_method,part_of_speech,pronunciation_guide,etymology,etymology_source,memory_tips,alternate_spellings,language_origin,definition_source,source_names,source_difficulties,frequency,original_source,source_access_date
assassinate,To murder a prominent person for political or religious motives; to kill by sudden attack.,The conspiracy aimed to _____ the political leader during the public ceremony.,Two Bee,,,,,1.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.35),verb,uh-SAS-uh-nayt (emphasis on second syllable),"From Arabic 'hashishin' (hashish users), referring to a sect of killers",Claude,Think 'assassinate' - from the hashish-using killers of medieval times,,Arabic,Claude,Scripps National Spelling Bee,Two Bee,1,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
assemblage,A collection of things or people; an artistic work made from fragments or junk.,The artist's _____ combined metal scraps and found objects into stunning sculptures.,One Bee,,,,,2.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.38),noun,uh-SEM-blij (emphasis on second syllable),"From French 'assemblage', from 'assembler' (to assemble)",Claude,Think 'assemblage' - things assembled together into a collection,,French,Claude,Scripps National Spelling Bee,One Bee,1,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
assembly,A group of people gathered together; the action of fitting together parts of a machine.,The school _____ featured a presentation about environmental conservation.,One Bee,,,,,2.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.38),noun,uh-SEM-blee (emphasis on second syllable),"From Old French 'assemblee', from 'assembler' (to bring together)",Claude,Think 'assembly' - people assembled or brought together,,French,Claude,Scripps National Spelling Bee,One Bee,1,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
assiduous,Showing great care and perseverance; diligent and persistent in effort.,Her _____ study habits helped her excel in the challenging course.,One Bee; Three Bee,,,,,1.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.08),adjective,uh-SID-yoo-us (emphasis on second syllable),"From Latin 'assiduus', from 'assidere' (to sit by, attend to)",Claude,"Think 'assiduous' - sitting by your work, constantly attending to it",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee,4,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2024; 2025),2025-08-19
assiduousdiligence,COMBINED WORD ERROR - appears to be 'assiduous' + 'diligence' incorrectly joined,ERROR: This appears to be two words incorrectly combined.,Two Bee,,,,,1.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.35),ERROR,ERROR - combined word,ERROR - this appears to be a data extraction error,Claude,FLAG: This is a combined word error that needs manual review,,ERROR,Claude,Scripps National Spelling Bee,Two Bee,2,Scripps National Spelling Bee Words of the Champions (2022; 2023),2025-08-19
assimilation,"The process of absorbing and integrating ideas, culture, or people into a larger group.",The _____ of immigrants into American society has been a continuous process.,Two Bee,,,,,2.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.38),noun,uh-sim-uh-LAY-shun (emphasis on fourth syllable),"From Latin 'assimilare', from 'ad-' (to) + 'similis' (like, similar)",Claude,Think 'assimilation' - making similar to or like the existing group,,Latin,Claude,Scripps National Spelling Bee,Two Bee,1,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
assistance,Help or support given to someone; aid in accomplishing a task or goal.,The elderly man required _____ with carrying his heavy groceries.,One Bee,,,,,1.0,4.0,1.0,2.0,4-factor weighted model (overall_score: 1.95),noun,uh-SIS-tunts (emphasis on second syllable),"From Latin 'assistere', from 'ad-' (to) + 'sistere' (to stand)",Claude,Think 'assistance' - standing by someone to help them,,Latin,Claude,Scripps National Spelling Bee,One Bee,1,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
assizes,Historical court sessions held periodically in English counties; legal proceedings or judgments.,The criminal was tried at the county _____ and sentenced accordingly.,Three Bee,,,,,1.0,3.0,1.0,2.0,4-factor weighted model (overall_score: 1.70),noun,uh-SYZ-iz (emphasis on second syllable),"From Old French 'assise', from 'asseoir' (to sit, settle)",Claude,Think 'assizes' - court sessions where judges sit to hear cases,,French,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
associated,Connected or linked with something else; joined in partnership or cooperation.,The symptoms were _____ with the patient's underlying medical condition.,Two Bee,,,,,1.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.08),adjective/verb,uh-SOH-see-ay-tid (emphasis on third syllable),"From Latin 'associare', from 'ad-' (to) + 'socius' (companion)",Claude,Think 'associated' - joined with companions or partners,,Latin,Claude,Scripps National Spelling Bee,Two Bee,1,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
association,An organization of people with a common purpose; a mental connection between ideas or experiences.,The professional _____ provided training and networking opportunities for members.,Three Bee,,,,,2.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.38),noun,uh-soh-see-AY-shun (emphasis on fourth syllable),"From Latin 'associare', from 'ad-' (to) + 'socius' (companion)",Claude,Think 'association' - people joining together as companions,,Latin,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
assuage,To make less intense; to satisfy or relieve; to calm or pacify.,The mother's gentle words helped _____ her child's fears about the first day of school.,One Bee,,,,,1.0,3.0,1.5,2.0,4-factor weighted model (overall_score: 1.83),verb,uh-SWAYJ (emphasis on second syllable),"From Old French 'assuagier', from Latin 'ad-' (to) + 'suavis' (sweet)",Claude,Think 'assuage' - making something sweet or gentle to relieve pain,,Latin,Claude,Scripps National Spelling Bee,One Bee,1,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
assumed,Supposed to be true without proof; taken on or adopted; pretended or false.,The detective questioned the witness's _____ identity and requested verification.,One Bee; Three Bee; Two Bee,,,,,1.0,3.0,1.5,2.0,4-factor weighted model (overall_score: 1.83),adjective/verb,uh-SOOMD (emphasis on second syllable),"From Latin 'assumere', from 'ad-' (to) + 'sumere' (to take)",Claude,Think 'assumed' - taken to be true without proof,,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
assumption,Something accepted as true without proof; the action of taking on responsibility or control.,Her _____ that everyone would attend proved to be incorrect.,One Bee; Three Bee; Two Bee,,,,,2.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.38),noun,uh-SUMP-shun (emphasis on second syllable),"From Latin 'assumptio', from 'assumere' (to take up)",Claude,Think 'assumption' - taking up an idea as true without proof,,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
assure,To tell someone confidently that something is true; to guarantee or make certain.,The doctor tried to _____ the patient that the surgery would be successful.,One Bee; Three Bee; Two Bee,,,,,1.0,3.0,1.0,2.0,4-factor weighted model (overall_score: 1.70),verb,uh-SHUR (emphasis on second syllable),"From Old French 'asseurer', from Latin 'ad-' + 'securus' (secure)",Claude,Think 'assure' - making someone feel secure about something,,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
astaxanthin,"A red pigment found in marine animals and algae, with antioxidant properties.",The supplement contained _____ derived from algae for its antioxidant benefits.,Three Bee; Two Bee,,,,,1.0,4.0,1.0,3.0,4-factor weighted model (overall_score: 2.15),noun,as-tuh-ZAN-thin (emphasis on third syllable),From Greek 'astakos' (lobster) + 'xanthin' (yellow pigment),Claude,Think 'astaxanthin' - the yellow pigment from lobsters (astakos),,Greek,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4,Scripps National Spelling Bee Words of the Champions (2022; 2023; 2024; 2025),2025-08-19
asterion,An anatomical point on the skull where three bones meet; a cranial landmark.,The forensic anthropologist located the _____ to help identify the skull.,One Bee; Two Bee,,,,,1.0,4.0,1.0,3.0,4-factor weighted model (overall_score: 2.15),noun,as-TEER-ee-on (emphasis on second syllable),"From Greek 'asterion', from 'aster' (star)",Claude,Think 'asterion' - a star-like point where skull bones meet,,Greek,Claude,Scripps National Spelling Bee,One Bee; Two Bee,3,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022),2025-08-19
asterisk,A symbol (*) used in printing and writing to mark footnotes or indicate omissions.,The footnote was marked with an _____ at the bottom of the page.,Three Bee,,,,,1.0,4.0,1.0,3.0,4-factor weighted model (overall_score: 2.15),noun,AS-tuh-risk (emphasis on first syllable),"From Greek 'asteriskos', diminutive of 'aster' (star)",Claude,Think 'asterisk' - a little star (*) symbol,,Greek,Claude,Scripps National Spelling Bee,Three Bee,2,Scripps National Spelling Bee Words of the Champions (2024; 2025),2025-08-19
asthmatic,Relating to or suffering from asthma; characterized by difficulty breathing.,The _____ child always carried an inhaler during physical activities.,Three Bee; Two Bee,,,,,1.0,4.0,1.5,3.0,4-factor weighted model (overall_score: 2.28),adjective/noun,az-MAT-ik (emphasis on second syllable),"From Greek 'asthma', from 'azein' (to breathe hard)",Claude,Think 'asthmatic' - having trouble breathing hard,,Greek,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4,Scripps National Spelling Bee Words of the Champions (2022; 2023; 2024; 2025),2025-08-19
astigmatism,"A vision condition where the eye doesn't focus light evenly, causing blurred vision.",The optometrist diagnosed her _____ and prescribed corrective lenses.,Three Bee,,,,,1.0,4.0,1.5,3.0,4-factor weighted model (overall_score: 2.28),noun,uh-STIG-muh-tizm (emphasis on second syllable),"From Greek 'a-' (without) + 'stigma' (point, mark)",Claude,Think 'a-stigmatism' - without a clear focal point,,Greek,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
astilbe,"A flowering plant with feathery plumes, popular in shade gardens.",The _____ added delicate pink and white blooms to the shaded garden border.,Three Bee,,,,,1.0,3.0,1.0,3.0,4-factor weighted model (overall_score: 1.90),noun,uh-STIL-bee (emphasis on second syllable),"From Greek 'a-' (not) + 'stilbe' (glittering), referring to small flowers",Claude,Think 'a-stilbe' - flowers that don't glitter individually but form beautiful plumes,,Greek,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
astonish,To surprise greatly; to fill with wonder; to amaze or astound.,The magician's final trick never failed to _____ the audience.,One Bee; Three Bee; Two Bee,,,,,1.0,4.0,1.0,2.0,4-factor weighted model (overall_score: 1.95),verb,uh-STON-ish (emphasis on second syllable),"From Old French 'estoner', from Latin 'ex-' + 'tonare' (to thunder)",Claude,"Think 'astonish' - to strike like thunder, leaving someone amazed",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
astonishment,Great surprise or amazement; the feeling of being astonished.,"To everyone's _____, the quiet student gave the most eloquent speech.",Three Bee,,,,,1.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.08),noun,uh-STON-ish-munt (emphasis on second syllable),"From Old French 'estoner', from Latin 'ex-' + 'tonare' (to thunder)",Claude,Think 'astonishment' - the state of being struck by thunder-like surprise,,Latin,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
astounding,Extremely surprising or impressive; causing amazement or wonder.,The athlete's _____ performance broke three world records in one day.,Three Bee; Two Bee,,,,,1.0,4.0,1.5,1.0,4-factor weighted model (overall_score: 1.88),adjective,uh-STOW-ding (emphasis on second syllable),"From 'astound', from 'astonish' with influence from 'confound'",Claude,Think 'astounding' - so amazing it leaves you astounded,,English,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4,Scripps National Spelling Bee Words of the Champions (2022; 2023; 2024; 2025),2025-08-19
astral,"Relating to stars or outer space; in some beliefs, relating to a spiritual realm.",The ancient astronomers studied _____ movements to predict earthly events.,Three Bee; Two Bee,,,,,1.0,3.0,1.5,2.0,4-factor weighted model (overall_score: 1.83),adjective,AS-trul (emphasis on first syllable),"From Latin 'astralis', from 'astrum' (star)",Claude,Think 'astral' - relating to stars (astrum) and celestial bodies,,Latin,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3,Scripps National Spelling Bee Words of the Champions (2023; 2024; 2025),2025-08-19
astrayliquid,COMBINED WORD ERROR - appears to be 'astray' + 'liquid' incorrectly joined,ERROR: This appears to be two words incorrectly combined.,Three Bee,,,,,1.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.35),ERROR,ERROR - combined word,ERROR - this appears to be a data extraction error,Claude,FLAG: This is a combined word error that needs manual review,,ERROR,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
astride,With one leg on each side of something; spanning or extending across.,"The cowboy sat _____ his horse, surveying the vast prairie ahead.",Two Bee,,,,,1.0,3.0,1.0,1.0,4-factor weighted model (overall_score: 1.50),adverb/preposition,uh-STRYD (emphasis on second syllable),From 'a-' (on) + 'stride',Claude,"Think 'astride' - taking a stride across something, legs on each side",,English,Claude,Scripps National Spelling Bee,Two Bee,1,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
astringent,Causing tissues to contract; harsh or severe in manner; a substance that tightens skin.,The _____ lotion helped tighten her pores and reduce oiliness.,One Bee; Three Bee; Two Bee,,,,,1.0,4.0,1.0,2.0,4-factor weighted model (overall_score: 1.95),adjective/noun,uh-STRIN-junt (emphasis on second syllable),"From Latin 'astringere', from 'ad-' (to) + 'stringere' (to bind tight)",Claude,"Think 'astringent' - binding tight, causing contraction",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
astrobleme,A scar on Earth's surface caused by meteorite impact; an ancient impact crater.,Geologists study each _____ to understand the history of meteorite impacts on Earth.,One Bee; Three Bee; Two Bee,,,,,1.0,4.0,1.0,3.0,4-factor weighted model (overall_score: 2.15),noun,AS-troh-bleem (emphasis on first syllable),"From Greek 'astron' (star) + 'blema' (wound, throw)",Claude,Think 'astro-bleme' - a wound from the stars (meteorites),,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,6,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
astrologer,A person who studies astrology and makes predictions based on celestial positions.,The _____ claimed to predict the future based on planetary alignments.,Three Bee,,,,,1.0,4.0,1.5,3.0,4-factor weighted model (overall_score: 2.28),noun,uh-STROL-uh-jur (emphasis on second syllable),From Greek 'astron' (star) + 'logos' (study) + '-er',Claude,Think 'astrologer' - one who studies the stars to make predictions,,Greek,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
astronaut,A person trained to travel and work in space; a space traveler.,The _____ conducted experiments during the six-month mission to the space station.,Three Bee,,,,,1.0,4.0,1.0,3.0,4-factor weighted model (overall_score: 2.15),noun,AS-truh-nawt (emphasis on first syllable),From Greek 'astron' (star) + 'nautes' (sailor),Claude,Think 'astronaut' - a sailor among the stars,,Greek,Claude,Scripps National Spelling Bee,Three Bee,2,Scripps National Spelling Bee Words of the Champions (2024; 2025),2025-08-19
astur,A genus of hawks; relating to birds of prey in the hawk family.,The _____ goshawk is a powerful predator found in many forest regions.,Three Bee; Two Bee,,,,,1.0,3.0,1.0,2.0,4-factor weighted model (overall_score: 1.70),noun,AS-tur (emphasis on first syllable),"From Latin 'astur', possibly from 'accipiter' (hawk)",Claude,Think 'astur' - a type of swift and powerful hawk,,Latin,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4,Scripps National Spelling Bee Words of the Champions (2022; 2023; 2024; 2025),2025-08-19
astute,Having the ability to accurately assess situations; shrewd and perceptive.,Her _____ business sense helped her identify profitable investment opportunities.,One Bee; Two Bee,,,,,1.0,3.0,1.0,2.0,4-factor weighted model (overall_score: 1.70),adjective,uh-STOOT (emphasis on second syllable),"From Latin 'astutus', from 'astus' (craft, cunning)",Claude,Think 'astute' - having cunning craft in understanding situations,,Latin,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023),2025-08-19
asura,"In Hindu and Buddhist mythology, a class of divine beings or demons opposed to the gods.",The ancient texts describe battles between the gods and the powerful _____.,Three Bee; Two Bee,,,,,1.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.10),noun,AH-soo-rah (emphasis on first syllable),"From Sanskrit 'asura', from 'asu' (breath, life)",Claude,Think 'asura' - powerful beings with divine breath or life force,,Sanskrit,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3,Scripps National Spelling Bee Words of the Champions (2023; 2024; 2025),2025-08-19
asylee,A person who has been granted asylum; someone given protection in a foreign country.,The _____ was grateful for the safety and opportunities in her new country.,Three Bee,,,,,1.0,3.0,1.0,1.0,4-factor weighted model (overall_score: 1.50),noun,uh-SYE-lee (emphasis on third syllable),From 'asylum' + '-ee' (one who receives),Claude,Think 'asylee' - one who receives asylum or protection,,English,Claude,Scripps National Spelling Bee,Three Bee,2,Scripps National Spelling Bee Words of the Champions (2024; 2025),2025-08-19
asyleeatrabilious,COMBINED WORD ERROR - appears to be 'asylee' + 'atrabilious' incorrectly joined,ERROR: This appears to be two words incorrectly combined.,Three Bee,,,,,2.0,4.0,1.5,4.0,4-factor weighted model (overall_score: 2.78),ERROR,ERROR - combined word,ERROR - this appears to be a data extraction error,Claude,FLAG: This is a combined word error that needs manual review,,ERROR,Claude,Scripps National Spelling Bee,Three Bee,1,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
