word,definition,pronunciation,pronunciation_respelling,etymology,etymology_source,memory_tip,example_sentence,example_sentence_source,years,source_files,source_difficulties,definition_source,pronunciation_source,phonetic_transparency_score,word_frequency_score,morphological_complexity_score,etymology_complexity_score,total_difficulty_score,assigned_difficulty,audio_file_path,created_at,updated_at,notes,review_status,batch_number
retreat,To move back or withdraw from a difficult situation; a quiet place for rest or spiritual renewal; the act of withdrawing from advancing enemy forces. Retreat involves strategic withdrawal or peaceful withdrawal for restoration.,/rɪˈtrit/,ri-TREET,"From Old French ""retraite,"" from ""retraire"" (to withdraw), from Latin ""retrahere.""",Claude,"Think ""re-"" (back) + ""treat"" (go) = go back/withdraw.",The army was forced to ___ after facing overwhelming opposition.,Claude,2021,2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,3,2,2,4,11,,,2025-01-01,2025-01-01,Batch 149 processing,pending,149
retribution,Punishment inflicted on someone as vengeance for wrongdoing; deserved punishment for evil done; divine or morally justified payback. Retribution involves consequences that match the severity of wrongdoing.,/ˌretrəˈbjuʃən/,ret-ruh-BYOO-shuhn,"From Latin ""retributio,"" from ""retribuere"" (to pay back), from ""re-"" (back) + ""tribuere"" (to assign).",Claude,"Think ""re-"" (back) + ""tribution"" (giving) = giving back punishment.",The villain's cruel actions eventually brought swift ___.,Claude,2023,2023_Words_of_the_Champions.pdf,Two Bee,Claude,Claude,5,5,4,4,18,,,2025-01-01,2025-01-01,Batch 149 processing,pending,149
retriever,A dog trained to retrieve shot game; a breed of dog known for its ability to fetch objects; something or someone that retrieves. Retrievers are characterized by their gentle mouths and swimming ability.,/rɪˈtrivər/,ri-TREE-vur,"From ""retrieve"" + suffix ""-er"" (one who), from Old French ""retrover"" (to find again).",Claude,"Think ""retrieve"" + ""er"" = one who retrieves things.",The golden ___ fetched the duck from the cold lake water.,Claude,2022; 2023; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee,Claude,Claude,5,5,4,4,18,,,2025-01-01,2025-01-01,Batch 149 processing,pending,149
retroactive,Taking effect from a date in the past; applying to situations that occurred before the law or decision was made. Retroactive measures affect previous events or circumstances as if the new rule had always existed.,/ˌretroʊˈæktɪv/,ret-roh-AK-tiv,"From ""retro-"" (backward) + ""active,"" from Latin ""retro"" (backward) + ""activus"" (active).",Claude,"Think ""retro"" (backward) + ""active"" = actively applying backward in time.","The pay raise was ___, so employees received back pay for six months.",Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,5,5,4,4,18,,,2025-01-01,2025-01-01,Batch 149 processing,pending,149
retrocedence,The action of going back or retreating; a recession or withdrawal; the act of yielding or surrendering territory or rights. Retrocedence involves moving backward or giving up previously held positions.,/ˌretroʊˈsidəns/,ret-roh-SEED-uhns,"From Latin ""retrocedere,"" from ""retro-"" (backward) + ""cedere"" (to go).",Claude,"Think ""retro"" (backward) + ""cedence"" (going) = going backward.",The treaty included provisions for the ___ of disputed territories.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,8,7,4,27,,,2025-01-01,2025-01-01,Batch 149 processing,pending,149
retrodict,"To use present knowledge to infer or explain past events; to work backward from current evidence to understand previous occurrences. Retrodiction is the opposite of prediction, explaining the past rather than forecasting the future.",/ˈretroʊˌdɪkt/,RET-roh-dikt,"From ""retro-"" (backward) + ""dict"" (speak), from Latin ""retro"" + ""dicere"" (to say).",Claude,"Think ""retro"" (backward) + ""dict"" (speak) = speak about the past.",Scientists used geological evidence to ___ the ancient climate patterns.,Claude,2022; 2023; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee,Claude,Claude,8,8,7,4,27,,,2025-01-01,2025-01-01,Batch 149 processing,pending,149
retrograde,Directed or moving backward; returning to an earlier and typically worse condition; relating to orbital motion opposite to normal direction. Retrograde suggests regression or movement contrary to expected progress.,/ˈretroʊˌɡreɪd/,RET-roh-grayd,"From Latin ""retrogradus,"" from ""retro-"" (backward) + ""gradi"" (to step).",Claude,"Think ""retro"" (backward) + ""grade"" (step) = stepping backward.",The planet appeared to move in ___ motion against the background stars.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,5,8,7,4,24,,,2025-01-01,2025-01-01,Batch 149 processing,pending,149
return,"To come or go back to a place, person, or condition; to give, put, or send something back; the action of coming back. Return involves movement back to a previous location, state, or person.",/rɪˈtɜrn/,ri-TURN,"From Old French ""retorner,"" from ""re-"" (back) + ""torner"" (to turn).",Claude,"Think ""re-"" (back) + ""turn"" = turn back to where you came from.",She promised to ___ home before midnight.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,3,2,2,4,11,,,2025-01-01,2025-01-01,Batch 149 processing,pending,149
reunion,An instance of people coming together again after being separated; a social gathering of people who have not seen each other for some time. Reunions celebrate renewed connections and shared memories.,/riˈjunjən/,ree-YOON-yuhn,"From ""re-"" (again) + ""union,"" from Latin ""unio"" (unity).",Claude,"Think ""re-"" (again) + ""union"" = joining together again.",The family ___ brought together relatives from across the country.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,3,2,2,4,11,,,2025-01-01,2025-01-01,Batch 149 processing,pending,149
revanche,"The policy of seeking to retaliate or recover lost territory; revenge or retaliation, especially in international relations. Revanche involves systematic efforts to regain power, territory, or status after defeat.",/rəˈvɑnʃ/,ruh-VAHNSH,"From French ""revanche,"" from ""revancher"" (to revenge), from ""re-"" (again) + ""venger"" (to avenge).",Claude,"Think French ""re-"" (again) + ""vanche"" (revenge) = seeking revenge again.",The nation's ___ policy aimed to reclaim territories lost in the previous war.,Claude,2020; 2021; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,8,7,4,27,,,2025-01-01,2025-01-01,Batch 149 processing,pending,149
reveal,To make previously hidden or secret information known; to show or display something previously concealed; to disclose or unveil. Revelation involves bringing hidden things into the open or making them visible.,/rɪˈvil/,ri-VEEL,"From Old French ""reveler,"" from Latin ""revelare,"" from ""re-"" (back) + ""velare"" (to veil).",Claude,"Think ""re-"" (back) + ""veal"" (veil) = pull back the veil.",The investigation will ___ the truth about the corruption scandal.,Claude,2022; 2024,2022 Words of the Champions_low_ink_printable.pdf; 2024 Words of the Champions.pdf,Three Bee; Two Bee,Claude,Claude,3,2,2,4,11,,,2025-01-01,2025-01-01,Batch 149 processing,pending,149
reveille,A signal sounded especially on a bugle or drum to wake military personnel in the morning; the time at which this signal is sounded. Reveille marks the official start of the military day.,/ˈrevəli/,REV-uh-lee,"From French ""réveillez,"" imperative of ""réveiller"" (to wake up), from ""re-"" + ""veiller"" (to watch).",Claude,"Think French ""re-"" + ""veille"" (wake) = wake up call.",The soldiers assembled for morning formation after ___.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,8,7,4,27,,,2025-01-01,2025-01-01,Batch 149 processing,pending,149
revelation,A surprising disclosure of information; the divine or supernatural disclosure of truth; an enlightening or astonishing realization. Revelations provide new understanding or expose previously unknown information.,/ˌrevəˈleɪʃən/,rev-uh-LAY-shuhn,"From Latin ""revelatio,"" from ""revelare"" (to unveil), from ""re-"" (back) + ""velare"" (to veil).",Claude,"Think ""reveal"" + ""ation"" = action of revealing/unveiling truth.",The documents contained a shocking ___ about the company's finances.,Claude,2020; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,5,5,4,4,18,,,2025-01-01,2025-01-01,Batch 149 processing,pending,149
revelationarithmetic,"[COMBINED WORD ERROR: This appears to be 'revelation' + 'arithmetic' incorrectly joined. 'Revelation' means a surprising disclosure, while 'arithmetic' refers to basic mathematics. These should be separate words.]",/ˌrevəˈleɪʃən əˈrɪθmətɪk/,rev-uh-LAY-shuhn uh-RITH-muh-tik,Combined word error: 'revelation' from Latin + 'arithmetic' from Greek.,Claude,Error combination: revelation (disclosure) + arithmetic (math) - should be separate.,The ___ about the budget involved complex ___ calculations.,Claude,2021,2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,6,7,5,7,25,,,2025-01-01,2025-01-01,Batch 149 processing,pending,149
revenant,A person who has returned from the dead; a ghost or spirit that returns to the world of the living; someone who returns after a long absence. Revenants appear in folklore and supernatural literature.,/ˈrevənənt/,REV-uh-nuhnt,"From French ""revenant,"" from ""revenir"" (to return), from Latin ""revenire.""",Claude,"Think ""reven"" (return) + ""ant"" = one who returns from death.",The horror story featured a ___ seeking revenge against his murderers.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,5,8,4,4,21,,,2025-01-01,2025-01-01,Batch 149 processing,pending,149
revendicate,To claim back; to demand the return of something; to assert a right to something previously owned. Revendication involves legal or formal claims to recover property or rights.,/rɪˈvendɪˌkeɪt/,ri-VEN-dih-kayt,"From Latin ""revendicare,"" from ""re-"" (back) + ""vindicare"" (to claim).",Claude,"Think ""re-"" (back) + ""vindicate"" (claim) = claim back.",The family sought to ___ their ancestral lands from the government.,Claude,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,8,8,7,4,27,,,2025-01-01,2025-01-01,Batch 149 processing,pending,149
reverberant,Characterized by reverberation; echoing or resounding; producing or capable of producing echoes. Reverberant spaces have acoustic properties that cause sounds to reflect and persist.,/rɪˈvɜrbərənt/,ri-VUR-bur-uhnt,"From Latin ""reverberare"" (to beat back), from ""re-"" (back) + ""verberare"" (to beat).",Claude,"Think ""re-"" (back) + ""verberant"" (beating) = beating back sound waves.",The cathedral's ___ acoustics made every whisper audible.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,5,8,4,4,21,,,2025-01-01,2025-01-01,Batch 149 processing,pending,149
revoir,"French term meaning ""to see again""; commonly used in ""au revoir"" (goodbye, until we see again); a farewell with expectation of future meeting. Used in English contexts referencing French farewells.",/rəˈvwɑr/,ruh-VWAR,"From French ""revoir,"" from ""re-"" (again) + ""voir"" (to see).",Claude,"Think French ""re-"" (again) + ""voir"" (see) = see again.",She bid him ___ with the hope of meeting again soon.,Claude,2021,2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,8,8,7,4,27,,,2025-01-01,2025-01-01,Batch 149 processing,pending,149
revolution,A forcible overthrow of a government or social order; a dramatic and wide-reaching change; a single complete turn around an axis. Revolution can be political transformation or physical rotation.,/ˌrevəˈluʃən/,rev-uh-LOO-shuhn,"From Latin ""revolutio,"" from ""revolvere"" (to roll back), from ""re-"" (back) + ""volvere"" (to roll).",Claude,"Think ""re-"" (back) + ""volution"" (rolling) = rolling back to create change.",The industrial ___ transformed manufacturing and society.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,3,2,4,4,13,,,2025-01-01,2025-01-01,Batch 149 processing,pending,149
revulsive,"Causing a strong feeling of disgust or repugnance; having the power to repel; in medicine, causing revulsion or diversion of disease. Revulsive things provoke aversion or withdrawal reactions.",/rɪˈvʌlsɪv/,ri-VUHL-siv,"From Latin ""revulsus,"" from ""revellere"" (to tear away), from ""re-"" (away) + ""vellere"" (to pull).",Claude,"Think ""re-"" (away) + ""vulsive"" (pulling) = pulling away in disgust.",The patient had a ___ reaction to the bitter medicine.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,5,8,4,4,21,,,2025-01-01,2025-01-01,Batch 149 processing,pending,149
revved,Past tense of rev; increased the speed of an engine; accelerated; made more active or intense. Revving involves increasing engine RPMs or intensifying activity.,/revd/,REVD,"Past tense of ""rev,"" short for ""revolution"" (of an engine).",Claude,"Think ""rev"" (revolution of engine) + ""ed"" = engine was accelerated.",He ___ the motorcycle engine before racing down the track.,Claude,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee,Claude,Claude,3,5,2,5,15,,,2025-01-01,2025-01-01,Batch 149 processing,pending,149
reykjavík,"The capital and largest city of Iceland; located on the southwestern coast of Iceland. Reykjavík is known for its cultural attractions, geothermal energy, and as a center of Icelandic government and commerce.",/ˈreɪkjəˌvɪk/,RAYK-yuh-vik,"From Icelandic, literally ""smoky bay,"" from ""reykur"" (smoke) + ""vík"" (bay).",Claude,"Think ""reyk"" (smoke) + ""javik"" (bay) = smoky bay city.",___ serves as Iceland's political and cultural center.,Claude,2020,2020 Words_of_the_Champions.pdf,One Bee,Claude,Claude,8,8,7,5,28,,,2025-01-01,2025-01-01,Batch 149 processing,pending,149
reynard,"A name for a fox, especially in medieval literature and fables; refers to the cunning fox character in European folklore. Reynard represents cleverness, trickery, and wit in traditional stories.",/ˈreɪnərd/,RAY-nurd,"From Old French ""Renart,"" a proper name used for the fox in medieval tales.",Claude,Think of the clever fox character from old European fables.,The story featured ___ outwitting the other forest animals.,Claude,2020; 2021; 2022; 2023,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,One Bee; Two Bee,Claude,Claude,8,8,7,4,27,,,2025-01-01,2025-01-01,Batch 149 processing,pending,149
rhabdoid,"Resembling or having the shape of a rod; rod-like in appearance; in medicine, relating to certain types of tumors with rod-shaped characteristics. Rhabdoid describes structures with elongated, rod-like morphology.",/ˈræbdɔɪd/,RAB-doyd,"From Greek ""rhabdos"" (rod) + suffix ""-oid"" (resembling).",Claude,"Think ""rhabd"" (rod) + ""oid"" (like) = like a rod shape.",The pathologist identified ___ cells in the tissue sample.,Claude,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,8,8,7,7,30,,,2025-01-01,2025-01-01,Batch 149 processing,pending,149
rhapsody,An emotional piece of music in irregular form; an effusively enthusiastic or ecstatic expression of feeling; a literary work marked by emotional intensity. Rhapsodies express passionate emotion through artistic medium.,/ˈræpsədi/,RAP-suh-dee,"From Greek ""rhapsodia,"" from ""rhaptein"" (to stitch) + ""oide"" (song).",Claude,"Think ""rhap"" (stitch) + ""sody"" (song) = stitched together emotional song.",Liszt's Hungarian ___ No. 2 is a beloved classical piece.,Claude,2022; 2023; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee,Claude,Claude,5,8,4,7,24,,,2025-01-01,2025-01-01,Batch 149 processing,pending,149
rheostat,"An electrical instrument used to control current by varying resistance; a variable resistor that regulates electrical flow. Rheostats are used to control motor speed, lighting intensity, and other electrical applications.",/ˈrioʊˌstæt/,REE-oh-stat,"From Greek ""rheos"" (current) + ""statos"" (standing), literally ""current controller.""",Claude,"Think ""rheo"" (current) + ""stat"" (control) = controls electrical current.",The technician adjusted the ___ to reduce the motor's speed.,Claude,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,8,8,7,7,30,,,2025-01-01,2025-01-01,Batch 149 processing,pending,149
rhetorical,Relating to rhetoric or the effective use of language; designed to persuade or impress; asked for effect rather than for information. Rhetorical techniques focus on persuasive communication and stylistic expression.,/rɪˈtɔrɪkəl/,ri-TOR-ih-kuhl,"From ""rhetoric"" + suffix ""-al,"" from Greek ""rhetorike"" (art of speaking).",Claude,"Think ""rhetoric"" + ""al"" = relating to persuasive speaking.",The politician's ___ question was meant to emphasize his point.,Claude,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee,Claude,Claude,5,5,4,7,21,,,2025-01-01,2025-01-01,Batch 149 processing,pending,149
rheumatic,"Relating to or caused by rheumatism; affecting the joints, muscles, or connective tissues; characterized by inflammation and pain in joints. Rheumatic conditions involve inflammatory diseases of connective tissues.",/ruˈmætɪk/,roo-MAT-ik,"From Greek ""rheumatikos,"" from ""rheuma"" (flow), referring to bodily humors.",Claude,"Think ""rheum"" (flow) + ""atic"" = relating to joint flow problems.",The elderly patient suffered from ___ pain in her knees.,Claude,2020,2020 Words_of_the_Champions.pdf,One Bee,Claude,Claude,5,5,4,7,21,,,2025-01-01,2025-01-01,Batch 149 processing,pending,149
