"word","definition","example_sentence","source_difficulty","difficulty_level","difficulty_name","ai_difficulty_level","ai_difficulty_name","phonetic_transparency_score","word_frequency_score","morphology_score","etymology_score","difficulty_calculation_method","part_of_speech","pronunciation_guide","etymology","etymology_source","memory_tips","alternate_spellings","language_origin","definition_source","source_names","source_difficulties","frequency","original_source","source_access_date"
"suture","A stitch or row of stitches holding together the edges of a wound or surgical incision; the process of joining with stitches; a line of junction between bones.","The surgeon used a fine _____ to close the incision after the operation.","One Bee; Three Bee; Two Bee","","","","","1.5","2.0","1.0","2.0","4-factor weighted model (overall_score: 1.62)","noun, verb","SOO-cher (emphasis on first syllable)","From Latin ""sutura,"" from ""suere"" meaning ""to sew""","Claude","Think ""sew-ture"" - sewing to close a wound","","Latin","Claude","Scripps National Spelling Bee","One Bee; Three Bee; Two Bee","2.0","Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024)","2025-08-19"
"svarabhakti","In linguistics, the insertion of an epenthetic vowel between consonants to make pronunciation easier; a phonological process that breaks up consonant clusters.","The linguist explained how _____ helps speakers pronounce difficult consonant combinations.","Three Bee","","","","","3.0","3.0","1.5","3.0","4-factor weighted model (overall_score: 2.62)","noun","svah-rah-BHAK-ti (emphasis on third syllable)","From Sanskrit ""svara"" (vowel) + ""bhakti"" (division, insertion)","Claude","Think ""svara-bhakti"" - dividing sounds with vowels in Sanskrit","","Sanskrit","Claude","Scripps National Spelling Bee","Three Bee","3.0","Scripps National Spelling Bee Words of the Champions (2024; 2025)","2025-08-19"
"svengali","A person who exercises a controlling or mesmeric influence on another, especially for a sinister purpose; someone who manipulates others through psychological influence.","The cult leader acted as a _____ to his followers, controlling their every decision.","One Bee; Three Bee; Two Bee","","","","","2.0","2.0","1.0","1.5","4-factor weighted model (overall_score: 1.65)","noun","sven-GAH-lee (emphasis on second syllable)","From the character Svengali in George du Maurier's novel ""Trilby"" (1894)","Claude","Think of the manipulative character Svengali who controlled Trilby","","English (literary character)","Claude","Scripps National Spelling Bee","One Bee; Three Bee; Two Bee","2.0","Scripps National Spelling Bee Words of the Champions (2021; 2022; 2023; 2024; 2025)","2025-08-19"
"swainsona","A genus of flowering plants in the pea family, native to Australia; also known as Sturt's desert pea; plants with distinctive red and black flowers.","The _____ flower is the floral emblem of South Australia.","Three Bee","","","","","2.5","3.0","1.0","1.5","4-factor weighted model (overall_score: 2.08)","noun","SWAYN-soh-nah (emphasis on first syllable)","Named after Isaac Swainson, an English botanist","Claude","Think ""Swain-sona"" - named after botanist Swainson","","English (person's name)","Claude","Scripps National Spelling Bee","Three Bee","3.0","Scripps National Spelling Bee Words of the Champions (2025)","2025-08-19"
"swale","A low-lying or depressed and often wet stretch of land; a marshy depression; a shallow valley or hollow; a natural drainage area.","The water collected in the _____ after the heavy rainfall.","Three Bee","","","","","1.5","3.0","1.0","1.5","4-factor weighted model (overall_score: 1.82)","noun","SWAYL (rhymes with ""scale"")","From Middle English ""swale,"" possibly from Old Norse ""svalr"" meaning ""cool""","Claude","Think ""swale"" like a ""scale"" in the land - a depression","","Old Norse via Middle English","Claude","Scripps National Spelling Bee","Three Bee","3.0","Scripps National Spelling Bee Words of the Champions (2025)","2025-08-19"
"swallow","To cause food, drink, or saliva to pass down the throat; to take in and accept; a small migratory bird with pointed wings and a forked tail.","She watched the _____ build its nest under the barn eaves.","One Bee","","","","","2.0","1.0","1.0","1.5","4-factor weighted model (overall_score: 1.35)","verb, noun","SWAHL-oh (emphasis on first syllable)","From Old English ""swelgan"" (to swallow) and ""swealwe"" (the bird)","Claude","Think of swallowing food or the graceful bird that swallows insects","","Old English","Claude","Scripps National Spelling Bee","One Bee","1.0","Scripps National Spelling Bee Words of the Champions (2020)","2025-08-19"
"swankiest","Superlative form of swanky; most stylishly luxurious and expensive; most fashionable and impressive; most ostentatiously elegant.","They stayed at the _____ hotel in the city for their anniversary.","Two Bee","","","","","2.5","2.0","1.0","1.5","4-factor weighted model (overall_score: 1.78)","adjective (superlative)","SWANG-kee-ist (emphasis on first syllable)","From ""swank"" (showing off) + ""-y"" + superlative ""-est""","Claude","Think ""swank-iest"" - the most swanky and show-offy","","English","Claude","Scripps National Spelling Bee","Two Bee","2.0","Scripps National Spelling Bee Words of the Champions (2022)","2025-08-19"
"swannery","A place where swans are kept or bred; a swan preserve; an area designated for the care and management of swans.","The royal _____ on the Thames has been maintained for centuries.","One Bee; Three Bee; Two Bee","","","","","2.0","2.0","1.0","1.5","4-factor weighted model (overall_score: 1.65)","noun","SWAHN-uh-ree (emphasis on first syllable)","From ""swan"" + ""-ery"" suffix indicating a place for keeping something","Claude","Think ""swan-ery"" - a place for swans, like a bakery for bread","","English","Claude","Scripps National Spelling Bee","One Bee; Three Bee; Two Bee","2.0","Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025)","2025-08-19"
"swayharsh","[POTENTIAL COMBINED WORD ERROR] This appears to be two words incorrectly joined: ""sway"" (to move gently) + ""harsh"" (severe, rough). This may be a data processing error.","The word _____ appears to be a data error requiring correction.","Two Bee","","","","","2.5","2.0","1.0","1.5","4-factor weighted model (overall_score: 1.78)","error - combined words","SWAY-harsh (if pronounced as written)","Possible combination of ""sway"" (Old English) + ""harsh"" (Middle English)","Claude","This appears to be an error - should likely be separated into ""sway"" and ""harsh""","sway + harsh (separate words)","ERROR - combined words","Claude","Scripps National Spelling Bee","Two Bee","2.0","Scripps National Spelling Bee Words of the Champions (2023)","2025-08-19"
"sweat","Moisture exuded through the pores of the skin, typically as a reaction to heat, physical exertion, fever, or fear; to excrete moisture through pores.","After the intense workout, _____ dripped from his forehead.","One Bee","","","","","1.5","1.0","1.0","1.5","4-factor weighted model (overall_score: 1.23)","noun, verb","SWET (rhymes with ""bet"")","From Old English ""swat,"" related to ""swetan"" meaning ""to sweat""","Claude","Think of working hard and getting wet with perspiration","","Old English","Claude","Scripps National Spelling Bee","One Bee","1.0","Scripps National Spelling Bee Words of the Champions (2021)","2025-08-19"
"sweet","Having the pleasant taste characteristic of sugar or honey; pleasing to the senses; kind and charming; a confection or dessert.","The _____ strawberries were perfectly ripe and delicious.","One Bee; Three Bee; Two Bee","","","","","1.5","2.0","1.0","2.0","4-factor weighted model (overall_score: 1.62)","adjective, noun","SWEET (rhymes with ""meet"")","From Old English ""swete,"" related to Latin ""suavis"" meaning ""pleasant""","Claude","Think of sugar, honey, or candy - pleasant to taste","","Old English","Claude","Scripps National Spelling Bee","One Bee; Three Bee; Two Bee","2.0","Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025)","2025-08-19"
"sweeten","To make or become sweet or sweeter; to add sugar or sweetener to; to make more pleasant or agreeable; to improve the appeal of something.","She decided to _____ her coffee with a spoonful of honey.","One Bee","","","","","2.0","1.0","1.0","1.5","4-factor weighted model (overall_score: 1.35)","verb","SWEET-uhn (emphasis on first syllable)","From ""sweet"" + ""-en"" suffix meaning ""to make""","Claude","Think ""sweet-en"" - to make something sweet","","English","Claude","Scripps National Spelling Bee","One Bee","1.0","Scripps National Spelling Bee Words of the Champions (2020)","2025-08-19"
"sweltering","Uncomfortably hot; oppressively warm; causing one to swelter; characterized by excessive heat and humidity that makes one feel suffocated.","The _____ heat made it impossible to work outside during midday.","One Bee; Three Bee; Two Bee","","","","","2.5","2.0","1.0","1.5","4-factor weighted model (overall_score: 1.78)","adjective, verb (present participle)","SWEL-ter-ing (emphasis on first syllable)","From ""swelter"" (to suffer from heat) + ""-ing""","Claude","Think ""swell-tering"" - swelling with heat, so hot you feel like melting","","English","Claude","Scripps National Spelling Bee","One Bee; Three Bee; Two Bee","2.0","Scripps National Spelling Bee Words of the Champions (2021; 2022; 2023; 2024; 2025)","2025-08-19"
"swept","Past tense and past participle of sweep; moved swiftly and smoothly; cleaned with a broom; carried along by a current; overwhelmed.","The strong current _____ the boat downstream toward the waterfall.","Two Bee","","","","","1.5","2.0","1.0","1.5","4-factor weighted model (overall_score: 1.53)","verb (past tense/participle)","SWEPT (rhymes with ""kept"")","From Old English ""swapan,"" past tense ""sweop""","Claude","Think of a broom sweeping or being swept away by wind","","Old English","Claude","Scripps National Spelling Bee","Two Bee","2.0","Scripps National Spelling Bee Words of the Champions (2023)","2025-08-19"
"swerve","To change direction suddenly; to turn aside abruptly from a straight course; to deviate from an intended path; a sudden change in direction.","The driver had to _____ quickly to avoid hitting the deer.","One Bee","","","","","1.5","1.0","1.0","1.5","4-factor weighted model (overall_score: 1.23)","verb, noun","SWERV (rhymes with ""curve"")","From Old English ""sweorfan"" meaning ""to turn aside""","Claude","Think of a car swerving to avoid an obstacle","","Old English","Claude","Scripps National Spelling Bee","One Bee","1.0","Scripps National Spelling Bee Words of the Champions (2021)","2025-08-19"
"swift","Moving very quickly; fast; happening without delay; prompt; a type of fast-flying bird; moving with great speed.","The _____ current carried the kayaker downstream rapidly.","Three Bee","","","","","1.5","3.0","1.0","1.5","4-factor weighted model (overall_score: 1.82)","adjective, noun","SWIFT (rhymes with ""drift"")","From Old English ""swift,"" related to ""swifan"" meaning ""to move quickly""","Claude","Think of something moving swiftly like an arrow or swift bird","","Old English","Claude","Scripps National Spelling Bee","Three Bee","3.0","Scripps National Spelling Bee Words of the Champions (2025)","2025-08-19"
"swifty","Informal term for something done quickly or cleverly; a fast or clever action; sometimes refers to a type of joke or trick.","He pulled a _____ and finished the task in half the expected time.","Three Bee","","","","","1.5","3.0","1.0","1.5","4-factor weighted model (overall_score: 1.82)","noun (informal)","SWIFT-ee (emphasis on first syllable)","From ""swift"" + ""-y"" diminutive suffix","Claude","Think ""swift-y"" - something done swiftly or cleverly","","English","Claude","Scripps National Spelling Bee","Three Bee","3.0","Scripps National Spelling Bee Words of the Champions (2025)","2025-08-19"
"swim","To move through water by means of the limbs; to propel oneself through water; to be immersed in or covered with liquid; the act of swimming.","The children love to _____ in the lake during summer vacation.","Three Bee; Two Bee","","","","","1.0","2.5","1.0","1.5","4-factor weighted model (overall_score: 1.55)","verb, noun","SWIM (rhymes with ""dim"")","From Old English ""swimman,"" related to ""swemman"" meaning ""to make swim""","Claude","Think of moving through water like a fish","","Old English","Claude","Scripps National Spelling Bee","Three Bee; Two Bee","2.5","Scripps National Spelling Bee Words of the Champions (2022; 2024)","2025-08-19"
"swimming","The act or sport of moving through water using the limbs; the activity of propelling oneself through water; present participle of swim.","The _____ pool was crowded with competitive athletes training for the meet.","Three Bee","","","","","2.0","3.0","1.0","1.5","4-factor weighted model (overall_score: 1.95)","noun, verb (present participle)","SWIM-ing (emphasis on first syllable)","From ""swim"" + ""-ing"" suffix","Claude","Think ""swim-ing"" - the ongoing action of swimming","","English","Claude","Scripps National Spelling Bee","Three Bee","3.0","Scripps National Spelling Bee Words of the Champions (2024)","2025-08-19"
"swipe","To hit or try to hit with a sweeping blow; to steal; to move a card through an electronic reader; a sweeping blow or movement.","She used her key card to _____ into the secure building.","One Bee","","","","","1.5","1.0","1.0","1.5","4-factor weighted model (overall_score: 1.23)","verb, noun","SWAHYP (rhymes with ""wipe"")","Possibly variant of ""sweep,"" from Old English ""swapan""","Claude","Think of swiping a credit card or taking a swipe at something","","English","Claude","Scripps National Spelling Bee","One Bee","1.0","Scripps National Spelling Bee Words of the Champions (2020; 2021)","2025-08-19"
"swirled","Past tense of swirl; moved in a twisting or circular pattern; created a spiral or circular motion; mixed in a circular pattern.","The autumn leaves _____ around in the gusty wind.","One Bee","","","","","2.0","1.0","1.0","1.5","4-factor weighted model (overall_score: 1.35)","verb (past tense)","SWIRLD (rhymes with ""whirled"")","From ""swirl,"" possibly from Middle Dutch ""swieren"" meaning ""to whirl""","Claude","Think of cream swirled into coffee in circular patterns","","Middle Dutch","Claude","Scripps National Spelling Bee","One Bee","1.0","Scripps National Spelling Bee Words of the Champions (2021)","2025-08-19"
"switcheroo","An unexpected variation or reversal; a sudden change or substitution; a trick or deception involving switching things; an about-face.","The magician performed a clever _____ and made the coin disappear.","Two Bee","","","","","2.5","2.0","1.0","1.5","4-factor weighted model (overall_score: 1.78)","noun (informal)","switch-uh-ROO (emphasis on third syllable)","From ""switch"" + ""-eroo"" playful suffix (like ""switcheroo"")","Claude","Think ""switch-eroo"" - switching things around playfully","","English (informal/slang)","Claude","Scripps National Spelling Bee","Two Bee","2.0","Scripps National Spelling Bee Words of the Champions (2023)","2025-08-19"
"swoop","To move rapidly downward through the air; to carry off suddenly; to descend quickly and smoothly; a rapid diving movement.","The eagle began to _____ down toward the fish in the river.","Two Bee","","","","","1.5","2.0","1.0","1.5","4-factor weighted model (overall_score: 1.53)","verb, noun","SWOOP (rhymes with ""loop"")","Possibly from Old English ""swapan"" meaning ""to sweep""","Claude","Think of a bird swooping down to catch prey","","Old English","Claude","Scripps National Spelling Bee","Two Bee","2.0","Scripps National Spelling Bee Words of the Champions (2023)","2025-08-19"
"sword","A weapon with a long metal blade and a hilt with a hand guard; a symbol of military power or authority; something resembling a sword in shape.","The knight drew his _____ to defend the castle from invaders.","One Bee; Three Bee; Two Bee","","","","","1.5","2.0","1.0","1.5","4-factor weighted model (overall_score: 1.53)","noun","SORD (the ""w"" is silent)","From Old English ""sweord,"" related to Old Norse ""sverd""","Claude","Remember the ""w"" is silent - sounds like ""sord""","","Old English","Claude","Scripps National Spelling Bee","One Bee; Three Bee; Two Bee","2.0","Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025)","2025-08-19"
"sybaritic","Characterized by luxury and self-indulgence; devoted to pleasure and comfort; luxurious in a self-indulgent way; hedonistic.","The billionaire lived a _____ lifestyle in his multiple mansions.","Three Bee","","","","","2.5","3.0","1.0","2.5","4-factor weighted model (overall_score: 2.27)","adjective","sib-uh-RIT-ik (emphasis on third syllable)","From Greek ""Sybarites,"" inhabitants of ancient Sybaris known for luxury","Claude","Think ""Sybar-itic"" - from Sybaris, a city known for luxury","","Greek","Claude","Scripps National Spelling Bee","Three Bee","3.0","Scripps National Spelling Bee Words of the Champions (2024; 2025)","2025-08-19"
"sycophant","A person who acts obsequiously to gain advantage; someone who flatters important people for personal gain; a servile flatterer; a toady.","The _____ constantly praised the boss, hoping for a promotion.","One Bee; Three Bee; Two Bee","","","","","2.5","2.0","1.0","2.5","4-factor weighted model (overall_score: 1.98)","noun","SIH-kuh-fant (emphasis on first syllable)","From Greek ""sykophantes,"" literally ""fig-shower,"" referring to informers","Claude","Think ""syco-phant"" - someone who shows fake enthusiasm","","Greek","Claude","Scripps National Spelling Bee","One Bee; Three Bee; Two Bee","2.0","Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025)","2025-08-19"
"syllables","Plural of syllable; units of pronunciation having one vowel sound; the basic building blocks of spoken words; rhythmic units in poetry.","The word ""basketball"" has three _____ : bas-ket-ball.","Three Bee","","","","","2.5","3.0","1.5","2.5","4-factor weighted model (overall_score: 2.40)","noun (plural)","SIL-uh-buhlz (emphasis on first syllable)","From Greek ""syllabe,"" from ""syn"" (together) + ""lambanein"" (to take)","Claude","Think ""syl-la-bles"" - breaking words into sound units","","Greek","Claude","Scripps National Spelling Bee","Three Bee","3.0","Scripps National Spelling Bee Words of the Champions (2024)","2025-08-19"
"syllabus","An outline of the subjects in a course of study or teaching; a summary of topics to be covered in an educational course; a curriculum outline.","The professor distributed the _____ on the first day of class.","One Bee; Three Bee; Two Bee","","","","","2.0","2.0","1.0","2.0","4-factor weighted model (overall_score: 1.75)","noun","SIL-uh-buhs (emphasis on first syllable)","From Latin ""syllabus,"" possibly from Greek ""sittybos"" (parchment label)","Claude","Think ""syl-labus"" - the bus that carries all the course information","","Latin","Claude","Scripps National Spelling Bee","One Bee; Three Bee; Two Bee","2.0","Scripps National Spelling Bee Words of the Champions (2020; 2022; 2023; 2024; 2025)","2025-08-19"
"sylph","A mythological air spirit; an imaginary being of the air; a slender, graceful woman or girl; in folklore, a spirit of the air.","The ballet dancer moved like a _____ across the stage.","One Bee; Three Bee; Two Bee","","","","","1.5","2.0","1.0","2.0","4-factor weighted model (overall_score: 1.62)","noun","SIHLF (rhymes with ""shelf"")","From New Latin ""sylphus,"" coined by Paracelsus from Latin ""silva"" (forest)","Claude","Think ""sylph"" - a graceful spirit floating like silk","","New Latin","Claude","Scripps National Spelling Bee","One Bee; Three Bee; Two Bee","2.0","Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025)","2025-08-19"
"symbol","A thing that represents or stands for something else; a mark or character used to represent an object, function, or process; an emblem.","The dove is a universal _____ of peace and hope.","Two Bee","","","","","1.5","2.0","1.0","2.5","4-factor weighted model (overall_score: 1.73)","noun","SIM-buhl (emphasis on first syllable)","From Greek ""symbolon,"" from ""syn"" (together) + ""ballein"" (to throw)","Claude","Think ""sym-bol"" - something that brings meanings together","","Greek","Claude","Scripps National Spelling Bee","Two Bee","2.0","Scripps National Spelling Bee Words of the Champions (2022)","2025-08-19"
"symbolizes","Third person singular present of symbolize; represents or stands for; serves as a symbol of; embodies or typifies.","The flag _____ the unity and strength of the nation.","Three Bee","","","","","2.5","3.0","1.0","1.5","4-factor weighted model (overall_score: 2.08)","verb (third person singular present)","SIM-buh-lahyz-iz (emphasis on first syllable)","From ""symbol"" + ""-ize"" + ""-s""","Claude","Think ""symbol-izes"" - makes something into a symbol","","Greek","Claude","Scripps National Spelling Bee","Three Bee","3.0","Scripps National Spelling Bee Words of the Champions (2025)","2025-08-19"
"symmetric","Having symmetry; showing a regular arrangement of parts; balanced; having corresponding parts that match when divided by a line or plane.","The building's _____ design was pleasing to the eye.","Three Bee","","","","","2.5","3.0","1.0","2.5","4-factor weighted model (overall_score: 2.27)","adjective","si-MET-rik (emphasis on second syllable)","From Greek ""symmetria,"" from ""syn"" (together) + ""metron"" (measure)","Claude","Think ""sym-metric"" - measured together equally","","Greek","Claude","Scripps National Spelling Bee","Three Bee","3.0","Scripps National Spelling Bee Words of the Champions (2025)","2025-08-19"
"symmetrical","Having symmetry; balanced; having parts that correspond to one another; exhibiting regularity of form or arrangement on opposite sides of a dividing line.","The butterfly's wings are perfectly _____ with matching patterns.","One Bee; Three Bee; Two Bee","","","","","3.0","2.0","1.5","1.5","4-factor weighted model (overall_score: 2.03)","adjective","si-MET-ri-kuhl (emphasis on second syllable)","From ""symmetric"" + ""-al"" suffix","Claude","Think ""symmet-rical"" - having the quality of symmetry","","Greek","Claude","Scripps National Spelling Bee","One Bee; Three Bee; Two Bee","2.0","Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025)","2025-08-19"
"sympathy","Feelings of pity and sorrow for someone else's misfortune; understanding between people; harmony of feeling; compassionate concern for others.","She expressed her _____ for the family's loss during the difficult time.","One Bee; Three Bee; Two Bee","","","","","2.0","2.0","1.0","2.5","4-factor weighted model (overall_score: 1.85)","noun","SIM-puh-thee (emphasis on first syllable)","From Greek ""sympatheia,"" from ""syn"" (together) + ""pathos"" (feeling)","Claude","Think ""sym-pathy"" - feeling together with someone","","Greek","Claude","Scripps National Spelling Bee","One Bee; Three Bee; Two Bee","2.0","Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025)","2025-08-19"
"symphony","An elaborate musical composition for full orchestra; a large-scale musical work typically in multiple movements; harmony of sounds; orchestral music.","Beethoven's Ninth _____ is considered one of the greatest musical works ever composed.","Three Bee","","","","","2.0","3.0","1.0","2.5","4-factor weighted model (overall_score: 2.15)","noun","SIM-fuh-nee (emphasis on first syllable)","From Greek ""symphonia,"" from ""syn"" (together) + ""phone"" (sound)","Claude","Think ""sym-phony"" - sounds coming together harmoniously","","Greek","Claude","Scripps National Spelling Bee","Three Bee","3.0","Scripps National Spelling Bee Words of the Champions (2025)","2025-08-19"
"symposium","A conference or meeting for discussion of some subject; an academic conference; a collection of essays or papers on a particular subject; a formal meeting for discussion.","The medical _____ brought together experts from around the world.","One Bee; Three Bee; Two Bee","","","","","2.5","2.0","1.0","2.5","4-factor weighted model (overall_score: 1.98)","noun","sim-POH-zee-uhm (emphasis on second syllable)","From Greek ""symposion,"" from ""syn"" (together) + ""posis"" (drinking)","Claude","Think ""sym-posium"" - people coming together to discuss","","Greek","Claude","Scripps National Spelling Bee","One Bee; Three Bee; Two Bee","2.0","Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2025)","2025-08-19"
"symposiumsyndicate","[COMBINED WORD ERROR] This appears to be two words incorrectly joined: ""symposium"" (academic conference) + ""syndicate"" (group of individuals). This is a data processing error.","[ERROR - This combined word should not appear in spelling bee materials]","Three Bee","","","","","3.0","3.0","2.0","1.5","4-factor weighted model (overall_score: 2.45)","error - combined words","[PRONUNCIATION ERROR - COMBINED WORDS]","[ETYMOLOGY ERROR - COMBINED WORDS]","Claude","This is a data error - should be separated into ""symposium"" and ""syndicate""","symposium + syndicate (separate words)","ERROR - combined words","Claude","Scripps National Spelling Bee","Three Bee","3.0","Scripps National Spelling Bee Words of the Champions (2024)","2025-08-19"
"synaesthesia","A neurological phenomenon where stimulation of one sensory pathway leads to automatic experiences in a second sensory pathway; experiencing senses in combination.","People with _____ might see colors when they hear music.","One Bee","","","","","3.0","1.0","2.0","2.5","4-factor weighted model (overall_score: 2.05)","noun","sin-uhs-THEE-zhuh (emphasis on third syllable)","From Greek ""syn"" (together) + ""aisthesis"" (sensation)","Claude","Think ""syn-aesthesia"" - senses working together","synesthesia","Greek","Claude","Scripps National Spelling Bee","One Bee","1.0","Scripps National Spelling Bee Words of the Champions (2020)","2025-08-19"
