word,definition,example_sentence,source_difficulty,difficulty_level,difficulty_name,ai_difficulty_level,ai_difficulty_name,phonetic_transparency_score,word_frequency_score,morphology_score,etymology_score,difficulty_calculation_method,part_of_speech,pronunciation_guide,etymology,etymology_source,memory_tips,alternate_spellings,language_origin,definition_source,source_names,source_difficulties,frequency,original_source,source_access_date
structural,"Relating to or affecting the structure of something; concerning the arrangement and organization of parts in a system. Used in architecture, engineering, linguistics, and various scientific fields.",The engineer identified _____ problems in the building's foundation.,Three Bee,,,,,4.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.41),adjective,STRUK-cher-uhl (emphasis on first syllable),"From ""structure"" + ""-al,"" from Latin ""structura""",Claude,"Think ""structure-al"" - related to how things are structured",,Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
strum,To play a guitar or similar stringed instrument by sweeping the fingers across the strings; to play casually or idly. Often produces chords rather than individual notes.,He learned to _____ basic chords on his acoustic guitar.,One Bee,,,,,2.0,3.0,2.0,4.0,4-factor weighted model (overall_score: 2.65),"verb, noun","STRUM (rhymes with ""hum"")",Imitative of the sound made when playing strings,Claude,"Think ""strum"" - the word sounds like strumming guitar strings",,Imitative (onomatopoeia),Claude,Scripps National Spelling Bee,One Bee,3.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
struthious,Relating to or resembling ostriches and similar large flightless birds; having characteristics of the ostrich family (Struthionidae). Used in biological and zoological contexts.,The fossil showed _____ characteristics indicating it was from an ancient flightless bird.,Three Bee,,,,,2.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 2.81),adjective,STROO-thee-us (emphasis on first syllable),"From Latin ""struthio"" meaning ""ostrich"" + ""-ous""",Claude,"Think ""struth-ious"" - ostrich-ious, like an ostrich",,Latin,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2023, 2025)",2025-08-19
struthiousstupa,"[COMBINED WORD ERROR] This appears to be two words incorrectly joined: ""struthious"" (ostrich-like) + ""stupa"" (Buddhist monument). This is a data processing error that should be corrected.",[ERROR - This combined word should not appear in spelling bee materials],Three Bee,,,,,2.0,4.0,2.0,4.0,4-factor weighted model (overall_score: 2.90),error - combined words,[PRONUNCIATION ERROR - COMBINED WORDS],[ETYMOLOGY ERROR - COMBINED WORDS],Claude,"This is a data error - should be separated into ""struthious"" and ""stupa""",struthious + stupa (separate words),ERROR - combined words,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
strychnine,"A highly toxic alkaloid poison obtained from seeds of the strychnos tree, historically used in small doses as a medicine and in large doses as a rodenticide. Causes severe muscle spasms and convulsions.",The detective suspected _____ poisoning based on the victim's symptoms.,One Bee,,,,,4.0,4.0,2.0,2.6,4-factor weighted model (overall_score: 3.22),noun,STRIK-nyn (emphasis on first syllable),"From French ""strychnine,"" from Latin ""strychnos,"" from Greek ""strychnos""",Claude,"Think ""strick-nine"" - strictly nine lives, this poison takes them away",,Greek via Latin and French,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
stubble,"Short stiff hairs growing on a man's face when he has not shaved recently; the short stalks of grain plants left in the ground after harvesting. Both create rough, prickly surfaces.",The farmer's field was covered with wheat _____ after the harvest.,One Bee,,,,,3.0,3.0,2.0,1.3,4-factor weighted model (overall_score: 2.41),noun,STUB-uhl (emphasis on first syllable),"From Old English ""stybb"" meaning ""tree stump""",Claude,"Think ""stub-ble"" - short stubby bristles that trouble smooth skin",,Old English,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
stubborn,"Having or showing dogged determination not to change one's attitude or position; difficult to move, remove, or cure. Can describe people who resist change or objects that resist efforts to modify them.",The _____ child refused to eat his vegetables despite repeated attempts.,One Bee,,,,,2.0,4.0,2.0,1.3,4-factor weighted model (overall_score: 2.36),adjective,STUB-urn (emphasis on first syllable),"From Middle English ""stobborn,"" possibly related to ""stub""",Claude,"Think ""stub-born"" - born like a stub, hard to remove",,Middle English,Claude,Scripps National Spelling Bee,One Bee; Three Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2024)",2025-08-19
student,"A person who is studying at a school, college, or university; someone who is learning about a particular subject. Can refer to formal education participants or anyone engaged in systematic learning.",Each _____ received a personalized learning plan from their advisor.,Three Bee,,,,,2.0,1.0,2.0,2.3,4-factor weighted model (overall_score: 1.81),noun,STOO-duhnt (emphasis on first syllable),"From Latin ""studens,"" present participle of ""studere"" meaning ""to study""",Claude,"Think ""stude-nt"" - one who studies diligently",,Latin,Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
students,Plural of student; multiple people who are studying at educational institutions or learning particular subjects. Collective term for learners in academic settings.,The _____ gathered in the library to prepare for their final examinations.,One Bee,,,,,2.0,1.0,2.0,2.3,4-factor weighted model (overall_score: 1.81),noun (plural),STOO-duhnts (emphasis on first syllable),"Plural of ""student,"" from Latin ""studens""",Claude,"Think ""stude-nts"" - multiple people who study",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,1.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
studied,Past tense of study; having learned about something through systematic investigation; deliberate and carefully considered; characterized by conscious effort or planning.,She _____ medicine for six years before becoming a doctor.,One Bee,,,,,2.0,1.0,3.0,2.3,4-factor weighted model (overall_score: 2.06),"verb (past tense), adjective",STUD-eed (emphasis on first syllable),"Past tense of ""study,"" from Latin ""studium"" meaning ""zeal, pursuit""",Claude,"Think ""stud-ied"" - past tense of putting in studious effort",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,1.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
studies,Plural of study; academic subjects or courses of learning; systematic investigations or examinations; rooms or spaces used for reading and writing.,His _____ in environmental science led to a career in conservation.,Three Bee,,,,,2.0,1.0,2.0,2.3,4-factor weighted model (overall_score: 1.81),"noun (plural), verb",STUD-eez (emphasis on first syllable),"Plural of ""study,"" from Latin ""studium""",Claude,"Think ""stud-ies"" - multiple areas where one studies",,Latin,Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
studio,"A room where an artist works; a place where films, television shows, or music recordings are made; a small apartment consisting mainly of one room.",The artist rented a _____ with large windows for natural light.,One Bee,,,,,2.0,1.0,2.0,2.6,4-factor weighted model (overall_score: 1.87),noun,STOO-dee-oh (emphasis on first syllable),"From Italian ""studio,"" from Latin ""studium"" meaning ""study, zeal""",Claude,"Think ""stud-io"" - a place where people study their art",,Latin via Italian,Claude,Scripps National Spelling Bee,One Bee; Two Bee,1.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023)",2025-08-19
studying,"Present participle of study; the act of learning about something through books, observation, or instruction; devoting time and attention to acquiring knowledge.",She spent the evening _____ for her chemistry final exam.,Three Bee,,,,,2.0,1.0,3.0,2.3,4-factor weighted model (overall_score: 2.06),verb (present participle),STUD-ee-ing (emphasis on first syllable),"Present participle of ""study,"" from Latin ""studium""",Claude,"Think ""stud-y-ing"" - currently engaged in studious activity",,Latin,Claude,Scripps National Spelling Bee,Three Bee,1.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
stuff,"Matter, material, or things in general; personal belongings; the basic material of which something is made; to fill tightly with material.",She packed all her _____ into boxes before moving to the new apartment.,One Bee,,,,,2.0,1.0,2.0,2.3,4-factor weighted model (overall_score: 1.81),"noun, verb","STUF (rhymes with ""rough"")","From Old French ""estoffe"" meaning ""material, furniture""",Claude,"Think ""stuff"" - filled with rough materials",,Old French,Claude,Scripps National Spelling Bee,One Bee,1.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
stumble,To trip or momentarily lose one's balance; to walk unsteadily; to make a mistake or encounter difficulties; to discover something by chance.,She began to _____ over the difficult pronunciation in the foreign language.,Three Bee,,,,,3.0,3.0,2.0,1.6,4-factor weighted model (overall_score: 2.47),"verb, noun",STUM-buhl (emphasis on first syllable),"From Middle English ""stomblen,"" possibly from Old Norse",Claude,"Think ""stum-ble"" - stumbling makes you mumble complaints",,Middle English via Old Norse,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
stumped,"Past tense of stump; baffled or confused by a difficult problem; unable to think of an answer or solution; in cricket, dismissed by having the wicket broken.",The difficult math problem _____ even the brightest students.,Two Bee,,,,,2.0,3.0,3.0,1.3,4-factor weighted model (overall_score: 2.36),"verb (past tense), adjective",STUMPD (one syllable),"Past tense of ""stump,"" from Middle English ""stumpe""",Claude,"Think ""stump-ed"" - like hitting a tree stump and stopping",,Middle English,Claude,Scripps National Spelling Bee,Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
stun,To shock or daze someone so as to make them temporarily unable to react; to astonish or amaze; to render senseless or unconscious.,The unexpected announcement was enough to _____ the entire audience.,Three Bee,,,,,1.0,2.0,1.0,2.6,4-factor weighted model (overall_score: 1.57),"verb, noun","STUN (rhymes with ""run"")","From Old French ""estoner,"" from Latin ""ex-"" + ""tonare"" meaning ""to thunder""",Claude,"Think ""stun"" like being struck by thunder",,Latin via Old French,Claude,Scripps National Spelling Bee,Three Bee,2.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
stunts,Plural of stunt; daring feats performed to entertain or as part of a film; actions designed to attract attention; things that hinder normal growth or development.,The action movie featured dangerous _____ performed by professional stuntmen.,One Bee,,,,,2.0,3.0,2.0,4.0,4-factor weighted model (overall_score: 2.65),"noun (plural), verb","STUNTS (rhymes with ""hunts"")","From ""stunt,"" possibly from Old Norse ""stuttr"" meaning ""short""",Claude,"Think ""stunts"" - short bursts of exciting action",,Old Norse,Claude,Scripps National Spelling Bee,One Bee,3.0,Scripps National Spelling Bee Words of the Champions (2020),2025-08-19
stupa,"A dome-shaped Buddhist monument, typically containing relics; a mound-like structure containing Buddhist relics and used as a place of meditation. Important in Buddhist architecture and religious practice.",The ancient _____ contained sacred relics and attracted pilgrims from distant lands.,Three Bee,,,,,2.0,3.0,2.0,4.0,4-factor weighted model (overall_score: 2.65),noun,STOO-puh (emphasis on first syllable),"From Sanskrit ""stupa"" meaning ""heap, mound""",Claude,"Think ""stoop-a"" - you stoop to show respect at this Buddhist monument",,Sanskrit,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
stupefy,"To make someone unable to think or feel properly; to astonish and shock; to make torpid or senseless. Can result from drugs, alcohol, amazement, or overwhelming circumstances.",The magician's incredible trick was enough to _____ the amazed audience.,One Bee,,,,,2.0,3.0,3.0,2.3,4-factor weighted model (overall_score: 2.56),verb,STOO-puh-fy (emphasis on first syllable),"From Latin ""stupefacere,"" from ""stupere"" (to be stunned) + ""facere"" (to make)",Claude,"Think ""stupid-fy"" - to make stupid or senseless",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
sturdy,Strongly and solidly built; showing confidence and determination; healthy and robust. Describes objects that can withstand wear or people who demonstrate reliability and strength.,The _____ wooden table had survived decades of family dinners.,One Bee,,,,,2.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.31),adjective,STUR-dee (emphasis on first syllable),"From Old French ""estourdi,"" possibly meaning ""stunned, rash""",Claude,"Think ""stur-dy"" - sturdy and steady, ready for duty",,Old French,Claude,Scripps National Spelling Bee,One Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023)",2025-08-19
sturnine,Relating to or resembling starlings; belonging to the starling family of birds (Sturnidae). Used in ornithological and biological contexts to describe bird characteristics.,The ornithologist identified several _____ species in the urban park.,One Bee,,,,,2.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.56),adjective,STUR-nyn (emphasis on first syllable),"From Latin ""sturnus"" meaning ""starling"" + ""-ine""",Claude,"Think ""stern-ine"" - starlings can look stern and serious",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
stuttered,Past tense of stutter; spoke with involuntary repetition or prolongation of sounds or syllables; performed in a halting or irregular manner.,He _____ nervously when asked to speak in front of the large crowd.,Two Bee,,,,,2.0,4.0,3.0,1.3,4-factor weighted model (overall_score: 2.61),verb (past tense),STUT-urd (emphasis on first syllable),"Past tense of ""stutter,"" from Middle English ""stutten""",Claude,"Think ""stut-tered"" - repeated sounds in a stuttering pattern",,Middle English,Claude,Scripps National Spelling Bee,Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
stygian,"Very dark, gloomy, or forbidding; relating to the river Styx in Greek mythology; infernal or hellish in character. Often used to describe extreme darkness or ominous atmospheres.",The cave's _____ darkness made exploration dangerous without proper lighting.,Three Bee,,,,,2.0,3.0,2.0,2.6,4-factor weighted model (overall_score: 2.37),adjective,STIJ-ee-uhn (emphasis on first syllable),"From Latin ""Stygius,"" from Greek ""Stygios,"" referring to the river Styx",Claude,"Think ""Sty-gian"" - dark as the river Styx in the underworld",,Greek via Latin,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2023, 2024, 2025)",2025-08-19
style,"A particular manner of doing something; a distinctive appearance or design; elegance and sophistication; a way of using language. Can refer to fashion, art, writing, or behavior.",Her unique _____ of painting caught the attention of art critics.,Three Bee,,,,,2.0,1.0,2.0,2.3,4-factor weighted model (overall_score: 1.81),"noun, verb","STYL (rhymes with ""mile"")","From Latin ""stilus"" meaning ""writing instrument""",Claude,"Think ""style"" - your personal file of how to present yourself",,Latin,Claude,Scripps National Spelling Bee,Three Bee,1.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
stylistic,"Relating to style, especially literary or artistic style; concerned with the manner of expression rather than content. Used in analysis of artistic, literary, or design elements.",The _____ differences between the two authors made their works easily distinguishable.,Three Bee,,,,,4.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.41),adjective,sty-LIS-tik (emphasis on second syllable),"From ""style"" + ""-istic,"" from Latin ""stilus""",Claude,"Think ""style-istic"" - having the characteristics of a particular style",,Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
styptic,"Able to stop bleeding by contracting blood vessels; serving to check hemorrhage. In medicine, styptic agents are used to control minor bleeding from cuts or wounds.",The barber used a _____ pencil to stop bleeding from small nicks.,One Bee,,,,,4.0,3.0,3.0,2.6,4-factor weighted model (overall_score: 3.22),"adjective, noun",STIP-tik (emphasis on first syllable),"From Latin ""stypticus,"" from Greek ""styptikos"" meaning ""astringent""",Claude,"Think ""stop-tic"" - stops bleeding like magic",,Greek via Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
styrofoam,"A trademark for expanded polystyrene foam, commonly used for insulation and disposable food containers. The lightweight, white foam material is known for its insulating properties but environmental persistence.",The takeout container was made of white _____ that kept the food warm.,Three Bee,,,,,2.0,4.0,2.0,3.3,4-factor weighted model (overall_score: 2.76),noun,STY-roh-fohm (emphasis on first syllable),"Trademark combining ""styrene"" + ""foam,"" from Greek ""styrax"" (resin)",Claude,"Think ""styro-foam"" - styrene made into foam",,Modern trademark (Greek elements),Claude,Scripps National Spelling Bee,Three Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
subaltern,"A person holding a subordinate position; in military contexts, a commissioned officer below the rank of captain; someone of inferior rank or status.",The _____ officer carried out orders from the commanding general.,One Bee,,,,,3.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 2.86),"noun, adjective",suhb-AL-turn (emphasis on second syllable),"From Late Latin ""subalternus,"" from ""sub"" (under) + ""alternus"" (alternate)",Claude,"Think ""sub-alternate"" - an alternate person in a subordinate position",,Latin,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
