"word","years","source_files","source_difficulties"
"adulation","2020; 2021; 2022; 2023; 2024; 2025","2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf","One Bee; Three Bee; Two Bee"
"advancing","2020; 2021; 2022; 2023; 2024","2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf","One Bee; Three Bee; Two Bee"
"advantage","2024; 2025","2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf","Three Bee"
"advection","2024; 2025","2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf","Three Bee"
"adverb","2024; 2025","2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf","Three Bee"
"adversaria","2020; 2021; 2022; 2023; 2024; 2025","2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf","One Bee; Three Bee; Two Bee"
"adversity","2022; 2025","2022 Words of the Champions_low_ink_printable.pdf; 2025 Words of Champion _1_.pdf","Three Bee; Two Bee"
"advertisement","2025","2025 Words of Champion _1_.pdf","Three Bee"
"advertizement","2025","2025 Words of Champion _1_.pdf","Three Bee"
"adviser","2025","2025 Words of Champion _1_.pdf","Three Bee"
"advocatory","2022; 2023; 2024","2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf","Three Bee; Two Bee"
"advocatoryaerobics","2025","2025 Words of Champion _1_.pdf","Three Bee"
"adzuki","2022","2022 Words of the Champions_low_ink_printable.pdf","Two Bee"
"adélie","2020","2020 Words_of_the_Champions.pdf","One Bee"
"aegilops","2023; 2024; 2025","2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf","Three Bee; Two Bee"
"aegrotat","2023; 2024; 2025","2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf","Three Bee; Two Bee"
"aerobics","2020; 2021; 2022; 2023; 2024","2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf","One Bee; Three Bee; Two Bee"
"aerocele","2025","2025 Words of Champion _1_.pdf","Three Bee"
"aerophilatelic","2020; 2021; 2022; 2023; 2024; 2025","2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf","One Bee; Three Bee; Two Bee"
"aerosol","2024","2024 Words of the Champions.pdf","Three Bee"
"aesir","2023; 2024; 2025","2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf","Three Bee; Two Bee"
"aesopian","2020; 2021; 2022; 2023","2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf","One Bee; Two Bee"
"aesthetic","2025","2025 Words of Champion _1_.pdf","Three Bee"
"aestival","2020; 2021","2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf","One Bee"
"aeterno","2022; 2023; 2024; 2025","2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf","Three Bee; Two Bee"
"aethalium","2025","2025 Words of Champion _1_.pdf","Three Bee"
"aethaliumaffiche","2025","2025 Words of Champion _1_.pdf","Three Bee"
"afar","2021","2021_Printable_Words of the Champions.pdf","One Bee"
"affable","2020; 2021; 2022; 2023; 2024; 2025","2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf","One Bee; Three Bee; Two Bee"
"affectionately","2020; 2021; 2022","2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf","One Bee; Two Bee"
