word,definition,pronunciation,pronunciation_respelling,etymology,etymology_source,memory_tip,example_sentence,example_sentence_source,years,source_files,source_difficulties,definition_source,pronunciation_source,phonetic_transparency_score,word_frequency_score,morphological_complexity_score,etymology_complexity_score,total_difficulty_score,assigned_difficulty,audio_file_path,created_at,updated_at,notes,review_status,batch_number
promise,"A declaration or assurance that one will do something or that a particular thing will happen; potential for success or good results; to give one's word or commitment. Promises form the foundation of trust in relationships and societies, creating expectations and obligations that bind individuals to future actions.",/ˈprɑːmɪs/,PRAH-mis,"From Latin ""promissum,"" from ""promittere"" meaning ""to send forth"" or ""to promise,"" from ""pro"" (forth) + ""mittere"" (to send).",Claude,"Think ""pro"" (forward) + ""mise"" (send) = sending your word forward into the future.",She made a ___ to her parents that she would study harder next semester.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,8,2,3,4,17,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
promontory,A high point of land or rock projecting into a body of water; a headland or cliff that extends into the sea. Promontories are significant geological features that often serve as landmarks for navigation and can create unique ecosystems due to their exposure to wind and waves. They frequently house lighthouses or other navigational aids.,/ˈprɑːməntɔːri/,PRAH-mun-tor-ee,"From Latin ""promontorium,"" from ""prominere"" meaning ""to jut out,"" from ""pro"" (forward) + ""mons"" (mountain).",Claude,"Think ""pro"" (forward) + ""montory"" (mountain) = mountain jutting forward into water.",The lighthouse stood majestically on the rocky ___ overlooking the turbulent sea.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,8,4,4,24,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
promulgate,"To make known publicly; to announce or proclaim officially; to put a law or decree into effect by formal declaration. In legal contexts, promulgation is the official publication of new laws or regulations. In academic settings, it refers to the widespread dissemination of ideas, theories, or research findings.",/ˈprɑːməlɡeɪt/,PRAH-mul-gayt,"From Latin ""promulgatus,"" from ""promulgare"" meaning ""to make publicly known,"" from ""pro"" (forth) + ""mulgere"" (related to publishing).",Claude,"Think ""pro"" (forth) + ""mulgate"" (make known) = making known to the public.",The university decided to ___ new academic policies at the beginning of the semester.,Claude,2020,2020 Words_of_the_Champions.pdf,One Bee,Claude,Claude,8,8,5,4,25,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
promyshlennik,"A Russian fur trader or hunter, especially one who operated in Siberia and Alaska during the 18th and 19th centuries. These individuals were crucial to Russia's expansion and economic development, establishing trading posts and collecting furs for the lucrative European market. They played a significant role in the exploration and colonization of Alaska.",/prəˈmɪʃlənɪk/,pruh-MISH-luh-nik,"From Russian ""promyshlennik,"" from ""promysel"" meaning ""trade"" or ""industry,"" related to pursuing commercial activities.",Claude,"Think Russian fur trader - ""prom"" (fur) + ""yshlennik"" (trader/worker).",The ___ established trading relationships with indigenous peoples throughout the Aleutian Islands.,Claude,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,4,8,5,4,21,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
pronaoscraquelure,"[COMBINED WORD ERROR] This appears to be ""pronaos"" + ""craquelure"" incorrectly joined. Should be separated into two distinct terms: ""pronaos"" (the inner area of an ancient Greek temple) and ""craquelure"" (a network of fine cracks in paint or varnish).",[ERROR - COMBINED WORDS],[ERROR - COMBINED WORDS],"[ERROR - COMBINED WORDS] This combines ""pronaos"" (Greek: before the temple) with ""craquelure"" (French: crackling pattern).",Claude,"[ERROR] This should be split into ""pronaos"" (temple area) and ""craquelure"" (crack pattern).","[ERROR] This combined word should be corrected to separate ""pronaos"" and ""craquelure.""",Claude,2024,2024 Words of the Champions.pdf,Three Bee,Claude,Claude,8,8,6,6,28,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
prone,"Lying face downward; having a tendency or inclination toward something, especially something undesirable; susceptible to or likely to suffer from. In medical contexts, prone position refers to lying on one's stomach. When describing behavior or characteristics, it indicates a natural tendency or predisposition.",/proʊn/,PROHN,"From Latin ""pronus,"" meaning ""leaning forward"" or ""inclined,"" from ""pro"" (forward).",Claude,"Think ""pro"" (forward) + ""ne"" = leaning forward/downward or toward something.",Students who skip breakfast are ___ to difficulty concentrating during morning classes.,Claude,2022; 2023; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee,Claude,Claude,8,2,2,4,16,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
proneselfie,"[COMBINED WORD ERROR] This appears to be ""prone"" + ""selfie"" incorrectly joined. Should be separated into two distinct words: ""prone"" (lying face down or inclined toward) and ""selfie"" (a self-portrait photograph).",[ERROR - COMBINED WORDS],[ERROR - COMBINED WORDS],"[ERROR - COMBINED WORDS] This combines ""prone"" (Latin: leaning forward) with ""selfie"" (modern English: self-photograph).",Claude,"[ERROR] This should be split into ""prone"" (lying down/inclined) and ""selfie"" (self-photo).","[ERROR] This combined word should be corrected to separate ""prone"" and ""selfie.""",Claude,2021,2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,8,8,4,4,24,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
pronounced,"Past tense of pronounce; spoken or articulated clearly; very noticeable or marked; strongly evident or conspicuous. When something is pronounced, it stands out clearly from its surroundings or context. This term can refer to both verbal articulation and the degree to which a characteristic or feature is evident.",/prəˈnaʊnst/,pruh-NOWNST,"From Latin ""pronuntiatus,"" from ""pronuntiare"" meaning ""to proclaim,"" from ""pro"" (forth) + ""nuntiare"" (to announce).",Claude,"Think ""pro"" (forth) + ""nounced"" (announced) = clearly announced or noticeable.",The teacher noticed a ___ improvement in the student's writing after intensive practice.,Claude,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,8,2,5,4,19,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
pronouncer,"A person who pronounces words, especially one who announces words in spelling bees or language competitions; someone who speaks or articulates words in a particular way. In spelling bee competitions, the pronouncer plays a crucial role by clearly stating each word and providing additional information such as definitions and etymology.",/prəˈnaʊnsər/,pruh-NOWN-sur,"From ""pronounce"" + suffix ""-er,"" meaning one who pronounces, from Latin ""pronuntiare.""",Claude,"Think ""pronounce"" + ""er"" = one who speaks words clearly for others.",The spelling bee ___ carefully articulated each word and provided helpful etymology information.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,8,4,4,24,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
pronunciations,"Plural of pronunciation; the ways in which words are spoken or articulated; the particular ways different people or regions say words. Pronunciations can vary significantly based on regional dialects, social groups, and individual speech patterns, making language dynamic and diverse across different communities.",/prəˌnʌnsiˈeɪʃənz/,pruh-nun-see-AY-shunz,"Plural of ""pronunciation,"" from Latin ""pronuntiatio,"" meaning ""a speaking forth"" or ""declaration.""",Claude,"Think ""pronunciation"" + ""s"" = multiple ways of speaking the same words.",The dictionary included multiple ___ for words that vary between American and British English.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,8,5,4,25,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
proof,"Evidence or argument establishing or helping to establish a fact or the truth of a statement; a test or trial of something; in mathematics, a logical argument demonstrating the truth of a theorem. Proof serves as the foundation of knowledge in mathematics, science, and logic, providing certainty through rigorous reasoning.",/pruːf/,PROOF,"From Old French ""prove,"" from Latin ""probare"" meaning ""to test"" or ""to prove,"" from ""probus"" (good, honest).",Claude,Think of the word itself as solid evidence = proof is evidence that something is true.,The mathematician spent months developing a complete ___ for the challenging theorem.,Claude,2020,2020 Words_of_the_Champions.pdf,One Bee,Claude,Claude,6,2,2,6,16,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
propaganda,"Information or ideas systematically spread to promote a particular political cause or point of view; biased or misleading publicity intended to influence public opinion. While often associated with negative manipulation, propaganda can also refer to any organized effort to spread particular beliefs or ideologies.",/ˌprɑːpəˈɡændə/,prah-puh-GAN-duh,"From Latin ""propaganda,"" meaning ""things to be spread,"" from ""propagare"" (to propagate), originally from Catholic Church usage.",Claude,"Think ""prop"" (support) + ""ganda"" (spread) = spreading ideas to support a cause.",Students learned to identify ___ techniques used in political advertisements and wartime posters.,Claude,2020,2020 Words_of_the_Champions.pdf,One Bee,Claude,Claude,8,8,4,4,24,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
propane,"A colorless, flammable gas used as fuel for heating, cooking, and powering vehicles; a hydrocarbon with the chemical formula C₃H₈. Propane is commonly stored in pressurized tanks and is popular for portable applications such as camping stoves, grills, and heating systems in areas without natural gas infrastructure.",/ˈproʊpeɪn/,PROH-payn,"From ""prop-"" (indicating three carbon atoms) + ""-ane"" (suffix for alkane hydrocarbons), coined in organic chemistry nomenclature.",Claude,"Think ""pro"" (three) + ""pane"" (glass-like clear) = clear gas with three carbons.",The camping trip required several ___ canisters to fuel the portable cooking stove.,Claude,2021,2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,8,8,3,3,22,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
propensity,"An inclination or natural tendency to behave in a particular way; a predisposition toward certain actions or outcomes. Propensities can be positive or negative traits that influence how individuals respond to situations, make decisions, or develop habits over time.",/prəˈpɛnsəti/,pruh-PEN-sih-tee,"From Latin ""propensitas,"" from ""propensus"" meaning ""inclined"" or ""disposed,"" from ""pro"" (forward) + ""pendere"" (to hang).",Claude,"Think ""pro"" (toward) + ""pensity"" (hanging) = hanging toward a particular behavior.",The child showed a strong ___ for artistic activities from an early age.,Claude,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee,Claude,Claude,6,8,5,4,23,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
proper,"Correct according to social conventions or accepted standards; belonging exclusively to a particular person or thing; genuine or actual. Proper behavior follows established rules and expectations, while proper nouns identify specific individuals, places, or things with unique characteristics.",/ˈprɑːpər/,PRAH-pur,"From Old French ""propre,"" from Latin ""proprius"" meaning ""one's own"" or ""particular.""",Claude,"Think of ""property"" - proper means belonging correctly or appropriately.",Students must use ___ citation format when referencing sources in their research papers.,Claude,2020,2020 Words_of_the_Champions.pdf,One Bee,Claude,Claude,8,2,2,6,18,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
properties,"Plural of property; characteristics or qualities that define something; possessions or real estate owned by someone; in science, the measurable or observable attributes of substances or systems. Mathematical properties include characteristics like commutativity and associativity that describe how operations behave.",/ˈprɑːpərtiz/,PRAH-pur-teez,"Plural of ""property,"" from Old French ""proprieté,"" from Latin ""proprietas"" meaning ""ownership"" or ""characteristic quality.""",Claude,"Think ""proper"" + ""ties"" = things that properly belong to or characterize something.",The chemistry students investigated the ___ of various acids and bases through laboratory experiments.,Claude,2024,2024 Words of the Champions.pdf,Three Bee,Claude,Claude,8,8,4,6,26,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
prophecies,"Plural of prophecy; predictions or declarations of future events, especially those believed to be divinely inspired; statements about what will happen in the future. Throughout history, prophecies have played important roles in religious traditions, literature, and cultural beliefs about destiny and divine intervention.",/ˈprɑːfəsiz/,PRAH-fuh-seez,"Plural of ""prophecy,"" from Greek ""propheteia,"" from ""prophetes"" meaning ""interpreter"" or ""spokesperson for a god.""",Claude,"Think ""prophet"" + ""cies"" = multiple statements from prophets about the future.",Ancient texts contained numerous ___ about the rise and fall of great civilizations.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,8,8,4,4,24,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
prophet,"A person regarded as an inspired teacher or proclaimer of the will of God; someone who predicts future events; an advocate or pioneer of a particular cause or idea. Prophets have been central figures in many religious traditions, serving as intermediaries between the divine and human communities.",/ˈprɑːfɪt/,PRAH-fit,"From Greek ""prophetes,"" meaning ""interpreter"" or ""spokesperson,"" from ""pro"" (before) + ""phanai"" (to speak).",Claude,"Think ""pro"" (before) + ""phet"" (speak) = one who speaks before events happen.",The ancient ___ warned the people about the consequences of their actions.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,6,8,3,4,21,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
prophetically,In a manner that predicts or foretells future events; with prophetic insight or foresight; as if inspired by divine revelation. This adverb describes actions or statements that demonstrate unusual ability to anticipate future developments or understand hidden truths.,/prəˈfɛtɪkli/,pruh-FET-ik-lee,"From ""prophetic"" + suffix ""-ally,"" from Greek ""prophetikos"" meaning ""of or pertaining to a prophet.""",Claude,"Think ""prophetic"" + ""ally"" = in the manner of a prophet, with foresight.",The scientist ___ warned about climate change decades before it became widely accepted.,Claude,2023,2023_Words_of_the_Champions.pdf,Two Bee,Claude,Claude,6,8,5,4,23,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
propinquity,"Nearness in place or time; physical or temporal proximity; similarity or kinship in nature or character. In psychology, the propinquity effect describes how people are more likely to form relationships with those who are geographically close to them. The term encompasses both physical closeness and figurative similarity.",/prəˈpɪŋkwəti/,pruh-PING-kwih-tee,"From Latin ""propinquitas,"" from ""propinquus"" meaning ""near"" or ""neighboring,"" from ""prope"" (near).",Claude,"Think ""prop"" (close) + ""pinquity"" (nearness) = being close in space or nature.",The ___ of their apartments led to a lasting friendship between the neighbors.,Claude,2020; 2021; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee,Claude,Claude,6,8,5,4,23,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
propinquityepidermis,"[COMBINED WORD ERROR] This appears to be ""propinquity"" + ""epidermis"" incorrectly joined. Should be separated into two distinct terms: ""propinquity"" (nearness or proximity) and ""epidermis"" (the outer layer of skin).",[ERROR - COMBINED WORDS],[ERROR - COMBINED WORDS],"[ERROR - COMBINED WORDS] This combines ""propinquity"" (Latin: nearness) with ""epidermis"" (Greek: outer skin).",Claude,"[ERROR] This should be split into ""propinquity"" (closeness) and ""epidermis"" (skin layer).","[ERROR] This combined word should be corrected to separate ""propinquity"" and ""epidermis.""",Claude,2022; 2023,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,Two Bee,Claude,Claude,6,8,6,6,26,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
propitiousellipsis,"[COMBINED WORD ERROR] This appears to be ""propitious"" + ""ellipsis"" incorrectly joined. Should be separated into two distinct terms: ""propitious"" (favorable or advantageous) and ""ellipsis"" (a series of dots indicating omitted text).",[ERROR - COMBINED WORDS],[ERROR - COMBINED WORDS],"[ERROR - COMBINED WORDS] This combines ""propitious"" (Latin: favorable) with ""ellipsis"" (Greek: omission).",Claude,"[ERROR] This should be split into ""propitious"" (favorable) and ""ellipsis"" (omission marks).","[ERROR] This combined word should be corrected to separate ""propitious"" and ""ellipsis.""",Claude,2024,2024 Words of the Champions.pdf,Three Bee,Claude,Claude,6,8,6,6,26,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
proportional,"Corresponding in size, degree, or intensity; having the same or a constant ratio; maintaining proper or equal relationships between parts. In mathematics, proportional relationships describe how one quantity changes in relation to another, maintaining a consistent ratio throughout the relationship.",/prəˈpɔːrʃənəl/,pruh-POR-shun-ul,"From ""proportion"" + suffix ""-al,"" from Latin ""proportio"" meaning ""comparative relation,"" from ""pro"" (according to) + ""portio"" (share).",Claude,"Think ""pro"" (according to) + ""portional"" (portions) = according to proper portions.",The recipe required ingredients in ___ amounts based on the number of guests.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,8,8,4,4,24,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
proportionate,"Corresponding in size or amount to something else; properly balanced or adjusted according to some standard or principle. When something is proportionate, it maintains appropriate relationships with other elements, avoiding excess or deficiency in comparison to what is expected or needed.",/prəˈpɔːrʃənət/,pruh-POR-shun-ut,"From Latin ""proportionatus,"" past participle of ""proportionare"" meaning ""to make proportional.""",Claude,"Think ""proportion"" + ""ate"" = made to be in proper proportion.",The punishment should be ___ to the severity of the offense committed.,Claude,2020,2020 Words_of_the_Champions.pdf,One Bee,Claude,Claude,8,8,6,4,26,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
proposal,"A plan or suggestion put forward for consideration or discussion; an offer of marriage; a formal document outlining a proposed course of action. Proposals serve as structured ways to present ideas, request approval, or initiate important life changes, requiring careful thought and clear communication.",/prəˈpoʊzəl/,pruh-POH-zul,"From ""propose"" + suffix ""-al,"" from Old French ""proposer,"" from Latin ""proponere"" meaning ""to set forth.""",Claude,"Think ""propose"" + ""al"" = the act or document of proposing something.",The student council submitted a detailed ___ for improving campus recycling programs.,Claude,2022; 2023; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee,Claude,Claude,8,2,3,6,19,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
propound,"To put forward for consideration; to offer or suggest an idea, theory, or argument for discussion; to present or propose formally. In academic and intellectual contexts, propounding involves introducing complex ideas or theories that require careful examination and debate among knowledgeable individuals.",/prəˈpaʊnd/,pruh-POWND,"From Latin ""proponere,"" meaning ""to set forth"" or ""to propose,"" from ""pro"" (forth) + ""ponere"" (to place).",Claude,"Think ""pro"" (forth) + ""pound"" (place firmly) = placing ideas forth firmly.",The philosopher decided to ___ a new theory about the nature of consciousness.,Claude,2021,2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,8,8,3,4,23,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
propre,"French word meaning ""own,"" ""proper,"" or ""clean""; used in French grammar to distinguish proper nouns from common nouns; characteristic of something belonging exclusively to a particular person or thing. In linguistics, ""nom propre"" refers to proper nouns that identify specific individuals, places, or entities.",/prɔpr/,PROPR (French),"From Old French ""propre,"" from Latin ""proprius"" meaning ""one's own"" or ""particular to oneself.""",Claude,"Think French for ""proper"" or ""own"" - similar to English ""proper"" but French pronunciation.","In French class, students learned to distinguish between ""nom commun"" and ""nom ___.""",Claude,2022; 2023; 2024,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,Three Bee; Two Bee,Claude,Claude,8,8,2,6,24,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
